Time,H,dT
1958-02-10 09:44:00,16029.470894674658,-8159.999999653913
1958-02-10 09:44:20,16028.931848647779,-8139.999999629177
1958-02-10 09:44:40,16028.392802620901,-8119.999999604442
1958-02-10 09:45:00,16027.853756594022,-8099.999999579705
1958-02-10 09:45:20,16027.314710567143,-8079.99999955497
1958-02-10 09:45:40,16026.775664540264,-8059.999999530234
1958-02-10 09:46:00,16026.247401880104,-8039.999999507695
1958-02-10 09:46:20,16026.071495753755,-8019.999999556922
1958-02-10 09:46:40,16025.895589627406,-7999.99999960615
1958-02-10 09:47:00,16025.719683501058,-7979.999999655377
1958-02-10 09:47:20,16025.543777374709,-7959.999999704604
1958-02-10 09:47:40,16025.36787124836,-7939.999999753832
1958-02-10 09:48:00,16025.19196512201,-7919.999999803059
1958-02-10 09:48:20,16025.016058995661,-7899.999999852286
1958-02-10 09:48:40,16024.840152869314,-7879.999999901513
1958-02-10 09:49:00,16024.664246742965,-7859.99999995074
1958-02-10 09:49:20,16024.488340616615,-7839.999999999967
1958-02-10 09:49:40,16024.312434490266,-7820.000000049195
1958-02-10 09:50:00,16024.136528363917,-7800.000000098422
1958-02-10 09:50:20,16023.960622237568,-7780.000000147649
1958-02-10 09:50:40,16023.78471611122,-7760.0000001968765
1958-02-10 09:51:00,16023.900215304726,-7740.000000170456
1958-02-10 09:51:20,16024.01620112554,-7720.0000001439075
1958-02-10 09:51:40,16024.132186946355,-7700.00000011736
1958-02-10 09:52:00,16024.24817276717,-7680.000000090812
1958-02-10 09:52:20,16024.364158587985,-7660.000000064265
1958-02-10 09:52:40,16024.480144408799,-7640.000000037717
1958-02-10 09:53:00,16024.596130229615,-7620.0000000111695
1958-02-10 09:53:20,16024.71211605043,-7599.999999984621
1958-02-10 09:53:40,16024.828101871244,-7579.999999958074
1958-02-10 09:54:00,16024.82827987676,-7559.999999944224
1958-02-10 09:54:20,16024.560160108962,-7539.999999959795
1958-02-10 09:54:40,16024.292040341164,-7519.999999975365
1958-02-10 09:55:00,16024.023920573367,-7499.999999990936
1958-02-10 09:55:20,16023.75580080557,-7480.0000000065065
1958-02-10 09:55:40,16023.487681037772,-7460.000000022076
1958-02-10 09:56:00,16023.219561269974,-7440.000000037647
1958-02-10 09:56:20,16022.951441502177,-7420.000000053217
1958-02-10 09:56:40,16022.68332173438,-7400.000000068788
1958-02-10 09:57:00,16022.415201966582,-7380.000000084358
1958-02-10 09:57:20,16022.147082198786,-7360.000000099928
1958-02-10 09:57:40,16021.878962430988,-7340.000000115499
1958-02-10 09:58:00,16021.61084266319,-7320.000000131069
1958-02-10 09:58:20,16021.342722895393,-7300.00000014664
1958-02-10 09:58:40,16021.252773544773,-7280.000000144704
1958-02-10 09:59:00,16021.235100325592,-7260.000000135667
1958-02-10 09:59:20,16021.217427106412,-7240.00000012663
1958-02-10 09:59:40,16021.199753887233,-7220.000000117593
1958-02-10 10:00:00,16021.182080668053,-7200.0000001085555
1958-02-10 10:00:20,16021.164407448874,-7180.000000099519
1958-02-10 10:00:40,16021.146734229695,-7160.000000090482
1958-02-10 10:01:00,16021.129061010513,-7140.000000081445
1958-02-10 10:01:20,16021.111387791334,-7120.000000072408
1958-02-10 10:01:40,16021.093714572155,-7100.000000063371
1958-02-10 10:02:00,16021.076041352975,-7080.000000054334
1958-02-10 10:02:20,16021.058368133796,-7060.0000000452965
1958-02-10 10:02:40,16021.05821835102,-7040.00000002365
1958-02-10 10:03:00,16021.08903885293,-7019.999999979715
1958-02-10 10:03:20,16021.11985935484,-6999.999999935781
1958-02-10 10:03:40,16021.150679856752,-6979.999999891846
1958-02-10 10:04:00,16021.181500358662,-6959.999999847911
1958-02-10 10:04:20,16021.212320860572,-6939.999999803977
1958-02-10 10:04:40,16021.243141362482,-6919.999999760042
1958-02-10 10:05:00,16021.273961864394,-6899.999999716108
1958-02-10 10:05:20,16021.304782366304,-6879.999999672173
1958-02-10 10:05:40,16021.335602868214,-6859.999999628239
1958-02-10 10:06:00,16021.366423370126,-6839.999999584304
1958-02-10 10:06:20,16021.397243872036,-6819.99999954037
1958-02-10 10:06:40,16021.067398682078,-6799.999999588219
1958-02-10 10:07:00,16020.588746293117,-6779.999999673939
1958-02-10 10:07:20,16020.110093904155,-6759.999999759658
1958-02-10 10:07:40,16019.631441515194,-6739.999999845378
1958-02-10 10:08:00,16019.152789126234,-6719.999999931097
1958-02-10 10:08:20,16018.674136737272,-6700.000000016817
1958-02-10 10:08:40,16018.19548434831,-6680.0000001025355
1958-02-10 10:09:00,16017.71683195935,-6660.000000188255
1958-02-10 10:09:20,16017.238179570388,-6640.000000273974
1958-02-10 10:09:40,16016.759527181426,-6620.000000359694
1958-02-10 10:10:00,16016.280874792465,-6600.000000445413
1958-02-10 10:10:20,16016.487930069203,-6580.000000403108
1958-02-10 10:10:40,16016.85483692497,-6560.000000330957
1958-02-10 10:11:00,16017.221743780736,-6540.000000258806
1958-02-10 10:11:20,16017.588650636502,-6520.000000186655
1958-02-10 10:11:40,16017.955557492269,-6500.000000114504
1958-02-10 10:12:00,16018.322464348035,-6480.000000042352
1958-02-10 10:12:20,16018.689371203802,-6459.999999970201
1958-02-10 10:12:40,16019.05627805957,-6439.99999989805
1958-02-10 10:13:00,16019.423184915337,-6419.999999825899
1958-02-10 10:13:20,16019.790091771103,-6399.999999753749
1958-02-10 10:13:40,16020.15699862687,-6379.999999681598
1958-02-10 10:14:00,16020.568121178021,-6359.999999662055
1958-02-10 10:14:20,16021.047105280513,-6339.999999723257
1958-02-10 10:14:40,16021.526089383005,-6319.999999784458
1958-02-10 10:15:00,16022.005073485496,-6299.99999984566
1958-02-10 10:15:20,16022.484057587988,-6279.999999906861
1958-02-10 10:15:40,16022.96304169048,-6259.999999968062
1958-02-10 10:16:00,16023.442025792972,-6240.000000029264
1958-02-10 10:16:20,16023.921009895465,-6220.000000090466
1958-02-10 10:16:40,16024.399993997955,-6200.000000151666
1958-02-10 10:17:00,16024.878978100447,-6180.000000212868
1958-02-10 10:17:20,16025.35796220294,-6160.00000027407
1958-02-10 10:17:40,16025.836946305431,-6140.000000335271
1958-02-10 10:18:00,16026.126419468957,-6120.000000352708
1958-02-10 10:18:20,16026.146664882006,-6100.000000307973
1958-02-10 10:18:40,16026.166910295055,-6080.000000263237
1958-02-10 10:19:00,16026.187155708103,-6060.000000218502
1958-02-10 10:19:20,16026.207401121152,-6040.000000173766
1958-02-10 10:19:40,16026.2276465342,-6020.00000012903
1958-02-10 10:20:00,16026.247891947249,-6000.000000084295
1958-02-10 10:20:20,16026.268137360297,-5980.0000000395585
1958-02-10 10:20:40,16026.288382773346,-5959.999999994823
1958-02-10 10:21:00,16026.308628186396,-5939.999999950088
1958-02-10 10:21:20,16026.328873599445,-5919.999999905352
1958-02-10 10:21:40,16026.25770717213,-5899.999999870993
1958-02-10 10:22:00,16025.508236409143,-5879.999999913626
1958-02-10 10:22:20,16024.758765646155,-5859.99999995626
1958-02-10 10:22:40,16024.009294883168,-5839.999999998893
1958-02-10 10:23:00,16023.25982412018,-5820.000000041527
1958-02-10 10:23:20,16022.510353357191,-5800.00000008416
1958-02-10 10:23:40,16021.760882594204,-5780.000000126794
1958-02-10 10:24:00,16021.011411831216,-5760.000000169427
1958-02-10 10:24:20,16020.261941068227,-5740.0000002120605
1958-02-10 10:24:40,16019.94877783508,-5720.000000228136
1958-02-10 10:25:00,16020.081827004567,-5700.00000021705
1958-02-10 10:25:20,16020.214876174057,-5680.000000205964
1958-02-10 10:25:40,16020.347925343545,-5660.000000194878
1958-02-10 10:26:00,16020.480974513033,-5640.0000001837925
1958-02-10 10:26:20,16020.614023682523,-5620.000000172707
1958-02-10 10:26:40,16020.747072852011,-5600.000000161621
1958-02-10 10:27:00,16020.8801220215,-5580.000000150535
1958-02-10 10:27:20,16021.013171190989,-5560.000000139449
1958-02-10 10:27:40,16021.146220360477,-5540.000000128363
1958-02-10 10:28:00,16021.279269529965,-5520.0000001172775
1958-02-10 10:28:20,16021.28665993671,-5500.000000107013
1958-02-10 10:28:40,16020.96808248036,-5480.00000009888
1958-02-10 10:29:00,16020.64950502401,-5460.000000090747
1958-02-10 10:29:20,16020.33092756766,-5440.000000082614
1958-02-10 10:29:40,16020.012350111308,-5420.000000074481
1958-02-10 10:30:00,16019.693772654959,-5400.000000066348
1958-02-10 10:30:20,16019.375195198609,-5380.000000058215
1958-02-10 10:30:40,16019.056617742259,-5360.000000050082
1958-02-10 10:31:00,16018.738040285909,-5340.000000041949
1958-02-10 10:31:20,16018.419462829559,-5320.000000033816
1958-02-10 10:31:40,16018.100885373207,-5300.000000025682
1958-02-10 10:32:00,16017.782307916857,-5280.00000001755
1958-02-10 10:32:20,16017.463730460508,-5260.000000009417
1958-02-10 10:32:40,16017.353853849145,-5240.000000000657
1958-02-10 10:33:00,16017.336180629965,-5219.99999999162
1958-02-10 10:33:20,16017.318507410786,-5199.999999982583
1958-02-10 10:33:40,16017.300834191607,-5179.9999999735455
1958-02-10 10:34:00,16017.283160972425,-5159.999999964509
1958-02-10 10:34:20,16017.265487753246,-5139.999999955472
1958-02-10 10:34:40,16017.247814534066,-5119.999999946435
1958-02-10 10:35:00,16017.230141314887,-5099.999999937398
1958-02-10 10:35:20,16017.212468095708,-5079.999999928361
1958-02-10 10:35:40,16017.194794876528,-5059.999999919324
1958-02-10 10:36:00,16017.177121657347,-5039.999999910287
1958-02-10 10:36:20,16017.159448438168,-5019.99999990125
1958-02-10 10:36:40,16017.149309085009,-4999.99999989028
1958-02-10 10:37:00,16017.15356706557,-4979.999999875618
1958-02-10 10:37:20,16017.157825046132,-4959.9999998609555
1958-02-10 10:37:40,16017.162083026695,-4939.999999846293
1958-02-10 10:38:00,16017.166341007256,-4919.99999983163
1958-02-10 10:38:20,16017.170598987817,-4899.999999816967
1958-02-10 10:38:40,16017.17485696838,-4879.999999802304
1958-02-10 10:39:00,16017.179114948942,-4859.999999787642
1958-02-10 10:39:20,16017.183372929503,-4839.999999772979
1958-02-10 10:39:40,16017.187630910066,-4819.999999758316
1958-02-10 10:40:00,16017.191888890628,-4799.9999997436535
1958-02-10 10:40:20,16017.196146871189,-4779.999999728991
1958-02-10 10:40:40,16017.200404851752,-4759.999999714381
1958-02-10 10:41:00,16017.204662832313,-4739.999999704908
1958-02-10 10:41:20,16017.208920812873,-4719.999999695434
1958-02-10 10:41:40,16017.213178793434,-4699.999999685961
1958-02-10 10:42:00,16017.217436773995,-4679.999999676487
1958-02-10 10:42:20,16017.221694754557,-4659.999999667014
1958-02-10 10:42:40,16017.225952735118,-4639.999999657541
1958-02-10 10:43:00,16017.230210715677,-4619.9999996480665
1958-02-10 10:43:20,16017.234468696239,-4599.999999638593
1958-02-10 10:43:40,16017.2387266768,-4579.99999962912
1958-02-10 10:44:00,16017.242984657361,-4559.999999619647
1958-02-10 10:44:20,16017.247242637923,-4539.999999610172
1958-02-10 10:44:40,16017.251500618484,-4519.999999600699
1958-02-10 10:45:00,16017.255758599033,-4499.999999643916
1958-02-10 10:45:20,16017.260016579577,-4479.99999971228
1958-02-10 10:45:40,16017.26427456012,-4459.999999780645
1958-02-10 10:46:00,16017.268532540666,-4439.999999849009
1958-02-10 10:46:20,16017.27279052121,-4419.999999917374
1958-02-10 10:46:40,16017.277048501754,-4399.999999985739
1958-02-10 10:47:00,16017.281306482299,-4380.000000054103
1958-02-10 10:47:20,16017.285564462843,-4360.000000122468
1958-02-10 10:47:40,16017.289822443387,-4340.000000190832
1958-02-10 10:48:00,16017.294080423932,-4320.000000259197
1958-02-10 10:48:20,16017.298338404475,-4300.000000327561
1958-02-10 10:48:40,16017.30259638502,-4280.000000395926
1958-02-10 10:49:00,16017.31598193054,-4260.000000425701
1958-02-10 10:49:20,16017.346802432452,-4240.000000381767
1958-02-10 10:49:40,16017.377622934362,-4220.000000337832
1958-02-10 10:50:00,16017.408443436274,-4200.000000293897
1958-02-10 10:50:20,16017.439263938184,-4180.000000249963
1958-02-10 10:50:40,16017.470084440094,-4160.000000206028
1958-02-10 10:51:00,16017.500904942006,-4140.000000162093
1958-02-10 10:51:20,16017.531725443916,-4120.000000118159
1958-02-10 10:51:40,16017.562545945828,-4100.000000074224
1958-02-10 10:52:00,16017.593366447738,-4080.0000000302894
1958-02-10 10:52:20,16017.624186949648,-4059.9999999863544
1958-02-10 10:52:40,16017.65500745156,-4039.99999994242
1958-02-10 10:53:00,16017.687847322237,-4019.9999999376823
1958-02-10 10:53:20,16017.721593638831,-3999.9999999505394
1958-02-10 10:53:40,16017.755339955425,-3979.9999999633965
1958-02-10 10:54:00,16017.78908627202,-3959.9999999762535
1958-02-10 10:54:20,16017.822832588614,-3939.999999989111
1958-02-10 10:54:40,16017.856578905208,-3920.000000001968
1958-02-10 10:55:00,16017.890325221804,-3900.000000014825
1958-02-10 10:55:20,16017.924071538398,-3880.0000000276823
1958-02-10 10:55:40,16017.957817854993,-3860.0000000405394
1958-02-10 10:56:00,16017.991564171587,-3840.0000000533964
1958-02-10 10:56:20,16018.025310488181,-3820.0000000662535
1958-02-10 10:56:40,16018.059056804776,-3800.0000000791106
1958-02-10 10:57:00,16018.09280312137,-3780.000000091968
1958-02-10 10:57:20,16018.126549437964,-3760.000000104825
1958-02-10 10:57:40,16018.095673860998,-3740.0000000998043
1958-02-10 10:58:00,16018.03629682498,-3720.000000086899
1958-02-10 10:58:20,16017.976919788958,-3700.0000000739933
1958-02-10 10:58:40,16017.917542752937,-3680.0000000610876
1958-02-10 10:59:00,16017.858165716918,-3660.0000000481823
1958-02-10 10:59:20,16017.798788680897,-3640.0000000352766
1958-02-10 10:59:40,16017.739411644876,-3620.0000000223713
1958-02-10 11:00:00,16017.680034608857,-3600.0000000094656
1958-02-10 11:00:20,16017.620657572836,-3579.99999999656
1958-02-10 11:00:40,16017.561280536815,-3559.9999999836546
1958-02-10 11:01:00,16017.501903500795,-3539.999999970749
1958-02-10 11:01:20,16017.46439964635,-3519.999999959023
1958-02-10 11:01:40,16017.46865762691,-3499.9999999495494
1958-02-10 11:02:00,16017.472915607472,-3479.999999940076
1958-02-10 11:02:20,16017.477173588031,-3459.9999999306024
1958-02-10 11:02:40,16017.481431568593,-3439.999999921129
1958-02-10 11:03:00,16017.485689549154,-3419.9999999116553
1958-02-10 11:03:20,16017.489947529713,-3399.999999902182
1958-02-10 11:03:40,16017.494205510275,-3379.9999998927083
1958-02-10 11:04:00,16017.498463490836,-3359.999999883235
1958-02-10 11:04:20,16017.502721471397,-3339.999999873761
1958-02-10 11:04:40,16017.506979451957,-3319.999999864288
1958-02-10 11:05:00,16017.511237432518,-3299.999999854814
1958-02-10 11:05:20,16017.517582352104,-3279.9999998452445
1958-02-10 11:05:40,16017.721936134521,-3259.9999998265343
1958-02-10 11:06:00,16017.92628991694,-3239.9999998078247
1958-02-10 11:06:20,16018.130643699358,-3219.9999997891146
1958-02-10 11:06:40,16018.334997481777,-3199.9999997704044
1958-02-10 11:07:00,16018.539351264195,-3179.9999997516948
1958-02-10 11:07:20,16018.743705046614,-3159.9999997329846
1958-02-10 11:07:40,16018.948058829033,-3139.999999714275
1958-02-10 11:08:00,16019.152412611451,-3119.999999695565
1958-02-10 11:08:20,16019.35676639387,-3099.999999676855
1958-02-10 11:08:40,16019.561120176288,-3079.999999658145
1958-02-10 11:09:00,16019.765473958707,-3059.9999996394354
1958-02-10 11:09:20,16019.969827741124,-3039.9999996207252
1958-02-10 11:09:40,16020.244554143306,-3019.999999653885
1958-02-10 11:10:00,16020.533904606902,-2999.999999697824
1958-02-10 11:10:20,16020.823255070498,-2979.9999997417626
1958-02-10 11:10:40,16021.112605534094,-2959.9999997857017
1958-02-10 11:11:00,16021.40195599769,-2939.9999998296403
1958-02-10 11:11:20,16021.691306461285,-2919.999999873579
1958-02-10 11:11:40,16021.980656924881,-2899.999999917518
1958-02-10 11:12:00,16022.270007388475,-2879.9999999614565
1958-02-10 11:12:20,16022.559357852071,-2860.0000000053956
1958-02-10 11:12:40,16022.848708315667,-2840.000000049334
1958-02-10 11:13:00,16023.138058779263,-2820.0000000932732
1958-02-10 11:13:20,16022.229172848178,-2800.0000000800133
1958-02-10 11:13:40,16020.577678735788,-2780.0000000313044
1958-02-10 11:14:00,16018.926184623399,-2759.9999999825955
1958-02-10 11:14:20,16017.274690511007,-2739.999999933887
1958-02-10 11:14:40,16015.623196398617,-2719.999999885178
1958-02-10 11:15:00,16014.209558004906,-2699.9999998476324
1958-02-10 11:15:20,16014.523531801815,-2679.9999998911694
1958-02-10 11:15:40,16014.837505598724,-2659.9999999347065
1958-02-10 11:16:00,16015.151479395632,-2639.999999978244
1958-02-10 11:16:20,16015.46545319254,-2620.000000021781
1958-02-10 11:16:40,16015.77942698945,-2600.000000065318
1958-02-10 11:17:00,16016.093400786358,-2580.000000108855
1958-02-10 11:17:20,16016.407374583268,-2560.000000152392
1958-02-10 11:17:40,16016.721348380177,-2540.0000001959293
1958-02-10 11:18:00,16017.035322177086,-2520.0000002394663
1958-02-10 11:18:20,16017.349295973994,-2500.0000002830034
1958-02-10 11:18:40,16017.663269770903,-2480.0000003265404
1958-02-10 11:19:00,16017.690072615891,-2460.0000003209257
1958-02-10 11:19:20,16017.694330596452,-2440.000000311452
1958-02-10 11:19:40,16017.698588577012,-2420.0000003019786
1958-02-10 11:20:00,16017.702846557573,-2400.000000292505
1958-02-10 11:20:20,16017.707104538134,-2380.0000002830316
1958-02-10 11:20:40,16017.711362518696,-2360.000000273558
1958-02-10 11:21:00,16017.715620499257,-2340.0000002640845
1958-02-10 11:21:20,16017.719878479818,-2320.0000002546108
1958-02-10 11:21:40,16017.724136460378,-2300.0000002451375
1958-02-10 11:22:00,16017.72839444094,-2280.0000002356637
1958-02-10 11:22:20,16017.7326524215,-2260.0000002261904
1958-02-10 11:22:40,16017.736910402062,-2240.0000002167167
1958-02-10 11:23:00,16017.741168382623,-2220.000000204161
1958-02-10 11:23:20,16017.745426363184,-2200.0000001894987
1958-02-10 11:23:40,16017.749684343748,-2180.000000174836
1958-02-10 11:24:00,16017.753942324309,-2160.000000160173
1958-02-10 11:24:20,16017.75820030487,-2140.0000001455105
1958-02-10 11:24:40,16017.762458285433,-2120.0000001308476
1958-02-10 11:25:00,16017.766716265995,-2100.0000001161848
1958-02-10 11:25:20,16017.770974246556,-2080.0000001015223
1958-02-10 11:25:40,16017.775232227119,-2060.0000000868595
1958-02-10 11:26:00,16017.77949020768,-2040.0000000721968
1958-02-10 11:26:20,16017.783748188242,-2020.0000000575342
1958-02-10 11:26:40,16017.788006168805,-2000.0000000428713
1958-02-10 11:27:00,16017.792264149366,-1980.000000029561
1958-02-10 11:27:20,16017.796522129927,-1960.0000000200873
1958-02-10 11:27:40,16017.800780110487,-1940.0000000106136
1958-02-10 11:28:00,16017.805038091048,-1920.00000000114
1958-02-10 11:28:20,16017.80929607161,-1899.9999999916663
1958-02-10 11:28:40,16017.81355405217,-1879.9999999821928
1958-02-10 11:29:00,16017.81781203273,-1859.999999972719
1958-02-10 11:29:20,16017.822070013292,-1839.9999999632455
1958-02-10 11:29:40,16017.826327993853,-1819.9999999537717
1958-02-10 11:30:00,16017.830585974414,-1799.9999999442982
1958-02-10 11:30:20,16017.834843954974,-1779.9999999348245
1958-02-10 11:30:40,16017.839101935535,-1759.999999925351
1958-02-10 11:31:00,16017.843359916096,-1739.9999999158772
1958-02-10 11:31:20,16017.888458220614,-1719.9999999007657
1958-02-10 11:31:40,16017.936757874782,-1699.9999998852122
1958-02-10 11:32:00,16017.985057528953,-1679.9999998696585
1958-02-10 11:32:20,16018.033357183123,-1659.999999854105
1958-02-10 11:32:40,16018.081656837294,-1639.9999998385515
1958-02-10 11:33:00,16018.129956491463,-1619.999999822998
1958-02-10 11:33:20,16018.178256145633,-1599.9999998074445
1958-02-10 11:33:40,16018.226555799803,-1579.999999791891
1958-02-10 11:34:00,16018.274855453972,-1559.9999997763375
1958-02-10 11:34:20,16018.323155108143,-1539.999999760784
1958-02-10 11:34:40,16018.371454762313,-1519.9999997452305
1958-02-10 11:35:00,16018.419754416484,-1499.9999997296768
1958-02-10 11:35:20,16018.594308920048,-1479.9999997148755
1958-02-10 11:35:40,16018.84380308867,-1459.9999997005207
1958-02-10 11:36:00,16019.093297257292,-1439.9999996861657
1958-02-10 11:36:20,16019.342791425912,-1419.9999996718109
1958-02-10 11:36:40,16019.592285594534,-1399.9999996574559
1958-02-10 11:37:00,16019.841779763156,-1379.999999643101
1958-02-10 11:37:20,16020.091273931777,-1359.999999628746
1958-02-10 11:37:40,16020.3407681004,-1339.9999996143913
1958-02-10 11:38:00,16020.590262269021,-1319.9999996000363
1958-02-10 11:38:20,16020.839756437643,-1299.9999995856815
1958-02-10 11:38:40,16021.089250606265,-1279.9999995713265
1958-02-10 11:39:00,16021.338744774886,-1259.9999995569715
1958-02-10 11:39:20,16021.566636717902,-1239.9999995807577
1958-02-10 11:39:40,16021.770990499463,-1219.9999996461029
1958-02-10 11:40:00,16021.975344281022,-1199.999999711448
1958-02-10 11:40:20,16022.17969806258,-1179.9999997767932
1958-02-10 11:40:40,16022.384051844141,-1159.9999998421383
1958-02-10 11:41:00,16022.5884056257,-1139.9999999074835
1958-02-10 11:41:20,16022.792759407259,-1119.9999999728286
1958-02-10 11:41:40,16022.997113188818,-1100.0000000381738
1958-02-10 11:42:00,16023.201466970379,-1080.000000103519
1958-02-10 11:42:20,16023.405820751937,-1060.000000168864
1958-02-10 11:42:40,16023.610174533496,-1040.0000002342094
1958-02-10 11:43:00,16023.814528315057,-1020.0000002995545
1958-02-10 11:43:20,16024.03224691258,-1000.000000339743
1958-02-10 11:43:40,16024.281741081268,-980.0000003201202
1958-02-10 11:44:00,16024.531235249955,-960.0000003004973
1958-02-10 11:44:20,16024.780729418642,-940.0000002808745
1958-02-10 11:44:40,16025.030223587331,-920.0000002612517
1958-02-10 11:45:00,16025.279717756019,-900.0000002416289
1958-02-10 11:45:20,16025.529211924706,-880.0000002220061
1958-02-10 11:45:40,16025.778706093393,-860.0000002023831
1958-02-10 11:46:00,16026.02820026208,-840.0000001827603
1958-02-10 11:46:20,16026.277694430768,-820.0000001631375
