"Timestamp","TZ","V_(S1)_PAD (1S) (V)","I_(S1)_PAD (1S) (mA)"
2024/05/09 00:00:10.000,n,-3985.4012,-601.28248
2024/05/09 00:00:15.002,n,-3984.9876,-601.26344
2024/05/09 00:00:20.000,n,-3985.6,-601.28248
2024/05/09 00:00:25.006,n,-3985.1916,-601.24388
2024/05/09 00:00:30.000,n,-3984.9876,-601.28248
2024/05/09 00:00:35.000,n,-3985.8096,-601.16724
2024/05/09 00:00:40.001,n,-3985.6,-601.24388
2024/05/09 00:00:45.000,n,-3985.6,-601.302
2024/05/09 00:00:50.005,n,-3986.0192,-601.26344
2024/05/09 00:00:55.000,n,-3984.574,-601.28248
2024/05/09 00:01:00.000,n,-3985.4012,-601.24388
2024/05/09 00:01:05.001,n,-3984.9876,-601.302
2024/05/09 00:01:10.000,n,-3985.1916,-601.26344
2024/05/09 00:01:15.004,n,-3985.6,-601.24388
2024/05/09 00:01:20.000,n,-3986.0192,-601.302
2024/05/09 00:01:25.026,n,-3982.7256,-601.302
2024/05/09 00:01:30.000,n,-3985.8096,-601.26344
2024/05/09 00:01:35.000,n,-3976.1548,-601.24388
2024/05/09 00:01:40.004,n,-3985.1916,-601.28248
2024/05/09 00:01:45.000,n,-3985.8096,-601.18628
2024/05/09 00:01:50.000,n,-3985.6,-601.26344
2024/05/09 00:01:55.000,n,-3984.574,-601.26344
2024/05/09 00:02:00.000,n,-3986.0192,-601.22484
2024/05/09 00:02:05.003,n,-3984.9876,-601.22484
2024/05/09 00:02:10.000,n,-3984.7836,-601.26344
2024/05/09 00:02:15.006,n,-3984.9876,-601.26344
2024/05/09 00:02:20.000,n,-3985.4012,-601.24388
2024/05/09 00:02:25.000,n,-3984.9876,-601.28248
2024/05/09 00:02:30.002,n,-3985.6,-601.24388
2024/05/09 00:02:35.000,n,-3984.574,-601.28248
2024/05/09 00:02:40.007,n,-3975.956,-601.34056
2024/05/09 00:02:45.000,n,-3985.1916,-601.28248
2024/05/09 00:02:50.000,n,-3975.956,-601.24388
2024/05/09 00:02:55.003,n,-3984.9876,-601.20532
2024/05/09 00:03:00.078,n,-3984.574,-601.22484
2024/05/09 00:03:05.005,n,-3985.6,-601.26344
2024/05/09 00:03:10.000,n,-3984.7836,-601.22484
2024/05/09 00:03:15.000,n,-3985.4012,-601.24388
2024/05/09 00:03:20.001,n,-3985.1916,-601.22484
2024/05/09 00:03:25.000,n,-3985.6,-601.302
2024/05/09 00:03:30.005,n,-3985.1916,-601.28248
2024/05/09 00:03:35.000,n,-3985.1916,-601.16724
2024/05/09 00:03:40.000,n,-3985.4012,-601.22484
2024/05/09 00:03:45.001,n,-3984.7836,-601.26344
2024/05/09 00:03:50.000,n,-3985.4012,-601.24388
2024/05/09 00:03:55.004,n,-3985.4012,-601.26344
2024/05/09 00:04:00.000,n,-3985.4012,-601.28248
2024/05/09 00:04:05.000,n,-3984.574,-601.24388
2024/05/09 00:04:10.001,n,-3985.1916,-601.22484
2024/05/09 00:04:15.000,n,-3985.1916,-601.302
2024/05/09 00:04:20.003,n,-3985.8096,-601.24388
2024/05/09 00:04:25.000,n,-3984.1656,-601.28248
2024/05/09 00:04:30.006,n,-3984.9876,-601.22484
2024/05/09 00:04:35.000,n,-3986.4276,-601.26344
2024/05/09 00:04:40.000,n,-3985.1916,-601.302
2024/05/09 00:04:45.003,n,-3985.1916,-601.18628
2024/05/09 00:04:50.000,n,-3986.0192,-601.28248
2024/05/09 00:04:55.006,n,-3984.7836,-601.24388
2024/05/09 00:05:00.000,n,-3985.4012,-601.26344
2024/05/09 00:05:05.000,n,-3985.6,-601.20532
2024/05/09 00:05:10.037,n,-3983.9616,-601.28248
2024/05/09 00:05:15.000,n,-3985.6,-601.16724
2024/05/09 00:05:20.006,n,-3984.574,-601.18628
2024/05/09 00:05:25.000,n,-3985.1916,-601.302
2024/05/09 00:05:30.000,n,-3976.3644,-601.28248
2024/05/09 00:05:35.002,n,-3984.3696,-601.28248
2024/05/09 00:05:40.000,n,-3974.9244,-601.28248
2024/05/09 00:05:45.005,n,-3986.218,-601.26344
2024/05/09 00:05:50.000,n,-3984.3696,-601.302
2024/05/09 00:05:55.000,n,-3984.574,-601.28248
2024/05/09 00:06:00.001,n,-3985.1916,-601.28248
2024/05/09 00:06:05.000,n,-3984.9876,-601.20532
2024/05/09 00:06:10.004,n,-3985.8096,-601.26344
2024/05/09 00:06:15.000,n,-3985.1916,-601.24388
2024/05/09 00:06:20.000,n,-3984.9876,-601.22484
2024/05/09 00:06:25.001,n,-3984.9876,-601.28248
2024/05/09 00:06:30.000,n,-3986.218,-601.28248
2024/05/09 00:06:35.004,n,-3984.7836,-601.28248
2024/05/09 00:06:40.000,n,-3985.8096,-601.302
2024/05/09 00:06:45.007,n,-3984.7836,-601.24388
2024/05/09 00:06:50.001,n,-3984.7836,-601.32104
2024/05/09 00:06:55.000,n,-3975.338,-601.28248
2024/05/09 00:07:00.003,n,-3985.4012,-601.32104
2024/05/09 00:07:05.000,n,-3985.8096,-601.26344
2024/05/09 00:07:10.006,n,-3985.8096,-601.26344
2024/05/09 00:07:15.000,n,-3984.9876,-601.28248
2024/05/09 00:07:20.028,n,-3977.7988,-601.302
2024/05/09 00:07:25.003,n,-3985.4012,-601.28248
2024/05/09 00:07:30.000,n,-3985.4012,-601.28248
2024/05/09 00:07:35.006,n,-3984.7836,-601.24388
2024/05/09 00:07:40.043,n,-3985.4012,-601.302
2024/05/09 00:07:45.000,n,-3985.1916,-601.26344
2024/05/09 00:07:50.004,n,-3975.956,-601.32104
2024/05/09 00:07:55.000,n,-3985.1916,-601.26344
2024/05/09 00:08:00.006,n,-3985.1916,-601.28248
2024/05/09 00:08:05.000,n,-3985.6,-601.24388
2024/05/09 00:08:10.000,n,-3985.6,-601.302
2024/05/09 00:08:15.002,n,-3985.4012,-601.28248
2024/05/09 00:08:20.000,n,-3984.574,-601.28248
2024/05/09 00:08:25.005,n,-3984.574,-601.26344
2024/05/09 00:08:30.000,n,-3985.1916,-601.22484
2024/05/09 00:08:35.000,n,-3984.574,-601.24388
2024/05/09 00:08:40.002,n,-3985.1916,-601.24388
2024/05/09 00:08:45.000,n,-3985.6,-601.37868
2024/05/09 00:08:50.005,n,-3983.9616,-601.26344
2024/05/09 00:08:55.000,n,-3984.9876,-601.26344
2024/05/09 00:09:00.008,n,-3984.574,-601.26344
2024/05/09 00:09:05.001,n,-3975.7464,-601.22484
2024/05/09 00:09:10.000,n,-3985.1916,-601.302
2024/05/09 00:09:15.004,n,-3985.6,-601.302
2024/05/09 00:09:20.000,n,-3984.1656,-601.32104
2024/05/09 00:09:25.007,n,-3985.8096,-601.22484
2024/05/09 00:09:30.034,n,-3983.5476,-601.22484
2024/05/09 00:09:35.000,n,-3984.9876,-601.26344
2024/05/09 00:09:40.004,n,-3984.574,-601.26344
2024/05/09 00:09:45.000,n,-3984.7836,-601.22484
2024/05/09 00:09:50.016,n,-3981.2912,-601.34056
2024/05/09 00:09:55.000,n,-3984.3696,-601.26344
2024/05/09 00:10:00.000,n,-3976.3644,-601.26344
2024/05/09 00:10:05.003,n,-3984.7836,-601.28248
2024/05/09 00:10:10.000,n,-3984.9876,-601.24388
2024/05/09 00:10:15.006,n,-3985.1916,-601.32104
2024/05/09 00:10:20.000,n,-3984.1656,-601.28248
2024/05/09 00:10:25.000,n,-3984.1656,-601.24388
2024/05/09 00:10:30.004,n,-3984.574,-601.302
2024/05/09 00:10:35.000,n,-3984.574,-601.22484
2024/05/09 00:10:40.006,n,-3985.1916,-601.22484
2024/05/09 00:10:45.000,n,-3984.7836,-601.26344
2024/05/09 00:10:50.000,n,-3984.9876,-601.24388
2024/05/09 00:10:55.002,n,-3985.1916,-601.34056
2024/05/09 00:11:00.000,n,-3984.574,-601.28248
2024/05/09 00:11:05.005,n,-3984.3696,-601.22484
2024/05/09 00:11:10.000,n,-3984.3696,-601.20532
2024/05/09 00:11:15.008,n,-3984.7836,-601.20532
2024/05/09 00:11:20.002,n,-3985.4012,-601.28248
2024/05/09 00:11:25.000,n,-3984.9876,-601.24388
2024/05/09 00:11:30.005,n,-3983.5476,-601.20532
2024/05/09 00:11:35.000,n,-3984.574,-601.22484
2024/05/09 00:11:40.098,n,-3983.134,-601.26344
2024/05/09 00:11:45.001,n,-3984.7836,-601.18628
2024/05/09 00:11:50.000,n,-3984.574,-601.28248
2024/05/09 00:11:55.004,n,-3984.1656,-601.26344
2024/05/09 00:12:00.015,n,-3980.2648,-601.302
2024/05/09 00:12:05.007,n,-3984.574,-601.18628
2024/05/09 00:12:10.000,n,-3975.1288,-601.26344
2024/05/09 00:12:15.000,n,-3984.3696,-601.18628
2024/05/09 00:12:20.004,n,-3984.574,-601.18628
2024/05/09 00:12:25.000,n,-3984.3696,-601.18628
2024/05/09 00:12:30.007,n,-3985.4012,-601.26344
2024/05/09 00:12:35.000,n,-3984.1656,-601.22484
2024/05/09 00:12:40.000,n,-3984.574,-601.302
2024/05/09 00:12:45.003,n,-3984.574,-601.14772
2024/05/09 00:12:50.000,n,-3984.7836,-601.24388
2024/05/09 00:12:55.006,n,-3984.574,-601.26344
2024/05/09 00:13:00.000,n,-3984.7836,-601.24388
2024/05/09 00:13:05.000,n,-3984.3696,-601.26344
2024/05/09 00:13:10.003,n,-3984.3696,-601.18628
2024/05/09 00:13:15.000,n,-3984.1656,-601.20532
2024/05/09 00:13:20.006,n,-3984.3696,-601.22484
2024/05/09 00:13:25.000,n,-3975.1288,-601.34056
2024/05/09 00:13:30.009,n,-3984.3696,-601.24388
2024/05/09 00:13:35.002,n,-3984.7836,-601.26344
2024/05/09 00:13:40.000,n,-3984.574,-601.20532
2024/05/09 00:13:45.005,n,-3984.9876,-601.20532
2024/05/09 00:13:50.017,n,-3976.1548,-601.14772
2024/05/09 00:13:55.009,n,-3984.574,-601.24388
2024/05/09 00:14:00.002,n,-3985.4012,-601.32104
2024/05/09 00:14:05.000,n,-3985.1916,-601.28248
2024/05/09 00:14:10.029,n,-3982.516,-601.302
2024/05/09 00:14:15.000,n,-3984.9876,-601.24388
2024/05/09 00:14:20.008,n,-3976.1548,-601.32104
2024/05/09 00:14:25.003,n,-3984.7836,-601.302
2024/05/09 00:14:30.000,n,-3984.1656,-601.20532
2024/05/09 00:14:35.005,n,-3984.7836,-601.20532
2024/05/09 00:14:40.000,n,-3984.574,-601.22484
2024/05/09 00:14:45.008,n,-3985.6,-601.18628
2024/05/09 00:14:50.001,n,-3984.7836,-601.22484
2024/05/09 00:14:55.000,n,-3984.3696,-601.24388
2024/05/09 00:15:00.004,n,-3984.7836,-601.26344
2024/05/09 00:15:05.000,n,-3984.1656,-601.20532
2024/05/09 00:15:10.007,n,-3984.574,-601.16724
2024/05/09 00:15:15.001,n,-3984.7836,-601.24388
2024/05/09 00:15:20.000,n,-3984.7836,-601.22484
2024/05/09 00:15:25.004,n,-3985.4012,-601.24388
2024/05/09 00:15:30.000,n,-3984.574,-601.37868
2024/05/09 00:15:35.007,n,-3976.5632,-601.28248
2024/05/09 00:15:40.001,n,-3984.7836,-601.302
2024/05/09 00:15:45.010,n,-3985.6,-601.32104
2024/05/09 00:15:50.005,n,-3984.9876,-601.28248
2024/05/09 00:15:55.000,n,-3984.1656,-601.22484
2024/05/09 00:16:00.006,n,-3984.9876,-601.302
2024/05/09 00:16:05.000,n,-3984.9876,-601.24388
2024/05/09 00:16:10.009,n,-3983.134,-601.28248
2024/05/09 00:16:15.003,n,-3985.4012,-601.20532
2024/05/09 00:16:20.046,n,-3984.9876,-601.22484
2024/05/09 00:16:25.006,n,-3983.9616,-601.28248
2024/05/09 00:16:30.000,n,-3985.4012,-601.26344
2024/05/09 00:16:35.009,n,-3983.9616,-601.16724
2024/05/09 00:16:40.002,n,-3984.7836,-601.26344
2024/05/09 00:16:45.000,n,-3985.6,-601.26344
2024/05/09 00:16:50.005,n,-3984.574,-601.20532
2024/05/09 00:16:55.000,n,-3984.7836,-601.20532
2024/05/09 00:17:00.008,n,-3984.7836,-601.28248
2024/05/09 00:17:05.002,n,-3984.7836,-601.28248
2024/05/09 00:17:10.000,n,-3985.6,-601.24388
2024/05/09 00:17:15.005,n,-3984.7836,-601.32104
2024/05/09 00:17:20.000,n,-3984.7836,-601.28248
2024/05/09 00:17:25.008,n,-3985.6,-601.32104
2024/05/09 00:17:30.002,n,-3985.4012,-601.302
2024/05/09 00:17:35.000,n,-3985.4012,-601.26344
2024/05/09 00:17:40.004,n,-3985.1916,-601.28248
2024/05/09 00:17:45.000,n,-3984.574,-601.28248
2024/05/09 00:17:50.008,n,-3985.8096,-601.20532
2024/05/09 00:17:55.001,n,-3983.9616,-601.22484
2024/05/09 00:18:00.011,n,-3984.7836,-601.26344
2024/05/09 00:18:05.004,n,-3985.4012,-601.26344
2024/05/09 00:18:10.047,n,-3984.574,-601.302
2024/05/09 00:18:15.007,n,-3986.218,-601.28248
2024/05/09 00:18:20.001,n,-3985.4012,-601.20532
2024/05/09 00:18:25.010,n,-3985.4012,-601.26344
2024/05/09 00:18:30.014,n,-3985.1916,-601.3596
2024/05/09 00:18:35.000,n,-3985.1916,-601.32104
2024/05/09 00:18:40.006,n,-3976.3644,-601.3596
2024/05/09 00:18:45.000,n,-3985.6,-601.26344
2024/05/09 00:18:50.010,n,-3984.3696,-601.24388
2024/05/09 00:18:55.003,n,-3984.9876,-601.22484
2024/05/09 00:19:00.000,n,-3985.1916,-601.302
2024/05/09 00:19:05.007,n,-3984.3696,-601.20532
2024/05/09 00:19:10.000,n,-3984.3696,-601.302
2024/05/09 00:19:15.009,n,-3984.9876,-601.26344
2024/05/09 00:19:20.003,n,-3985.4012,-601.28248
2024/05/09 00:19:25.000,n,-3985.8096,-601.28248
2024/05/09 00:19:30.005,n,-3984.9876,-601.28248
2024/05/09 00:19:35.000,n,-3985.4012,-601.24388
2024/05/09 00:19:40.008,n,-3984.574,-601.28248
2024/05/09 00:19:45.003,n,-3985.8096,-601.32104
2024/05/09 00:19:50.000,n,-3983.3436,-601.32104
2024/05/09 00:19:55.005,n,-3979.4428,-601.41724
2024/05/09 00:20:00.000,n,-3985.8096,-601.24388
2024/05/09 00:20:05.008,n,-3984.574,-601.302
2024/05/09 00:20:10.001,n,-3983.752,-601.22484
2024/05/09 00:20:15.011,n,-3983.134,-601.24388
2024/05/09 00:20:20.004,n,-3984.574,-601.20532
2024/05/09 00:20:25.000,n,-3985.6,-601.24388
2024/05/09 00:20:30.134,n,-3984.1656,-601.302
2024/05/09 00:20:35.001,n,-3983.752,-601.24388
2024/05/09 00:20:40.010,n,-3985.4012,-601.24388
2024/05/09 00:20:45.004,n,-3984.9876,-601.26344
2024/05/09 00:20:50.009,n,-3975.7464,-601.34056
2024/05/09 00:20:55.007,n,-3984.9876,-601.22484
2024/05/09 00:21:00.001,n,-3984.1656,-601.302
2024/05/09 00:21:05.010,n,-3985.1916,-601.24388
2024/05/09 00:21:10.021,n,-3983.5476,-601.3982
2024/05/09 00:21:15.000,n,-3984.9876,-601.22484
2024/05/09 00:21:20.007,n,-3975.956,-601.3596
2024/05/09 00:21:25.001,n,-3984.1656,-601.24388
2024/05/09 00:21:30.010,n,-3984.574,-601.26344
2024/05/09 00:21:35.004,n,-3984.3696,-601.18628
2024/05/09 00:21:40.000,n,-3985.1916,-601.24388
2024/05/09 00:21:45.006,n,-3985.4012,-601.20532
2024/05/09 00:21:50.000,n,-3984.7836,-601.20532
2024/05/09 00:21:55.009,n,-3984.3696,-601.34056
2024/05/09 00:22:00.003,n,-3985.8096,-601.32104
2024/05/09 00:22:05.000,n,-3984.1656,-601.302
2024/05/09 00:22:10.006,n,-3985.1916,-601.24388
2024/05/09 00:22:15.000,n,-3984.1656,-601.26344
2024/05/09 00:22:20.010,n,-3984.1656,-601.24388
2024/05/09 00:22:25.003,n,-3984.7836,-601.24388
2024/05/09 00:22:30.013,n,-3984.574,-601.34056
2024/05/09 00:22:35.006,n,-3982.108,-601.37868
2024/05/09 00:22:40.000,n,-3984.9876,-601.24388
2024/05/09 00:22:45.009,n,-3985.4012,-601.302
2024/05/09 00:22:50.002,n,-3983.9616,-601.32104
2024/05/09 00:22:55.011,n,-3984.9876,-601.26344
2024/05/09 00:23:00.051,n,-3984.9876,-601.26344
2024/05/09 00:23:05.000,n,-3984.574,-601.28248
2024/05/09 00:23:10.008,n,-3984.9876,-601.32104
2024/05/09 00:23:15.001,n,-3984.7836,-601.22484
2024/05/09 00:23:20.037,n,-3985.1916,-601.34056
2024/05/09 00:23:25.005,n,-3985.4012,-601.28248
2024/05/09 00:23:30.000,n,-3976.5632,-601.37868
2024/05/09 00:23:35.007,n,-3984.3696,-601.20532
2024/05/09 00:23:40.001,n,-3984.574,-601.28248
2024/05/09 00:23:45.011,n,-3985.4012,-601.302
2024/05/09 00:23:50.004,n,-3984.7836,-601.22484
2024/05/09 00:23:55.000,n,-3984.9876,-601.28248
