"Timestamp","TZ","V_(S1)_PAD (1S) (V)","I_(S1)_PAD (1S) (mA)"
2024/10/11 23:50:30.002,n,-3987.8164,-601.0378
2024/10/11 23:50:35.000,n,-3988.6384,-601.0954
2024/10/11 23:50:40.005,n,-3987.8164,-601.0378
2024/10/11 23:50:45.000,n,-3988.23,-600.98064
2024/10/11 23:50:50.008,n,-3987.6124,-601.07636
2024/10/11 23:50:55.001,n,-3988.0204,-601.1154
2024/10/11 23:51:00.011,n,-3987.8164,-601.01924
2024/10/11 23:51:05.005,n,-3986.79,-601.01924
2024/10/11 23:51:10.000,n,-3988.6384,-601.0378
2024/10/11 23:51:15.007,n,-3988.23,-601.1154
2024/10/11 23:51:20.001,n,-3988.0204,-600.9992
2024/10/11 23:51:25.010,n,-3987.8164,-601.07636
2024/10/11 23:51:30.047,n,-3987.6124,-601.05684
2024/10/11 23:51:35.000,n,-3988.4288,-601.1154
2024/10/11 23:51:40.007,n,-3988.0204,-601.154
2024/10/11 23:51:45.000,n,-3988.4288,-601.07636
2024/10/11 23:51:50.010,n,-3987.6124,-601.1154
2024/10/11 23:51:55.005,n,-3988.23,-601.0378
2024/10/11 23:52:00.000,n,-3988.23,-601.1154
2024/10/11 23:52:05.007,n,-3986.79,-601.05684
2024/10/11 23:52:10.001,n,-3988.4288,-601.01924
2024/10/11 23:52:15.010,n,-3988.4288,-601.0954
2024/10/11 23:52:20.003,n,-3988.4288,-601.05684
2024/10/11 23:52:25.146,n,-3987.204,-600.96064
2024/10/11 23:52:30.105,n,-3987.8164,-601.07636
2024/10/11 23:52:35.000,n,-3988.0204,-600.98064
2024/10/11 23:52:40.009,n,-3988.4288,-601.07636
2024/10/11 23:52:45.002,n,-3989.0468,-600.9992
2024/10/11 23:52:50.000,n,-3987.6124,-600.98064
2024/10/11 23:52:55.005,n,-3988.23,-601.17256
2024/10/11 23:53:00.015,n,-3989.2564,-601.0954
2024/10/11 23:53:05.009,n,-3987.6124,-601.07636
2024/10/11 23:53:10.002,n,-3987.204,-600.9992
2024/10/11 23:53:15.011,n,-3988.23,-601.07636
2024/10/11 23:53:20.005,n,-3988.6384,-601.05684
2024/10/11 23:53:25.000,n,-3988.4288,-601.05684
2024/10/11 23:53:30.008,n,-3988.4288,-601.05684
2024/10/11 23:53:35.001,n,-3986.586,-601.0378
2024/10/11 23:53:40.011,n,-3988.4288,-601.0378
2024/10/11 23:53:45.006,n,-3988.23,-601.05684
2024/10/11 23:53:50.000,n,-3987.6124,-600.9992
2024/10/11 23:53:55.008,n,-3988.0204,-601.07636
2024/10/11 23:54:00.000,n,-3987.6124,-600.9992
2024/10/11 23:54:05.010,n,-3988.848,-601.0954
2024/10/11 23:54:10.004,n,-3987.8164,-601.0378
2024/10/11 23:54:15.000,n,-3988.848,-601.0954
2024/10/11 23:54:20.007,n,-3988.6384,-601.07636
2024/10/11 23:54:25.050,n,-3988.23,-601.01924
2024/10/11 23:54:30.028,n,-3988.23,-601.1154
2024/10/11 23:54:35.003,n,-3987.204,-601.154
2024/10/11 23:54:40.000,n,-3987.8164,-601.0954
2024/10/11 23:54:45.006,n,-3988.23,-601.0378
2024/10/11 23:54:50.000,n,-3988.0204,-600.9992
2024/10/11 23:54:55.009,n,-3988.6384,-601.0954
2024/10/11 23:55:00.002,n,-3988.6384,-600.98064
2024/10/11 23:55:05.000,n,-3988.23,-601.0378
2024/10/11 23:55:10.005,n,-3989.0468,-601.0954
2024/10/11 23:55:15.000,n,-3988.0204,-601.05684
2024/10/11 23:55:20.009,n,-3979.6012,-601.07636
2024/10/11 23:55:25.002,n,-3987.8164,-601.0378
2024/10/11 23:55:30.013,n,-3988.6384,-601.01924
2024/10/11 23:55:35.005,n,-3988.848,-601.05684
2024/10/11 23:55:40.000,n,-3988.23,-601.01924
2024/10/11 23:55:45.008,n,-3987.6124,-601.05684
2024/10/11 23:55:50.001,n,-3989.0468,-601.0378
2024/10/11 23:55:55.011,n,-3988.23,-601.01924
2024/10/11 23:56:00.005,n,-3988.4288,-601.01924
2024/10/11 23:56:05.000,n,-3988.0204,-601.1154
2024/10/11 23:56:10.008,n,-3989.0468,-601.07636
2024/10/11 23:56:15.062,n,-3986.79,-601.0954
2024/10/11 23:56:20.011,n,-3988.6384,-601.05684
2024/10/11 23:56:25.004,n,-3988.848,-601.0954
2024/10/11 23:56:30.000,n,-3979.392,-601.1154
2024/10/11 23:56:35.007,n,-3988.848,-601.01924
2024/10/11 23:56:40.001,n,-3988.0204,-601.05684
2024/10/11 23:56:45.011,n,-3988.6384,-601.0954
2024/10/11 23:56:50.004,n,-3988.23,-601.01924
2024/10/11 23:56:55.000,n,-3988.848,-601.01924
2024/10/11 23:57:00.040,n,-3989.4552,-601.07636
2024/10/11 23:57:05.000,n,-3989.4552,-601.01924
2024/10/11 23:57:10.010,n,-3988.4288,-601.07636
2024/10/11 23:57:15.004,n,-3989.0468,-601.13396
2024/10/11 23:57:20.000,n,-3988.848,-601.0378
2024/10/11 23:57:25.007,n,-3989.0468,-601.01924
2024/10/11 23:57:30.000,n,-3988.848,-601.07636
2024/10/11 23:57:35.009,n,-3988.848,-601.0378
2024/10/11 23:57:40.003,n,-3989.0468,-600.98064
2024/10/11 23:57:45.013,n,-3988.6384,-600.9992
2024/10/11 23:57:50.006,n,-3988.4288,-601.05684
2024/10/11 23:57:55.074,n,-3983.2924,-600.9992
2024/10/11 23:58:00.009,n,-3989.0468,-601.01924
2024/10/11 23:58:05.002,n,-3988.848,-601.0378
2024/10/11 23:58:10.012,n,-3988.4288,-601.05684
2024/10/11 23:58:15.005,n,-3989.4552,-601.154
2024/10/11 23:58:20.000,n,-3988.6384,-600.9992
2024/10/11 23:58:25.009,n,-3988.4288,-601.0954
2024/10/11 23:58:30.002,n,-3988.6384,-601.05684
2024/10/11 23:58:35.012,n,-3989.0468,-600.98064
2024/10/11 23:58:40.005,n,-3988.848,-601.0954
2024/10/11 23:58:45.098,n,-3988.0204,-600.98064
2024/10/11 23:58:50.091,n,-3989.0468,-600.96064
2024/10/11 23:58:55.001,n,-3988.4288,-601.0954
2024/10/11 23:59:00.011,n,-3987.8164,-600.96064
2024/10/11 23:59:05.004,n,-3988.848,-601.05684
2024/10/11 23:59:10.000,n,-3988.848,-600.98064
2024/10/11 23:59:15.009,n,-3988.6384,-601.07636
2024/10/11 23:59:20.001,n,-3989.4552,-601.0378
2024/10/11 23:59:25.010,n,-3987.4024,-600.9992
2024/10/11 23:59:30.004,n,-3988.848,-601.01924
2024/10/11 23:59:35.000,n,-3988.23,-601.01924
2024/10/11 23:59:40.007,n,-3989.0468,-601.01924
2024/10/11 23:59:45.000,n,-3988.6384,-601.0378
2024/10/11 23:59:50.011,n,-3989.2564,-601.05684
2024/10/11 23:59:55.003,n,-3988.848,-601.0378
2024/10/12 00:00:00.013,n,-3988.6384,-601.07636
2024/10/12 00:00:05.168,n,-3987.8164,-601.01924
2024/10/12 00:00:10.000,n,-3988.23,-601.1154
2024/10/12 00:00:15.010,n,-3988.6384,-601.07636
2024/10/12 00:00:20.003,n,-3989.2564,-600.98064
2024/10/12 00:00:25.012,n,-3988.23,-600.9992
2024/10/12 00:00:30.006,n,-3988.6384,-601.05684
2024/10/12 00:00:35.000,n,-3988.4288,-601.07636
2024/10/12 00:00:40.009,n,-3989.6644,-601.13396
2024/10/12 00:00:45.019,n,-3988.848,-601.05684
2024/10/12 00:00:50.012,n,-3988.4288,-601.0378
2024/10/12 00:00:55.006,n,-3988.4288,-601.0954
2024/10/12 00:01:00.000,n,-3988.848,-601.0954
2024/10/12 00:01:05.010,n,-3987.8164,-601.01924
2024/10/12 00:01:10.001,n,-3988.6384,-601.0954
2024/10/12 00:01:15.012,n,-3987.6124,-601.01924
2024/10/12 00:01:20.005,n,-3988.848,-600.9992
2024/10/12 00:01:25.000,n,-3988.4288,-600.96064
2024/10/12 00:01:30.008,n,-3988.4288,-601.1154
2024/10/12 00:01:35.001,n,-3988.4288,-601.0378
2024/10/12 00:01:40.011,n,-3988.23,-601.0378
2024/10/12 00:01:45.004,n,-3988.848,-601.01924
2024/10/12 00:01:50.098,n,-3987.8164,-601.01924
2024/10/12 00:01:55.007,n,-3987.8164,-600.9992
2024/10/12 00:02:00.001,n,-3987.4024,-601.05684
2024/10/12 00:02:05.010,n,-3988.23,-600.9992
2024/10/12 00:02:10.004,n,-3988.6384,-601.07636
2024/10/12 00:02:15.014,n,-3988.848,-601.0954
2024/10/12 00:02:20.006,n,-3988.0204,-601.0378
2024/10/12 00:02:25.000,n,-3986.586,-601.05684
2024/10/12 00:02:30.010,n,-3988.23,-600.98064
2024/10/12 00:02:35.004,n,-3987.8164,-600.96064
2024/10/12 00:02:40.013,n,-3988.4288,-601.07636
2024/10/12 00:02:45.006,n,-3987.8164,-601.0378
2024/10/12 00:02:50.000,n,-3988.4288,-601.05684
2024/10/12 00:02:55.059,n,-3987.4024,-601.05684
2024/10/12 00:03:00.003,n,-3987.8164,-601.01924
2024/10/12 00:03:05.012,n,-3987.4024,-601.0378
2024/10/12 00:03:10.006,n,-3988.6384,-601.0378
2024/10/12 00:03:15.000,n,-3986.586,-601.0378
2024/10/12 00:03:20.009,n,-3988.4288,-601.07636
2024/10/12 00:03:25.002,n,-3988.23,-601.05684
2024/10/12 00:03:30.012,n,-3988.23,-601.01924
2024/10/12 00:03:35.005,n,-3986.9944,-601.0378
2024/10/12 00:03:40.000,n,-3988.4288,-601.0954
2024/10/12 00:03:45.008,n,-3988.6384,-601.01924
2024/10/12 00:03:50.001,n,-3987.204,-601.0954
2024/10/12 00:03:55.011,n,-3988.0204,-601.01924
2024/10/12 00:04:00.005,n,-3988.23,-601.01924
2024/10/12 00:04:05.000,n,-3987.8164,-601.13396
2024/10/12 00:04:10.008,n,-3979.6012,-600.9416
2024/10/12 00:04:15.001,n,-3988.4288,-601.07636
2024/10/12 00:04:20.010,n,-3987.4024,-601.05684
2024/10/12 00:04:25.004,n,-3988.23,-601.01924
2024/10/12 00:04:30.014,n,-3988.23,-601.05684
2024/10/12 00:04:35.007,n,-3988.0204,-600.96064
2024/10/12 00:04:40.000,n,-3988.0204,-600.98064
2024/10/12 00:04:45.011,n,-3987.8164,-601.01924
2024/10/12 00:04:50.004,n,-3988.848,-601.01924
2024/10/12 00:04:55.013,n,-3987.8164,-600.9992
2024/10/12 00:05:00.006,n,-3987.8164,-601.05684
2024/10/12 00:05:05.000,n,-3988.23,-600.98064
2024/10/12 00:05:10.009,n,-3986.1584,-600.97728
2024/10/12 00:05:15.003,n,-3986.5716,-600.95824
2024/10/12 00:05:20.012,n,-3987.1896,-600.95824
2024/10/12 00:05:25.006,n,-3986.5716,-600.97728
2024/10/12 00:05:30.001,n,-3986.1584,-601.073
2024/10/12 00:05:35.009,n,-3986.9804,-600.95824
2024/10/12 00:05:40.002,n,-3984.9276,-600.91968
2024/10/12 00:05:45.012,n,-3986.5716,-600.95824
2024/10/12 00:05:50.005,n,-3985.954,-601.01588
2024/10/12 00:05:55.000,n,-3985.336,-600.95824
2024/10/12 00:06:00.009,n,-3986.3624,-600.95824
2024/10/12 00:06:05.002,n,-3985.954,-601.073
2024/10/12 00:06:10.011,n,-3985.954,-600.91968
2024/10/12 00:06:15.005,n,-3986.1584,-601.05444
2024/10/12 00:06:20.000,n,-3984.1056,-600.99684
2024/10/12 00:06:25.008,n,-3987.1896,-600.89964
2024/10/12 00:06:30.001,n,-3985.954,-600.97728
2024/10/12 00:06:35.012,n,-3986.3624,-600.95824
2024/10/12 00:06:40.004,n,-3985.954,-600.99684
2024/10/12 00:06:45.014,n,-3985.336,-601.03444
2024/10/12 00:06:50.007,n,-3987.598,-600.95824
2024/10/12 00:06:55.001,n,-3986.5716,-600.97728
2024/10/12 00:07:00.118,n,-3985.5456,-600.89964
2024/10/12 00:07:05.004,n,-3986.7708,-600.95824
2024/10/12 00:07:10.014,n,-3978.7652,-600.97728
2024/10/12 00:07:15.007,n,-3987.3884,-601.073
2024/10/12 00:07:20.000,n,-3986.9804,-600.99684
2024/10/12 00:07:25.010,n,-3987.7968,-601.073
2024/10/12 00:07:30.009,n,-3986.3624,-601.073
2024/10/12 00:07:35.013,n,-3987.1896,-600.93824
2024/10/12 00:07:40.006,n,-3987.3884,-600.95824
2024/10/12 00:07:45.000,n,-3978.7652,-600.99684
2024/10/12 00:07:50.009,n,-3988.216,-601.03444
2024/10/12 00:07:55.003,n,-3987.598,-600.93824
2024/10/12 00:08:00.012,n,-3987.1896,-600.97728
2024/10/12 00:08:05.006,n,-3987.598,-600.99684
2024/10/12 00:08:10.000,n,-3987.7968,-601.03444
2024/10/12 00:08:15.009,n,-3986.1584,-600.95824
2024/10/12 00:08:20.002,n,-3987.3884,-600.99684
2024/10/12 00:08:25.014,n,-3987.598,-601.01588
2024/10/12 00:08:30.008,n,-3987.1896,-600.99684
2024/10/12 00:08:35.000,n,-3988.216,-600.99684
2024/10/12 00:08:40.008,n,-3987.1896,-601.01588
2024/10/12 00:08:45.002,n,-3977.5296,-601.05444
2024/10/12 00:08:50.012,n,-3987.598,-600.97728
2024/10/12 00:08:55.005,n,-3986.7708,-600.95824
2024/10/12 00:09:00.015,n,-3988.0064,-600.99684
2024/10/12 00:09:05.008,n,-3986.9804,-600.97728
2024/10/12 00:09:10.002,n,-3987.1896,-600.91968
2024/10/12 00:09:15.034,n,-3986.9804,-600.97728
2024/10/12 00:09:20.004,n,-3987.7968,-600.89964
2024/10/12 00:09:25.015,n,-3987.1896,-600.97728
2024/10/12 00:09:30.007,n,-3988.4148,-600.97728
2024/10/12 00:09:35.001,n,-3986.9804,-601.01588
2024/10/12 00:09:40.011,n,-3978.9696,-601.03444
2024/10/12 00:09:45.004,n,-3987.598,-600.97728
2024/10/12 00:09:50.013,n,-3987.3884,-600.93824
2024/10/12 00:09:55.009,n,-3985.5456,-600.99684
2024/10/12 00:10:00.000,n,-3987.7968,-600.97728
2024/10/12 00:10:05.010,n,-3987.7968,-600.97728
2024/10/12 00:10:10.005,n,-3987.3884,-600.99684
2024/10/12 00:10:15.013,n,-3987.7968,-600.95824
2024/10/12 00:10:20.007,n,-3987.1896,-600.91968
2024/10/12 00:10:25.008,n,-3987.1896,-601.03444
2024/10/12 00:10:30.009,n,-3988.4148,-600.93824
2024/10/12 00:10:35.002,n,-3987.598,-600.91968
2024/10/12 00:10:40.012,n,-3987.598,-601.05444
2024/10/12 00:10:45.006,n,-3987.7968,-600.99684
2024/10/12 00:10:50.000,n,-3987.1896,-600.91968
2024/10/12 00:10:55.009,n,-3988.4148,-600.95824
2024/10/12 00:11:00.003,n,-3988.216,-600.95824
2024/10/12 00:11:05.000,n,-3985.5456,-600.89964
2024/10/12 00:11:10.006,n,-3987.7968,-601.01588
2024/10/12 00:11:15.015,n,-3988.4148,-600.97728
2024/10/12 00:11:20.008,n,-3988.216,-601.01588
2024/10/12 00:11:25.002,n,-3988.6244,-600.97728
2024/10/12 00:11:30.012,n,-3988.216,-600.93824
2024/10/12 00:11:35.005,n,-3988.0064,-600.97728
2024/10/12 00:11:40.000,n,-3987.7968,-600.93824
2024/10/12 00:11:45.008,n,-3988.4148,-600.93824
2024/10/12 00:11:50.135,n,-3985.954,-600.91968
2024/10/12 00:11:55.109,n,-3984.1056,-600.93824
2024/10/12 00:12:00.005,n,-3988.0064,-600.93824
2024/10/12 00:12:05.015,n,-3987.7968,-600.99684
2024/10/12 00:12:10.008,n,-3987.3884,-600.99684
2024/10/12 00:12:15.001,n,-3987.598,-601.05444
2024/10/12 00:12:20.000,n,-3986.9804,-600.97728
2024/10/12 00:12:25.004,n,-3986.9804,-601.03444
2024/10/12 00:12:30.014,n,-3986.5716,-601.073
2024/10/12 00:12:35.008,n,-3977.5296,-600.97728
2024/10/12 00:12:40.001,n,-3986.7708,-600.95824
2024/10/12 00:12:45.044,n,-3985.954,-600.95824
2024/10/12 00:12:50.005,n,-3985.336,-600.97728
2024/10/12 00:12:55.014,n,-3985.336,-600.95824
2024/10/12 00:13:00.007,n,-3985.954,-600.97728
2024/10/12 00:13:05.001,n,-3985.132,-600.91968
2024/10/12 00:13:10.010,n,-3986.1584,-600.88112
2024/10/12 00:13:15.003,n,-3986.5716,-600.93824
2024/10/12 00:13:20.000,n,-3986.1584,-600.93824
2024/10/12 00:13:25.006,n,-3985.7444,-601.01588
2024/10/12 00:13:30.016,n,-3985.7444,-601.01588
2024/10/12 00:13:35.023,n,-3986.1584,-600.91968
2024/10/12 00:13:40.003,n,-3986.3624,-600.88112
2024/10/12 00:13:45.012,n,-3985.336,-600.91968
2024/10/12 00:13:50.006,n,-3984.9276,-600.99684
2024/10/12 00:13:55.016,n,-3986.1584,-600.97728
2024/10/12 00:14:00.000,n,-3986.3624,-600.93824
2024/10/12 00:14:05.003,n,-3984.7184,-600.97728
2024/10/12 00:14:10.012,n,-3985.5456,-600.95824
2024/10/12 00:14:15.000,n,-3985.5456,-601.03444
2024/10/12 00:14:20.000,n,-3985.336,-600.95824
2024/10/12 00:14:25.008,n,-3984.7184,-601.01588
2024/10/12 00:14:30.002,n,-3985.132,-600.99684
2024/10/12 00:14:35.000,n,-3985.7444,-600.93824
2024/10/12 00:14:40.007,n,-3985.336,-600.89964
2024/10/12 00:14:45.000,n,-3986.1584,-600.97728
2024/10/12 00:14:50.000,n,-3985.336,-600.97728
2024/10/12 00:14:55.000,n,-3985.954,-600.91968
2024/10/12 00:15:00.000,n,-3984.514,-600.91968
2024/10/12 00:15:05.000,n,-3985.5456,-600.95824
2024/10/12 00:15:10.000,n,-3985.5456,-600.88112
2024/10/12 00:15:15.008,n,-3985.7444,-600.88112
2024/10/12 00:15:20.000,n,-3985.5456,-600.95824
2024/10/12 00:15:25.000,n,-3984.9276,-600.88112
2024/10/12 00:15:30.000,n,-3985.954,-600.97728
2024/10/12 00:15:35.002,n,-3980.4096,-600.99684
2024/10/12 00:15:40.057,n,-3985.7444,-600.95824
2024/10/12 00:15:45.001,n,-3985.954,-600.88112
2024/10/12 00:15:50.000,n,-3985.336,-600.95824
2024/10/12 00:15:55.000,n,-3985.5456,-600.93824
2024/10/12 00:16:00.000,n,-3986.3624,-600.86108
2024/10/12 00:16:05.000,n,-3984.9276,-600.97728
2024/10/12 00:16:10.012,n,-3984.1056,-600.86108
2024/10/12 00:16:15.000,n,-3986.1584,-600.86108
2024/10/12 00:16:20.000,n,-3985.132,-600.95824
2024/10/12 00:16:25.080,n,-3975.8908,-601.01588
2024/10/12 00:16:30.000,n,-3985.954,-600.91968
2024/10/12 00:16:35.000,n,-3985.336,-600.88112
2024/10/12 00:16:40.000,n,-3984.7184,-600.89964
2024/10/12 00:16:45.000,n,-3984.9276,-600.95824
2024/10/12 00:16:50.000,n,-3985.954,-600.88112
2024/10/12 00:16:55.000,n,-3985.5456,-600.88112
2024/10/12 00:17:00.000,n,-3986.5716,-600.99684
2024/10/12 00:17:05.000,n,-3984.9276,-600.93824
2024/10/12 00:17:10.000,n,-3985.5456,-600.95824
2024/10/12 00:17:15.137,n,-3985.7444,-600.88112
2024/10/12 00:17:20.000,n,-3984.9276,-600.95824
2024/10/12 00:17:25.000,n,-3985.132,-600.93824
2024/10/12 00:17:30.000,n,-3985.954,-600.95824
2024/10/12 00:17:35.000,n,-3985.7444,-600.91968
2024/10/12 00:17:40.000,n,-3985.954,-600.93824
2024/10/12 00:17:45.000,n,-3985.336,-600.88112
2024/10/12 00:17:50.000,n,-3985.132,-600.97728
2024/10/12 00:17:55.000,n,-3985.7444,-600.93824
2024/10/12 00:18:00.001,n,-3985.5456,-600.89964
2024/10/12 00:18:05.000,n,-3985.7444,-600.86108
2024/10/12 00:18:10.000,n,-3985.5456,-600.86108
2024/10/12 00:18:15.000,n,-3985.5456,-600.91968
2024/10/12 00:18:20.000,n,-3985.5456,-600.89964
2024/10/12 00:18:25.000,n,-3986.1584,-600.93824
2024/10/12 00:18:30.000,n,-3985.954,-600.95824
2024/10/12 00:18:35.000,n,-3986.1584,-600.91968
2024/10/12 00:18:40.065,n,-3986.5716,-600.91968
2024/10/12 00:18:45.000,n,-3986.5716,-600.91968
2024/10/12 00:18:50.000,n,-3985.5456,-600.89964
2024/10/12 00:18:55.000,n,-3986.5716,-600.89964
2024/10/12 00:19:00.000,n,-3985.954,-600.97728
2024/10/12 00:19:05.172,n,-3985.954,-600.89964
2024/10/12 00:19:10.000,n,-3985.132,-600.89964
2024/10/12 00:19:15.000,n,-3984.7184,-600.93824
2024/10/12 00:19:20.000,n,-3986.9804,-600.99684
2024/10/12 00:19:25.000,n,-3985.7444,-600.88112
2024/10/12 00:19:30.000,n,-3985.954,-600.95824
2024/10/12 00:19:35.088,n,-3985.5456,-600.86108
2024/10/12 00:19:40.000,n,-3985.7444,-600.86108
2024/10/12 00:19:45.025,n,-3984.7184,-600.88112
2024/10/12 00:19:50.000,n,-3985.5456,-600.88112
2024/10/12 00:19:55.000,n,-3985.7444,-600.88112
2024/10/12 00:20:00.000,n,-3985.954,-600.88112
2024/10/12 00:20:05.000,n,-3985.7444,-600.91968
2024/10/12 00:20:10.000,n,-3985.132,-600.88112
2024/10/12 00:20:15.002,n,-3976.9168,-600.82252
2024/10/12 00:20:20.000,n,-3985.132,-600.95824
2024/10/12 00:20:25.000,n,-3986.3624,-600.84252
2024/10/12 00:20:30.000,n,-3985.954,-600.88112
2024/10/12 00:20:35.000,n,-3986.1584,-600.89964
2024/10/12 00:20:40.001,n,-3986.5716,-600.86108
2024/10/12 00:20:45.000,n,-3984.9276,-600.91968
2024/10/12 00:20:50.000,n,-3986.1584,-600.95824
2024/10/12 00:20:55.000,n,-3984.7184,-600.88112
2024/10/12 00:21:00.000,n,-3984.514,-600.82252
2024/10/12 00:21:05.000,n,-3985.5456,-600.91968
2024/10/12 00:21:10.000,n,-3985.336,-600.91968
2024/10/12 00:21:15.000,n,-3976.7076,-600.89964
2024/10/12 00:21:20.000,n,-3985.7444,-600.82252
2024/10/12 00:21:25.000,n,-3985.7444,-600.88112
2024/10/12 00:21:30.000,n,-3986.1584,-600.93824
2024/10/12 00:21:35.000,n,-3984.9276,-600.91968
2024/10/12 00:21:40.000,n,-3985.954,-600.84252
2024/10/12 00:21:45.000,n,-3986.1584,-600.86108
2024/10/12 00:21:50.000,n,-3984.9276,-600.91968
2024/10/12 00:21:55.000,n,-3984.7184,-600.86108
2024/10/12 00:22:00.000,n,-3985.5456,-600.86108
2024/10/12 00:22:05.000,n,-3976.9168,-600.91968
2024/10/12 00:22:10.000,n,-3984.9276,-600.91968
2024/10/12 00:22:15.000,n,-3984.9276,-600.91968
2024/10/12 00:22:20.000,n,-3985.954,-600.89964
2024/10/12 00:22:25.000,n,-3985.132,-600.84252
2024/10/12 00:22:30.002,n,-3985.7444,-600.84252
2024/10/12 00:22:35.000,n,-3985.5456,-600.86108
2024/10/12 00:22:40.000,n,-3985.336,-600.93824
2024/10/12 00:22:45.000,n,-3984.9276,-600.88112
2024/10/12 00:22:50.028,n,-3985.336,-600.91968
2024/10/12 00:22:55.002,n,-3985.336,-600.84252
2024/10/12 00:23:00.000,n,-3976.9168,-600.88112
2024/10/12 00:23:05.000,n,-3976.5036,-600.99684
2024/10/12 00:23:10.000,n,-3985.336,-600.95824
2024/10/12 00:23:15.000,n,-3985.336,-600.93824
2024/10/12 00:23:20.001,n,-3986.1584,-600.84252
2024/10/12 00:23:25.000,n,-3985.336,-600.89964
2024/10/12 00:23:30.000,n,-3986.1584,-600.89964
2024/10/12 00:23:35.000,n,-3985.5456,-600.86108
2024/10/12 00:23:40.000,n,-3985.132,-600.88112
2024/10/12 00:23:45.000,n,-3985.7444,-600.89964
2024/10/12 00:23:50.000,n,-3985.336,-600.82252
2024/10/12 00:23:55.000,n,-3985.954,-600.80396
2024/10/12 00:24:00.000,n,-3984.9276,-600.91968
