"Timestamp","TZ","V_(S1)_PAD (1S) (V)","I_(S1)_PAD (1S) (mA)"
2024/05/15 23:54:50.004,n,-3984.9928,-600.97344
2024/05/15 23:54:55.014,n,-3975.5424,-601.04964
2024/05/15 23:55:00.007,n,-3982.9352,-600.89632
2024/05/15 23:55:05.047,n,-3984.574,-600.91536
2024/05/15 23:55:10.011,n,-3985.4012,-600.85772
2024/05/15 23:55:15.004,n,-3984.1656,-600.95392
2024/05/15 23:55:20.013,n,-3983.7572,-600.95392
2024/05/15 23:55:25.007,n,-3984.7836,-600.89632
2024/05/15 23:55:30.000,n,-3984.9928,-600.89632
2024/05/15 23:55:35.010,n,-3984.574,-600.93488
2024/05/15 23:55:40.003,n,-3983.5476,-600.93488
2024/05/15 23:55:45.000,n,-3984.574,-600.93488
2024/05/15 23:55:50.007,n,-3984.574,-600.85772
2024/05/15 23:55:55.016,n,-3984.574,-600.91536
2024/05/15 23:56:00.000,n,-3975.3328,-600.85772
2024/05/15 23:56:05.000,n,-3984.574,-600.89632
2024/05/15 23:56:10.014,n,-3983.7572,-600.91536
2024/05/15 23:56:15.006,n,-3984.1656,-601.03108
2024/05/15 23:56:20.015,n,-3984.9928,-600.91536
2024/05/15 23:56:25.009,n,-3984.7836,-600.93488
2024/05/15 23:56:30.002,n,-3985.4012,-600.93488
2024/05/15 23:56:35.006,n,-3983.7572,-600.97344
2024/05/15 23:56:40.000,n,-3984.574,-600.93488
2024/05/15 23:56:45.000,n,-3975.3328,-601.03108
2024/05/15 23:56:50.058,n,-3975.1288,-600.99248
2024/05/15 23:56:55.000,n,-3983.5476,-601.01104
2024/05/15 23:57:00.000,n,-3984.9928,-600.89632
2024/05/15 23:57:05.000,n,-3985.6108,-600.99248
2024/05/15 23:57:10.000,n,-3985.1916,-600.91536
2024/05/15 23:57:15.061,n,-3984.574,-600.89632
2024/05/15 23:57:20.000,n,-3983.3488,-600.91536
2024/05/15 23:57:25.000,n,-3984.7836,-600.89632
2024/05/15 23:57:30.000,n,-3984.1656,-600.87628
2024/05/15 23:57:35.000,n,-3975.9508,-601.04964
2024/05/15 23:57:40.000,n,-3985.1916,-600.95392
2024/05/15 23:57:45.001,n,-3984.7836,-600.93488
2024/05/15 23:57:50.000,n,-3984.574,-600.95392
2024/05/15 23:57:55.000,n,-3985.1916,-600.95392
2024/05/15 23:58:00.000,n,-3985.1916,-600.95392
2024/05/15 23:58:05.000,n,-3984.3752,-600.89632
2024/05/15 23:58:10.000,n,-3975.1288,-600.91536
2024/05/15 23:58:15.000,n,-3984.574,-600.99248
2024/05/15 23:58:20.000,n,-3984.574,-600.93488
2024/05/15 23:58:25.000,n,-3985.6108,-600.95392
2024/05/15 23:58:30.000,n,-3984.7836,-600.91536
2024/05/15 23:58:35.000,n,-3983.9668,-600.91536
2024/05/15 23:58:40.000,n,-3984.3752,-600.95392
2024/05/15 23:58:45.005,n,-3984.7836,-600.95392
2024/05/15 23:58:50.000,n,-3983.9668,-600.93488
2024/05/15 23:58:55.000,n,-3975.7464,-601.01104
2024/05/15 23:59:00.000,n,-3975.5424,-600.99248
2024/05/15 23:59:05.000,n,-3983.7572,-600.93488
2024/05/15 23:59:10.000,n,-3984.9928,-600.89632
2024/05/15 23:59:15.000,n,-3985.6108,-600.97344
2024/05/15 23:59:20.000,n,-3983.7572,-600.99248
2024/05/15 23:59:25.000,n,-3984.1656,-600.91536
2024/05/15 23:59:30.000,n,-3985.4012,-600.95392
2024/05/15 23:59:35.000,n,-3984.7836,-600.95392
2024/05/15 23:59:40.000,n,-3984.9928,-600.97344
2024/05/15 23:59:45.055,n,-3976.5688,-600.97344
2024/05/15 23:59:50.000,n,-3984.1656,-600.95392
2024/05/15 23:59:55.000,n,-3983.7572,-600.91536
2024/05/16 00:00:00.002,n,-3984.574,-600.93488
2024/05/16 00:00:05.000,n,-3983.7572,-600.91536
2024/05/16 00:00:10.000,n,-3985.1916,-600.97344
2024/05/16 00:00:15.000,n,-3985.1916,-600.95392
2024/05/16 00:00:20.014,n,-3983.9668,-600.85772
2024/05/16 00:00:25.074,n,-3984.3752,-600.91536
2024/05/16 00:00:30.000,n,-3984.574,-600.85772
2024/05/16 00:00:35.000,n,-3982.9352,-600.93488
2024/05/16 00:00:40.000,n,-3984.1656,-600.91536
2024/05/16 00:00:45.000,n,-3984.574,-600.95392
2024/05/16 00:00:50.001,n,-3984.7836,-600.97344
2024/05/16 00:00:55.000,n,-3984.7836,-600.93488
2024/05/16 00:01:00.000,n,-3985.4012,-600.95392
2024/05/16 00:01:05.000,n,-3983.9668,-600.89632
2024/05/16 00:01:10.106,n,-3984.3752,-600.91536
2024/05/16 00:01:15.000,n,-3984.574,-600.89632
2024/05/16 00:01:20.042,n,-3984.1656,-600.95392
2024/05/16 00:01:25.000,n,-3984.1656,-600.91536
2024/05/16 00:01:30.000,n,-3983.9668,-600.93488
2024/05/16 00:01:35.000,n,-3985.4012,-600.97344
2024/05/16 00:01:40.000,n,-3984.3752,-600.99248
2024/05/16 00:01:45.000,n,-3984.3752,-600.97344
2024/05/16 00:01:50.000,n,-3984.7836,-600.99248
2024/05/16 00:01:55.000,n,-3984.1656,-600.91536
2024/05/16 00:02:00.023,n,-3984.7836,-601.06964
2024/05/16 00:02:05.084,n,-3983.7572,-600.97344
2024/05/16 00:02:10.000,n,-3984.7836,-600.91536
2024/05/16 00:02:15.003,n,-3983.7572,-600.93488
2024/05/16 00:02:20.000,n,-3984.3752,-600.91536
2024/05/16 00:02:25.000,n,-3984.7836,-600.95392
2024/05/16 00:02:30.000,n,-3985.1916,-600.91536
2024/05/16 00:02:35.000,n,-3984.7836,-600.93488
2024/05/16 00:02:40.001,n,-3985.1916,-601.03108
2024/05/16 00:02:45.028,n,-3984.7836,-600.97344
2024/05/16 00:02:50.000,n,-3984.7836,-600.97344
2024/05/16 00:02:55.000,n,-3984.574,-600.95392
2024/05/16 00:03:00.000,n,-3984.1656,-600.97344
2024/05/16 00:03:05.001,n,-3984.3752,-600.93488
2024/05/16 00:03:10.000,n,-3984.9928,-600.99248
2024/05/16 00:03:15.000,n,-3984.1656,-600.91536
2024/05/16 00:03:20.000,n,-3984.7836,-600.97344
2024/05/16 00:03:25.000,n,-3984.7836,-600.91536
2024/05/16 00:03:30.001,n,-3984.1656,-600.99248
2024/05/16 00:03:35.013,n,-3984.1656,-600.89632
2024/05/16 00:03:40.000,n,-3985.1916,-600.99248
2024/05/16 00:03:45.000,n,-3976.16,-601.04964
2024/05/16 00:03:50.057,n,-3974.5108,-600.87628
2024/05/16 00:03:55.001,n,-3984.3752,-600.95392
2024/05/16 00:04:00.000,n,-3984.574,-600.95392
2024/05/16 00:04:05.000,n,-3984.574,-600.97344
2024/05/16 00:04:10.000,n,-3984.1656,-600.97344
2024/05/16 00:04:15.024,n,-3983.9668,-600.97344
2024/05/16 00:04:20.067,n,-3984.1656,-600.89632
2024/05/16 00:04:25.000,n,-3984.1656,-600.99248
2024/05/16 00:04:30.003,n,-3984.1656,-600.97344
2024/05/16 00:04:35.000,n,-3984.1656,-600.91536
2024/05/16 00:04:40.000,n,-3984.1656,-600.93488
2024/05/16 00:04:45.000,n,-3983.7572,-600.93488
2024/05/16 00:04:50.000,n,-3984.574,-600.95392
2024/05/16 00:04:55.003,n,-3983.5476,-600.91536
2024/05/16 00:05:00.000,n,-3984.3752,-600.95392
2024/05/16 00:05:05.000,n,-3985.1916,-600.89632
2024/05/16 00:05:10.000,n,-3983.5476,-600.97344
2024/05/16 00:05:15.085,n,-3983.5476,-600.85772
2024/05/16 00:05:20.002,n,-3984.1656,-600.97344
2024/05/16 00:05:25.000,n,-3985.4012,-600.99248
2024/05/16 00:05:30.000,n,-3984.9928,-600.93488
2024/05/16 00:05:35.000,n,-3984.574,-600.97344
2024/05/16 00:05:40.000,n,-3983.9668,-600.91536
2024/05/16 00:05:45.003,n,-3984.1656,-600.97344
2024/05/16 00:05:50.000,n,-3984.7836,-600.87628
2024/05/16 00:05:55.000,n,-3984.1656,-600.93488
2024/05/16 00:06:00.000,n,-3983.7572,-600.91536
2024/05/16 00:06:05.020,n,-3983.9668,-600.93488
2024/05/16 00:06:10.003,n,-3983.9668,-600.97344
2024/05/16 00:06:15.073,n,-3975.7464,-601.03108
2024/05/16 00:06:20.000,n,-3984.574,-600.97344
2024/05/16 00:06:25.048,n,-3984.3752,-600.93488
2024/05/16 00:06:30.000,n,-3984.7836,-600.89632
2024/05/16 00:06:35.001,n,-3983.1396,-600.95392
2024/05/16 00:06:40.000,n,-3983.7572,-600.91536
2024/05/16 00:06:45.005,n,-3984.9928,-600.99248
2024/05/16 00:06:50.000,n,-3984.7836,-600.97344
2024/05/16 00:06:55.000,n,-3984.7836,-600.97344
2024/05/16 00:07:00.001,n,-3984.7836,-600.91536
2024/05/16 00:07:05.000,n,-3983.5476,-600.93488
2024/05/16 00:07:10.004,n,-3984.574,-600.93488
2024/05/16 00:07:15.000,n,-3984.1656,-600.93488
2024/05/16 00:07:20.000,n,-3975.9508,-601.01104
2024/05/16 00:07:25.001,n,-3983.9668,-600.91536
2024/05/16 00:07:30.000,n,-3984.3752,-601.03108
2024/05/16 00:07:35.004,n,-3984.1656,-600.97344
2024/05/16 00:07:40.000,n,-3984.1656,-600.97344
2024/05/16 00:07:45.000,n,-3984.9928,-600.97344
2024/05/16 00:07:50.000,n,-3984.574,-600.95392
2024/05/16 00:07:55.000,n,-3983.5476,-600.95392
2024/05/16 00:08:00.007,n,-3984.1656,-600.97344
2024/05/16 00:08:05.000,n,-3975.3328,-600.93488
2024/05/16 00:08:10.000,n,-3976.16,-600.97344
2024/05/16 00:08:15.000,n,-3983.9668,-600.93488
2024/05/16 00:08:20.000,n,-3984.1656,-600.99248
2024/05/16 00:08:25.003,n,-3983.7572,-600.91536
2024/05/16 00:08:30.000,n,-3980.2648,-600.87628
2024/05/16 00:08:35.000,n,-3983.9668,-600.97344
2024/05/16 00:08:40.000,n,-3984.7836,-600.89632
2024/05/16 00:08:45.012,n,-3984.574,-600.87628
2024/05/16 00:08:50.002,n,-3984.3752,-601.01104
2024/05/16 00:08:55.000,n,-3976.16,-601.06964
2024/05/16 00:09:00.006,n,-3984.574,-600.97344
2024/05/16 00:09:05.051,n,-3984.7836,-600.93488
2024/05/16 00:09:10.000,n,-3984.574,-600.93488
2024/05/16 00:09:15.002,n,-3983.5476,-600.91536
2024/05/16 00:09:20.000,n,-3984.7836,-600.91536
2024/05/16 00:09:25.007,n,-3984.574,-600.97344
2024/05/16 00:09:30.000,n,-3984.3752,-600.97344
2024/05/16 00:09:35.000,n,-3985.1916,-600.91536
2024/05/16 00:09:40.002,n,-3984.7836,-600.97344
2024/05/16 00:09:45.000,n,-3985.1916,-600.95392
2024/05/16 00:09:50.005,n,-3984.574,-600.99248
2024/05/16 00:09:55.000,n,-3983.5476,-600.99248
2024/05/16 00:10:00.000,n,-3984.3752,-600.97344
2024/05/16 00:10:05.002,n,-3985.6108,-600.93488
2024/05/16 00:10:10.000,n,-3984.1656,-600.97344
2024/05/16 00:10:15.004,n,-3984.9928,-600.95392
2024/05/16 00:10:20.000,n,-3984.9928,-600.93488
2024/05/16 00:10:25.000,n,-3983.9668,-600.97344
2024/05/16 00:10:30.000,n,-3975.3328,-601.01104
2024/05/16 00:10:35.000,n,-3985.6108,-600.99248
2024/05/16 00:10:40.003,n,-3984.1656,-600.93488
2024/05/16 00:10:45.000,n,-3975.9508,-601.04964
2024/05/16 00:10:50.015,n,-3984.7836,-600.95392
2024/05/16 00:10:55.000,n,-3984.7836,-600.99248
2024/05/16 00:11:00.000,n,-3984.574,-600.93488
2024/05/16 00:11:05.016,n,-3984.1656,-600.99248
2024/05/16 00:11:10.000,n,-3984.574,-600.95392
2024/05/16 00:11:15.040,n,-3983.9668,-600.93488
2024/05/16 00:11:20.099,n,-3982.7308,-600.93488
2024/05/16 00:11:25.000,n,-3984.9928,-600.99248
2024/05/16 00:11:30.000,n,-3984.1656,-600.97344
2024/05/16 00:11:35.000,n,-3984.7836,-600.95392
2024/05/16 00:11:40.002,n,-3984.7836,-600.97344
2024/05/16 00:11:45.000,n,-3984.574,-600.91536
2024/05/16 00:11:50.000,n,-3984.9928,-600.89632
2024/05/16 00:11:55.000,n,-3984.574,-600.99248
2024/05/16 00:12:00.000,n,-3984.3752,-600.93488
2024/05/16 00:12:05.001,n,-3985.1916,-600.97344
2024/05/16 00:12:10.000,n,-3975.7464,-600.95392
2024/05/16 00:12:15.000,n,-3984.3752,-600.97344
2024/05/16 00:12:20.000,n,-3984.1656,-600.91536
2024/05/16 00:12:25.000,n,-3984.7836,-600.93488
2024/05/16 00:12:30.000,n,-3984.574,-600.91536
2024/05/16 00:12:35.000,n,-3983.9668,-600.95392
2024/05/16 00:12:40.004,n,-3984.3752,-600.93488
2024/05/16 00:12:45.106,n,-3983.1396,-600.91536
2024/05/16 00:12:50.000,n,-3984.1656,-600.91536
2024/05/16 00:12:55.000,n,-3983.7572,-600.91536
2024/05/16 00:13:00.094,n,-3974.9244,-600.89632
2024/05/16 00:13:05.000,n,-3984.9928,-600.87628
2024/05/16 00:13:10.000,n,-3984.574,-600.93488
2024/05/16 00:13:15.000,n,-3984.574,-600.99248
2024/05/16 00:13:20.000,n,-3983.7572,-600.97344
2024/05/16 00:13:25.011,n,-3984.3752,-600.97344
2024/05/16 00:13:30.002,n,-3984.574,-600.93488
2024/05/16 00:13:35.000,n,-3983.3488,-600.95392
2024/05/16 00:13:40.000,n,-3984.7836,-600.93488
2024/05/16 00:13:45.083,n,-3983.3488,-600.95392
2024/05/16 00:13:50.000,n,-3985.1916,-600.91536
2024/05/16 00:13:55.002,n,-3984.574,-600.97344
2024/05/16 00:14:00.000,n,-3984.1656,-600.97344
2024/05/16 00:14:05.000,n,-3984.3752,-600.87628
2024/05/16 00:14:10.000,n,-3983.5476,-600.93488
2024/05/16 00:14:15.000,n,-3984.3752,-600.95392
2024/05/16 00:14:20.001,n,-3975.1288,-600.85772
2024/05/16 00:14:25.000,n,-3984.574,-600.95392
2024/05/16 00:14:30.000,n,-3984.7836,-600.87628
2024/05/16 00:14:35.000,n,-3984.574,-600.93488
2024/05/16 00:14:40.000,n,-3984.574,-600.97344
2024/05/16 00:14:45.001,n,-3984.7836,-600.87628
2024/05/16 00:14:50.000,n,-3984.574,-600.95392
2024/05/16 00:14:55.000,n,-3983.5476,-600.95392
2024/05/16 00:15:00.000,n,-3984.574,-600.95392
2024/05/16 00:15:05.013,n,-3974.7204,-600.91536
2024/05/16 00:15:10.065,n,-3975.5424,-601.01104
2024/05/16 00:15:15.000,n,-3984.1656,-600.95392
2024/05/16 00:15:20.000,n,-3984.1656,-600.91536
2024/05/16 00:15:25.000,n,-3983.9668,-600.97344
2024/05/16 00:15:30.000,n,-3979.0292,-600.97344
2024/05/16 00:15:35.000,n,-3984.1656,-600.89632
2024/05/16 00:15:40.000,n,-3984.1656,-600.97344
2024/05/16 00:15:45.003,n,-3984.574,-600.95392
2024/05/16 00:15:50.000,n,-3984.1656,-600.97344
2024/05/16 00:15:55.000,n,-3975.7464,-601.06964
2024/05/16 00:16:00.000,n,-3982.9352,-600.93488
2024/05/16 00:16:05.103,n,-3980.2648,-600.93488
2024/05/16 00:16:10.002,n,-3984.7836,-600.89632
2024/05/16 00:16:15.048,n,-3983.5476,-601.01104
2024/05/16 00:16:20.000,n,-3984.3752,-600.91536
2024/05/16 00:16:25.000,n,-3984.1656,-600.95392
2024/05/16 00:16:30.027,n,-3984.7836,-600.95392
2024/05/16 00:16:35.002,n,-3984.9928,-600.95392
2024/05/16 00:16:40.000,n,-3984.574,-600.99248
2024/05/16 00:16:45.000,n,-3984.3752,-600.91536
2024/05/16 00:16:50.000,n,-3983.5476,-600.93488
2024/05/16 00:16:55.000,n,-3984.7836,-600.93488
2024/05/16 00:17:00.001,n,-3984.574,-600.95392
2024/05/16 00:17:05.000,n,-3984.3752,-600.87628
2024/05/16 00:17:10.000,n,-3984.1656,-600.93488
2024/05/16 00:17:15.000,n,-3983.9668,-600.91536
2024/05/16 00:17:20.000,n,-3984.3752,-600.93488
2024/05/16 00:17:25.001,n,-3984.574,-600.93488
2024/05/16 00:17:30.000,n,-3984.1656,-600.91536
2024/05/16 00:17:35.000,n,-3984.9928,-600.89632
2024/05/16 00:17:40.000,n,-3983.9668,-600.97344
2024/05/16 00:17:45.063,n,-3984.9928,-600.95392
2024/05/16 00:17:50.000,n,-3984.574,-600.91536
2024/05/16 00:17:55.000,n,-3984.7836,-600.95392
2024/05/16 00:18:00.004,n,-3982.9352,-600.97344
2024/05/16 00:18:05.000,n,-3982.9352,-600.89632
2024/05/16 00:18:10.007,n,-3984.1656,-600.91536
2024/05/16 00:18:15.000,n,-3980.8828,-601.03108
2024/05/16 00:18:20.046,n,-3984.1656,-600.93488
2024/05/16 00:18:25.003,n,-3984.574,-600.97344
2024/05/16 00:18:30.000,n,-3983.9668,-600.93488
2024/05/16 00:18:35.000,n,-3984.1656,-600.93488
2024/05/16 00:18:40.000,n,-3983.7572,-600.93488
2024/05/16 00:18:45.000,n,-3975.7464,-600.95392
2024/05/16 00:18:50.003,n,-3984.574,-600.91536
2024/05/16 00:18:55.000,n,-3984.1656,-600.91536
2024/05/16 00:19:00.000,n,-3983.7572,-600.85772
2024/05/16 00:19:05.000,n,-3979.4376,-601.01104
2024/05/16 00:19:10.000,n,-3984.7836,-600.93488
2024/05/16 00:19:15.002,n,-3975.1288,-600.95392
2024/05/16 00:19:20.000,n,-3984.3752,-600.91536
2024/05/16 00:19:25.000,n,-3983.7572,-601.01104
2024/05/16 00:19:30.000,n,-3984.574,-600.93488
2024/05/16 00:19:35.000,n,-3983.7572,-600.93488
2024/05/16 00:19:40.002,n,-3984.3752,-601.01104
2024/05/16 00:19:45.000,n,-3983.7572,-600.97344
2024/05/16 00:19:50.000,n,-3983.5476,-600.93488
2024/05/16 00:19:55.000,n,-3983.7572,-600.93488
2024/05/16 00:20:00.000,n,-3983.7572,-600.99248
2024/05/16 00:20:05.001,n,-3984.3752,-600.95392
2024/05/16 00:20:10.000,n,-3983.5476,-600.97344
2024/05/16 00:20:15.005,n,-3983.1396,-600.95392
2024/05/16 00:20:20.000,n,-3975.9508,-601.04964
2024/05/16 00:20:25.000,n,-3985.4012,-600.95392
2024/05/16 00:20:30.001,n,-3983.9668,-600.95392
2024/05/16 00:20:35.000,n,-3984.1656,-600.97344
2024/05/16 00:20:40.005,n,-3984.3752,-600.93488
2024/05/16 00:20:45.000,n,-3983.7572,-600.93488
2024/05/16 00:20:50.000,n,-3983.5476,-600.93488
2024/05/16 00:20:55.001,n,-3984.1656,-600.93488
2024/05/16 00:21:00.039,n,-3982.1132,-601.01104
2024/05/16 00:21:05.004,n,-3984.7836,-600.95392
2024/05/16 00:21:10.000,n,-3985.1916,-600.93488
2024/05/16 00:21:15.000,n,-3984.574,-601.03108
2024/05/16 00:21:20.001,n,-3984.9928,-600.93488
2024/05/16 00:21:25.000,n,-3984.3752,-600.97344
2024/05/16 00:21:30.004,n,-3984.1656,-600.95392
2024/05/16 00:21:35.000,n,-3984.9928,-600.97344
2024/05/16 00:21:40.000,n,-3974.9244,-600.99248
2024/05/16 00:21:45.000,n,-3983.5476,-600.95392
2024/05/16 00:21:50.000,n,-3984.7836,-600.99248
2024/05/16 00:21:55.003,n,-3984.1656,-600.97344
2024/05/16 00:22:00.000,n,-3983.7572,-600.97344
2024/05/16 00:22:05.063,n,-3984.574,-600.93488
2024/05/16 00:22:10.000,n,-3984.1656,-600.87628
2024/05/16 00:22:15.000,n,-3983.1396,-600.91536
2024/05/16 00:22:20.003,n,-3984.1656,-600.95392
2024/05/16 00:22:25.000,n,-3984.3752,-600.93488
2024/05/16 00:22:30.006,n,-3984.3752,-600.89632
2024/05/16 00:22:35.000,n,-3983.9668,-600.87628
2024/05/16 00:22:40.000,n,-3984.3752,-600.99248
2024/05/16 00:22:45.003,n,-3983.3488,-600.93488
2024/05/16 00:22:50.109,n,-3984.1656,-600.97344
2024/05/16 00:22:55.022,n,-3983.7572,-600.91536
2024/05/16 00:23:00.000,n,-3983.5476,-601.01104
2024/05/16 00:23:05.000,n,-3983.3488,-600.95392
2024/05/16 00:23:10.002,n,-3984.1656,-600.91536
2024/05/16 00:23:15.000,n,-3983.9668,-600.99248
2024/05/16 00:23:20.073,n,-3984.1656,-600.93488
2024/05/16 00:23:25.000,n,-3983.5476,-600.85772
2024/05/16 00:23:30.000,n,-3984.1656,-600.99248
2024/05/16 00:23:35.001,n,-3983.9668,-600.91536
2024/05/16 00:23:40.011,n,-3983.1396,-600.89632
2024/05/16 00:23:45.004,n,-3984.1656,-600.95392
