"Timestamp","TZ","V_(S1)_PAD (1S) (V)","I_(S1)_PAD (1S) (mA)"
2024/05/16 23:45:05.009,n,-3980.0608,-600.6316
2024/05/16 23:45:10.002,n,-3979.6524,-600.65064
2024/05/16 23:45:15.000,n,-3980.0608,-600.51588
2024/05/16 23:45:20.005,n,-3981.4904,-600.8192
2024/05/16 23:45:25.000,n,-3981.8988,-600.83824
2024/05/16 23:45:30.008,n,-3983.5428,-600.8192
2024/05/16 23:45:35.002,n,-3983.1344,-600.89636
2024/05/16 23:45:40.000,n,-3983.3384,-600.93444
2024/05/16 23:45:45.005,n,-3983.7468,-600.87684
2024/05/16 23:45:50.051,n,-3980.8724,-600.89636
2024/05/16 23:45:55.008,n,-3983.3384,-600.95396
2024/05/16 23:46:00.001,n,-3973.2752,-601.0116
2024/05/16 23:46:05.000,n,-3982.5164,-600.8192
2024/05/16 23:46:10.005,n,-3983.1344,-600.87684
2024/05/16 23:46:15.000,n,-3975.5372,-600.9154
2024/05/16 23:46:20.007,n,-3982.5164,-600.8192
2024/05/16 23:46:25.017,n,-3982.3068,-600.8578
2024/05/16 23:46:30.010,n,-3983.3384,-600.8578
2024/05/16 23:46:35.004,n,-3981.2808,-600.8192
2024/05/16 23:46:40.000,n,-3982.9248,-600.8578
2024/05/16 23:46:45.007,n,-3982.7208,-600.87684
2024/05/16 23:46:50.001,n,-3981.8988,-600.83824
2024/05/16 23:46:55.010,n,-3974.5108,-600.93444
2024/05/16 23:47:00.003,n,-3982.108,-600.89636
2024/05/16 23:47:05.000,n,-3982.3068,-600.87684
2024/05/16 23:47:10.006,n,-3982.9248,-600.9154
2024/05/16 23:47:15.000,n,-3983.7468,-600.83824
2024/05/16 23:47:20.009,n,-3983.3384,-600.83824
2024/05/16 23:47:25.002,n,-3982.5164,-600.8192
2024/05/16 23:47:30.000,n,-3983.1344,-600.8578
2024/05/16 23:47:35.078,n,-3983.1344,-600.79968
2024/05/16 23:47:40.000,n,-3983.1344,-600.8578
2024/05/16 23:47:45.009,n,-3983.3384,-600.89636
2024/05/16 23:47:50.002,n,-3983.5428,-600.79968
2024/05/16 23:47:55.000,n,-3982.9248,-600.8578
2024/05/16 23:48:00.005,n,-3976.5636,-600.76112
2024/05/16 23:48:05.000,n,-3982.5164,-600.79968
2024/05/16 23:48:10.008,n,-3983.1344,-600.79968
2024/05/16 23:48:15.001,n,-3982.9248,-600.83824
2024/05/16 23:48:20.000,n,-3983.5428,-600.8192
2024/05/16 23:48:25.006,n,-3983.5428,-600.8578
