"Timestamp","TZ","V_(S1)_PAD (1S) (V)","I_(S1)_PAD (1S) (mA)"
2024/10/09 23:48:10.008,n,-3986.4268,-600.9206
2024/10/09 23:48:15.002,n,-3987.2488,-600.95916
2024/10/09 23:48:20.000,n,-3987.4584,-600.95916
2024/10/09 23:48:25.005,n,-3987.0448,-600.882
2024/10/09 23:48:30.000,n,-3987.2488,-600.86296
2024/10/09 23:48:35.007,n,-3986.6312,-600.9206
2024/10/09 23:48:40.001,n,-3986.8404,-600.90156
2024/10/09 23:48:45.011,n,-3986.4268,-600.86296
2024/10/09 23:48:50.004,n,-3986.4268,-600.86296
2024/10/09 23:48:55.014,n,-3986.8404,-600.9206
2024/10/09 23:49:00.007,n,-3987.2488,-600.86296
2024/10/09 23:49:05.000,n,-3987.6572,-600.86296
2024/10/09 23:49:10.010,n,-3987.0448,-600.86296
2024/10/09 23:49:15.003,n,-3987.4584,-600.86296
2024/10/09 23:49:20.000,n,-3986.4268,-600.9206
2024/10/09 23:49:25.006,n,-3987.4584,-600.95916
2024/10/09 23:49:30.000,n,-3987.8668,-600.84344
2024/10/09 23:49:35.009,n,-3987.4584,-600.882
2024/10/09 23:49:40.003,n,-3987.2488,-600.9782
2024/10/09 23:49:45.051,n,-3987.6572,-600.8244
2024/10/09 23:49:50.006,n,-3986.2228,-600.9206
2024/10/09 23:49:55.000,n,-3987.0448,-600.93964
2024/10/09 23:50:00.009,n,-3987.4584,-600.882
2024/10/09 23:50:05.002,n,-3985.3952,-600.90156
2024/10/09 23:50:10.000,n,-3986.6312,-600.882
2024/10/09 23:50:15.007,n,-3987.0448,-600.9206
2024/10/09 23:50:20.000,n,-3986.4268,-600.90156
2024/10/09 23:50:25.008,n,-3986.6312,-600.90156
2024/10/09 23:50:30.002,n,-3986.6312,-600.86296
2024/10/09 23:50:35.000,n,-3986.8404,-600.86296
2024/10/09 23:50:40.005,n,-3987.0448,-600.9206
2024/10/09 23:50:45.002,n,-3986.0132,-600.90156
2024/10/09 23:50:50.064,n,-3986.4268,-600.9206
2024/10/09 23:50:55.002,n,-3986.8404,-600.90156
2024/10/09 23:51:00.011,n,-3988.0708,-601.07488
2024/10/09 23:51:05.004,n,-3987.6572,-601.05536
2024/10/09 23:51:10.000,n,-3987.6572,-600.95916
2024/10/09 23:51:15.007,n,-3986.4268,-600.86296
2024/10/09 23:51:20.000,n,-3987.6572,-600.90156
2024/10/09 23:51:25.010,n,-3986.8404,-600.9206
2024/10/09 23:51:30.003,n,-3986.4268,-600.9206
2024/10/09 23:51:35.000,n,-3987.6572,-600.95916
2024/10/09 23:51:40.006,n,-3987.8668,-600.90156
2024/10/09 23:51:45.000,n,-3987.0448,-600.80488
2024/10/09 23:51:50.010,n,-3986.8404,-600.93964
2024/10/09 23:51:55.003,n,-3986.0132,-600.9206
2024/10/09 23:52:00.000,n,-3986.8404,-600.882
2024/10/09 23:52:05.007,n,-3987.0448,-600.9206
2024/10/09 23:52:10.000,n,-3987.0448,-600.86296
2024/10/09 23:52:15.009,n,-3986.4268,-600.90156
2024/10/09 23:52:20.002,n,-3986.6312,-600.9206
2024/10/09 23:52:25.000,n,-3978.8244,-600.9206
2024/10/09 23:52:30.005,n,-3987.0448,-600.9206
2024/10/09 23:52:35.000,n,-3986.4268,-600.84344
2024/10/09 23:52:40.008,n,-3987.0448,-600.84344
2024/10/09 23:52:45.002,n,-3987.4584,-600.9782
2024/10/09 23:52:50.014,n,-3986.4268,-600.95916
2024/10/09 23:52:55.005,n,-3986.8404,-600.86296
2024/10/09 23:53:00.000,n,-3986.2228,-600.86296
2024/10/09 23:53:05.008,n,-3987.4584,-600.882
2024/10/09 23:53:10.001,n,-3988.0708,-600.9206
2024/10/09 23:53:15.011,n,-3986.2228,-600.90156
2024/10/09 23:53:20.005,n,-3987.0448,-600.95916
2024/10/09 23:53:25.000,n,-3986.4268,-600.86296
2024/10/09 23:53:30.007,n,-3987.0448,-600.95916
2024/10/09 23:53:35.003,n,-3986.4268,-600.86296
2024/10/09 23:53:40.010,n,-3987.2488,-600.882
2024/10/09 23:53:45.004,n,-3985.1964,-600.95916
2024/10/09 23:53:50.000,n,-3987.2488,-600.93964
2024/10/09 23:53:55.008,n,-3987.0448,-600.9782
2024/10/09 23:54:00.000,n,-3986.4268,-600.90156
2024/10/09 23:54:05.010,n,-3986.4268,-600.90156
2024/10/09 23:54:10.003,n,-3986.8404,-600.95916
2024/10/09 23:54:15.005,n,-3981.2904,-600.9206
2024/10/09 23:54:20.006,n,-3986.8404,-600.86296
2024/10/09 23:54:25.000,n,-3987.4584,-600.9782
2024/10/09 23:54:30.009,n,-3987.2488,-600.9782
2024/10/09 23:54:35.052,n,-3986.0132,-600.90156
2024/10/09 23:54:40.000,n,-3986.6312,-600.93964
2024/10/09 23:54:45.006,n,-3986.0132,-600.90156
2024/10/09 23:54:50.000,n,-3986.8404,-600.95916
2024/10/09 23:54:55.009,n,-3986.2228,-600.93964
2024/10/09 23:55:00.002,n,-3987.8668,-600.93964
2024/10/09 23:55:05.000,n,-3987.2488,-600.95916
2024/10/09 23:55:10.099,n,-3986.4268,-600.99776
2024/10/09 23:55:15.000,n,-3987.0448,-600.9206
2024/10/09 23:55:20.008,n,-3988.0708,-600.93964
2024/10/09 23:55:25.001,n,-3986.0132,-600.95916
2024/10/09 23:55:30.012,n,-3987.0448,-600.93964
2024/10/09 23:55:35.004,n,-3986.4268,-600.95916
2024/10/09 23:55:40.000,n,-3986.4268,-600.90156
2024/10/09 23:55:45.009,n,-3987.0448,-600.95916
2024/10/09 23:55:50.001,n,-3986.8404,-600.95916
2024/10/09 23:55:55.011,n,-3986.8404,-600.93964
2024/10/09 23:56:00.004,n,-3988.2752,-601.0168
2024/10/09 23:56:05.000,n,-3987.2488,-600.9206
2024/10/09 23:56:10.007,n,-3986.8404,-600.93964
2024/10/09 23:56:15.000,n,-3987.8668,-600.99776
2024/10/09 23:56:20.010,n,-3988.0708,-600.93964
2024/10/09 23:56:25.003,n,-3987.6572,-600.99776
2024/10/09 23:56:30.000,n,-3987.6572,-600.882
2024/10/09 23:56:35.006,n,-3987.4584,-600.9206
2024/10/09 23:56:40.000,n,-3987.8668,-600.9206
2024/10/09 23:56:45.009,n,-3988.2752,-601.0168
2024/10/09 23:56:50.003,n,-3987.6572,-600.84344
2024/10/09 23:56:55.000,n,-3987.8668,-600.95916
2024/10/09 23:57:00.006,n,-3987.4584,-601.03632
2024/10/09 23:57:05.000,n,-3987.8668,-600.882
2024/10/09 23:57:10.009,n,-3987.8668,-601.05536
2024/10/09 23:57:15.003,n,-3988.2752,-601.09392
2024/10/09 23:57:20.000,n,-3987.8668,-600.99776
2024/10/09 23:57:25.005,n,-3986.4268,-600.90156
2024/10/09 23:57:30.000,n,-3987.0448,-600.9782
2024/10/09 23:57:35.009,n,-3987.4584,-600.93964
2024/10/09 23:57:40.002,n,-3987.8668,-600.93964
2024/10/09 23:57:45.011,n,-3986.6312,-600.99776
2024/10/09 23:57:50.005,n,-3988.2752,-600.9782
2024/10/09 23:57:55.000,n,-3987.4584,-601.0168
2024/10/09 23:58:00.015,n,-3988.2752,-600.95916
2024/10/09 23:58:05.001,n,-3988.0708,-601.05536
2024/10/09 23:58:10.011,n,-3986.8404,-600.93964
2024/10/09 23:58:15.004,n,-3988.2752,-601.0168
2024/10/09 23:58:20.000,n,-3987.8668,-600.93964
2024/10/09 23:58:25.061,n,-3986.6312,-601.09392
2024/10/09 23:58:30.000,n,-3988.2752,-600.9782
2024/10/09 23:58:35.010,n,-3987.8668,-601.03632
2024/10/09 23:58:40.004,n,-3985.8144,-601.07488
2024/10/09 23:58:45.000,n,-3988.0708,-600.95916
2024/10/09 23:58:50.007,n,-3988.0708,-600.93964
2024/10/09 23:58:55.000,n,-3987.4584,-601.0168
2024/10/09 23:59:00.010,n,-3988.0708,-601.05536
2024/10/09 23:59:05.004,n,-3988.0708,-600.95916
2024/10/09 23:59:10.000,n,-3987.4584,-601.0168
2024/10/09 23:59:15.139,n,-3978.008,-600.99776
2024/10/09 23:59:20.000,n,-3987.6572,-600.9782
2024/10/09 23:59:25.010,n,-3987.6572,-600.95916
2024/10/09 23:59:30.089,n,-3981.5,-600.95916
2024/10/09 23:59:35.000,n,-3987.2488,-600.99776
2024/10/09 23:59:40.007,n,-3987.8668,-601.03632
2024/10/09 23:59:45.000,n,-3987.6572,-601.0168
2024/10/09 23:59:50.009,n,-3987.2488,-600.9782
2024/10/09 23:59:55.002,n,-3987.8668,-601.05536
2024/10/10 00:00:00.012,n,-3987.2488,-601.03632
2024/10/10 00:00:05.005,n,-3987.4584,-600.95916
2024/10/10 00:00:10.000,n,-3988.2752,-601.09392
2024/10/10 00:00:15.008,n,-3987.6572,-600.9782
2024/10/10 00:00:20.002,n,-3987.4584,-601.13252
2024/10/10 00:00:25.011,n,-3987.4584,-600.99776
2024/10/10 00:00:30.005,n,-3987.4584,-600.95916
2024/10/10 00:00:35.000,n,-3987.0448,-600.93964
2024/10/10 00:00:40.008,n,-3986.6312,-601.03632
2024/10/10 00:00:45.001,n,-3988.0708,-601.03632
2024/10/10 00:00:50.011,n,-3987.8668,-600.9782
2024/10/10 00:00:55.004,n,-3987.4584,-601.0168
2024/10/10 00:01:00.000,n,-3987.8668,-600.9782
2024/10/10 00:01:05.007,n,-3988.2752,-600.9782
2024/10/10 00:01:10.001,n,-3986.8404,-600.90156
2024/10/10 00:01:15.010,n,-3987.0448,-601.05536
2024/10/10 00:01:20.004,n,-3988.2752,-600.9206
2024/10/10 00:01:25.000,n,-3988.0708,-600.95916
2024/10/10 00:01:30.007,n,-3987.8668,-601.0168
2024/10/10 00:01:35.000,n,-3987.8668,-601.0168
2024/10/10 00:01:40.011,n,-3988.2752,-601.03632
2024/10/10 00:01:45.003,n,-3988.0708,-600.9206
2024/10/10 00:01:50.000,n,-3988.2752,-601.0168
2024/10/10 00:01:55.007,n,-3987.2488,-601.03632
2024/10/10 00:02:00.000,n,-3980.264,-601.07488
2024/10/10 00:02:05.009,n,-3987.6572,-600.95916
2024/10/10 00:02:10.004,n,-3988.2752,-601.03632
2024/10/10 00:02:15.005,n,-3987.4584,-600.95916
2024/10/10 00:02:20.006,n,-3987.4584,-600.9782
2024/10/10 00:02:25.001,n,-3987.6572,-600.95916
2024/10/10 00:02:30.009,n,-3979.034,-601.07488
2024/10/10 00:02:35.002,n,-3987.2488,-600.9782
2024/10/10 00:02:40.012,n,-3986.0132,-600.9782
2024/10/10 00:02:45.005,n,-3988.2752,-600.99776
2024/10/10 00:02:50.126,n,-3987.6572,-601.0168
2024/10/10 00:02:55.110,n,-3988.2752,-601.0168
2024/10/10 00:03:00.002,n,-3987.4584,-600.9782
2024/10/10 00:03:05.012,n,-3988.0708,-601.03632
2024/10/10 00:03:10.005,n,-3987.8668,-601.05536
2024/10/10 00:03:15.000,n,-3988.4848,-601.13252
2024/10/10 00:03:20.008,n,-3986.8404,-600.99776
2024/10/10 00:03:25.001,n,-3988.2752,-600.9782
2024/10/10 00:03:30.011,n,-3987.4584,-601.05536
2024/10/10 00:03:35.004,n,-3987.6572,-601.0168
2024/10/10 00:03:40.000,n,-3978.416,-601.09392
2024/10/10 00:03:45.008,n,-3987.6572,-600.9782
2024/10/10 00:03:50.001,n,-3987.6572,-600.99776
2024/10/10 00:03:55.011,n,-3988.0708,-601.0168
2024/10/10 00:04:00.005,n,-3988.0708,-600.99776
2024/10/10 00:04:05.000,n,-3987.4584,-600.9782
2024/10/10 00:04:10.007,n,-3987.6572,-601.0168
2024/10/10 00:04:15.003,n,-3982.9344,-601.0168
2024/10/10 00:04:20.010,n,-3987.6572,-600.99776
2024/10/10 00:04:25.004,n,-3986.8404,-600.9206
2024/10/10 00:04:30.014,n,-3986.8404,-600.95916
2024/10/10 00:04:35.007,n,-3987.2488,-600.93964
2024/10/10 00:04:40.000,n,-3987.4584,-600.95916
2024/10/10 00:04:45.010,n,-3978.8244,-600.9206
2024/10/10 00:04:50.003,n,-3987.8668,-601.0168
2024/10/10 00:04:55.013,n,-3987.0448,-600.9206
2024/10/10 00:05:00.006,n,-3988.2752,-600.9782
2024/10/10 00:05:05.104,n,-3979.238,-600.9782
2024/10/10 00:05:10.010,n,-3985.8144,-600.95916
2024/10/10 00:05:15.003,n,-3988.2752,-601.09392
2024/10/10 00:05:20.014,n,-3987.0448,-600.95916
2024/10/10 00:05:25.006,n,-3988.8928,-600.9206
2024/10/10 00:05:30.000,n,-3987.4584,-601.03632
2024/10/10 00:05:35.009,n,-3987.2488,-601.05536
2024/10/10 00:05:40.002,n,-3987.8668,-601.03632
2024/10/10 00:05:45.012,n,-3987.6572,-601.03632
2024/10/10 00:05:50.006,n,-3988.0708,-600.99776
2024/10/10 00:05:55.076,n,-3981.9084,-600.95916
2024/10/10 00:06:00.009,n,-3988.4848,-600.95916
2024/10/10 00:06:05.003,n,-3987.4584,-600.9782
2024/10/10 00:06:10.012,n,-3987.6572,-600.9782
2024/10/10 00:06:15.005,n,-3987.4584,-600.9782
2024/10/10 00:06:20.000,n,-3979.034,-601.0168
2024/10/10 00:06:25.009,n,-3988.4848,-600.99776
2024/10/10 00:06:30.001,n,-3987.0448,-600.9782
2024/10/10 00:06:35.028,n,-3986.2228,-600.9782
2024/10/10 00:06:40.004,n,-3987.2488,-600.93964
2024/10/10 00:06:45.037,n,-3982.3168,-600.95916
2024/10/10 00:06:50.007,n,-3987.2488,-600.9782
2024/10/10 00:06:55.002,n,-3987.6572,-600.9782
2024/10/10 00:07:00.010,n,-3987.0448,-600.9782
2024/10/10 00:07:05.005,n,-3987.4584,-600.95916
2024/10/10 00:07:10.015,n,-3987.4584,-600.95916
2024/10/10 00:07:15.007,n,-3987.0448,-600.93964
2024/10/10 00:07:20.000,n,-3987.4584,-600.99776
2024/10/10 00:07:25.010,n,-3987.4584,-600.99776
2024/10/10 00:07:30.004,n,-3987.4584,-600.9782
2024/10/10 00:07:35.036,n,-3987.6572,-600.9782
2024/10/10 00:07:40.007,n,-3988.0708,-600.9782
2024/10/10 00:07:45.000,n,-3986.2228,-600.9782
2024/10/10 00:07:50.010,n,-3988.4848,-600.9782
2024/10/10 00:07:55.004,n,-3987.0448,-601.11348
2024/10/10 00:08:00.014,n,-3988.0708,-601.03632
2024/10/10 00:08:05.006,n,-3987.2488,-601.0168
2024/10/10 00:08:10.000,n,-3987.2488,-601.03632
2024/10/10 00:08:15.010,n,-3977.5992,-600.99776
2024/10/10 00:08:20.003,n,-3985.3952,-601.0168
2024/10/10 00:08:25.013,n,-3987.6572,-601.0168
2024/10/10 00:08:30.006,n,-3987.0448,-600.9782
2024/10/10 00:08:35.000,n,-3986.6312,-601.0168
2024/10/10 00:08:40.009,n,-3987.6572,-600.99776
2024/10/10 00:08:45.002,n,-3987.4584,-600.95916
2024/10/10 00:08:50.012,n,-3987.8668,-600.95916
2024/10/10 00:08:55.005,n,-3987.6572,-600.99776
2024/10/10 00:09:00.017,n,-3986.2228,-601.07488
2024/10/10 00:09:05.044,n,-3985.6048,-601.0168
2024/10/10 00:09:10.052,n,-3987.8668,-600.99776
2024/10/10 00:09:15.013,n,-3988.0708,-600.9782
2024/10/10 00:09:20.005,n,-3988.0708,-601.09392
2024/10/10 00:09:25.015,n,-3983.9608,-601.05536
2024/10/10 00:09:30.008,n,-3987.2488,-600.99776
2024/10/10 00:09:35.001,n,-3985.8144,-600.99776
2024/10/10 00:09:40.011,n,-3978.416,-601.05536
2024/10/10 00:09:45.005,n,-3987.6572,-601.0168
2024/10/10 00:09:50.014,n,-3987.4584,-601.05536
2024/10/10 00:09:55.003,n,-3988.0708,-601.05536
2024/10/10 00:10:00.002,n,-3986.0132,-600.99776
2024/10/10 00:10:05.011,n,-3987.4584,-601.0168
2024/10/10 00:10:10.004,n,-3977.5992,-600.95916
2024/10/10 00:10:15.014,n,-3987.4584,-600.99776
2024/10/10 00:10:20.007,n,-3987.6572,-600.95916
2024/10/10 00:10:25.001,n,-3986.8404,-601.0168
2024/10/10 00:10:30.000,n,-3987.4584,-601.05536
2024/10/10 00:10:35.004,n,-3989.3068,-600.9206
2024/10/10 00:10:40.013,n,-3987.6572,-600.95916
2024/10/10 00:10:45.007,n,-3987.4584,-600.882
2024/10/10 00:10:50.000,n,-3987.4584,-600.90156
2024/10/10 00:10:55.010,n,-3986.6312,-600.9782
2024/10/10 00:11:00.003,n,-3988.2752,-600.9206
2024/10/10 00:11:05.013,n,-3988.0708,-600.9206
2024/10/10 00:11:10.006,n,-3987.2488,-600.95916
2024/10/10 00:11:15.016,n,-3987.2488,-600.9782
2024/10/10 00:11:20.010,n,-3987.0448,-600.95916
2024/10/10 00:11:25.003,n,-3987.0448,-600.95916
2024/10/10 00:11:30.000,n,-3986.6312,-600.9206
2024/10/10 00:11:35.005,n,-3987.6572,-600.90156
2024/10/10 00:11:40.015,n,-3987.0448,-600.93964
2024/10/10 00:11:45.000,n,-3987.0448,-601.0168
2024/10/10 00:11:50.002,n,-3987.6572,-600.9206
2024/10/10 00:11:55.012,n,-3986.8404,-600.99776
2024/10/10 00:12:00.000,n,-3987.6572,-600.9206
2024/10/10 00:12:05.017,n,-3987.0448,-600.9206
2024/10/10 00:12:10.008,n,-3987.0448,-600.90156
2024/10/10 00:12:15.000,n,-3987.6572,-600.9782
2024/10/10 00:12:20.012,n,-3987.8668,-600.90156
2024/10/10 00:12:25.005,n,-3987.4584,-600.93964
2024/10/10 00:12:30.000,n,-3987.0448,-600.9782
2024/10/10 00:12:35.008,n,-3987.2488,-600.93964
2024/10/10 00:12:40.000,n,-3988.0708,-600.95916
2024/10/10 00:12:45.000,n,-3983.9608,-600.93964
2024/10/10 00:12:50.000,n,-3987.0448,-601.0168
2024/10/10 00:12:55.014,n,-3986.8404,-600.9206
2024/10/10 00:13:00.000,n,-3987.0448,-600.95916
2024/10/10 00:13:05.001,n,-3987.0448,-600.93964
2024/10/10 00:13:10.000,n,-3987.4584,-600.9782
2024/10/10 00:13:15.083,n,-3985.3952,-600.95916
2024/10/10 00:13:20.000,n,-3987.8668,-600.9782
2024/10/10 00:13:25.000,n,-3987.0448,-600.93964
2024/10/10 00:13:30.000,n,-3986.8404,-600.9782
2024/10/10 00:13:35.000,n,-3987.0448,-600.9782
2024/10/10 00:13:40.000,n,-3986.6312,-600.9206
2024/10/10 00:13:45.097,n,-3987.4584,-600.95916
2024/10/10 00:13:50.000,n,-3987.8668,-600.95916
2024/10/10 00:13:55.000,n,-3987.6572,-600.95916
2024/10/10 00:14:00.000,n,-3987.2488,-600.95916
2024/10/10 00:14:05.000,n,-3987.4584,-600.882
2024/10/10 00:14:10.000,n,-3977.5992,-600.90156
2024/10/10 00:14:15.000,n,-3986.8404,-600.93964
2024/10/10 00:14:20.000,n,-3986.6312,-600.9782
2024/10/10 00:14:25.000,n,-3987.4584,-600.9782
2024/10/10 00:14:30.000,n,-3986.4268,-600.9206
2024/10/10 00:14:35.000,n,-3987.4584,-600.9206
2024/10/10 00:14:40.000,n,-3985.8144,-600.882
2024/10/10 00:14:45.000,n,-3986.8404,-600.90156
2024/10/10 00:14:50.000,n,-3987.2488,-600.93964
2024/10/10 00:14:55.000,n,-3986.2228,-600.93964
2024/10/10 00:15:00.000,n,-3987.2488,-600.9782
2024/10/10 00:15:05.000,n,-3986.2228,-600.93964
2024/10/10 00:15:10.000,n,-3987.4584,-600.95916
2024/10/10 00:15:15.000,n,-3986.4268,-600.90156
2024/10/10 00:15:20.000,n,-3987.0448,-600.95916
2024/10/10 00:15:25.000,n,-3986.8404,-600.86296
2024/10/10 00:15:30.000,n,-3986.4268,-600.9206
2024/10/10 00:15:35.000,n,-3986.6312,-600.9206
2024/10/10 00:15:40.000,n,-3985.8144,-600.882
2024/10/10 00:15:45.001,n,-3986.6312,-600.93964
2024/10/10 00:15:50.000,n,-3984.5788,-600.93964
2024/10/10 00:15:55.000,n,-3986.4268,-600.90156
2024/10/10 00:16:00.000,n,-3986.8404,-600.90156
2024/10/10 00:16:05.000,n,-3987.0448,-600.95916
2024/10/10 00:16:10.000,n,-3986.0132,-600.93964
2024/10/10 00:16:15.000,n,-3987.2488,-600.93964
2024/10/10 00:16:20.000,n,-3986.2228,-600.93964
2024/10/10 00:16:25.122,n,-3986.2228,-600.9206
2024/10/10 00:16:30.000,n,-3986.0132,-600.99776
2024/10/10 00:16:35.000,n,-3986.8404,-600.95916
2024/10/10 00:16:40.000,n,-3987.4584,-600.9206
2024/10/10 00:16:45.000,n,-3987.2488,-600.93964
2024/10/10 00:16:50.000,n,-3986.6312,-600.882
2024/10/10 00:16:55.000,n,-3986.0132,-600.95916
2024/10/10 00:17:00.000,n,-3986.2228,-600.90156
2024/10/10 00:17:05.000,n,-3985.8144,-600.93964
2024/10/10 00:17:10.000,n,-3986.6312,-600.9206
2024/10/10 00:17:15.032,n,-3986.2228,-600.9206
2024/10/10 00:17:20.000,n,-3987.4584,-600.93964
2024/10/10 00:17:25.000,n,-3986.6312,-600.99776
2024/10/10 00:17:30.000,n,-3987.0448,-600.95916
2024/10/10 00:17:35.086,n,-3985.6048,-600.95916
2024/10/10 00:17:40.000,n,-3987.4584,-600.93964
2024/10/10 00:17:45.000,n,-3986.0132,-600.9206
2024/10/10 00:17:50.000,n,-3986.6312,-600.882
2024/10/10 00:17:55.000,n,-3987.0448,-600.9206
2024/10/10 00:18:00.001,n,-3985.6048,-600.84344
2024/10/10 00:18:05.000,n,-3986.8404,-600.86296
2024/10/10 00:18:10.000,n,-3987.2488,-601.0168
2024/10/10 00:18:15.137,n,-3987.2488,-600.9206
2024/10/10 00:18:20.000,n,-3986.8404,-600.93964
2024/10/10 00:18:25.001,n,-3986.2228,-600.93964
2024/10/10 00:18:30.000,n,-3986.8404,-600.78584
2024/10/10 00:18:35.000,n,-3987.2488,-600.93964
2024/10/10 00:18:40.000,n,-3987.0448,-600.9206
2024/10/10 00:18:45.000,n,-3987.2488,-600.90156
2024/10/10 00:18:50.001,n,-3986.4268,-600.90156
2024/10/10 00:18:55.000,n,-3986.8404,-600.86296
2024/10/10 00:19:00.000,n,-3987.2488,-600.86296
2024/10/10 00:19:05.000,n,-3986.0132,-600.9206
2024/10/10 00:19:10.000,n,-3986.2228,-600.90156
2024/10/10 00:19:15.000,n,-3986.0132,-600.9206
2024/10/10 00:19:20.000,n,-3986.4268,-600.86296
2024/10/10 00:19:25.000,n,-3985.8144,-600.8244
2024/10/10 00:19:30.000,n,-3986.4268,-600.93964
2024/10/10 00:19:35.000,n,-3987.4584,-600.9206
2024/10/10 00:19:40.001,n,-3987.0448,-600.9782
2024/10/10 00:19:45.000,n,-3987.0448,-600.9206
2024/10/10 00:19:50.013,n,-3987.0448,-600.90156
2024/10/10 00:19:55.000,n,-3986.4268,-600.93964
2024/10/10 00:20:00.000,n,-3977.798,-600.9206
2024/10/10 00:20:05.000,n,-3987.2488,-601.05536
2024/10/10 00:20:10.000,n,-3986.8404,-600.86296
2024/10/10 00:20:15.002,n,-3986.8404,-600.93964
2024/10/10 00:20:20.000,n,-3986.6312,-600.90156
2024/10/10 00:20:25.000,n,-3985.8144,-600.93964
2024/10/10 00:20:30.000,n,-3986.6312,-600.882
2024/10/10 00:20:35.000,n,-3986.2228,-600.86296
2024/10/10 00:20:40.002,n,-3985.3952,-600.86296
2024/10/10 00:20:45.000,n,-3986.8404,-600.93964
2024/10/10 00:20:50.000,n,-3986.0132,-600.86296
2024/10/10 00:20:55.000,n,-3985.1964,-600.90156
2024/10/10 00:21:00.000,n,-3986.0132,-600.90156
2024/10/10 00:21:05.001,n,-3986.6312,-600.882
2024/10/10 00:21:10.000,n,-3986.0132,-600.86296
2024/10/10 00:21:15.000,n,-3987.4584,-600.9782
2024/10/10 00:21:20.000,n,-3986.8404,-600.90156
2024/10/10 00:21:25.000,n,-3986.8404,-600.882
2024/10/10 00:21:30.001,n,-3986.8404,-600.9206
2024/10/10 00:21:35.000,n,-3984.9868,-600.93964
2024/10/10 00:21:40.122,n,-3985.8144,-600.882
2024/10/10 00:21:45.000,n,-3986.6312,-600.90156
2024/10/10 00:21:50.000,n,-3986.4268,-600.84344
2024/10/10 00:21:55.000,n,-3986.0132,-600.90156
2024/10/10 00:22:00.000,n,-3986.0132,-600.90156
2024/10/10 00:22:05.093,n,-3985.8144,-600.9206
2024/10/10 00:22:10.000,n,-3986.2228,-600.86296
2024/10/10 00:22:15.000,n,-3986.4268,-600.9206
2024/10/10 00:22:20.000,n,-3986.8404,-600.90156
2024/10/10 00:22:25.000,n,-3986.4268,-600.93964
2024/10/10 00:22:30.002,n,-3986.4268,-600.8244
2024/10/10 00:22:35.000,n,-3986.4268,-600.90156
2024/10/10 00:22:40.001,n,-3986.4268,-600.9206
2024/10/10 00:22:45.000,n,-3986.8404,-600.9206
2024/10/10 00:22:50.000,n,-3987.0448,-600.882
2024/10/10 00:22:55.035,n,-3977.1804,-600.9206
2024/10/10 00:23:00.000,n,-3986.4268,-600.90156
2024/10/10 00:23:05.000,n,-3986.8404,-600.9206
2024/10/10 00:23:10.000,n,-3986.4268,-600.86296
2024/10/10 00:23:15.000,n,-3986.2228,-600.882
2024/10/10 00:23:20.002,n,-3985.6048,-600.882
2024/10/10 00:23:25.000,n,-3986.0132,-600.90156
2024/10/10 00:23:30.005,n,-3984.788,-600.95916
2024/10/10 00:23:35.000,n,-3987.0448,-600.882
2024/10/10 00:23:40.000,n,-3985.3952,-600.86296
