datetime,x,y,z
1989-03-16 00:16:20,16585,-4151,54691
1989-03-16 00:16:30,16586,-4152,54691
1989-03-16 00:16:40,16587,-4152,54690
1989-03-16 00:16:50,16587,-4152,54690
1989-03-16 00:17:00,16586,-4152,54690
1989-03-16 00:17:10,16586,-4152,54691
1989-03-16 00:17:20,16588,-4151,54691
1989-03-16 00:17:30,16587,-4151,54691
1989-03-16 00:17:40,16587,-4151,54691
1989-03-16 00:17:50,16587,-4151,54691
1989-03-16 00:18:00,16587,-4153,54690
1989-03-16 00:18:10,16587,-4153,54690
1989-03-16 00:18:20,16588,-4152,54691
1989-03-16 00:18:30,16589,-4152,54691
1989-03-16 00:18:40,16589,-4152,54691
1989-03-16 00:18:50,16589,-4152,54691
1989-03-16 00:19:00,16590,-4151,54690
1989-03-16 00:19:10,16590,-4151,54692
1989-03-16 00:19:20,16591,-4151,54692
1989-03-16 00:19:30,16590,-4151,54691
1989-03-16 00:19:40,16591,-4151,54691
1989-03-16 00:19:50,16591,-4150,54692
1989-03-16 00:20:00,16591,-4151,54691
1989-03-16 00:20:10,16592,-4150,54692
1989-03-16 00:20:20,16592,-4150,54692
1989-03-16 00:20:30,16591,-4151,54692
1989-03-16 00:20:40,16591,-4151,54692
1989-03-16 00:20:50,16591,-4151,54692
1989-03-16 00:21:00,16592,-4151,54693
1989-03-16 00:21:10,16591,-4151,54693
1989-03-16 00:21:20,16591,-4151,54693
1989-03-16 00:21:30,16591,-4151,54693
1989-03-16 00:21:40,16591,-4151,54692
1989-03-16 00:21:50,16590,-4152,54692
1989-03-16 00:22:00,16591,-4151,54692
1989-03-16 00:22:10,16591,-4151,54692
1989-03-16 00:22:20,16591,-4151,54691
1989-03-16 00:22:30,16591,-4150,54693
1989-03-16 00:22:40,16592,-4151,54692
1989-03-16 00:22:50,16591,-4151,54692
1989-03-16 00:23:00,16591,-4152,54691
1989-03-16 00:23:10,16591,-4151,54693
1989-03-16 00:23:20,16591,-4152,54692
1989-03-16 00:23:30,16591,-4151,54692
1989-03-16 00:23:40,16591,-4151,54692
1989-03-16 00:23:50,16590,-4152,54692
1989-03-16 00:24:00,16590,-4152,54692
1989-03-16 00:24:10,16590,-4152,54692
1989-03-16 00:24:20,16590,-4151,54692
1989-03-16 00:24:30,16590,-4152,54692
1989-03-16 00:24:40,16589,-4151,54691
1989-03-16 00:24:50,16590,-4151,54692
1989-03-16 00:25:00,16589,-4152,54691
1989-03-16 00:25:10,16590,-4151,54690
1989-03-16 00:25:20,16591,-4151,54691
1989-03-16 00:25:30,16590,-4152,54690
1989-03-16 00:25:40,16590,-4151,54691
1989-03-16 00:25:50,16590,-4151,54691
1989-03-16 00:26:00,16589,-4150,54692
1989-03-16 00:26:10,16589,-4151,54692
1989-03-16 00:26:20,16590,-4151,54691
1989-03-16 00:26:30,16587,-4151,54690
1989-03-16 00:26:40,16588,-4151,54690
1989-03-16 00:26:50,16587,-4150,54691
1989-03-16 00:27:00,16587,-4150,54691
1989-03-16 00:27:10,16585,-4151,54690
1989-03-16 00:27:20,16585,-4150,54690
1989-03-16 00:27:30,16585,-4151,54689
1989-03-16 00:27:40,16585,-4150,54689
1989-03-16 00:27:50,16585,-4150,54691
1989-03-16 00:28:00,16585,-4151,54689
1989-03-16 00:28:10,16585,-4151,54689
1989-03-16 00:28:20,16585,-4150,54690
1989-03-16 00:28:30,16584,-4150,54690
1989-03-16 00:28:40,16586,-4150,54690
1989-03-16 00:28:50,16586,-4150,54690
1989-03-16 00:29:00,16586,-4149,54691
1989-03-16 00:29:10,16587,-4149,54691
1989-03-16 00:29:20,16585,-4150,54690
1989-03-16 00:29:30,16587,-4150,54689
1989-03-16 00:29:40,16587,-4150,54691
1989-03-16 00:29:50,16586,-4149,54692
1989-03-16 00:30:00,16586,-4150,54691
1989-03-16 00:30:10,16585,-4149,54691
1989-03-16 00:30:20,16586,-4150,54692
1989-03-16 00:30:30,16585,-4151,54690
1989-03-16 00:30:40,16586,-4151,54691
1989-03-16 00:30:50,16586,-4151,54692
1989-03-16 00:31:00,16586,-4151,54692
1989-03-16 00:31:10,16585,-4151,54691
1989-03-16 00:31:20,16586,-4151,54692
1989-03-16 00:31:30,16585,-4151,54691
1989-03-16 00:31:40,16585,-4151,54691
1989-03-16 00:31:50,16586,-4151,54692
1989-03-16 00:32:00,16585,-4151,54691
1989-03-16 00:32:10,16586,-4151,54691
1989-03-16 00:32:20,16584,-4151,54690
1989-03-16 00:32:30,16585,-4150,54691
1989-03-16 00:32:40,16584,-4151,54691
1989-03-16 00:32:50,16585,-4150,54690
1989-03-16 00:33:00,16584,-4150,54691
1989-03-16 00:33:10,16585,-4151,54690
1989-03-16 00:33:20,16585,-4151,54689
1989-03-16 00:33:30,16585,-4151,54690
1989-03-16 00:33:40,16584,-4152,54690
1989-03-16 00:33:50,16585,-4152,54690
1989-03-16 00:34:00,16585,-4151,54691
1989-03-16 00:34:10,16586,-4151,54691
1989-03-16 00:34:20,16586,-4151,54690
1989-03-16 00:34:30,16586,-4152,54691
1989-03-16 00:34:40,16587,-4152,54690
1989-03-16 00:34:50,16587,-4152,54691
1989-03-16 00:35:00,16588,-4152,54691
1989-03-16 00:35:10,16587,-4152,54691
1989-03-16 00:35:20,16588,-4152,54691
1989-03-16 00:35:30,16588,-4152,54691
1989-03-16 00:35:40,16589,-4152,54692
1989-03-16 00:35:50,16589,-4153,54691
1989-03-16 00:36:00,16588,-4153,54692
1989-03-16 00:36:10,16589,-4152,54692
1989-03-16 00:36:20,16589,-4153,54693
1989-03-16 00:36:30,16590,-4153,54692
1989-03-16 00:36:40,16589,-4153,54692
1989-03-16 00:36:50,16590,-4152,54693
1989-03-16 00:37:00,16590,-4152,54692
1989-03-16 00:37:10,16590,-4152,54692
1989-03-16 00:37:20,16591,-4152,54692
1989-03-16 00:37:30,16592,-4153,54692
1989-03-16 00:37:40,16592,-4151,54692
1989-03-16 00:37:50,16592,-4151,54693
1989-03-16 00:38:00,16593,-4151,54692
1989-03-16 00:38:10,16592,-4152,54692
1989-03-16 00:38:20,16593,-4152,54693
1989-03-16 00:38:30,16592,-4152,54692
1989-03-16 00:38:40,16593,-4152,54692
1989-03-16 00:38:50,16592,-4151,54693
1989-03-16 00:39:00,16593,-4152,54693
1989-03-16 00:39:10,16592,-4151,54693
1989-03-16 00:39:20,16592,-4151,54693
1989-03-16 00:39:30,16592,-4152,54693
1989-03-16 00:39:40,16592,-4151,54693
1989-03-16 00:39:50,16591,-4152,54692
1989-03-16 00:40:00,16591,-4151,54692
1989-03-16 00:40:10,16591,-4152,54693
1989-03-16 00:40:20,16591,-4151,54693
1989-03-16 00:40:30,16591,-4152,54691
1989-03-16 00:40:40,16590,-4152,54692
1989-03-16 00:40:50,16589,-4152,54692
1989-03-16 00:41:00,16590,-4152,54691
1989-03-16 00:41:10,16589,-4152,54692
1989-03-16 00:41:20,16589,-4151,54692
1989-03-16 00:41:30,16589,-4151,54692
1989-03-16 00:41:40,16588,-4151,54692
1989-03-16 00:41:50,16588,-4151,54692
1989-03-16 00:42:00,16589,-4151,54692
1989-03-16 00:42:10,16589,-4151,54692
1989-03-16 00:42:20,16588,-4152,54690
1989-03-16 00:42:30,16589,-4151,54692
1989-03-16 00:42:40,16588,-4151,54691
1989-03-16 00:42:50,16587,-4152,54691
1989-03-16 00:43:00,16588,-4152,54691
1989-03-16 00:43:10,16588,-4152,54690
1989-03-16 00:43:20,16588,-4151,54692
1989-03-16 00:43:30,16587,-4151,54692
1989-03-16 00:43:40,16586,-4152,54690
1989-03-16 00:43:50,16587,-4151,54691
1989-03-16 00:44:00,16587,-4152,54690
1989-03-16 00:44:10,16587,-4152,54691
1989-03-16 00:44:20,16586,-4152,54690
1989-03-16 00:44:30,16586,-4152,54690
1989-03-16 00:44:40,16586,-4151,54692
1989-03-16 00:44:50,16586,-4153,54690
1989-03-16 00:45:00,16587,-4152,54692
1989-03-16 00:45:10,16587,-4152,54691
1989-03-16 00:45:20,16586,-4152,54690
1989-03-16 00:45:30,16587,-4152,54691
1989-03-16 00:45:40,16587,-4152,54691
1989-03-16 00:45:50,16586,-4152,54690
1989-03-16 00:46:00,16586,-4151,54690
1989-03-16 00:46:10,16587,-4151,54691
1989-03-16 00:46:20,16586,-4151,54691
1989-03-16 00:46:30,16586,-4152,54690
1989-03-16 00:46:40,16586,-4151,54690
1989-03-16 00:46:50,16587,-4151,54691
1989-03-16 00:47:00,16587,-4152,54691
1989-03-16 00:47:10,16586,-4152,54691
1989-03-16 00:47:20,16585,-4152,54691
1989-03-16 00:47:30,16586,-4152,54690
1989-03-16 00:47:40,16587,-4151,54691
1989-03-16 00:47:50,16587,-4151,54691
1989-03-16 00:48:00,16587,-4152,54690
1989-03-16 00:48:10,16585,-4151,54690
1989-03-16 00:48:20,16586,-4151,54690
1989-03-16 00:48:30,16587,-4152,54690
1989-03-16 00:48:40,16587,-4152,54690
1989-03-16 00:48:50,16587,-4152,54691
1989-03-16 00:49:00,16586,-4152,54690
1989-03-16 00:49:10,16586,-4152,54690
1989-03-16 00:49:20,16587,-4151,54691
1989-03-16 00:49:30,16586,-4152,54690
1989-03-16 00:49:40,16586,-4152,54690
1989-03-16 00:49:50,16587,-4152,54691
1989-03-16 00:50:00,16587,-4152,54691
1989-03-16 00:50:10,16586,-4152,54691
1989-03-16 00:50:20,16588,-4152,54690
1989-03-16 00:50:30,16588,-4152,54690
1989-03-16 00:50:40,16587,-4152,54690
1989-03-16 00:50:50,16587,-4152,54691
1989-03-16 00:51:00,16587,-4152,54690
1989-03-16 00:51:10,16586,-4152,54691
1989-03-16 00:51:20,16587,-4152,54691
1989-03-16 00:51:30,16586,-4152,54691
1989-03-16 00:51:40,16587,-4152,54690
1989-03-16 00:51:50,16587,-4152,54691
1989-03-16 00:52:00,16587,-4152,54690
1989-03-16 00:52:10,16586,-4152,54691
1989-03-16 00:52:20,16587,-4153,54690
1989-03-16 00:52:30,16587,-4152,54691
1989-03-16 00:52:40,16587,-4152,54690
1989-03-16 00:52:50,16586,-4152,54691
1989-03-16 00:53:00,16586,-4152,54690
1989-03-16 00:53:10,16586,-4152,54691
1989-03-16 00:53:20,16587,-4152,54691
1989-03-16 00:53:30,16587,-4151,54691
1989-03-16 00:53:40,16586,-4152,54690
1989-03-16 00:53:50,16587,-4152,54691
1989-03-16 00:54:00,16587,-4152,54690
1989-03-16 00:54:10,16586,-4152,54689
1989-03-16 00:54:20,16586,-4152,54690
1989-03-16 00:54:30,16587,-4151,54691
1989-03-16 00:54:40,16586,-4152,54690
1989-03-16 00:54:50,16586,-4153,54689
1989-03-16 00:55:00,16587,-4152,54691
1989-03-16 00:55:10,16587,-4152,54690
1989-03-16 00:55:20,16587,-4153,54690
1989-03-16 00:55:30,16588,-4152,54690
1989-03-16 00:55:40,16587,-4152,54690
1989-03-16 00:55:50,16586,-4153,54690
1989-03-16 00:56:00,16586,-4153,54690
1989-03-16 00:56:10,16585,-4152,54690
1989-03-16 00:56:20,16587,-4152,54689
1989-03-16 00:56:30,16586,-4152,54689
1989-03-16 00:56:40,16587,-4152,54691
1989-03-16 00:56:50,16587,-4152,54689
1989-03-16 00:57:00,16585,-4152,54690
1989-03-16 00:57:10,16587,-4152,54690
1989-03-16 00:57:20,16585,-4152,54690
1989-03-16 00:57:30,16587,-4152,54690
1989-03-16 00:57:40,16587,-4152,54689
1989-03-16 00:57:50,16586,-4152,54690
1989-03-16 00:58:00,16586,-4153,54689
1989-03-16 00:58:10,16586,-4152,54690
1989-03-16 00:58:20,16586,-4152,54689
1989-03-16 00:58:30,16586,-4152,54689
1989-03-16 00:58:40,16587,-4152,54689
1989-03-16 00:58:50,16586,-4152,54689
1989-03-16 00:59:00,16587,-4153,54689
1989-03-16 00:59:10,16587,-4153,54689
1989-03-16 00:59:20,16586,-4153,54689
1989-03-16 00:59:30,16587,-4153,54689
1989-03-16 00:59:40,16587,-4153,54689
1989-03-16 00:59:50,16586,-4153,54689
1989-03-16 01:00:00,16586,-4153,54689
1989-03-16 01:00:10,16587,-4153,54689
1989-03-16 01:00:20,16586,-4153,54689
1989-03-16 01:00:30,16588,-4153,54690
1989-03-16 01:00:40,16587,-4153,54689
1989-03-16 01:00:50,16588,-4152,54690
1989-03-16 01:01:00,16587,-4152,54690
1989-03-16 01:01:10,16588,-4153,54689
1989-03-16 01:01:20,16588,-4152,54690
1989-03-16 01:01:30,16588,-4152,54690
1989-03-16 01:01:40,16588,-4152,54690
1989-03-16 01:01:50,16589,-4152,54690
1989-03-16 01:02:00,16589,-4152,54690
1989-03-16 01:02:10,16588,-4152,54690
1989-03-16 01:02:20,16589,-4151,54690
1989-03-16 01:02:30,16588,-4152,54690
1989-03-16 01:02:40,16589,-4151,54691
1989-03-16 01:02:50,16589,-4153,54689
1989-03-16 01:03:00,16588,-4152,54690
1989-03-16 01:03:10,16588,-4152,54690
1989-03-16 01:03:20,16588,-4152,54690
1989-03-16 01:03:30,16587,-4152,54690
1989-03-16 01:03:40,16588,-4152,54691
1989-03-16 01:03:50,16588,-4153,54689
1989-03-16 01:04:00,16587,-4152,54690
1989-03-16 01:04:10,16588,-4152,54689
1989-03-16 01:04:20,16587,-4152,54690
1989-03-16 01:04:30,16586,-4152,54689
1989-03-16 01:04:40,16587,-4151,54690
1989-03-16 01:04:50,16587,-4151,54690
1989-03-16 01:05:00,16588,-4151,54689
1989-03-16 01:05:10,16587,-4151,54689
1989-03-16 01:05:20,16587,-4152,54688
1989-03-16 01:05:30,16587,-4151,54689
1989-03-16 01:05:40,16588,-4152,54688
1989-03-16 01:05:50,16587,-4151,54689
1989-03-16 01:06:00,16588,-4152,54689
1989-03-16 01:06:10,16586,-4151,54689
1989-03-16 01:06:20,16587,-4151,54689
1989-03-16 01:06:30,16585,-4151,54689
1989-03-16 01:06:40,16586,-4151,54688
1989-03-16 01:06:50,16586,-4151,54688
1989-03-16 01:07:00,16586,-4151,54688
1989-03-16 01:07:10,16586,-4150,54689
1989-03-16 01:07:20,16586,-4151,54688
1989-03-16 01:07:30,16586,-4151,54688
1989-03-16 01:07:40,16586,-4151,54688
1989-03-16 01:07:50,16586,-4151,54688
1989-03-16 01:08:00,16586,-4150,54689
1989-03-16 01:08:10,16586,-4149,54689
1989-03-16 01:08:20,16586,-4150,54687
1989-03-16 01:08:30,16587,-4150,54688
1989-03-16 01:08:40,16588,-4150,54688
1989-03-16 01:08:50,16587,-4150,54688
1989-03-16 01:09:00,16587,-4151,54689
1989-03-16 01:09:10,16587,-4150,54689
1989-03-16 01:09:20,16586,-4150,54690
1989-03-16 01:09:30,16585,-4150,54689
1989-03-16 01:09:40,16586,-4151,54689
1989-03-16 01:09:50,16585,-4151,54688
1989-03-16 01:10:00,16586,-4150,54688
1989-03-16 01:10:10,16586,-4150,54689
1989-03-16 01:10:20,16587,-4150,54687
1989-03-16 01:10:30,16587,-4150,54688
1989-03-16 01:10:40,16587,-4150,54689
1989-03-16 01:10:50,16588,-4150,54688
1989-03-16 01:11:00,16588,-4149,54689
1989-03-16 01:11:10,16587,-4150,54689
1989-03-16 01:11:20,16588,-4150,54689
1989-03-16 01:11:30,16588,-4150,54689
1989-03-16 01:11:40,16588,-4150,54688
1989-03-16 01:11:50,16587,-4151,54688
1989-03-16 01:12:00,16589,-4150,54689
1989-03-16 01:12:10,16587,-4150,54689
1989-03-16 01:12:20,16587,-4151,54688
1989-03-16 01:12:30,16587,-4150,54690
1989-03-16 01:12:40,16587,-4151,54689
1989-03-16 01:12:50,16588,-4151,54689
1989-03-16 01:13:00,16587,-4150,54688
1989-03-16 01:13:10,16586,-4149,54689
1989-03-16 01:13:20,16588,-4150,54688
1989-03-16 01:13:30,16586,-4149,54689
1989-03-16 01:13:40,16587,-4149,54689
1989-03-16 01:13:50,16586,-4150,54688
1989-03-16 01:14:00,16587,-4149,54689
1989-03-16 01:14:10,16587,-4150,54688
1989-03-16 01:14:20,16587,-4150,54688
1989-03-16 01:14:30,16587,-4150,54689
1989-03-16 01:14:40,16586,-4150,54689
1989-03-16 01:14:50,16586,-4150,54689
1989-03-16 01:15:00,16587,-4150,54688
1989-03-16 01:15:10,16586,-4150,54690
1989-03-16 01:15:20,16586,-4150,54688
1989-03-16 01:15:30,16586,-4150,54688
1989-03-16 01:15:40,16587,-4150,54689
1989-03-16 01:15:50,16586,-4149,54689
1989-03-16 01:16:00,16586,-4149,54689
1989-03-16 01:16:10,16587,-4149,54689
1989-03-16 01:16:20,16586,-4149,54689
1989-03-16 01:16:30,16585,-4150,54689
1989-03-16 01:16:40,16587,-4149,54688
1989-03-16 01:16:50,16587,-4149,54689
1989-03-16 01:17:00,16586,-4150,54689
1989-03-16 01:17:10,16586,-4150,54690
1989-03-16 01:17:20,16586,-4150,54688
1989-03-16 01:17:30,16586,-4149,54689
1989-03-16 01:17:40,16586,-4149,54689
1989-03-16 01:17:50,16585,-4150,54688
1989-03-16 01:18:00,16586,-4149,54689
1989-03-16 01:18:10,16586,-4149,54689
1989-03-16 01:18:20,16587,-4150,54688
1989-03-16 01:18:30,16586,-4150,54688
1989-03-16 01:18:40,16587,-4150,54689
1989-03-16 01:18:50,16586,-4150,54690
1989-03-16 01:19:00,16588,-4150,54689
1989-03-16 01:19:10,16586,-4150,54689
1989-03-16 01:19:20,16587,-4151,54689
1989-03-16 01:19:30,16587,-4151,54689
1989-03-16 01:19:40,16588,-4150,54690
1989-03-16 01:19:50,16588,-4150,54690
1989-03-16 01:20:00,16588,-4150,54689
1989-03-16 01:20:10,16587,-4150,54689
1989-03-16 01:20:20,16588,-4150,54689
1989-03-16 01:20:30,16587,-4150,54689
1989-03-16 01:20:40,16588,-4150,54689
1989-03-16 01:20:50,16588,-4150,54688
1989-03-16 01:21:00,16588,-4150,54689
1989-03-16 01:21:10,16588,-4149,54690
1989-03-16 01:21:20,16587,-4149,54690
1989-03-16 01:21:30,16587,-4150,54689
1989-03-16 01:21:40,16588,-4150,54689
1989-03-16 01:21:50,16588,-4150,54688
1989-03-16 01:22:00,16587,-4150,54690
1989-03-16 01:22:10,16588,-4149,54690
1989-03-16 01:22:20,16588,-4150,54689
1989-03-16 01:22:30,16588,-4150,54690
1989-03-16 01:22:40,16588,-4151,54689
1989-03-16 01:22:50,16588,-4151,54689
1989-03-16 01:23:00,16589,-4151,54690
1989-03-16 01:23:10,16589,-4151,54690
1989-03-16 01:23:20,16590,-4150,54691
1989-03-16 01:23:30,16589,-4151,54690
1989-03-16 01:23:40,16589,-4151,54691
1989-03-16 01:23:50,16590,-4152,54690
1989-03-16 01:24:00,16589,-4150,54691
1989-03-16 01:24:10,16589,-4151,54691
1989-03-16 01:24:20,16589,-4151,54691
1989-03-16 01:24:30,16588,-4152,54690
1989-03-16 01:24:40,16588,-4151,54691
1989-03-16 01:24:50,16589,-4151,54690
1989-03-16 01:25:00,16588,-4151,54691
1989-03-16 01:25:10,16589,-4150,54691
1989-03-16 01:25:20,16588,-4151,54691
1989-03-16 01:25:30,16588,-4151,54689
1989-03-16 01:25:40,16588,-4151,54690
1989-03-16 01:25:50,16587,-4151,54689
1989-03-16 01:26:00,16588,-4151,54690
1989-03-16 01:26:10,16587,-4151,54689
1989-03-16 01:26:20,16588,-4152,54689
1989-03-16 01:26:30,16588,-4151,54690
1989-03-16 01:26:40,16588,-4151,54690
1989-03-16 01:26:50,16587,-4150,54690
1989-03-16 01:27:00,16588,-4151,54689
1989-03-16 01:27:10,16588,-4151,54690
1989-03-16 01:27:20,16587,-4151,54690
1989-03-16 01:27:30,16588,-4152,54689
1989-03-16 01:27:40,16588,-4152,54690
1989-03-16 01:27:50,16588,-4152,54690
1989-03-16 01:28:00,16587,-4152,54690
1989-03-16 01:28:10,16587,-4152,54690
1989-03-16 01:28:20,16588,-4153,54690
1989-03-16 01:28:30,16588,-4153,54689
1989-03-16 01:28:40,16588,-4153,54690
1989-03-16 01:28:50,16589,-4152,54691
1989-03-16 01:29:00,16589,-4153,54690
1989-03-16 01:29:10,16588,-4152,54691
1989-03-16 01:29:20,16589,-4153,54690
1989-03-16 01:29:30,16589,-4153,54690
1989-03-16 01:29:40,16589,-4153,54690
1989-03-16 01:29:50,16590,-4153,54689
1989-03-16 01:30:00,16589,-4152,54691
1989-03-16 01:30:10,16590,-4153,54691
1989-03-16 01:30:20,16589,-4153,54691
1989-03-16 01:30:30,16590,-4153,54691
1989-03-16 01:30:40,16589,-4153,54690
1989-03-16 01:30:50,16590,-4152,54691
1989-03-16 01:31:00,16590,-4153,54691
1989-03-16 01:31:10,16589,-4152,54691
1989-03-16 01:31:20,16589,-4152,54691
1989-03-16 01:31:30,16590,-4153,54690
1989-03-16 01:31:40,16590,-4152,54691
1989-03-16 01:31:50,16590,-4152,54691
1989-03-16 01:32:00,16589,-4152,54691
1989-03-16 01:32:10,16589,-4152,54691
1989-03-16 01:32:20,16589,-4152,54690
1989-03-16 01:32:30,16589,-4153,54690
1989-03-16 01:32:40,16589,-4152,54690
1989-03-16 01:32:50,16589,-4153,54690
1989-03-16 01:33:00,16588,-4152,54691
1989-03-16 01:33:10,16589,-4152,54690
1989-03-16 01:33:20,16587,-4152,54690
1989-03-16 01:33:30,16587,-4152,54690
1989-03-16 01:33:40,16587,-4153,54689
1989-03-16 01:33:50,16587,-4153,54689
1989-03-16 01:34:00,16586,-4152,54689
1989-03-16 01:34:10,16587,-4152,54689
1989-03-16 01:34:20,16587,-4153,54689
1989-03-16 01:34:30,16587,-4152,54690
1989-03-16 01:34:40,16587,-4153,54689
1989-03-16 01:34:50,16588,-4152,54690
1989-03-16 01:35:00,16587,-4152,54689
1989-03-16 01:35:10,16588,-4153,54689
1989-03-16 01:35:20,16587,-4153,54688
1989-03-16 01:35:30,16587,-4152,54690
1989-03-16 01:35:40,16589,-4152,54690
1989-03-16 01:35:50,16588,-4152,54689
1989-03-16 01:36:00,16588,-4152,54690
1989-03-16 01:36:10,16589,-4152,54689
1989-03-16 01:36:20,16590,-4152,54690
1989-03-16 01:36:30,16589,-4152,54689
1989-03-16 01:36:40,16590,-4152,54689
1989-03-16 01:36:50,16590,-4151,54690
1989-03-16 01:37:00,16588,-4153,54689
1989-03-16 01:37:10,16588,-4152,54690
1989-03-16 01:37:20,16589,-4152,54690
1989-03-16 01:37:30,16589,-4152,54690
1989-03-16 01:37:40,16588,-4152,54690
1989-03-16 01:37:50,16588,-4152,54689
1989-03-16 01:38:00,16589,-4152,54690
1989-03-16 01:38:10,16588,-4151,54691
1989-03-16 01:38:20,16589,-4152,54690
1989-03-16 01:38:30,16589,-4152,54690
1989-03-16 01:38:40,16589,-4151,54690
1989-03-16 01:38:50,16588,-4151,54690
1989-03-16 01:39:00,16588,-4152,54689
1989-03-16 01:39:10,16588,-4151,54690
1989-03-16 01:39:20,16588,-4151,54689
1989-03-16 01:39:30,16588,-4151,54689
1989-03-16 01:39:40,16588,-4151,54689
1989-03-16 01:39:50,16587,-4151,54689
1989-03-16 01:40:00,16587,-4151,54689
1989-03-16 01:40:10,16588,-4151,54689
1989-03-16 01:40:20,16587,-4152,54688
1989-03-16 01:40:30,16587,-4151,54689
1989-03-16 01:40:40,16587,-4151,54688
1989-03-16 01:40:50,16587,-4151,54689
1989-03-16 01:41:00,16588,-4151,54688
