datetime,x,y,z
1989-03-11 06:31:10,16590,-4131,54660
1989-03-11 06:31:20,16591,-4130,54660
1989-03-11 06:31:30,16590,-4131,54660
1989-03-11 06:31:40,16590,-4129,54661
1989-03-11 06:31:50,16591,-4131,54659
1989-03-11 06:32:00,16592,-4131,54659
1989-03-11 06:32:10,16591,-4130,54659
1989-03-11 06:32:20,16591,-4129,54660
1989-03-11 06:32:30,16591,-4129,54660
1989-03-11 06:32:40,16590,-4129,54659
1989-03-11 06:32:50,16591,-4130,54659
1989-03-11 06:33:00,16591,-4128,54661
1989-03-11 06:33:10,16591,-4130,54658
1989-03-11 06:33:20,16591,-4129,54659
1989-03-11 06:33:30,16591,-4127,54661
1989-03-11 06:33:40,16591,-4129,54659
1989-03-11 06:33:50,16591,-4128,54660
1989-03-11 06:34:00,16591,-4128,54660
1989-03-11 06:34:10,16590,-4128,54660
1989-03-11 06:34:20,16592,-4127,54661
1989-03-11 06:34:30,16592,-4128,54660
1989-03-11 06:34:40,16592,-4127,54660
1989-03-11 06:34:50,16592,-4127,54661
1989-03-11 06:35:00,16591,-4128,54660
1989-03-11 06:35:10,16591,-4127,54660
1989-03-11 06:35:20,16591,-4127,54660
1989-03-11 06:35:30,16592,-4128,54659
1989-03-11 06:35:40,16593,-4127,54660
1989-03-11 06:35:50,16592,-4126,54660
1989-03-11 06:36:00,16591,-4128,54660
1989-03-11 06:36:10,16592,-4127,54660
1989-03-11 06:36:20,16591,-4128,54658
1989-03-11 06:36:30,16592,-4127,54660
1989-03-11 06:36:40,16590,-4126,54661
1989-03-11 06:36:50,16591,-4127,54659
1989-03-11 06:37:00,16591,-4127,54660
1989-03-11 06:37:10,16590,-4129,54658
1989-03-11 06:37:20,16590,-4128,54659
1989-03-11 06:37:30,16590,-4128,54659
1989-03-11 06:37:40,16591,-4127,54660
1989-03-11 06:37:50,16590,-4127,54660
1989-03-11 06:38:00,16591,-4129,54658
1989-03-11 06:38:10,16590,-4130,54658
1989-03-11 06:38:20,16590,-4128,54660
1989-03-11 06:38:30,16590,-4130,54657
1989-03-11 06:38:40,16590,-4128,54660
1989-03-11 06:38:50,16590,-4130,54657
1989-03-11 06:39:00,16590,-4128,54660
1989-03-11 06:39:10,16590,-4130,54658
1989-03-11 06:39:20,16590,-4129,54659
1989-03-11 06:39:30,16591,-4130,54659
1989-03-11 06:39:40,16589,-4129,54659
1989-03-11 06:39:50,16590,-4129,54659
1989-03-11 06:40:00,16590,-4129,54659
1989-03-11 06:40:10,16590,-4130,54658
1989-03-11 06:40:20,16589,-4129,54659
1989-03-11 06:40:30,16590,-4128,54661
1989-03-11 06:40:40,16590,-4128,54660
1989-03-11 06:40:50,16589,-4130,54658
1989-03-11 06:41:00,16591,-4128,54660
1989-03-11 06:41:10,16590,-4128,54659
1989-03-11 06:41:20,16590,-4130,54658
1989-03-11 06:41:30,16590,-4129,54659
1989-03-11 06:41:40,16591,-4128,54659
1989-03-11 06:41:50,16590,-4130,54657
1989-03-11 06:42:00,16590,-4128,54659
1989-03-11 06:42:10,16591,-4130,54658
1989-03-11 06:42:20,16590,-4129,54659
1989-03-11 06:42:30,16591,-4128,54658
1989-03-11 06:42:40,16590,-4127,54660
1989-03-11 06:42:50,16590,-4128,54659
1989-03-11 06:43:00,16591,-4127,54659
1989-03-11 06:43:10,16590,-4129,54658
1989-03-11 06:43:20,16591,-4129,54657
1989-03-11 06:43:30,16591,-4128,54658
1989-03-11 06:43:40,16591,-4127,54659
1989-03-11 06:43:50,16591,-4128,54657
1989-03-11 06:44:00,16591,-4128,54658
1989-03-11 06:44:10,16592,-4128,54658
1989-03-11 06:44:20,16592,-4126,54660
1989-03-11 06:44:30,16592,-4126,54660
1989-03-11 06:44:40,16592,-4126,54659
1989-03-11 06:44:50,16592,-4127,54660
1989-03-11 06:45:00,16592,-4128,54658
1989-03-11 06:45:10,16592,-4128,54657
1989-03-11 06:45:20,16593,-4126,54660
1989-03-11 06:45:30,16593,-4127,54658
1989-03-11 06:45:40,16593,-4126,54660
1989-03-11 06:45:50,16592,-4126,54660
1989-03-11 06:46:00,16593,-4125,54661
1989-03-11 06:46:10,16594,-4128,54658
1989-03-11 06:46:20,16593,-4126,54661
1989-03-11 06:46:30,16593,-4128,54658
1989-03-11 06:46:40,16593,-4126,54661
1989-03-11 06:46:50,16595,-4127,54659
1989-03-11 06:47:00,16593,-4128,54658
1989-03-11 06:47:10,16594,-4127,54659
1989-03-11 06:47:20,16594,-4126,54661
1989-03-11 06:47:30,16593,-4129,54659
1989-03-11 06:47:40,16594,-4126,54661
1989-03-11 06:47:50,16593,-4128,54660
1989-03-11 06:48:00,16594,-4128,54659
1989-03-11 06:48:10,16594,-4126,54660
1989-03-11 06:48:20,16594,-4126,54661
1989-03-11 06:48:30,16594,-4127,54660
1989-03-11 06:48:40,16595,-4128,54659
1989-03-11 06:48:50,16595,-4126,54662
1989-03-11 06:49:00,16595,-4128,54660
1989-03-11 06:49:10,16594,-4126,54662
1989-03-11 06:49:20,16594,-4127,54661
1989-03-11 06:49:30,16594,-4127,54661
1989-03-11 06:49:40,16595,-4127,54661
1989-03-11 06:49:50,16595,-4127,54662
1989-03-11 06:50:00,16594,-4126,54661
1989-03-11 06:50:10,16594,-4128,54661
1989-03-11 06:50:20,16595,-4129,54659
1989-03-11 06:50:30,16593,-4128,54660
1989-03-11 06:50:40,16596,-4127,54661
1989-03-11 06:50:50,16594,-4129,54659
1989-03-11 06:51:00,16596,-4127,54661
1989-03-11 06:51:10,16595,-4128,54660
1989-03-11 06:51:20,16594,-4128,54660
1989-03-11 06:51:30,16594,-4128,54660
1989-03-11 06:51:40,16594,-4127,54662
1989-03-11 06:51:50,16594,-4128,54660
1989-03-11 06:52:00,16594,-4128,54660
1989-03-11 06:52:10,16594,-4129,54659
1989-03-11 06:52:20,16595,-4130,54659
1989-03-11 06:52:30,16594,-4129,54660
1989-03-11 06:52:40,16594,-4127,54661
1989-03-11 06:52:50,16595,-4129,54660
1989-03-11 06:53:00,16594,-4129,54659
1989-03-11 06:53:10,16595,-4129,54659
1989-03-11 06:53:20,16594,-4129,54659
1989-03-11 06:53:30,16595,-4127,54660
1989-03-11 06:53:40,16595,-4130,54658
1989-03-11 06:53:50,16596,-4129,54659
1989-03-11 06:54:00,16594,-4128,54661
1989-03-11 06:54:10,16595,-4129,54660
1989-03-11 06:54:20,16595,-4128,54661
1989-03-11 06:54:30,16593,-4128,54661
1989-03-11 06:54:40,16595,-4128,54661
1989-03-11 06:54:50,16594,-4129,54659
1989-03-11 06:55:00,16595,-4130,54658
1989-03-11 06:55:10,16594,-4129,54659
1989-03-11 06:55:20,16594,-4128,54661
1989-03-11 06:55:30,16594,-4130,54657
1989-03-11 06:55:40,16594,-4129,54659
1989-03-11 06:55:50,16594,-4128,54659
1989-03-11 06:56:00,16594,-4130,54658
1989-03-11 06:56:10,16594,-4130,54658
1989-03-11 06:56:20,16594,-4129,54659
1989-03-11 06:56:30,16595,-4129,54659
1989-03-11 06:56:40,16594,-4130,54658
1989-03-11 06:56:50,16593,-4130,54657
1989-03-11 06:57:00,16594,-4128,54659
1989-03-11 06:57:10,16594,-4130,54657
1989-03-11 06:57:20,16592,-4130,54658
1989-03-11 06:57:30,16593,-4129,54658
1989-03-11 06:57:40,16594,-4129,54658
1989-03-11 06:57:50,16594,-4130,54657
1989-03-11 06:58:00,16594,-4130,54657
1989-03-11 06:58:10,16594,-4129,54658
1989-03-11 06:58:20,16594,-4129,54658
1989-03-11 06:58:30,16595,-4129,54658
1989-03-11 06:58:40,16594,-4129,54658
1989-03-11 06:58:50,16594,-4128,54659
1989-03-11 06:59:00,16595,-4129,54658
1989-03-11 06:59:10,16593,-4128,54658
1989-03-11 06:59:20,16593,-4127,54660
1989-03-11 06:59:30,16594,-4129,54657
1989-03-11 06:59:40,16593,-4129,54658
1989-03-11 06:59:50,16593,-4130,54657
1989-03-11 07:00:00,16592,-4128,54658
1989-03-11 07:00:10,16593,-4128,54658
1989-03-11 07:00:20,16593,-4129,54657
1989-03-11 07:00:30,16591,-4128,54658
1989-03-11 07:00:40,16593,-4130,54656
1989-03-11 07:00:50,16593,-4127,54658
1989-03-11 07:01:00,16593,-4127,54658
1989-03-11 07:01:10,16593,-4127,54658
1989-03-11 07:01:20,16592,-4127,54658
1989-03-11 07:01:30,16593,-4129,54656
1989-03-11 07:01:40,16593,-4129,54655
1989-03-11 07:01:50,16592,-4127,54657
1989-03-11 07:02:00,16593,-4127,54657
1989-03-11 07:02:10,16593,-4127,54656
1989-03-11 07:02:20,16592,-4128,54655
1989-03-11 07:02:30,16593,-4128,54654
1989-03-11 07:02:40,16592,-4128,54655
1989-03-11 07:02:50,16591,-4126,54655
1989-03-11 07:03:00,16592,-4126,54655
1989-03-11 07:03:10,16592,-4127,54654
1989-03-11 07:03:20,16593,-4125,54656
1989-03-11 07:03:30,16592,-4127,54654
1989-03-11 07:03:40,16593,-4124,54656
1989-03-11 07:03:50,16593,-4124,54656
1989-03-11 07:04:00,16593,-4127,54654
1989-03-11 07:04:10,16592,-4125,54655
1989-03-11 07:04:20,16593,-4125,54655
1989-03-11 07:04:30,16592,-4126,54655
1989-03-11 07:04:40,16592,-4126,54653
1989-03-11 07:04:50,16592,-4124,54655
1989-03-11 07:05:00,16592,-4125,54655
1989-03-11 07:05:10,16591,-4124,54655
1989-03-11 07:05:20,16590,-4124,54655
1989-03-11 07:05:30,16590,-4124,54654
1989-03-11 07:05:40,16591,-4125,54653
1989-03-11 07:05:50,16589,-4124,54653
1989-03-11 07:06:00,16590,-4126,54652
1989-03-11 07:06:10,16589,-4125,54652
1989-03-11 07:06:20,16588,-4123,54654
1989-03-11 07:06:30,16589,-4125,54652
1989-03-11 07:06:40,16589,-4124,54654
1989-03-11 07:06:50,16588,-4123,54654
1989-03-11 07:07:00,16589,-4124,54653
1989-03-11 07:07:10,16587,-4125,54651
1989-03-11 07:07:20,16589,-4126,54651
1989-03-11 07:07:30,16588,-4126,54650
1989-03-11 07:07:40,16587,-4125,54651
1989-03-11 07:07:50,16589,-4125,54651
1989-03-11 07:08:00,16588,-4124,54652
1989-03-11 07:08:10,16588,-4124,54652
1989-03-11 07:08:20,16588,-4125,54651
1989-03-11 07:08:30,16587,-4123,54653
1989-03-11 07:08:40,16587,-4124,54651
1989-03-11 07:08:50,16587,-4124,54651
1989-03-11 07:09:00,16588,-4124,54651
1989-03-11 07:09:10,16588,-4124,54652
1989-03-11 07:09:20,16588,-4123,54652
1989-03-11 07:09:30,16588,-4123,54652
1989-03-11 07:09:40,16587,-4123,54653
1989-03-11 07:09:50,16587,-4124,54651
1989-03-11 07:10:00,16587,-4124,54651
1989-03-11 07:10:10,16588,-4125,54650
1989-03-11 07:10:20,16587,-4124,54651
1989-03-11 07:10:30,16587,-4124,54651
1989-03-11 07:10:40,16586,-4124,54650
1989-03-11 07:10:50,16587,-4125,54650
1989-03-11 07:11:00,16587,-4124,54650
1989-03-11 07:11:10,16586,-4123,54651
1989-03-11 07:11:20,16585,-4123,54651
1989-03-11 07:11:30,16586,-4124,54651
1989-03-11 07:11:40,16585,-4124,54650
1989-03-11 07:11:50,16585,-4123,54651
1989-03-11 07:12:00,16585,-4123,54651
1989-03-11 07:12:10,16585,-4123,54651
1989-03-11 07:12:20,16585,-4125,54648
1989-03-11 07:12:30,16585,-4125,54649
1989-03-11 07:12:40,16585,-4126,54648
1989-03-11 07:12:50,16584,-4125,54649
1989-03-11 07:13:00,16585,-4126,54649
1989-03-11 07:13:10,16585,-4127,54648
1989-03-11 07:13:20,16585,-4125,54650
1989-03-11 07:13:30,16585,-4126,54650
1989-03-11 07:13:40,16585,-4128,54649
1989-03-11 07:13:50,16585,-4126,54651
1989-03-11 07:14:00,16585,-4125,54651
1989-03-11 07:14:10,16583,-4128,54648
1989-03-11 07:14:20,16584,-4126,54651
1989-03-11 07:14:30,16583,-4127,54648
1989-03-11 07:14:40,16583,-4128,54648
1989-03-11 07:14:50,16582,-4126,54650
1989-03-11 07:15:00,16582,-4128,54647
1989-03-11 07:15:10,16582,-4126,54648
1989-03-11 07:15:20,16582,-4128,54648
1989-03-11 07:15:30,16582,-4128,54647
1989-03-11 07:15:40,16581,-4127,54648
1989-03-11 07:15:50,16582,-4128,54648
1989-03-11 07:16:00,16582,-4129,54647
1989-03-11 07:16:10,16582,-4129,54647
1989-03-11 07:16:20,16582,-4127,54649
1989-03-11 07:16:30,16581,-4128,54648
1989-03-11 07:16:40,16581,-4128,54647
1989-03-11 07:16:50,16582,-4127,54649
1989-03-11 07:17:00,16582,-4128,54647
1989-03-11 07:17:10,16581,-4130,54646
1989-03-11 07:17:20,16581,-4128,54648
1989-03-11 07:17:30,16581,-4128,54648
1989-03-11 07:17:40,16580,-4130,54646
1989-03-11 07:17:50,16580,-4128,54647
1989-03-11 07:18:00,16580,-4128,54647
1989-03-11 07:18:10,16580,-4127,54647
1989-03-11 07:18:20,16579,-4128,54647
1989-03-11 07:18:30,16580,-4130,54645
1989-03-11 07:18:40,16578,-4130,54645
1989-03-11 07:18:50,16579,-4130,54646
1989-03-11 07:19:00,16579,-4129,54646
1989-03-11 07:19:10,16580,-4129,54646
1989-03-11 07:19:20,16578,-4130,54645
1989-03-11 07:19:30,16578,-4130,54645
1989-03-11 07:19:40,16579,-4129,54646
1989-03-11 07:19:50,16580,-4128,54647
1989-03-11 07:20:00,16579,-4129,54648
1989-03-11 07:20:10,16579,-4130,54646
1989-03-11 07:20:20,16580,-4129,54648
1989-03-11 07:20:30,16578,-4129,54646
1989-03-11 07:20:40,16578,-4129,54647
1989-03-11 07:20:50,16579,-4129,54647
1989-03-11 07:21:00,16579,-4129,54647
1989-03-11 07:21:10,16578,-4131,54645
1989-03-11 07:21:20,16579,-4131,54645
1989-03-11 07:21:30,16578,-4132,54644
1989-03-11 07:21:40,16577,-4131,54645
1989-03-11 07:21:50,16578,-4131,54645
1989-03-11 07:22:00,16579,-4132,54644
1989-03-11 07:22:10,16580,-4131,54646
1989-03-11 07:22:20,16578,-4132,54644
1989-03-11 07:22:30,16578,-4132,54644
1989-03-11 07:22:40,16579,-4131,54646
1989-03-11 07:22:50,16579,-4132,54645
1989-03-11 07:23:00,16579,-4130,54647
1989-03-11 07:23:10,16578,-4131,54645
1989-03-11 07:23:20,16579,-4131,54645
1989-03-11 07:23:30,16579,-4132,54645
1989-03-11 07:23:40,16578,-4131,54646
1989-03-11 07:23:50,16579,-4132,54644
1989-03-11 07:24:00,16579,-4131,54645
1989-03-11 07:24:10,16579,-4133,54645
1989-03-11 07:24:20,16579,-4133,54645
1989-03-11 07:24:30,16578,-4132,54645
1989-03-11 07:24:40,16578,-4132,54645
1989-03-11 07:24:50,16578,-4134,54644
1989-03-11 07:25:00,16578,-4132,54645
1989-03-11 07:25:10,16577,-4133,54644
1989-03-11 07:25:20,16577,-4135,54643
1989-03-11 07:25:30,16577,-4135,54643
1989-03-11 07:25:40,16576,-4135,54643
1989-03-11 07:25:50,16576,-4135,54643
1989-03-11 07:26:00,16576,-4136,54643
1989-03-11 07:26:10,16577,-4135,54644
1989-03-11 07:26:20,16576,-4135,54644
1989-03-11 07:26:30,16576,-4134,54645
1989-03-11 07:26:40,16576,-4135,54644
1989-03-11 07:26:50,16577,-4135,54644
1989-03-11 07:27:00,16577,-4135,54645
1989-03-11 07:27:10,16578,-4135,54645
1989-03-11 07:27:20,16577,-4136,54644
1989-03-11 07:27:30,16576,-4136,54643
1989-03-11 07:27:40,16576,-4136,54644
1989-03-11 07:27:50,16576,-4136,54644
1989-03-11 07:28:00,16576,-4136,54644
1989-03-11 07:28:10,16577,-4135,54645
1989-03-11 07:28:20,16576,-4137,54644
1989-03-11 07:28:30,16576,-4138,54643
1989-03-11 07:28:40,16576,-4136,54645
1989-03-11 07:28:50,16576,-4137,54645
1989-03-11 07:29:00,16576,-4137,54645
1989-03-11 07:29:10,16578,-4137,54646
1989-03-11 07:29:20,16577,-4137,54646
1989-03-11 07:29:30,16577,-4138,54645
1989-03-11 07:29:40,16577,-4138,54644
1989-03-11 07:29:50,16578,-4138,54644
1989-03-11 07:30:00,16577,-4139,54644
1989-03-11 07:30:10,16577,-4137,54646
1989-03-11 07:30:20,16578,-4138,54645
1989-03-11 07:30:30,16578,-4137,54647
1989-03-11 07:30:40,16579,-4137,54646
1989-03-11 07:30:50,16580,-4138,54645
1989-03-11 07:31:00,16580,-4140,54644
1989-03-11 07:31:10,16579,-4138,54645
1989-03-11 07:31:20,16580,-4138,54645
1989-03-11 07:31:30,16581,-4139,54645
1989-03-11 07:31:40,16581,-4139,54646
1989-03-11 07:31:50,16581,-4139,54646
1989-03-11 07:32:00,16581,-4138,54645
1989-03-11 07:32:10,16582,-4138,54646
1989-03-11 07:32:20,16582,-4137,54648
1989-03-11 07:32:30,16582,-4138,54647
1989-03-11 07:32:40,16583,-4137,54647
1989-03-11 07:32:50,16583,-4138,54646
1989-03-11 07:33:00,16583,-4137,54647
1989-03-11 07:33:10,16584,-4136,54648
1989-03-11 07:33:20,16584,-4137,54647
1989-03-11 07:33:30,16584,-4137,54647
1989-03-11 07:33:40,16583,-4137,54646
1989-03-11 07:33:50,16584,-4136,54647
1989-03-11 07:34:00,16584,-4136,54647
1989-03-11 07:34:10,16585,-4135,54648
1989-03-11 07:34:20,16585,-4137,54646
1989-03-11 07:34:30,16585,-4136,54648
1989-03-11 07:34:40,16585,-4136,54647
1989-03-11 07:34:50,16585,-4136,54647
1989-03-11 07:35:00,16585,-4136,54648
1989-03-11 07:35:10,16585,-4135,54648
1989-03-11 07:35:20,16584,-4137,54646
1989-03-11 07:35:30,16585,-4135,54648
1989-03-11 07:35:40,16585,-4134,54648
1989-03-11 07:35:50,16585,-4135,54647
1989-03-11 07:36:00,16585,-4136,54647
1989-03-11 07:36:10,16585,-4135,54647
1989-03-11 07:36:20,16585,-4134,54649
1989-03-11 07:36:30,16586,-4135,54647
1989-03-11 07:36:40,16585,-4135,54647
1989-03-11 07:36:50,16585,-4135,54647
1989-03-11 07:37:00,16585,-4135,54647
1989-03-11 07:37:10,16586,-4134,54648
1989-03-11 07:37:20,16586,-4135,54647
1989-03-11 07:37:30,16586,-4135,54647
1989-03-11 07:37:40,16586,-4135,54646
1989-03-11 07:37:50,16586,-4134,54647
1989-03-11 07:38:00,16587,-4133,54648
1989-03-11 07:38:10,16586,-4135,54646
1989-03-11 07:38:20,16586,-4133,54648
1989-03-11 07:38:30,16586,-4134,54647
1989-03-11 07:38:40,16587,-4134,54647
1989-03-11 07:38:50,16586,-4133,54648
1989-03-11 07:39:00,16588,-4134,54647
1989-03-11 07:39:10,16587,-4134,54647
1989-03-11 07:39:20,16588,-4133,54648
1989-03-11 07:39:30,16588,-4134,54647
1989-03-11 07:39:40,16588,-4133,54647
1989-03-11 07:39:50,16588,-4133,54648
1989-03-11 07:40:00,16588,-4133,54647
1989-03-11 07:40:10,16587,-4132,54649
1989-03-11 07:40:20,16588,-4134,54647
1989-03-11 07:40:30,16588,-4133,54648
1989-03-11 07:40:40,16588,-4132,54649
1989-03-11 07:40:50,16588,-4134,54648
1989-03-11 07:41:00,16588,-4134,54648
1989-03-11 07:41:10,16588,-4134,54648
1989-03-11 07:41:20,16589,-4134,54647
1989-03-11 07:41:30,16589,-4134,54647
1989-03-11 07:41:40,16588,-4134,54647
1989-03-11 07:41:50,16588,-4133,54648
1989-03-11 07:42:00,16588,-4134,54649
1989-03-11 07:42:10,16588,-4134,54648
1989-03-11 07:42:20,16588,-4134,54648
1989-03-11 07:42:30,16589,-4133,54649
1989-03-11 07:42:40,16589,-4134,54648
1989-03-11 07:42:50,16588,-4135,54648
1989-03-11 07:43:00,16588,-4134,54649
1989-03-11 07:43:10,16588,-4134,54648
1989-03-11 07:43:20,16589,-4134,54649
1989-03-11 07:43:30,16589,-4134,54649
1989-03-11 07:43:40,16589,-4133,54651
1989-03-11 07:43:50,16589,-4134,54649
1989-03-11 07:44:00,16589,-4134,54649
1989-03-11 07:44:10,16589,-4133,54650
1989-03-11 07:44:20,16588,-4134,54649
1989-03-11 07:44:30,16589,-4133,54649
1989-03-11 07:44:40,16588,-4134,54649
1989-03-11 07:44:50,16587,-4134,54648
1989-03-11 07:45:00,16588,-4133,54650
1989-03-11 07:45:10,16588,-4134,54648
1989-03-11 07:45:20,16588,-4134,54648
1989-03-11 07:45:30,16589,-4133,54650
1989-03-11 07:45:40,16589,-4133,54649
1989-03-11 07:45:50,16589,-4134,54647
1989-03-11 07:46:00,16589,-4133,54650
1989-03-11 07:46:10,16590,-4133,54649
1989-03-11 07:46:20,16589,-4134,54648
1989-03-11 07:46:30,16589,-4134,54648
1989-03-11 07:46:40,16588,-4134,54649
1989-03-11 07:46:50,16589,-4132,54650
1989-03-11 07:47:00,16588,-4133,54649
1989-03-11 07:47:10,16589,-4133,54649
1989-03-11 07:47:20,16589,-4132,54650
1989-03-11 07:47:30,16589,-4133,54649
1989-03-11 07:47:40,16589,-4132,54650
1989-03-11 07:47:50,16589,-4132,54649
1989-03-11 07:48:00,16589,-4132,54650
1989-03-11 07:48:10,16589,-4134,54647
1989-03-11 07:48:20,16589,-4133,54649
1989-03-11 07:48:30,16590,-4133,54648
1989-03-11 07:48:40,16591,-4133,54649
1989-03-11 07:48:50,16590,-4134,54648
1989-03-11 07:49:00,16590,-4133,54648
1989-03-11 07:49:10,16591,-4132,54650
1989-03-11 07:49:20,16591,-4133,54648
1989-03-11 07:49:30,16591,-4133,54648
1989-03-11 07:49:40,16591,-4132,54650
1989-03-11 07:49:50,16590,-4134,54648
1989-03-11 07:50:00,16590,-4132,54649
1989-03-11 07:50:10,16590,-4134,54648
1989-03-11 07:50:20,16590,-4132,54651
1989-03-11 07:50:30,16591,-4132,54651
1989-03-11 07:50:40,16590,-4133,54649
1989-03-11 07:50:50,16590,-4134,54647
1989-03-11 07:51:00,16590,-4134,54648
1989-03-11 07:51:10,16589,-4133,54649
1989-03-11 07:51:20,16590,-4133,54650
1989-03-11 07:51:30,16589,-4133,54649
1989-03-11 07:51:40,16589,-4133,54648
1989-03-11 07:51:50,16588,-4132,54649
1989-03-11 07:52:00,16588,-4132,54649
1989-03-11 07:52:10,16589,-4131,54649
1989-03-11 07:52:20,16589,-4132,54649
1989-03-11 07:52:30,16588,-4132,54649
1989-03-11 07:52:40,16589,-4132,54649
1989-03-11 07:52:50,16588,-4134,54646
1989-03-11 07:53:00,16588,-4133,54648
1989-03-11 07:53:10,16589,-4131,54649
1989-03-11 07:53:20,16588,-4132,54647
1989-03-11 07:53:30,16589,-4132,54647
1989-03-11 07:53:40,16588,-4133,54646
1989-03-11 07:53:50,16588,-4132,54647
1989-03-11 07:54:00,16589,-4132,54647
1989-03-11 07:54:10,16587,-4132,54646
1989-03-11 07:54:20,16589,-4132,54646
1989-03-11 07:54:30,16587,-4131,54646
1989-03-11 07:54:40,16588,-4131,54646
1989-03-11 07:54:50,16588,-4130,54648
1989-03-11 07:55:00,16589,-4131,54646
1989-03-11 07:55:10,16588,-4132,54645
1989-03-11 07:55:20,16589,-4131,54646
1989-03-11 07:55:30,16588,-4131,54645
1989-03-11 07:55:40,16589,-4131,54646
1989-03-11 07:55:50,16589,-4131,54645
1989-03-11 07:56:00,16589,-4132,54645
1989-03-11 07:56:10,16589,-4131,54645
1989-03-11 07:56:20,16588,-4130,54647
1989-03-11 07:56:30,16589,-4130,54646
1989-03-11 07:56:40,16588,-4131,54646
1989-03-11 07:56:50,16588,-4131,54646
1989-03-11 07:57:00,16588,-4132,54645
1989-03-11 07:57:10,16588,-4132,54646
1989-03-11 07:57:20,16588,-4131,54647
1989-03-11 07:57:30,16587,-4131,54647
1989-03-11 07:57:40,16588,-4132,54645
1989-03-11 07:57:50,16587,-4131,54646
1989-03-11 07:58:00,16588,-4131,54646
1989-03-11 07:58:10,16587,-4131,54646
1989-03-11 07:58:20,16587,-4132,54646
1989-03-11 07:58:30,16587,-4132,54645
1989-03-11 07:58:40,16588,-4132,54646
1989-03-11 07:58:50,16587,-4132,54646
1989-03-11 07:59:00,16588,-4131,54647
1989-03-11 07:59:10,16587,-4131,54646
1989-03-11 07:59:20,16588,-4133,54645
1989-03-11 07:59:30,16588,-4132,54647
1989-03-11 07:59:40,16586,-4133,54645
1989-03-11 07:59:50,16587,-4132,54646
1989-03-11 08:00:00,16587,-4132,54647
1989-03-11 08:00:10,16588,-4132,54647
1989-03-11 08:00:20,16587,-4131,54648
1989-03-11 08:00:30,16587,-4132,54647
1989-03-11 08:00:40,16588,-4132,54648
1989-03-11 08:00:50,16588,-4132,54647
1989-03-11 08:01:00,16588,-4131,54647
1989-03-11 08:01:10,16587,-4131,54647
1989-03-11 08:01:20,16587,-4131,54647
1989-03-11 08:01:30,16588,-4132,54646
1989-03-11 08:01:40,16589,-4130,54649
1989-03-11 08:01:50,16589,-4130,54650
1989-03-11 08:02:00,16589,-4132,54647
1989-03-11 08:02:10,16590,-4131,54648
1989-03-11 08:02:20,16589,-4131,54648
1989-03-11 08:02:30,16589,-4132,54647
1989-03-11 08:02:40,16590,-4132,54649
1989-03-11 08:02:50,16588,-4131,54649
1989-03-11 08:03:00,16589,-4132,54649
1989-03-11 08:03:10,16590,-4131,54649
1989-03-11 08:03:20,16591,-4130,54651
1989-03-11 08:03:30,16591,-4132,54648
1989-03-11 08:03:40,16591,-4131,54650
1989-03-11 08:03:50,16590,-4132,54650
1989-03-11 08:04:00,16591,-4133,54648
1989-03-11 08:04:10,16591,-4133,54649
1989-03-11 08:04:20,16592,-4131,54652
1989-03-11 08:04:30,16590,-4133,54650
1989-03-11 08:04:40,16590,-4132,54650
1989-03-11 08:04:50,16591,-4133,54650
1989-03-11 08:05:00,16591,-4132,54651
1989-03-11 08:05:10,16592,-4132,54650
1989-03-11 08:05:20,16590,-4131,54652
1989-03-11 08:05:30,16591,-4131,54652
1989-03-11 08:05:40,16591,-4132,54651
1989-03-11 08:05:50,16591,-4132,54652
1989-03-11 08:06:00,16591,-4131,54652
1989-03-11 08:06:10,16592,-4132,54652
1989-03-11 08:06:20,16593,-4132,54652
1989-03-11 08:06:30,16592,-4133,54650
1989-03-11 08:06:40,16592,-4131,54653
1989-03-11 08:06:50,16592,-4132,54653
1989-03-11 08:07:00,16592,-4131,54650
1989-03-11 08:07:10,16592,-4132,54653
1989-03-11 08:07:20,16591,-4131,54653
1989-03-11 08:07:30,16593,-4133,54652
1989-03-11 08:07:40,16592,-4132,54652
1989-03-11 08:07:50,16592,-4133,54652
1989-03-11 08:08:00,16592,-4132,54653
1989-03-11 08:08:10,16592,-4131,54652
1989-03-11 08:08:20,16592,-4133,54651
1989-03-11 08:08:30,16592,-4132,54652
1989-03-11 08:08:40,16592,-4133,54652
1989-03-11 08:08:50,16592,-4132,54653
1989-03-11 08:09:00,16592,-4132,54652
1989-03-11 08:09:10,16592,-4132,54653
1989-03-11 08:09:20,16592,-4131,54654
1989-03-11 08:09:30,16592,-4131,54654
1989-03-11 08:09:40,16591,-4133,54652
1989-03-11 08:09:50,16592,-4131,54654
1989-03-11 08:10:00,16592,-4132,54653
1989-03-11 08:10:10,16591,-4132,54652
1989-03-11 08:10:20,16591,-4133,54652
1989-03-11 08:10:30,16591,-4133,54652
1989-03-11 08:10:40,16592,-4132,54653
1989-03-11 08:10:50,16591,-4132,54654
1989-03-11 08:11:00,16592,-4132,54654
1989-03-11 08:11:10,16592,-4131,54654
1989-03-11 08:11:20,16592,-4133,54652
1989-03-11 08:11:30,16592,-4132,54654
1989-03-11 08:11:40,16592,-4131,54654
1989-03-11 08:11:50,16591,-4134,54652
1989-03-11 08:12:00,16591,-4132,54654
1989-03-11 08:12:10,16590,-4132,54653
1989-03-11 08:12:20,16591,-4132,54652
