"Timestamp","TZ","V_(S9)_MRU (5S) (V)","I_(S9)_MRU(5S) (mA)","V_(S10)_MRU (5S) (V)","I_(S10)_MRU (5S) (mA)","Manual Channel (mV)","22SV","3CV","21SV","2CV","20SV","1CV"
2024/05/11 23:45:05.007,n,-762.52208,-805.6276,-876.1564,-778.29784
2024/05/11 23:45:10.072,n,-762.42344,-811.61144,-870.48056,-778.40624
2024/05/11 23:45:15.000,n,-762.58168,-802.2804,-871.36392,-778.29784
2024/05/11 23:45:20.083,n,-762.42344,-807.52208,-869.36048,-778.35184
2024/05/11 23:45:25.000,n,-762.54208,-814.13832,-868.12808,-778.35184
2024/05/11 23:45:30.003,n,-762.52208,-809.5768,-870.7828,-778.51472
2024/05/11 23:45:35.000,n,-762.58168,-807.88048,-869.53528,-778.26184
2024/05/11 23:45:40.000,n,-762.54208,-811.59144,-868.12808,-778.26184
2024/05/11 23:45:45.000,n,-762.44296,-814.21792,-872.72672,-778.40624
2024/05/11 23:45:50.000,n,-762.52208,-806.04648,-874.55136,-778.40624
2024/05/11 23:45:55.003,n,-762.6012,-809.23744,-864.91416,-778.31584
2024/05/11 23:46:00.000,n,-762.50208,-806.20616,-867.52504,-778.27984
2024/05/11 23:46:05.000,n,-762.52208,-801.50352,-870.11832,-778.42424
2024/05/11 23:46:10.000,n,-762.6012,-802.35952,-874.49136,-778.42424
2024/05/11 23:46:15.000,n,-762.44296,-811.194,-873.26816,-778.31584
2024/05/11 23:46:20.002,n,-762.48304,-806.70424,-877.19936,-778.29784
2024/05/11 23:46:25.000,n,-762.48304,-806.72424,-864.49232,-778.26184
2024/05/11 23:46:30.006,n,-762.46304,-808.17984,-871.88488,-778.49672
2024/05/11 23:46:35.000,n,-762.48304,-816.46744,-868.89904,-778.38832
2024/05/11 23:46:40.000,n,-762.54208,-807.42152,-866.19936,-778.42424
2024/05/11 23:46:45.002,n,-762.56168,-806.94352,-870.32144,-778.35184
2024/05/11 23:46:50.000,n,-762.50208,-806.76376,-870.92296,-778.08152
2024/05/11 23:46:55.005,n,-762.50208,-801.08512,-874.63144,-778.7316
2024/05/11 23:47:00.000,n,-762.48304,-811.29312,-871.34384,-778.55072
2024/05/11 23:47:05.000,n,-762.50208,-805.38832,-877.38048,-778.38832
2024/05/11 23:47:10.002,n,-762.48304,-818.04112,-872.20568,-778.65912
2024/05/11 23:47:15.000,n,-762.58168,-811.61144,-865.67688,-778.09952
2024/05/11 23:47:20.005,n,-762.54208,-814.67544,-866.88248,-778.47872
2024/05/11 23:47:25.000,n,-762.58168,-801.94152,-868.69104,-778.22544
2024/05/11 23:47:30.000,n,-762.58168,-810.27504,-870.27944,-778.20744
2024/05/11 23:47:35.001,n,-762.50208,-803.31608,-875.6744,-778.53272
2024/05/11 23:47:40.000,n,-762.6412,-805.20912,-865.83752,-778.35184
2024/05/11 23:47:45.004,n,-762.56168,-809.08608,-875.83512,-778.35184
2024/05/11 23:47:50.000,n,-762.6212,-806.16616,-873.56848,-778.31584
2024/05/11 23:47:55.000,n,-762.66024,-805.82728,-866.44008,-778.47872
2024/05/11 23:48:00.000,n,-762.58168,-805.96592,-877.15928,-778.37032
2024/05/11 23:48:05.000,n,-762.6412,-807.68176,-877.0592,-778.15344
2024/05/11 23:48:10.003,n,-762.6012,-810.01576,-869.15344,-778.49672
2024/05/11 23:48:15.000,n,-762.56168,-801.80184,-878.14272,-778.35184
2024/05/11 23:48:20.000,n,-762.6212,-809.87608,-866.6012,-778.33384
2024/05/11 23:48:25.000,n,-762.54208,-802.2604,-870.39952,-778.40624
2024/05/11 23:48:30.000,n,-762.6212,-806.84384,-869.254,-778.11744
2024/05/11 23:48:35.102,n,-762.50208,-808.6788,-870.1012,-778.40624
2024/05/11 23:48:40.000,n,-762.44296,-813.02408,-873.8292,-778.26184
2024/05/11 23:48:45.023,n,-762.54208,-803.11632,-866.8224,-778.37032
2024/05/11 23:48:50.000,n,-762.6012,-798.776,-876.29648,-778.22544
2024/05/11 23:48:55.000,n,-762.50208,-802.47912,-872.64664,-778.17144
2024/05/11 23:49:00.002,n,-762.58168,-820.13344,-872.18568,-778.40624
2024/05/11 23:49:05.000,n,-762.50208,-798.43808,-871.02304,-778.40624
2024/05/11 23:49:10.005,n,-762.7008,-813.2428,-865.45568,-778.64072
2024/05/11 23:49:15.000,n,-762.6212,-804.09288,-873.1876,-778.29784
2024/05/11 23:49:20.000,n,-762.46304,-810.31504,-874.59144,-777.99064
2024/05/11 23:49:25.002,n,-762.56168,-801.6232,-870.26136,-778.40624
2024/05/11 23:49:30.000,n,-762.6012,-802.75792,-874.25016,-778.38832
2024/05/11 23:49:35.005,n,-762.6012,-805.00936,-866.19936,-778.46024
2024/05/11 23:49:40.000,n,-762.58168,-815.75064,-864.5524,-778.20744
2024/05/11 23:49:45.000,n,-762.52208,-807.90048,-866.6012,-778.20744
2024/05/11 23:49:50.001,n,-762.54208,-809.29696,-862.06312,-778.35184
2024/05/11 23:49:55.000,n,-762.52208,-806.48448,-868.75112,-778.37032
2024/05/11 23:50:00.005,n,-762.58168,-803.3956,-868.71104,-778.31584
2024/05/11 23:50:05.000,n,-762.52208,-810.77408,-865.99864,-778.27984
