Time,D,dT
1958-02-10 09:52:40,6.478635911832232,-4639.999999888468
1958-02-10 09:53:00,6.47872090132468,-4619.999999888977
1958-02-10 09:53:20,6.478805890817129,-4599.999999889487
1958-02-10 09:53:40,6.478890880309577,-4579.999999889997
1958-02-10 09:54:00,6.478975869802025,-4559.999999890506
1958-02-10 09:54:20,6.479060859294473,-4539.999999891015
1958-02-10 09:54:40,6.4791458487869225,-4519.999999891525
1958-02-10 09:55:00,6.479230838279371,-4499.999999892034
1958-02-10 09:55:20,6.479315827771819,-4479.999999892543
1958-02-10 09:55:40,6.479400817264268,-4459.999999893053
1958-02-10 09:56:00,6.479485806756716,-4439.999999893563
1958-02-10 09:56:20,6.479511116710468,-4419.999999896202
1958-02-10 09:56:40,6.479414579573551,-4399.999999903189
1958-02-10 09:57:00,6.479318042436634,-4379.999999910176
1958-02-10 09:57:20,6.4792215052997175,-4359.999999917162
1958-02-10 09:57:40,6.4791249681628,-4339.999999924149
1958-02-10 09:58:00,6.479028431025884,-4319.999999931136
1958-02-10 09:58:20,6.478931893888967,-4299.9999999381225
1958-02-10 09:58:40,6.47883535675205,-4279.999999945109
1958-02-10 09:59:00,6.478738819615133,-4259.999999952096
1958-02-10 09:59:20,6.478642282478216,-4239.999999959083
1958-02-10 09:59:40,6.478545745341299,-4219.9999999660695
1958-02-10 10:00:00,6.478449208204382,-4199.999999973057
1958-02-10 10:00:20,6.478352671067466,-4179.999999980044
1958-02-10 10:00:40,6.478256133930548,-4159.999999987031
1958-02-10 10:01:00,6.478159596793632,-4139.999999994017
1958-02-10 10:01:20,6.478063059656715,-4120.000000001004
1958-02-10 10:01:40,6.4779665225197975,-4100.000000007991
1958-02-10 10:02:00,6.477869985382881,-4080.0000000149776
1958-02-10 10:02:20,6.477773448245964,-4060.0000000219643
1958-02-10 10:02:40,6.4776769111090475,-4040.0000000289515
1958-02-10 10:03:00,6.47758037397213,-4020.0000000359382
1958-02-10 10:03:20,6.477483836835214,-4000.000000042925
1958-02-10 10:03:40,6.477387299698297,-3980.0000000499117
1958-02-10 10:04:00,6.477290762561379,-3960.0000000568984
1958-02-10 10:04:20,6.477194225424463,-3940.0000000638856
1958-02-10 10:04:40,6.477097688287546,-3920.0000000708724
1958-02-10 10:05:00,6.477001151150629,-3900.000000077859
1958-02-10 10:05:20,6.476904614013712,-3880.000000084846
1958-02-10 10:05:40,6.476808076876796,-3860.0000000918326
1958-02-10 10:06:00,6.4767115397398785,-3840.0000000988193
1958-02-10 10:06:20,6.476615002602961,-3820.000000105806
1958-02-10 10:06:40,6.476518465466045,-3800.0000001127933
1958-02-10 10:07:00,6.476442957735834,-3780.0000001181893
1958-02-10 10:07:20,6.4766061002925115,-3760.0000001055328
1958-02-10 10:07:40,6.476769242849188,-3740.0000000928762
1958-02-10 10:08:00,6.476932385405864,-3720.0000000802193
1958-02-10 10:08:20,6.477095527962541,-3700.0000000675627
1958-02-10 10:08:40,6.477258670519217,-3680.000000054906
1958-02-10 10:09:00,6.477421813075893,-3660.0000000422497
1958-02-10 10:09:20,6.47758495563257,-3640.000000029593
1958-02-10 10:09:40,6.477748098189247,-3620.0000000169366
1958-02-10 10:10:00,6.477911240745923,-3600.00000000428
1958-02-10 10:10:20,6.4780743833026,-3579.9999999916236
1958-02-10 10:10:40,6.478237525859276,-3559.999999978967
1958-02-10 10:11:00,6.4784006684159525,-3539.9999999663105
1958-02-10 10:11:20,6.478563810972629,-3519.999999953654
1958-02-10 10:11:40,6.478726953529306,-3499.9999999409974
1958-02-10 10:12:00,6.4788900960859825,-3479.999999928341
1958-02-10 10:12:20,6.479053238642659,-3459.9999999156844
1958-02-10 10:12:40,6.479216381199335,-3439.9999999030274
1958-02-10 10:13:00,6.479379523756012,-3419.999999890371
1958-02-10 10:13:20,6.479542666312688,-3399.9999998777143
1958-02-10 10:13:40,6.479705808869365,-3379.999999865058
1958-02-10 10:14:00,6.479868951426042,-3359.9999998524013
1958-02-10 10:14:20,6.480032093982718,-3339.9999998397448
1958-02-10 10:14:40,6.480195236539394,-3319.9999998270882
1958-02-10 10:15:00,6.480358379096071,-3299.9999998144317
1958-02-10 10:15:20,6.480521521652747,-3279.999999801775
1958-02-10 10:15:40,6.480684664209424,-3259.9999997891186
1958-02-10 10:16:00,6.480847806766101,-3239.9999997764617
1958-02-10 10:16:20,6.481010949322777,-3219.999999763805
1958-02-10 10:16:40,6.481174091879454,-3199.9999997511486
1958-02-10 10:17:00,6.48133723443613,-3179.999999738492
1958-02-10 10:17:20,6.481500376992806,-3159.9999997258356
1958-02-10 10:17:40,6.481663519549483,-3139.999999713179
1958-02-10 10:18:00,6.48182666210616,-3119.9999997005225
1958-02-10 10:18:20,6.4823483710052505,-3099.999999709184
1958-02-10 10:18:40,6.483027404772052,-3079.999999727199
1958-02-10 10:19:00,6.483706438538855,-3059.999999745214
1958-02-10 10:19:20,6.484385472305656,-3039.999999763229
1958-02-10 10:19:40,6.485064506072458,-3019.999999781244
1958-02-10 10:20:00,6.485743539839261,-2999.999999799259
1958-02-10 10:20:20,6.486422573606062,-2979.999999817274
1958-02-10 10:20:40,6.487101607372864,-2959.999999835289
1958-02-10 10:21:00,6.487780641139667,-2939.999999853304
1958-02-10 10:21:20,6.488459674906468,-2919.999999871319
1958-02-10 10:21:40,6.48913870867327,-2899.999999889334
1958-02-10 10:22:00,6.4898177424400725,-2879.999999907349
1958-02-10 10:22:20,6.490496776206874,-2859.999999925364
1958-02-10 10:22:40,6.491175809973676,-2839.999999943379
1958-02-10 10:23:00,6.491854843740478,-2819.9999999613938
1958-02-10 10:23:20,6.49253387750728,-2799.999999979409
1958-02-10 10:23:40,6.493212911274082,-2779.999999997424
1958-02-10 10:24:00,6.493891945040884,-2760.0000000154387
1958-02-10 10:24:20,6.494570978807686,-2740.000000033454
1958-02-10 10:24:40,6.495250012574488,-2720.0000000514688
1958-02-10 10:25:00,6.49592904634129,-2700.000000069484
1958-02-10 10:25:20,6.496608080108092,-2680.000000087499
1958-02-10 10:25:40,6.4972871138748935,-2660.0000001055137
1958-02-10 10:26:00,6.497966147641696,-2640.000000123529
1958-02-10 10:26:20,6.498645181408498,-2620.0000001415438
1958-02-10 10:26:40,6.4993242151752995,-2600.000000159559
1958-02-10 10:27:00,6.500003248942102,-2580.000000177574
1958-02-10 10:27:20,6.500682282708904,-2560.0000001955887
1958-02-10 10:27:40,6.501361316475705,-2540.000000213604
1958-02-10 10:28:00,6.502040350242508,-2520.0000002316187
1958-02-10 10:28:20,6.50271938400931,-2500.0000002496336
1958-02-10 10:28:40,6.503398417776111,-2480.000000267649
1958-02-10 10:29:00,6.504077451542914,-2460.0000002856636
1958-02-10 10:29:20,6.504471729068157,-2440.0000002947904
1958-02-10 10:29:40,6.504229528530368,-2420.000000284051
1958-02-10 10:30:00,6.503987327992579,-2400.0000002733113
1958-02-10 10:30:20,6.503745127454791,-2380.000000262572
1958-02-10 10:30:40,6.503502926917003,-2360.0000002518323
1958-02-10 10:31:00,6.503260726379214,-2340.0000002410925
1958-02-10 10:31:20,6.5030185258414255,-2320.000000230353
1958-02-10 10:31:40,6.502776325303637,-2300.0000002196134
1958-02-10 10:32:00,6.502534124765848,-2280.000000208874
1958-02-10 10:32:20,6.50229192422806,-2260.0000001981343
1958-02-10 10:32:40,6.502049723690272,-2240.0000001873946
1958-02-10 10:33:00,6.501807523152483,-2220.0000001766552
1958-02-10 10:33:20,6.501565322614694,-2200.0000001659155
1958-02-10 10:33:40,6.501323122076905,-2180.000000155176
1958-02-10 10:34:00,6.501080921539117,-2160.0000001444364
1958-02-10 10:34:20,6.500838721001329,-2140.0000001336966
1958-02-10 10:34:40,6.50059652046354,-2120.0000001229573
1958-02-10 10:35:00,6.500354319925751,-2100.0000001122175
1958-02-10 10:35:20,6.500112119387963,-2080.0000001014782
1958-02-10 10:35:40,6.499869918850174,-2060.0000000907385
1958-02-10 10:36:00,6.499627718312386,-2040.000000079999
1958-02-10 10:36:20,6.499385517774597,-2020.0000000692594
1958-02-10 10:36:40,6.4991433172368085,-2000.0000000585198
1958-02-10 10:37:00,6.49890111669902,-1980.0000000477803
1958-02-10 10:37:20,6.498658916161231,-1960.0000000370405
1958-02-10 10:37:40,6.498416715623443,-1940.000000026301
1958-02-10 10:38:00,6.498174515085655,-1920.0000000155615
1958-02-10 10:38:20,6.497932314547866,-1900.000000004822
1958-02-10 10:38:40,6.497690114010077,-1879.9999999940824
1958-02-10 10:39:00,6.497447913472288,-1859.9999999833426
1958-02-10 10:39:20,6.4972057129345,-1839.9999999726033
1958-02-10 10:39:40,6.496963512396712,-1819.9999999618635
1958-02-10 10:40:00,6.496721311858923,-1799.999999951124
1958-02-10 10:40:20,6.496479111321134,-1779.9999999403844
1958-02-10 10:40:40,6.496543072708564,-1759.999999927875
1958-02-10 10:41:00,6.496632516520788,-1739.9999999152185
1958-02-10 10:41:20,6.496721960333012,-1719.999999902562
1958-02-10 10:41:40,6.496811404145236,-1699.9999998899054
1958-02-10 10:42:00,6.49690084795746,-1679.999999877249
1958-02-10 10:42:20,6.496990291769684,-1659.9999998645924
1958-02-10 10:42:40,6.4970797355819085,-1639.9999998519359
1958-02-10 10:43:00,6.497169179394133,-1619.9999998392793
1958-02-10 10:43:20,6.497258623206356,-1599.9999998266228
1958-02-10 10:43:40,6.497348067018581,-1579.9999998139663
1958-02-10 10:44:00,6.497437510830805,-1559.9999998013097
1958-02-10 10:44:20,6.497526954643029,-1539.9999997886532
1958-02-10 10:44:40,6.497616398455253,-1519.9999997759965
1958-02-10 10:45:00,6.497705842267477,-1499.99999976334
1958-02-10 10:45:20,6.497795286079701,-1479.9999997506834
1958-02-10 10:45:40,6.497884729891926,-1459.9999997380269
1958-02-10 10:46:00,6.497974173704149,-1439.9999997253703
1958-02-10 10:46:20,6.498063617516373,-1419.9999997127138
1958-02-10 10:46:40,6.498153061328598,-1399.9999997000573
1958-02-10 10:47:00,6.498242505140822,-1379.9999996874008
1958-02-10 10:47:20,6.498331948953046,-1359.9999996747442
1958-02-10 10:47:40,6.49842139276527,-1339.9999996620877
1958-02-10 10:48:00,6.498510836577494,-1319.9999996494312
1958-02-10 10:48:20,6.498600280389718,-1299.9999996367746
1958-02-10 10:48:40,6.498689724201943,-1279.9999996241181
1958-02-10 10:49:00,6.498779168014166,-1259.9999996114616
1958-02-10 10:49:20,6.49886861182639,-1239.999999598805
1958-02-10 10:49:40,6.498958055638615,-1219.9999995861485
1958-02-10 10:50:00,6.499047499450839,-1199.999999573492
1958-02-10 10:50:20,6.499136943263062,-1179.9999995608355
1958-02-10 10:50:40,6.499226387075287,-1159.999999548179
1958-02-10 10:51:00,6.499315830887511,-1139.9999995355224
1958-02-10 10:51:20,6.499405274699735,-1119.999999522866
1958-02-10 10:51:40,6.499474922150313,-1099.9999995266867
1958-02-10 10:52:00,6.499527516590231,-1079.9999995447017
1958-02-10 10:52:20,6.499580111030148,-1059.9999995627168
1958-02-10 10:52:40,6.499632705470065,-1039.9999995807318
1958-02-10 10:53:00,6.499685299909982,-1019.9999995987469
1958-02-10 10:53:20,6.4997378943499,-999.9999996167619
1958-02-10 10:53:40,6.499790488789817,-979.9999996347769
1958-02-10 10:54:00,6.499843083229734,-959.999999652792
1958-02-10 10:54:20,6.499895677669651,-939.999999670807
1958-02-10 10:54:40,6.4999482721095685,-919.9999996888221
1958-02-10 10:55:00,6.5000008665494855,-899.9999997068371
1958-02-10 10:55:20,6.5000534609894025,-879.9999997248522
1958-02-10 10:55:40,6.5001060554293195,-859.9999997428672
1958-02-10 10:56:00,6.5001586498692365,-839.9999997608822
1958-02-10 10:56:20,6.500211244309154,-819.9999997788973
1958-02-10 10:56:40,6.500263838749071,-799.9999997969123
1958-02-10 10:57:00,6.500316433188988,-779.9999998149274
1958-02-10 10:57:20,6.5003690276289054,-759.9999998329424
1958-02-10 10:57:40,6.500421622068823,-739.9999998509575
1958-02-10 10:58:00,6.50047421650874,-719.9999998689725
1958-02-10 10:58:20,6.500526810948657,-699.9999998869876
1958-02-10 10:58:40,6.500579405388574,-679.9999999050026
1958-02-10 10:59:00,6.500631999828492,-659.9999999230176
1958-02-10 10:59:20,6.500684594268409,-639.9999999410327
1958-02-10 10:59:40,6.500737188708326,-619.9999999590477
1958-02-10 11:00:00,6.500789783148243,-599.9999999770628
1958-02-10 11:00:20,6.50084237758816,-579.9999999950777
1958-02-10 11:00:40,6.500894972028078,-560.0000000130927
1958-02-10 11:01:00,6.500947566467995,-540.0000000311078
1958-02-10 11:01:20,6.501000160907912,-520.0000000491228
1958-02-10 11:01:40,6.501052755347829,-500.0000000671379
1958-02-10 11:02:00,6.501105349787747,-480.0000000851529
1958-02-10 11:02:20,6.501157944227664,-460.00000010316796
1958-02-10 11:02:40,6.5012216881268445,-440.0000001165429
1958-02-10 11:03:00,6.501347981311294,-420.00000010388635
1958-02-10 11:03:20,6.501474274495745,-400.0000000912298
1958-02-10 11:03:40,6.501600567680195,-380.00000007857324
1958-02-10 11:04:00,6.501726860864646,-360.0000000659167
1958-02-10 11:04:20,6.501853154049096,-340.0000000532601
1958-02-10 11:04:40,6.501979447233546,-320.0000000406036
1958-02-10 11:05:00,6.5021057404179965,-300.00000002794707
1958-02-10 11:05:20,6.502232033602446,-280.0000000152905
1958-02-10 11:05:40,6.502358326786897,-260.0000000026339
1958-02-10 11:06:00,6.502484619971347,-239.99999998997737
1958-02-10 11:06:20,6.502610913155798,-219.99999997732084
1958-02-10 11:06:40,6.502737206340248,-199.99999996466428
1958-02-10 11:07:00,6.502863499524698,-179.99999995200773
1958-02-10 11:07:20,6.5029897927091485,-159.9999999393512
1958-02-10 11:07:40,6.503116085893598,-139.9999999266946
1958-02-10 11:08:00,6.503242379078049,-119.99999991403809
1958-02-10 11:08:20,6.503368672262499,-99.9999999013815
1958-02-10 11:08:40,6.50349496544695,-79.99999988872497
1958-02-10 11:09:00,6.5036212586314,-59.99999987606844
1958-02-10 11:09:20,6.5037475518158505,-39.99999986341186
1958-02-10 11:09:40,6.5038738450003,-19.99999985075533
1958-02-10 11:10:00,6.50400013818475,1.619012550690968e-07
1958-02-10 11:10:20,6.504126431369201,20.000000174557783
1958-02-10 11:10:40,6.504252724553651,40.00000018721431
1958-02-10 11:11:00,6.504379017738102,60.0000001998709
1958-02-10 11:11:20,6.504505310922552,80.00000021252742
1958-02-10 11:11:40,6.5046316041070025,100.00000022518395
1958-02-10 11:12:00,6.504757897291452,120.0000002378406
1958-02-10 11:12:20,6.504884190475902,140.00000025049712
1958-02-10 11:12:40,6.505010483660353,160.00000026315365
1958-02-10 11:13:00,6.505136776844803,180.00000027581018
1958-02-10 11:13:20,6.505263070029254,200.0000002884667
1958-02-10 11:13:40,6.505389363213704,220.00000030112335
1958-02-10 11:14:00,6.505487453926288,240.00000029030548
1958-02-10 11:14:20,6.505576897738375,260.0000002722905
1958-02-10 11:14:40,6.505666341550461,280.0000002542755
1958-02-10 11:15:00,6.505755785362549,300.00000023626046
1958-02-10 11:15:20,6.505845229174636,320.00000021824553
1958-02-10 11:15:40,6.505934672986722,340.0000002002305
1958-02-10 11:16:00,6.506024116798809,360.0000001822155
1958-02-10 11:16:20,6.506113560610896,380.0000001642005
1958-02-10 11:16:40,6.506203004422983,400.0000001461855
1958-02-10 11:17:00,6.50629244823507,420.00000012817054
1958-02-10 11:17:20,6.506381892047156,440.0000001101555
1958-02-10 11:17:40,6.506471335859244,460.00000009214057
1958-02-10 11:18:00,6.5065607796713305,480.0000000741255
1958-02-10 11:18:20,6.506650223483417,500.0000000561105
1958-02-10 11:18:40,6.506739667295505,520.0000000380955
1958-02-10 11:19:00,6.506829111107591,540.0000000200805
1958-02-10 11:19:20,6.506918554919678,560.0000000020656
1958-02-10 11:19:40,6.507007998731765,579.9999999840505
1958-02-10 11:20:00,6.507097442543852,599.9999999660356
1958-02-10 11:20:20,6.507186886355939,619.9999999480206
1958-02-10 11:20:40,6.507276330168025,639.9999999300055
1958-02-10 11:21:00,6.507365773980112,659.9999999119906
1958-02-10 11:21:20,6.5074552177922,679.9999998939755
1958-02-10 11:21:40,6.507544661604286,699.9999998759606
1958-02-10 11:22:00,6.507634105416373,719.9999998579456
1958-02-10 11:22:20,6.50772354922846,739.9999998399306
1958-02-10 11:22:40,6.507812993040547,759.9999998219156
1958-02-10 11:23:00,6.507902436852634,779.9999998039007
1958-02-10 11:23:20,6.50799188066472,799.9999997858856
1958-02-10 11:23:40,6.508081324476808,819.9999997678706
1958-02-10 11:24:00,6.5081707682888945,839.9999997498556
1958-02-10 11:24:20,6.508260212100981,859.9999997318406
1958-02-10 11:24:40,6.508349655913068,879.9999997138257
1958-02-10 11:25:00,6.508439099725204,899.9999997067202
1958-02-10 11:25:20,6.50852854353742,919.9999997174599
1958-02-10 11:25:40,6.508617987349635,939.9999997281996
1958-02-10 11:26:00,6.5087074311618505,959.9999997389391
1958-02-10 11:26:20,6.508796874974066,979.9999997496788
1958-02-10 11:26:40,6.508886318786281,999.9999997604184
1958-02-10 11:27:00,6.508975762598497,1019.9999997711581
1958-02-10 11:27:20,6.509065206410712,1039.9999997818977
1958-02-10 11:27:40,6.5091546502229285,1059.9999997926373
1958-02-10 11:28:00,6.509244094035144,1079.9999998033768
1958-02-10 11:28:20,6.509333537847359,1099.9999998141166
1958-02-10 11:28:40,6.509422981659575,1119.999999824856
1958-02-10 11:29:00,6.50951242547179,1139.9999998355959
1958-02-10 11:29:20,6.509601869284006,1159.9999998463354
1958-02-10 11:29:40,6.509691313096221,1179.9999998570752
1958-02-10 11:30:00,6.5097807569084365,1199.9999998678147
1958-02-10 11:30:20,6.509870200720653,1219.9999998785543
1958-02-10 11:30:40,6.509959644532868,1239.999999889294
1958-02-10 11:31:00,6.510049088345084,1259.9999999000336
1958-02-10 11:31:20,6.510138532157299,1279.999999910773
1958-02-10 11:31:40,6.5102279759695145,1299.9999999215129
1958-02-10 11:32:00,6.51031741978173,1319.9999999322524
1958-02-10 11:32:20,6.510406863593945,1339.999999942992
1958-02-10 11:32:40,6.510496307406161,1359.9999999537317
1958-02-10 11:33:00,6.510585751218376,1379.9999999644713
1958-02-10 11:33:20,6.5106751950305926,1399.9999999752108
1958-02-10 11:33:40,6.510764638842808,1419.9999999859506
1958-02-10 11:34:00,6.510854082655023,1439.9999999966903
1958-02-10 11:34:20,6.510943526467239,1460.0000000074297
1958-02-10 11:34:40,6.511032970279454,1480.0000000181694
1958-02-10 11:35:00,6.51112241409167,1500.0000000289092
1958-02-10 11:35:20,6.511211857903885,1520.0000000396487
1958-02-10 11:35:40,6.5113013017161006,1540.0000000503883
1958-02-10 11:36:00,6.511390745528317,1560.000000061128
1958-02-10 11:36:20,6.5117730579949535,1580.0000000737718
1958-02-10 11:36:40,6.512157296784987,1600.0000000864284
1958-02-10 11:37:00,6.5125415355750205,1620.000000099085
1958-02-10 11:37:20,6.512925774365055,1640.0000001117414
1958-02-10 11:37:40,6.513310013155088,1660.000000124398
1958-02-10 11:38:00,6.513694251945122,1680.0000001370545
1958-02-10 11:38:20,6.514078490735155,1700.000000149711
1958-02-10 11:38:40,6.514462729525189,1720.0000001623675
1958-02-10 11:39:00,6.514846968315223,1740.0000001750238
1958-02-10 11:39:20,6.5152312071052565,1760.0000001876804
1958-02-10 11:39:40,6.51561544589529,1780.000000200337
1958-02-10 11:40:00,6.515999684685323,1800.0000002129934
1958-02-10 11:40:20,6.516383923475357,1820.00000022565
1958-02-10 11:40:40,6.516768162265391,1840.0000002383065
1958-02-10 11:41:00,6.517152401055425,1860.000000250963
1958-02-10 11:41:20,6.517536639845458,1880.0000002636193
1958-02-10 11:41:40,6.517920878635492,1900.0000002762758
1958-02-10 11:42:00,6.518305117425525,1920.0000002889324
1958-02-10 11:42:20,6.5186893562155594,1940.000000301589
1958-02-10 11:42:40,6.519073595005593,1960.0000003142454
1958-02-10 11:43:00,6.519457833795626,1980.000000326902
1958-02-10 11:43:20,6.51984207258566,2000.0000003395585
1958-02-10 11:43:40,6.520226311375693,2020.000000352215
1958-02-10 11:44:00,6.520610550165728,2040.0000003648715
1958-02-10 11:44:20,6.520994788955761,2060.000000377528
1958-02-10 11:44:40,6.521379027745795,2080.0000003901846
1958-02-10 11:45:00,6.521763266535828,2100.000000402841
1958-02-10 11:45:20,6.5221475053258615,2120.000000415497
1958-02-10 11:45:40,6.522531744115896,2140.0000004281537
1958-02-10 11:46:00,6.522915982905929,2160.0000004408103
1958-02-10 11:46:20,6.523300221695963,2180.000000453467
1958-02-10 11:46:40,6.523684460485996,2200.0000004661233
1958-02-10 11:47:00,6.52406869927603,2220.00000047878
1958-02-10 11:47:20,6.524572868164015,2240.000000474217
1958-02-10 11:47:40,6.525154514304437,2260.0000004585295
1958-02-10 11:48:00,6.525736160444858,2280.0000004428425
1958-02-10 11:48:20,6.526317806585279,2300.000000427155
1958-02-10 11:48:40,6.5268994527257,2320.000000411468
1958-02-10 11:49:00,6.527481098866121,2340.0000003957807
1958-02-10 11:49:20,6.528062745006543,2360.0000003800933
1958-02-10 11:49:40,6.528644391146964,2380.0000003644063
1958-02-10 11:50:00,6.529226037287385,2400.000000348719
1958-02-10 11:50:20,6.529807683427806,2420.000000333032
1958-02-10 11:50:40,6.530389329568227,2440.0000003173445
1958-02-10 11:51:00,6.530970975708649,2460.000000301657
1958-02-10 11:51:20,6.53155262184907,2480.00000028597
1958-02-10 11:51:40,6.532134267989491,2500.0000002702827
1958-02-10 11:52:00,6.532715914129912,2520.0000002545958
1958-02-10 11:52:20,6.533297560270333,2540.0000002389083
1958-02-10 11:52:40,6.533879206410755,2560.000000223221
1958-02-10 11:53:00,6.534460852551176,2580.000000207534
1958-02-10 11:53:20,6.535042498691597,2600.0000001918465
1958-02-10 11:53:40,6.535624144832019,2620.000000176159
1958-02-10 11:54:00,6.536205790972439,2640.000000160472
1958-02-10 11:54:20,6.536787437112861,2660.0000001447847
1958-02-10 11:54:40,6.537369083253282,2680.0000001290978
1958-02-10 11:55:00,6.537950729393703,2700.0000001134104
1958-02-10 11:55:20,6.538532375534125,2720.000000097723
1958-02-10 11:55:40,6.539114021674545,2740.000000082036
1958-02-10 11:56:00,6.539695667814967,2760.0000000663485
