Time,H,dT
1958-02-10 15:12:40,15948.264957826614,11560.000000085609
1958-02-10 15:13:00,15948.221073591592,11580.00000007117
1958-02-10 15:13:20,15948.177189356571,11600.00000005673
1958-02-10 15:13:40,15948.13330512155,11620.000000042292
1958-02-10 15:14:00,15948.089420886528,11640.000000027852
1958-02-10 15:14:20,15948.045536651507,11660.000000013411
1958-02-10 15:14:40,15948.001652416486,11679.999999998972
1958-02-10 15:15:00,15947.957768181463,11699.999999984533
1958-02-10 15:15:20,15947.913883946441,11719.999999970094
1958-02-10 15:15:40,15947.86999971142,11739.999999955653
1958-02-10 15:16:00,15947.826115476399,11759.999999941214
1958-02-10 15:16:20,15947.782231241377,11779.999999926775
1958-02-10 15:16:40,15947.738347006356,11799.999999912336
1958-02-10 15:17:00,15947.694462771335,11819.999999897895
1958-02-10 15:17:20,15947.650578536313,11839.999999883456
1958-02-10 15:17:40,15947.606694301292,11859.999999869016
1958-02-10 15:18:00,15947.56281006627,11879.999999854577
1958-02-10 15:18:20,15947.51892583125,11899.999999840136
1958-02-10 15:18:40,15947.475041596228,11919.999999825697
1958-02-10 15:19:00,15947.431157361207,11939.999999811258
1958-02-10 15:19:20,15947.387273126185,11959.999999796819
1958-02-10 15:19:40,15947.343388891164,11979.99999978238
1958-02-10 15:20:00,15947.299504656143,11999.999999767939
1958-02-10 15:20:20,15947.255620421121,12019.9999997535
1958-02-10 15:20:40,15947.2117361861,12039.99999973906
1958-02-10 15:21:00,15947.167851951079,12059.999999724621
1958-02-10 15:21:20,15947.123967716057,12079.99999971018
1958-02-10 15:21:40,15947.080083481036,12099.999999695741
1958-02-10 15:22:00,15947.115791182981,12119.999999711548
1958-02-10 15:22:20,15947.152872946848,12139.999999727876
1958-02-10 15:22:40,15947.189954710713,12159.999999744205
1958-02-10 15:23:00,15947.227036474578,12179.999999760532
1958-02-10 15:23:20,15947.264118238443,12199.999999776861
1958-02-10 15:23:40,15947.301200002308,12219.999999793188
1958-02-10 15:24:00,15947.338281766173,12239.999999809517
1958-02-10 15:24:20,15947.37536353004,12259.999999825844
1958-02-10 15:24:40,15947.412445293905,12279.999999842174
1958-02-10 15:25:00,15947.44952705777,12299.9999998585
1958-02-10 15:25:20,15947.486608821635,12319.99999987483
1958-02-10 15:25:40,15947.5236905855,12339.999999891157
1958-02-10 15:26:00,15947.560772349365,12359.999999907486
1958-02-10 15:26:20,15947.597854113232,12379.999999923813
1958-02-10 15:26:40,15947.634935877097,12399.999999940143
1958-02-10 15:27:00,15947.672017640962,12419.999999956472
1958-02-10 15:27:20,15947.709099404827,12439.999999972799
1958-02-10 15:27:40,15947.746181168692,12459.999999989128
1958-02-10 15:28:00,15947.783262932557,12480.000000005455
1958-02-10 15:28:20,15947.820344696422,12500.000000021784
1958-02-10 15:28:40,15947.857426460288,12520.000000038111
1958-02-10 15:29:00,15947.894508224153,12540.00000005444
1958-02-10 15:29:20,15947.931589988018,12560.000000070768
1958-02-10 15:29:40,15947.968671751883,12580.000000087097
1958-02-10 15:30:00,15948.005753515748,12600.000000103424
1958-02-10 15:30:20,15948.042835279613,12620.000000119753
1958-02-10 15:30:40,15948.07991704348,12640.00000013608
1958-02-10 15:31:00,15948.116998807345,12660.00000015241
1958-02-10 15:31:20,15948.15408057121,12680.000000168737
1958-02-10 15:31:40,15948.191162335075,12700.000000185066
1958-02-10 15:32:00,15948.22824409894,12720.000000201393
1958-02-10 15:32:20,15948.265325862805,12740.000000217722
1958-02-10 15:32:40,15948.302407626672,12760.00000023405
1958-02-10 15:33:00,15948.344221375086,12780.00000023015
1958-02-10 15:33:20,15948.388050305468,12800.000000217633
1958-02-10 15:33:40,15948.43187923585,12820.000000205117
1958-02-10 15:34:00,15948.47570816623,12840.0000001926
1958-02-10 15:34:20,15948.519537096612,12860.000000180084
1958-02-10 15:34:40,15948.563366026994,12880.000000167567
1958-02-10 15:35:00,15948.607194957376,12900.00000015505
1958-02-10 15:35:20,15948.651023887758,12920.000000142534
1958-02-10 15:35:40,15948.694852818138,12940.000000130018
1958-02-10 15:36:00,15948.73868174852,12960.000000117501
1958-02-10 15:36:20,15948.782510678902,12980.000000104985
1958-02-10 15:36:40,15948.826339609284,13000.000000092468
1958-02-10 15:37:00,15948.870168539665,13020.000000079952
1958-02-10 15:37:20,15948.913997470047,13040.000000067434
1958-02-10 15:37:40,15948.957826400429,13060.000000054919
1958-02-10 15:38:00,15949.00165533081,13080.0000000424
1958-02-10 15:38:20,15949.04548426119,13100.000000029886
1958-02-10 15:38:40,15949.089313191573,13120.000000017368
1958-02-10 15:39:00,15949.133142121955,13140.000000004851
1958-02-10 15:39:20,15949.176971052337,13159.999999992335
1958-02-10 15:39:40,15949.220799982719,13179.999999979818
1958-02-10 15:40:00,15949.264628913099,13199.999999967302
1958-02-10 15:40:20,15949.308457843481,13219.999999954785
1958-02-10 15:40:40,15949.352286773863,13239.999999942269
1958-02-10 15:41:00,15949.396115704245,13259.999999929752
1958-02-10 15:41:20,15949.439944634625,13279.999999917236
1958-02-10 15:41:40,15949.483773565007,13299.99999990472
1958-02-10 15:42:00,15949.52760249539,13319.999999892203
1958-02-10 15:42:20,15949.571431425771,13339.999999879687
1958-02-10 15:42:40,15949.615260356151,13359.99999986717
1958-02-10 15:43:00,15949.659089286533,13379.999999854654
1958-02-10 15:43:20,15949.702918216915,13399.999999842137
1958-02-10 15:43:40,15949.746747147297,13419.99999982962
1958-02-10 15:44:00,15949.770386474152,13439.999999822347
1958-02-10 15:44:20,15949.766102431702,13459.999999822321
1958-02-10 15:44:40,15949.761818389252,13479.999999822294
1958-02-10 15:45:00,15949.757534346802,13499.999999822268
1958-02-10 15:45:20,15949.75325030435,13519.999999822243
1958-02-10 15:45:40,15949.7489662619,13539.999999822216
1958-02-10 15:46:00,15949.744682219449,13559.99999982219
1958-02-10 15:46:20,15949.740398176998,13579.999999822165
1958-02-10 15:46:40,15949.736114134548,13599.999999822137
1958-02-10 15:47:00,15949.731830092098,13619.999999822112
1958-02-10 15:47:20,15949.727546049648,13639.999999822086
1958-02-10 15:47:40,15949.723262007197,13659.99999982206
1958-02-10 15:48:00,15949.718977964747,13679.999999822034
1958-02-10 15:48:20,15949.714693922297,13699.999999822008
1958-02-10 15:48:40,15949.710409879846,13719.999999821981
1958-02-10 15:49:00,15949.706125837394,13739.999999821955
1958-02-10 15:49:20,15949.701841794944,13759.99999982193
1958-02-10 15:49:40,15949.697557752494,13779.999999821903
1958-02-10 15:50:00,15949.693273710043,13799.999999821877
1958-02-10 15:50:20,15949.688989667593,13819.999999821852
1958-02-10 15:50:40,15949.684705625143,13839.999999821825
1958-02-10 15:51:00,15949.680421582692,13859.999999821799
1958-02-10 15:51:20,15949.676137540242,13879.999999821774
1958-02-10 15:51:40,15949.671853497792,13899.999999821746
1958-02-10 15:52:00,15949.667569455341,13919.99999982172
1958-02-10 15:52:20,15949.66328541289,13939.999999821695
1958-02-10 15:52:40,15949.659001370439,13959.999999821668
1958-02-10 15:53:00,15949.654717327989,13979.999999821643
1958-02-10 15:53:20,15949.650433285538,13999.999999821617
1958-02-10 15:53:40,15949.646149243088,14019.99999982159
1958-02-10 15:54:00,15949.641865200638,14039.999999821564
1958-02-10 15:54:20,15949.637581158187,14059.999999821539
1958-02-10 15:54:40,15949.634274250691,14079.999999821599
1958-02-10 15:55:00,15949.651413062,14099.999999823462
1958-02-10 15:55:20,15949.668551873308,14119.999999825324
1958-02-10 15:55:40,15949.685690684617,14139.999999827189
1958-02-10 15:56:00,15949.702829495924,14159.999999829051
1958-02-10 15:56:20,15949.719968307232,14179.999999830914
1958-02-10 15:56:40,15949.73710711854,14199.999999832778
1958-02-10 15:57:00,15949.75424592985,14219.999999834641
1958-02-10 15:57:20,15949.771384741158,14239.999999836504
1958-02-10 15:57:40,15949.788523552465,14259.999999838366
1958-02-10 15:58:00,15949.805662363773,14279.99999984023
1958-02-10 15:58:20,15949.822801175082,14299.999999842094
1958-02-10 15:58:40,15949.83993998639,14319.999999843956
1958-02-10 15:59:00,15949.857078797697,14339.99999984582
1958-02-10 15:59:20,15949.874217609005,14359.999999847683
1958-02-10 15:59:40,15949.891356420314,14379.999999849546
1958-02-10 16:00:00,15949.908495231623,14399.999999851409
1958-02-10 16:00:20,15949.92563404293,14419.999999853273
1958-02-10 16:00:40,15949.942772854238,14439.999999855136
1958-02-10 16:01:00,15949.959911665546,14459.999999856998
1958-02-10 16:01:20,15949.977050476855,14479.999999858863
1958-02-10 16:01:40,15949.994189288162,14499.999999860725
1958-02-10 16:02:00,15950.01132809947,14519.999999862588
1958-02-10 16:02:20,15950.028466910779,14539.999999864453
1958-02-10 16:02:40,15950.045605722087,14559.999999866315
1958-02-10 16:03:00,15950.062744533394,14579.999999868178
1958-02-10 16:03:20,15950.079883344702,14599.99999987004
1958-02-10 16:03:40,15950.097022156011,14619.999999871905
1958-02-10 16:04:00,15950.11416096732,14639.999999873768
1958-02-10 16:04:20,15950.131299778626,14659.99999987563
1958-02-10 16:04:40,15950.148438589935,14679.999999877495
1958-02-10 16:05:00,15950.165577401243,14699.999999879357
1958-02-10 16:05:20,15950.182716212552,14719.99999988122
1958-02-10 16:05:40,15950.199855023859,14739.999999883083
1958-02-10 16:06:00,15950.216993835167,14759.999999884947
1958-02-10 16:06:20,15950.216545661622,14779.999999899195
1958-02-10 16:06:40,15950.21314442601,14799.999999915522
1958-02-10 16:07:00,15950.209743190399,14819.999999931852
1958-02-10 16:07:20,15950.206341954787,14839.999999948179
1958-02-10 16:07:40,15950.202940719175,14859.999999964508
1958-02-10 16:08:00,15950.199539483563,14879.999999980837
1958-02-10 16:08:20,15950.196138247953,14899.999999997164
1958-02-10 16:08:40,15950.192737012341,14920.000000013493
1958-02-10 16:09:00,15950.18933577673,14940.00000002982
1958-02-10 16:09:20,15950.185934541118,14960.00000004615
1958-02-10 16:09:40,15950.182533305506,14980.000000062477
1958-02-10 16:10:00,15950.179132069894,15000.000000078806
1958-02-10 16:10:20,15950.175730834282,15020.000000095133
1958-02-10 16:10:40,15950.17232959867,15040.000000111462
1958-02-10 16:11:00,15950.168928363059,15060.00000012779
1958-02-10 16:11:20,15950.165527127447,15080.000000144119
1958-02-10 16:11:40,15950.162125891835,15100.000000160446
1958-02-10 16:12:00,15950.158724656223,15120.000000176775
1958-02-10 16:12:20,15950.155323420611,15140.000000193102
1958-02-10 16:12:40,15950.151922185,15160.000000209431
1958-02-10 16:13:00,15950.148520949388,15180.000000225758
1958-02-10 16:13:20,15950.145119713776,15200.000000242087
1958-02-10 16:13:40,15950.141718478164,15220.000000258415
1958-02-10 16:14:00,15950.138317242552,15240.000000274744
1958-02-10 16:14:20,15950.13491600694,15260.000000291071
1958-02-10 16:14:40,15950.131514771329,15280.0000003074
1958-02-10 16:15:00,15950.128113535717,15300.00000032373
1958-02-10 16:15:20,15950.124712300105,15320.000000340056
1958-02-10 16:15:40,15950.121311064493,15340.000000356385
1958-02-10 16:16:00,15950.117909828881,15360.000000372713
1958-02-10 16:16:20,15950.11450859327,15380.000000389042
1958-02-10 16:16:40,15950.111107357658,15400.000000405369
1958-02-10 16:17:00,15950.107706122046,15420.000000421698
1958-02-10 16:17:20,15950.081046227258,15440.000000420348
1958-02-10 16:17:40,15950.037161992237,15460.00000040591
1958-02-10 16:18:00,15949.993277757216,15480.00000039147
1958-02-10 16:18:20,15949.949393522194,15500.000000377031
1958-02-10 16:18:40,15949.905509287173,15520.000000362592
1958-02-10 16:19:00,15949.861625052152,15540.000000348153
1958-02-10 16:19:20,15949.81774081713,15560.000000333712
1958-02-10 16:19:40,15949.77385658211,15580.000000319273
1958-02-10 16:20:00,15949.729972347088,15600.000000304834
1958-02-10 16:20:20,15949.686088112066,15620.000000290394
1958-02-10 16:20:40,15949.642203877045,15640.000000275955
1958-02-10 16:21:00,15949.598319642024,15660.000000261516
1958-02-10 16:21:20,15949.554435407003,15680.000000247077
1958-02-10 16:21:40,15949.510551171981,15700.000000232636
1958-02-10 16:22:00,15949.466666936958,15720.000000218197
1958-02-10 16:22:20,15949.422782701937,15740.000000203758
1958-02-10 16:22:40,15949.378898466915,15760.000000189319
1958-02-10 16:23:00,15949.335014231894,15780.00000017488
1958-02-10 16:23:20,15949.291129996873,15800.00000016044
1958-02-10 16:23:40,15949.247245761851,15820.000000146
1958-02-10 16:24:00,15949.20336152683,15840.00000013156
1958-02-10 16:24:20,15949.159477291809,15860.000000117121
1958-02-10 16:24:40,15949.115593056787,15880.000000102682
1958-02-10 16:25:00,15949.071708821766,15900.000000088243
1958-02-10 16:25:20,15949.027824586745,15920.000000073804
1958-02-10 16:25:40,15948.983940351724,15940.000000059365
1958-02-10 16:26:00,15948.940056116702,15960.000000044925
1958-02-10 16:26:20,15948.89617188168,15980.000000030484
1958-02-10 16:26:40,15948.85228764666,16000.000000016045
1958-02-10 16:27:00,15948.808403411638,16020.000000001606
1958-02-10 16:27:20,15948.764519176617,16039.999999987167
1958-02-10 16:27:40,15948.720634941596,16059.999999972728
1958-02-10 16:28:00,15948.676750706574,16079.999999958289
1958-02-10 16:28:20,15948.660527195952,16099.999999944412
1958-02-10 16:28:40,15948.711103292904,16119.999999931895
1958-02-10 16:29:00,15948.761679389854,16139.999999919379
1958-02-10 16:29:20,15948.812255486806,16159.999999906862
1958-02-10 16:29:40,15948.862831583758,16179.999999894346
1958-02-10 16:30:00,15948.91340768071,16199.99999988183
1958-02-10 16:30:20,15948.963983777661,16219.999999869313
1958-02-10 16:30:40,15949.014559874611,16239.999999856796
1958-02-10 16:31:00,15949.065135971563,16259.99999984428
1958-02-10 16:31:20,15949.115712068515,16279.999999831763
1958-02-10 16:31:40,15949.166288165467,16299.999999819247
1958-02-10 16:32:00,15949.216864262416,16319.99999980673
1958-02-10 16:32:20,15949.267440359368,16339.999999794214
1958-02-10 16:32:40,15949.31801645632,16359.999999781698
1958-02-10 16:33:00,15949.368592553272,16379.999999769181
1958-02-10 16:33:20,15949.419168650224,16399.999999756663
1958-02-10 16:33:40,15949.469744747174,16419.99999974415
1958-02-10 16:34:00,15949.520320844125,16439.99999973163
1958-02-10 16:34:20,15949.570896941077,16459.999999719115
1958-02-10 16:34:40,15949.621473038029,16479.999999706597
1958-02-10 16:35:00,15949.672049134979,16499.999999694082
1958-02-10 16:35:20,15949.72262523193,16519.999999681564
1958-02-10 16:35:40,15949.773201328882,16539.99999966905
1958-02-10 16:36:00,15949.823777425834,16559.99999965653
1958-02-10 16:36:20,15949.874353522786,16579.999999644016
1958-02-10 16:36:40,15949.924929619736,16599.9999996315
1958-02-10 16:37:00,15949.975505716688,16619.999999618984
1958-02-10 16:37:20,15950.02608181364,16639.999999606465
1958-02-10 16:37:40,15950.076657910591,16659.99999959395
1958-02-10 16:38:00,15950.127234007541,16679.999999581432
1958-02-10 16:38:20,15950.177810104493,16699.999999568918
1958-02-10 16:38:40,15950.228386201445,16719.9999995564
1958-02-10 16:39:00,15950.278962298396,16739.999999543885
1958-02-10 16:39:20,15950.328186795468,16759.99999953169
1958-02-10 16:39:40,15950.257313894062,16779.999999548018
1958-02-10 16:40:00,15950.186440992655,16799.999999564345
1958-02-10 16:40:20,15950.115568091247,16819.999999580672
1958-02-10 16:40:40,15950.044695189841,16839.999999597003
1958-02-10 16:41:00,15949.973822288433,16859.99999961333
1958-02-10 16:41:20,15949.902949387028,16879.999999629657
1958-02-10 16:41:40,15949.83207648562,16899.999999645985
1958-02-10 16:42:00,15949.761203584214,16919.999999662316
1958-02-10 16:42:20,15949.690330682806,16939.999999678643
1958-02-10 16:42:40,15949.619457781399,16959.99999969497
1958-02-10 16:43:00,15949.548584879993,16979.999999711297
1958-02-10 16:43:20,15949.477711978585,16999.999999727628
1958-02-10 16:43:40,15949.406839077179,17019.999999743955
1958-02-10 16:44:00,15949.335966175771,17039.999999760283
1958-02-10 16:44:20,15949.265093274365,17059.99999977661
1958-02-10 16:44:40,15949.194220372958,17079.99999979294
1958-02-10 16:45:00,15949.12334747155,17099.999999809268
1958-02-10 16:45:20,15949.052474570144,17119.999999825595
1958-02-10 16:45:40,15948.981601668736,17139.999999841923
1958-02-10 16:46:00,15948.91072876733,17159.999999858253
1958-02-10 16:46:20,15948.839855865923,17179.99999987458
1958-02-10 16:46:40,15948.768982964517,17199.999999890908
1958-02-10 16:47:00,15948.69811006311,17219.999999907235
1958-02-10 16:47:20,15948.627237161701,17239.999999923566
1958-02-10 16:47:40,15948.556364260296,17259.999999939893
1958-02-10 16:48:00,15948.485491358888,17279.99999995622
1958-02-10 16:48:20,15948.414618457482,17299.999999972548
1958-02-10 16:48:40,15948.343745556074,17319.99999998888
1958-02-10 16:49:00,15948.272872654668,17340.000000005206
1958-02-10 16:49:20,15948.20199975326,17360.000000021533
1958-02-10 16:49:40,15948.131126851853,17380.00000003786
1958-02-10 16:50:00,15948.060253950447,17400.00000005419
1958-02-10 16:50:20,15947.98938104904,17420.00000007052
1958-02-10 16:50:40,15948.22856760132,17440.000000064403
1958-02-10 16:51:00,15948.582766193878,17460.000000049964
1958-02-10 16:51:20,15948.936964786435,17480.000000035525
1958-02-10 16:51:40,15949.291163378994,17500.000000021086
1958-02-10 16:52:00,15949.64536197155,17520.000000006647
1958-02-10 16:52:20,15949.999560564109,17539.999999992207
1958-02-10 16:52:40,15950.353759156666,17559.999999977765
1958-02-10 16:53:00,15950.707957749224,17579.999999963326
1958-02-10 16:53:20,15951.06215634178,17599.999999948886
1958-02-10 16:53:40,15951.41635493434,17619.999999934447
1958-02-10 16:54:00,15951.770553526896,17639.999999920008
1958-02-10 16:54:20,15952.124752119453,17659.99999990557
1958-02-10 16:54:40,15952.478950712011,17679.99999989113
1958-02-10 16:55:00,15952.833149304568,17699.99999987669
1958-02-10 16:55:20,15953.187347897127,17719.99999986225
1958-02-10 16:55:40,15953.541546489683,17739.99999984781
1958-02-10 16:56:00,15953.895745082242,17759.99999983337
1958-02-10 16:56:20,15954.249943674798,17779.99999981893
1958-02-10 16:56:40,15954.604142267357,17799.99999980449
1958-02-10 16:57:00,15954.958340859914,17819.999999790052
1958-02-10 16:57:20,15955.312539452472,17839.999999775613
1958-02-10 16:57:40,15955.666738045029,17859.999999761174
1958-02-10 16:58:00,15956.020936637588,17879.999999746735
1958-02-10 16:58:20,15956.375135230144,17899.999999732296
1958-02-10 16:58:40,15956.729333822703,17919.999999717857
1958-02-10 16:59:00,15957.08353241526,17939.999999703414
1958-02-10 16:59:20,15957.437731007818,17959.999999688975
1958-02-10 16:59:40,15957.791929600375,17979.999999674536
1958-02-10 17:00:00,15958.146128192931,17999.999999660096
1958-02-10 17:00:20,15958.50032678549,18019.999999645657
1958-02-10 17:00:40,15958.854525378047,18039.999999631218
1958-02-10 17:01:00,15959.208723970605,18059.99999961678
1958-02-10 17:01:20,15959.562922563162,18079.99999960234
1958-02-10 17:01:40,15960.122542455609,18099.999999601674
1958-02-10 17:02:00,15960.93554837612,18119.999999618005
1958-02-10 17:02:20,15961.748554296628,18139.999999634332
1958-02-10 17:02:40,15962.561560217138,18159.99999965066
1958-02-10 17:03:00,15963.374566137647,18179.999999666987
1958-02-10 17:03:20,15964.187572058156,18199.999999683314
1958-02-10 17:03:40,15965.000577978666,18219.999999699645
1958-02-10 17:04:00,15965.813583899175,18239.999999715972
1958-02-10 17:04:20,15966.626589819685,18259.9999997323
1958-02-10 17:04:40,15967.439595740194,18279.999999748627
1958-02-10 17:05:00,15968.252601660704,18299.999999764957
1958-02-10 17:05:20,15969.065607581213,18319.999999781285
1958-02-10 17:05:40,15969.878613501724,18339.999999797612
1958-02-10 17:06:00,15970.691619422232,18359.99999981394
1958-02-10 17:06:20,15971.504625342743,18379.99999983027
1958-02-10 17:06:40,15972.317631263251,18399.999999846597
1958-02-10 17:07:00,15973.130637183762,18419.999999862925
1958-02-10 17:07:20,15973.94364310427,18439.999999879252
1958-02-10 17:07:40,15974.75664902478,18459.999999895583
1958-02-10 17:08:00,15975.56965494529,18479.99999991191
1958-02-10 17:08:20,15976.382660865798,18499.999999928237
1958-02-10 17:08:40,15977.195666786309,18519.999999944564
1958-02-10 17:09:00,15978.008672706817,18539.999999960895
1958-02-10 17:09:20,15978.821678627328,18559.999999977223
1958-02-10 17:09:40,15979.634684547837,18579.99999999355
1958-02-10 17:10:00,15980.447690468347,18600.000000009877
1958-02-10 17:10:20,15981.260696388856,18620.000000026208
1958-02-10 17:10:40,15982.073702309366,18640.000000042535
1958-02-10 17:11:00,15982.886708229875,18660.000000058862
1958-02-10 17:11:20,15983.699714150385,18680.00000007519
1958-02-10 17:11:40,15984.512720070894,18700.00000009152
1958-02-10 17:12:00,15985.325725991403,18720.000000107848
1958-02-10 17:12:20,15986.138731911913,18740.000000124175
1958-02-10 17:12:40,15986.661599650908,18760.000000135715
1958-02-10 17:13:00,15985.72708942867,18780.0000001232
1958-02-10 17:13:20,15984.792579206434,18800.000000110682
1958-02-10 17:13:40,15983.858068984197,18820.000000098164
1958-02-10 17:14:00,15982.92355876196,18840.00000008565
1958-02-10 17:14:20,15981.989048539723,18860.00000007313
1958-02-10 17:14:40,15981.054538317485,18880.000000060616
1958-02-10 17:15:00,15980.120028095249,18900.000000048098
1958-02-10 17:15:20,15979.185517873011,18920.000000035583
1958-02-10 17:15:40,15978.251007650773,18940.000000023065
1958-02-10 17:16:00,15977.316497428537,18960.00000001055
1958-02-10 17:16:20,15976.3819872063,18979.999999998032
1958-02-10 17:16:40,15975.447476984064,18999.999999985517
1958-02-10 17:17:00,15974.512966761826,19019.999999973
1958-02-10 17:17:20,15973.578456539588,19039.999999960484
1958-02-10 17:17:40,15972.643946317352,19059.999999947966
1958-02-10 17:18:00,15971.709436095114,19079.99999993545
1958-02-10 17:18:20,15970.774925872878,19099.999999922933
1958-02-10 17:18:40,15969.84041565064,19119.99999991042
1958-02-10 17:19:00,15968.905905428403,19139.9999998979
1958-02-10 17:19:20,15967.971395206167,19159.999999885385
1958-02-10 17:19:40,15967.036884983929,19179.999999872867
1958-02-10 17:20:00,15966.102374761693,19199.999999860353
1958-02-10 17:20:20,15965.167864539455,19219.999999847834
1958-02-10 17:20:40,15964.233354317217,19239.99999983532
1958-02-10 17:21:00,15963.298844094981,19259.9999998228
1958-02-10 17:21:20,15962.364333872743,19279.999999810287
1958-02-10 17:21:40,15961.429823650507,19299.99999979777
1958-02-10 17:22:00,15960.49531342827,19319.999999785254
1958-02-10 17:22:20,15959.560803206032,19339.999999772735
1958-02-10 17:22:40,15958.626292983796,19359.999999760217
1958-02-10 17:23:00,15957.691782761558,19379.999999747703
1958-02-10 17:23:20,15956.75727253932,19399.999999735184
1958-02-10 17:23:40,15955.822762317084,19419.99999972267
1958-02-10 17:24:00,15955.62812463835,19439.99999973566
1958-02-10 17:24:20,15955.530263070625,19459.999999751988
1958-02-10 17:24:40,15955.4324015029,19479.99999976832
1958-02-10 17:25:00,15955.334539935175,19499.999999784646
1958-02-10 17:25:20,15955.23667836745,19519.999999800973
1958-02-10 17:25:40,15955.138816799725,19539.9999998173
1958-02-10 17:26:00,15955.040955232,19559.99999983363
1958-02-10 17:26:20,15954.943093664275,19579.99999984996
1958-02-10 17:26:40,15954.84523209655,19599.999999866286
1958-02-10 17:27:00,15954.747370528825,19619.999999882613
1958-02-10 17:27:20,15954.6495089611,19639.999999898944
1958-02-10 17:27:40,15954.551647393375,19659.99999991527
1958-02-10 17:28:00,15954.45378582565,19679.9999999316
1958-02-10 17:28:20,15954.355924257925,19699.999999947926
1958-02-10 17:28:40,15954.2580626902,19719.999999964257
1958-02-10 17:29:00,15954.160201122475,19739.999999980584
1958-02-10 17:29:20,15954.06233955475,19759.99999999691
1958-02-10 17:29:40,15953.964477987025,19780.00000001324
1958-02-10 17:30:00,15953.8666164193,19800.00000002957
1958-02-10 17:30:20,15953.768754851575,19820.000000045897
1958-02-10 17:30:40,15953.67089328385,19840.000000062224
1958-02-10 17:31:00,15953.573031716125,19860.00000007855
1958-02-10 17:31:20,15953.4751701484,19880.00000009488
1958-02-10 17:31:40,15953.377308580675,19900.00000011121
1958-02-10 17:32:00,15953.27944701295,19920.000000127537
1958-02-10 17:32:20,15953.181585445225,19940.000000143864
1958-02-10 17:32:40,15953.0837238775,19960.00000016019
1958-02-10 17:33:00,15952.985862309775,19980.000000176522
1958-02-10 17:33:20,15952.88800074205,20000.00000019285
1958-02-10 17:33:40,15952.790139174325,20020.000000209177
1958-02-10 17:34:00,15952.6922776066,20040.000000225504
1958-02-10 17:34:20,15952.594416038875,20060.000000241835
1958-02-10 17:34:40,15952.49655447115,20080.000000258162
1958-02-10 17:35:00,15952.41089101523,20100.00000025595
1958-02-10 17:35:20,15952.333270947363,20120.000000241507
1958-02-10 17:35:40,15952.255650879497,20140.000000227068
1958-02-10 17:36:00,15952.178030811629,20160.00000021263
1958-02-10 17:36:20,15952.100410743762,20180.00000019819
1958-02-10 17:36:40,15952.022790675896,20200.00000018375
1958-02-10 17:37:00,15951.945170608029,20220.00000016931
1958-02-10 17:37:20,15951.86755054016,20240.000000154872
1958-02-10 17:37:40,15951.789930472294,20260.000000140433
1958-02-10 17:38:00,15951.712310404428,20280.000000125994
1958-02-10 17:38:20,15951.63469033656,20300.000000111555
1958-02-10 17:38:40,15951.557070268693,20320.000000097112
1958-02-10 17:39:00,15951.479450200826,20340.000000082673
1958-02-10 17:39:20,15951.40183013296,20360.000000068234
1958-02-10 17:39:40,15951.324210065091,20380.000000053795
1958-02-10 17:40:00,15951.246589997225,20400.000000039356
1958-02-10 17:40:20,15951.168969929358,20420.000000024917
1958-02-10 17:40:40,15951.09134986149,20440.000000010477
1958-02-10 17:41:00,15951.013729793623,20459.99999999604
1958-02-10 17:41:20,15950.936109725757,20479.9999999816
1958-02-10 17:41:40,15950.85848965789,20499.99999996716
1958-02-10 17:42:00,15950.780869590022,20519.999999952717
1958-02-10 17:42:20,15950.703249522156,20539.999999938278
1958-02-10 17:42:40,15950.625629454289,20559.99999992384
1958-02-10 17:43:00,15950.54800938642,20579.9999999094
1958-02-10 17:43:20,15950.470389318554,20599.99999989496
1958-02-10 17:43:40,15950.392769250688,20619.99999988052
1958-02-10 17:44:00,15950.315149182821,20639.999999866082
1958-02-10 17:44:20,15950.237529114953,20659.999999851643
1958-02-10 17:44:40,15950.159909047086,20679.999999837204
1958-02-10 17:45:00,15950.08228897922,20699.999999822765
1958-02-10 17:45:20,15950.004668911351,20719.999999808322
1958-02-10 17:45:40,15949.927048843485,20739.999999793883
1958-02-10 17:46:00,15949.771475812924,20759.999999789317
1958-02-10 17:46:20,15949.450957748075,20779.99999980565
1958-02-10 17:46:40,15949.130439683226,20799.999999821976
1958-02-10 17:47:00,15948.809921618376,20819.999999838303
1958-02-10 17:47:20,15948.489403553529,20839.99999985463
1958-02-10 17:47:40,15948.16888548868,20859.99999987096
1958-02-10 17:48:00,15947.84836742383,20879.999999887288
1958-02-10 17:48:20,15947.527849358981,20899.999999903615
1958-02-10 17:48:40,15947.207331294132,20919.999999919943
1958-02-10 17:49:00,15946.886813229283,20939.999999936274
1958-02-10 17:49:20,15946.566295164434,20959.9999999526
1958-02-10 17:49:40,15946.245777099584,20979.999999968928
1958-02-10 17:50:00,15945.925259034737,20999.999999985255
1958-02-10 17:50:20,15945.604740969888,21020.000000001586
1958-02-10 17:50:40,15945.284222905038,21040.000000017913
1958-02-10 17:51:00,15944.96370484019,21060.00000003424
1958-02-10 17:51:20,15944.64318677534,21080.000000050568
1958-02-10 17:51:40,15944.32266871049,21100.0000000669
1958-02-10 17:52:00,15944.002150645641,21120.000000083226
1958-02-10 17:52:20,15943.681632580794,21140.000000099553
1958-02-10 17:52:40,15943.361114515945,21160.00000011588
1958-02-10 17:53:00,15943.040596451096,21180.00000013221
