 Format                 IAGA-2002                                    |
 Source of Data         Geological Survey of Canada (GSC)            |
 Station Name           St Johns                                     |
 IAGA CODE              STJ                                          |
 Geodetic Latitude      47.595                                       |
 Geodetic Longitude     307.323                                      |
 Elevation              100                                          |
 Reported               XYZF                                         |
 Sensor Orientation     XYZF                                         |
 Digital Sampling       1.0 seconds                                  |
 Data Interval Type     Average 1-Minute (00:30-01:29)               |
 Data Type              Definitive                                   |
 #                                                                   |
 # CONDITIONS OF USE: The use of this data in publications           |
 # is conditional on an acknowledgement of the form:                 |
 # The results presented in this paper rely on the data collected at |
 # St Johns.  We thank the Geological Survey of Canada for           |
 # supporting its operation.                                         |
 #                                                                   |
DATE       TIME         DOY     STJX      STJY      STJZ      STJF   | 
1989-03-12 02:37:00.000 071     17215.00  -7500.00  49420.00  52869.20
1989-03-12 02:38:00.000 071     17215.00  -7500.00  49420.00  52868.80
1989-03-12 02:39:00.000 071     17215.00  -7499.00  49419.00  52867.60
1989-03-12 02:40:00.000 071     17215.00  -7498.00  49418.00  52866.60
1989-03-12 02:41:00.000 071     17216.00  -7498.00  49418.00  52866.30
1989-03-12 02:42:00.000 071     17216.00  -7498.00  49418.00  52866.10
1989-03-12 02:43:00.000 071     17217.00  -7498.00  49418.00  52866.40
1989-03-12 02:44:00.000 071     17217.00  -7498.00  49417.00  52865.70
1989-03-12 02:45:00.000 071     17217.00  -7498.00  49416.00  52865.30
1989-03-12 02:46:00.000 071     17217.00  -7498.00  49416.00  52865.10
1989-03-12 02:47:00.000 071     17217.00  -7498.00  49416.00  52865.10
1989-03-12 02:48:00.000 071     17217.00  -7499.00  49416.00  52865.30
1989-03-12 02:49:00.000 071     17217.00  -7499.00  49416.00  52865.00
1989-03-12 02:50:00.000 071     17217.00  -7499.00  49415.00  52864.30
1989-03-12 02:51:00.000 071     17217.00  -7499.00  49415.00  52864.00
1989-03-12 02:52:00.000 071     17216.00  -7499.00  49415.00  52863.60
1989-03-12 02:53:00.000 071     17216.00  -7499.00  49415.00  52863.60
1989-03-12 02:54:00.000 071     17216.00  -7499.00  49414.00  52863.50
1989-03-12 02:55:00.000 071     17216.00  -7499.00  49413.00  52862.20
1989-03-12 02:56:00.000 071     17216.00  -7498.00  49413.00  52861.30
1989-03-12 02:57:00.000 071     17216.00  -7498.00  49413.00  52861.30
1989-03-12 02:58:00.000 071     17217.00  -7498.00  49412.00  52861.00
1989-03-12 02:59:00.000 071     17217.00  -7497.00  49412.00  52861.00
1989-03-12 03:00:00.000 071     17218.00  -7498.00  49411.00  52860.70
1989-03-12 03:01:00.000 071     17218.00  -7498.00  49412.00  52862.60
1989-03-12 03:02:00.000 071     17219.00  -7498.00  49413.00  52862.90
1989-03-12 03:03:00.000 071     17219.00  -7499.00  49414.00  52864.80
1989-03-12 03:04:00.000 071     17218.00  -7500.00  49414.00  52863.70
1989-03-12 03:05:00.000 071     17218.00  -7500.00  49413.00  52862.30
1989-03-12 03:06:00.000 071     17218.00  -7500.00  49412.00  52861.80
1989-03-12 03:07:00.000 071     17218.00  -7500.00  49412.00  52861.60
1989-03-12 03:08:00.000 071     17219.00  -7500.00  49412.00  52862.50
1989-03-12 03:09:00.000 071     17220.00  -7501.00  49413.00  52864.20
1989-03-12 03:10:00.000 071     17219.00  -7501.00  49412.00  52862.10
1989-03-12 03:11:00.000 071     17219.00  -7501.00  49412.00  52861.60
1989-03-12 03:12:00.000 071     17218.00  -7501.00  49411.00  52861.20
1989-03-12 03:13:00.000 071     17218.00  -7501.00  49411.00  52860.70
1989-03-12 03:14:00.000 071     17217.00  -7501.00  49410.00  52859.70
1989-03-12 03:15:00.000 071     17217.00  -7501.00  49410.00  52859.20
1989-03-12 03:16:00.000 071     17216.00  -7501.00  49409.00  52858.80
1989-03-12 03:17:00.000 071     17214.00  -7501.00  49408.00  52857.80
1989-03-12 03:18:00.000 071     17214.00  -7501.00  49408.00  52856.30
1989-03-12 03:19:00.000 071     17214.00  -7501.00  49407.00  52857.00
1989-03-12 03:20:00.000 071     17215.00  -7501.00  49408.00  52857.40
1989-03-12 03:21:00.000 071     17217.00  -7501.00  49407.00  52857.70
1989-03-12 03:22:00.000 071     17219.00  -7500.00  49407.00  52857.90
1989-03-12 03:23:00.000 071     17220.00  -7499.00  49407.00  52858.20
