"Timestamp","TZ","S_4_V (V)","S_4_I (mA)","Calculation (Watts)"
2024/05/13 23:30:05.000,n,619.57936,592.93852,367.37248
2024/05/13 23:30:10.000,n,619.2984,593.02172,367.2574
2024/05/13 23:30:15.000,n,619.38112,592.706,367.11092
2024/05/13 23:30:20.052,n,619.56288,593.05464,367.43464
2024/05/13 23:30:25.000,n,619.66248,593.12084,367.53472
2024/05/13 23:30:30.003,n,619.34772,593.10444,367.33788
2024/05/13 23:30:35.000,n,619.11616,593.00532,367.13916
2024/05/13 23:30:40.000,n,618.5708,593.17116,366.91832
2024/05/13 23:30:45.002,n,618.60364,593.05464,366.86576
2024/05/13 23:30:50.119,n,619.59576,593.20404,367.54672
2024/05/13 23:30:55.000,n,618.9508,593.30412,367.22608
2024/05/13 23:31:00.000,n,619.0006,593.05464,367.1012
2024/05/13 23:31:05.000,n,619.26508,593.20404,367.35052
2024/05/13 23:31:10.002,n,618.388,593.18756,366.82008
2024/05/13 23:31:15.000,n,618.80236,592.95552,366.92228
2024/05/13 23:31:20.000,n,618.78548,592.85588,366.8506
2024/05/13 23:31:25.000,n,619.414,592.87232,367.2334
2024/05/13 23:31:30.000,n,619.6122,593.20404,367.55644
2024/05/13 23:31:35.001,n,619.16596,593.35396,367.38456
2024/05/13 23:31:40.007,n,619.52956,593.00532,367.38432
2024/05/13 23:31:45.000,n,620.12568,593.03816,367.75816
2024/05/13 23:31:50.000,n,619.28148,592.80608,367.11384
2024/05/13 23:31:55.000,n,619.18236,593.07104,367.21912
2024/05/13 23:32:00.091,n,618.75256,592.87232,366.84124
2024/05/13 23:32:05.000,n,619.87768,592.9052,367.52872
2024/05/13 23:32:10.020,n,619.28148,592.9052,367.17524
2024/05/13 23:32:15.000,n,619.2486,593.07104,367.2584
2024/05/13 23:32:20.000,n,619.0006,593.10444,367.132
2024/05/13 23:32:25.000,n,619.66248,593.07104,367.50388
2024/05/13 23:32:30.010,n,619.48024,592.7896,367.22144
2024/05/13 23:32:35.000,n,619.33128,593.02172,367.27692
2024/05/13 23:32:40.129,n,619.51308,592.7558,367.21996
2024/05/13 23:32:45.000,n,619.67896,592.88872,367.40068
2024/05/13 23:32:50.000,n,618.85168,592.7896,366.84884
2024/05/13 23:32:55.000,n,619.09972,592.82252,367.01624
2024/05/13 23:33:00.002,n,619.64604,592.9052,367.3914
2024/05/13 23:33:05.000,n,618.83528,593.15472,367.06508
2024/05/13 23:33:10.000,n,619.94392,593.10444,367.69148
2024/05/13 23:33:15.098,n,619.23216,593.00532,367.20796
2024/05/13 23:33:20.139,n,619.89412,592.82252,367.4872
2024/05/13 23:33:25.002,n,619.67896,592.7558,367.31828
2024/05/13 23:33:30.000,n,619.44684,592.95552,367.3044
2024/05/13 23:33:35.057,n,619.44684,593.08796,367.38648
2024/05/13 23:33:40.049,n,619.51308,593.15472,367.46712
2024/05/13 23:33:45.000,n,619.09972,593.10444,367.1908
2024/05/13 23:33:50.001,n,619.66248,593.20404,367.58628
2024/05/13 23:33:55.000,n,619.16596,592.98836,367.15816
2024/05/13 23:34:00.000,n,619.2486,592.92164,367.16588
2024/05/13 23:34:05.000,n,619.26508,592.88872,367.15528
2024/05/13 23:34:10.000,n,620.15856,592.9052,367.69524
2024/05/13 23:34:15.001,n,619.11616,592.87232,367.05684
2024/05/13 23:34:20.000,n,619.1988,592.7722,367.04384
2024/05/13 23:34:25.000,n,619.23216,593.03816,367.22832
2024/05/13 23:34:30.000,n,619.74516,592.72292,367.33716
2024/05/13 23:34:35.000,n,619.23216,593.12084,367.27952
2024/05/13 23:34:40.001,n,619.48024,593.13824,367.4374
2024/05/13 23:34:45.000,n,619.414,592.82252,367.20256
2024/05/13 23:34:50.000,n,619.57936,592.73932,367.24904
2024/05/13 23:34:55.000,n,619.16596,592.67308,366.963
2024/05/13 23:35:00.000,n,619.57936,592.68952,367.2182
2024/05/13 23:35:05.036,n,619.38112,593.03816,367.3166
2024/05/13 23:35:10.000,n,619.34772,592.93852,367.23512
2024/05/13 23:35:15.136,n,620.37372,592.7896,367.75108
2024/05/13 23:35:20.000,n,619.21576,593.02172,367.2084
2024/05/13 23:35:25.000,n,619.71228,593.20404,367.61584
2024/05/13 23:35:30.100,n,619.09972,592.98836,367.11892
2024/05/13 23:35:35.000,n,619.18236,592.7896,367.04488
2024/05/13 23:35:40.003,n,619.69588,592.87232,367.40056
2024/05/13 23:35:45.066,n,618.9508,593.20404,367.16412
2024/05/13 23:35:50.023,n,619.71228,592.9052,367.43068
2024/05/13 23:35:55.000,n,619.0504,593.03816,367.12052
2024/05/13 23:36:00.000,n,619.0504,593.37036,367.32616
2024/05/13 23:36:05.002,n,619.0504,593.20404,367.2232
2024/05/13 23:36:10.000,n,619.13304,593.08796,367.20036
2024/05/13 23:36:15.000,n,619.7616,593.08796,367.57312
2024/05/13 23:36:20.000,n,619.57936,592.7722,367.26944
2024/05/13 23:36:25.000,n,619.38112,593.15472,367.38884
2024/05/13 23:36:30.002,n,619.64604,592.80608,367.32996
2024/05/13 23:36:35.000,n,619.28148,592.85588,367.14468
2024/05/13 23:36:40.000,n,620.04304,592.80608,367.56528
2024/05/13 23:36:45.000,n,618.9842,593.03816,367.08124
2024/05/13 23:36:50.000,n,619.97676,592.85588,367.55688
2024/05/13 23:36:55.018,n,619.03344,593.18756,367.20296
2024/05/13 23:37:00.000,n,619.08324,593.08796,367.1708
2024/05/13 23:37:05.122,n,619.96032,592.87232,367.55732
2024/05/13 23:37:10.000,n,618.9344,592.73932,366.86676
2024/05/13 23:37:15.000,n,619.3642,592.7896,367.15264
2024/05/13 23:37:20.001,n,619.56288,592.98836,367.39356
2024/05/13 23:37:25.074,n,619.92696,593.10444,367.6814
2024/05/13 23:37:30.078,n,619.21576,593.10444,367.2596
2024/05/13 23:37:35.000,n,619.39752,592.72292,367.13112
2024/05/13 23:37:40.000,n,619.33128,592.9052,367.20476
2024/05/13 23:37:45.000,n,619.97676,592.95552,367.61864
2024/05/13 23:37:50.000,n,619.51308,593.05464,367.40508
2024/05/13 23:37:55.003,n,619.71228,592.93852,367.45128
2024/05/13 23:38:00.000,n,619.57936,593.07104,367.45456
2024/05/13 23:38:05.000,n,620.19196,592.98836,367.7666
2024/05/13 23:38:10.000,n,619.3642,593.03816,367.30656
2024/05/13 23:38:15.000,n,618.9508,592.9052,366.97916
2024/05/13 23:38:20.003,n,618.83528,593.03816,366.99292
