"Timestamp","TZ","S_4_V (V)","S_4_I (mA)","Calculation (Watts)"
2024/10/10 23:45:05.015,n,611.89356,592.93444,362.81276
2024/10/10 23:45:10.015,n,611.94384,593.33288,363.0864
2024/10/10 23:45:15.001,n,611.81084,593.13368,362.88564
2024/10/10 23:45:20.044,n,611.13104,592.68544,362.20848
2024/10/10 23:45:25.004,n,611.09816,592.91804,362.33108
2024/10/10 23:45:30.014,n,611.76152,592.90156,362.7144
2024/10/10 23:45:35.000,n,611.4134,593.29948,362.75124
2024/10/10 23:45:40.001,n,611.67888,592.93444,362.68548
2024/10/10 23:45:45.011,n,611.42988,593.39912,362.82192
2024/10/10 23:45:50.004,n,611.42988,593.05048,362.6088
2024/10/10 23:45:55.170,n,611.16492,593.16704,362.52292
2024/10/10 23:46:00.007,n,611.87708,592.88416,362.7722
2024/10/10 23:46:05.001,n,611.66192,593.11724,362.78728
2024/10/10 23:46:10.159,n,611.34668,593.06688,362.56944
2024/10/10 23:46:15.004,n,611.03192,593.06688,362.3828
2024/10/10 23:46:20.013,n,611.24756,593.08436,362.52136
2024/10/10 23:46:25.000,n,611.5952,593.06688,362.71688
2024/10/10 23:46:30.017,n,611.54588,592.80144,362.52528
2024/10/10 23:46:35.000,n,611.69532,593.08436,362.78688
2024/10/10 23:46:40.003,n,611.54588,593.16704,362.74888
2024/10/10 23:46:45.013,n,611.29688,593.36572,362.72264
2024/10/10 23:46:50.000,n,611.51252,592.91804,362.5768
2024/10/10 23:46:55.016,n,611.47968,592.81844,362.4964
2024/10/10 23:47:00.000,n,611.57872,592.95136,362.63644
2024/10/10 23:47:05.000,n,611.54588,593.11724,362.7184
2024/10/10 23:47:10.000,n,611.49608,593.06688,362.65808
2024/10/10 23:47:15.000,n,611.36308,593.21632,362.67056
2024/10/10 23:47:20.000,n,611.4632,592.96784,362.578
2024/10/10 23:47:25.000,n,611.69532,593.05048,362.76616
2024/10/10 23:47:30.000,n,611.4632,592.96784,362.578
2024/10/10 23:47:35.000,n,611.5952,593.13368,362.75772
2024/10/10 23:47:40.075,n,611.42988,592.78504,362.44648
2024/10/10 23:47:45.000,n,611.47968,592.83484,362.50648
2024/10/10 23:47:50.000,n,610.99852,592.96784,362.30244
2024/10/10 23:47:55.000,n,611.4134,593.3822,362.8018
2024/10/10 23:48:00.000,n,610.99852,593.10076,362.38368
2024/10/10 23:48:05.000,n,611.24756,593.18348,362.58192
2024/10/10 23:48:10.008,n,611.72816,593.01708,362.76524
2024/10/10 23:48:15.000,n,611.71172,593.28308,362.9182
2024/10/10 23:48:20.000,n,611.42988,593.18348,362.69008
2024/10/10 23:48:25.000,n,611.67888,593.18348,362.8378
2024/10/10 23:48:30.000,n,611.13104,593.18348,362.51284
2024/10/10 23:48:35.000,n,611.03192,593.06688,362.3828
2024/10/10 23:48:40.000,n,611.52948,593.19988,362.7592
2024/10/10 23:48:45.000,n,611.66192,593.10076,362.77716
2024/10/10 23:48:50.000,n,611.4134,592.86768,362.48724
2024/10/10 23:48:55.000,n,611.4632,592.73572,362.43608
2024/10/10 23:49:00.000,n,611.29688,592.88416,362.42824
2024/10/10 23:49:05.000,n,611.52948,593.2328,362.77936
2024/10/10 23:49:10.000,n,611.84424,593.01708,362.83412
2024/10/10 23:49:15.000,n,611.81084,593.10076,362.86552
2024/10/10 23:49:20.000,n,611.18132,593.05048,362.46136
2024/10/10 23:49:25.000,n,611.71172,593.08436,362.79668
2024/10/10 23:49:30.000,n,612.27552,593.05048,363.11028
2024/10/10 23:49:35.066,n,611.54588,593.2328,362.78908
2024/10/10 23:49:40.000,n,611.76152,593.11724,362.84632
2024/10/10 23:49:45.000,n,611.89356,593.08436,362.90452
2024/10/10 23:49:50.000,n,611.39648,593.15008,362.64988
2024/10/10 23:49:55.000,n,611.26396,592.98424,362.46992
2024/10/10 23:50:00.082,n,611.44676,592.93444,362.54784
2024/10/10 23:50:05.154,n,611.24756,593.34932,362.68332
2024/10/10 23:50:10.000,n,611.67888,592.7686,362.58408
2024/10/10 23:50:15.000,n,611.74464,592.96784,362.74488
2024/10/10 23:50:20.000,n,611.57872,592.93444,362.62608
2024/10/10 23:50:25.003,n,611.4134,593.03404,362.58896
2024/10/10 23:50:30.000,n,612.04296,593.33288,363.14524
2024/10/10 23:50:35.000,n,611.99364,593.26668,363.07544
2024/10/10 23:50:40.000,n,611.42988,593.05048,362.6088
2024/10/10 23:50:45.000,n,611.24756,593.18348,362.58192
2024/10/10 23:50:50.000,n,611.49608,592.98424,362.60756
2024/10/10 23:50:55.000,n,611.86064,593.00068,362.83376
2024/10/10 23:51:00.001,n,611.645,593.01708,362.71596
2024/10/10 23:51:05.000,n,611.94384,592.78504,362.75116
2024/10/10 23:51:10.088,n,611.645,593.03404,362.72632
2024/10/10 23:51:15.000,n,611.51252,592.85124,362.536
2024/10/10 23:51:20.000,n,611.79444,593.00068,362.79448
2024/10/10 23:51:25.000,n,611.87708,593.10076,362.90476
2024/10/10 23:51:30.062,n,611.86064,593.31648,363.027
2024/10/10 23:51:35.000,n,611.19776,593.10076,362.50184
2024/10/10 23:51:40.000,n,611.51252,593.10076,362.68852
2024/10/10 23:51:45.000,n,611.99364,593.00068,362.91264
2024/10/10 23:51:50.000,n,612.02648,593.00068,362.93212
2024/10/10 23:51:55.000,n,611.21416,592.6192,362.21724
2024/10/10 23:52:00.000,n,612.09276,593.05048,363.00188
2024/10/10 23:52:05.000,n,611.71172,593.19988,362.86736
2024/10/10 23:52:10.000,n,611.92736,592.95136,362.84316
2024/10/10 23:52:15.000,n,611.74464,592.86768,362.68364
2024/10/10 23:52:20.000,n,611.81084,593.43248,363.06844
2024/10/10 23:52:25.000,n,612.2422,593.34932,363.27348
2024/10/10 23:52:30.000,n,611.82728,593.01708,362.82404
2024/10/10 23:52:35.000,n,612.05988,593.06688,362.99244
2024/10/10 23:52:40.000,n,612.45784,593.11724,363.25932
2024/10/10 23:52:45.044,n,611.86064,593.2502,362.98644
2024/10/10 23:52:50.000,n,611.33028,592.90156,362.45864
2024/10/10 23:52:55.000,n,611.94384,592.93444,362.8426
2024/10/10 23:53:00.000,n,611.74464,593.03404,362.7854
2024/10/10 23:53:05.000,n,612.01008,593.39912,363.16624
2024/10/10 23:53:10.000,n,612.05988,592.95136,362.92172
2024/10/10 23:53:15.002,n,611.91096,593.28308,363.0364
2024/10/10 23:53:20.000,n,611.42988,593.08436,362.62948
2024/10/10 23:53:25.000,n,611.87708,592.86768,362.76212
2024/10/10 23:53:30.000,n,612.32484,593.01708,363.11908
2024/10/10 23:53:35.000,n,611.57872,593.33288,362.8698
2024/10/10 23:53:40.001,n,611.91096,592.75212,362.71152
2024/10/10 23:53:45.000,n,612.17592,593.2328,363.1628
2024/10/10 23:53:50.106,n,611.62856,592.98424,362.68608
2024/10/10 23:53:55.000,n,611.42988,592.5858,362.32464
2024/10/10 23:54:00.058,n,612.20928,592.90156,362.97984
2024/10/10 23:54:05.001,n,612.02648,593.21632,363.06408
2024/10/10 23:54:10.000,n,611.49608,593.2502,362.77016
2024/10/10 23:54:15.000,n,612.05988,593.00068,362.95192
2024/10/10 23:54:20.000,n,611.89356,593.00068,362.85328
2024/10/10 23:54:25.000,n,611.645,592.96784,362.68584
