Var1,Var2,Var3
-0.883123516,3.076423787,-4.035848781
-0.549629734,3.089489053,-3.860684085
-0.686186392,3.107975153,-4.479666922
-0.974148599,3.456105696,-4.632846386
-0.481736731,3.326782017,-4.398368852
-0.499335347,3.456981668,-4.154302952
-0.23513,3.350695329,-4.55261524
-0.521948082,3.555346249,-4.680029888
0.172047166,3.412574344,-4.543649696
0.297929586,3.316743125,-4.476959114
0.288371731,3.349576434,-4.586840667
1.113766482,3.1740889,-4.233241457
2.091350971,2.692293977,-3.973455842
1.82096834,2.918895621,-4.366411628
1.526390759,2.975254186,-4.288604175
1.815159069,2.874351783,-3.637324456
2.168806184,2.844315128,-3.467089825
2.432966496,2.756351104,-3.324377567
2.324618527,2.73294108,-3.209790489
2.879384287,2.705781922,-3.191254837
2.964486231,3.104099469,-3.225137282
4.492251687,2.440253526,-2.573616328
3.922047004,2.611097476,-2.317046363
5.343474769,2.496060653,-2.8966956
6.056051527,2.145432188,-2.028129409
6.410818196,1.766502998,-1.979356153
6.996830373,1.577929919,-2.043409852
7.76727048,1.231557058,-2.217342863
8.530571759,0.728967984,-2.429564747
8.63921783,0.833961966,-2.165314436
9.154019162,0.699789955,-2.702848778
8.495805995,0.809487336,-2.342704136
8.562884796,0.697753881,-3.187897059
8.850836483,0.426699605,-2.353797897
9.114104882,0.405512837,-1.965053445
9.733492712,0.264921476,-1.233186913
10.44554724,0.063820132,-1.457788892
10.96613897,-0.362025108,-0.936555443
11.26355385,-0.869062193,-0.680938871
10.99139342,-0.996104127,-1.253391419
10.07624985,-0.487975299,-1.496272259
10.2878673,-0.442128502,-1.58372379
10.96288394,-0.830776877,-1.255860847
10.19102021,-0.550662746,-1.083577727
9.900312114,-0.380835105,-1.428269445
10.25477894,-0.518021133,-1.14733882
10.39895769,-0.782891062,-0.992929068
10.27483429,-0.850678599,-0.729189337
10.58633659,-0.877405758,-1.071898219
10.7118573,-1.101029717,-0.510265934
11.10128283,-1.433420824,-0.60543845
11.26536435,-1.523805427,-0.749415667
11.4564187,-1.691634915,-0.571105618
11.26671115,-1.744963242,-0.607642712
11.4338096,-1.95711033,-0.673746881
11.93645119,-2.366426465,-0.424370509
12.23017207,-2.556990604,-0.704489511
12.19052673,-2.574172582,-0.810469163
11.9568482,-2.703710551,-0.688954831
11.41647189,-2.619918192,-0.713273018
11.11492053,-2.475206406,-0.781477291
11.73413699,-2.879089022,-0.923301414
11.54844013,-2.917409643,-0.622762649
11.39659157,-3.016175913,-0.4490345
10.91851169,-2.930307809,-0.346590137
10.95119513,-3.106061838,-0.145237723
10.86261234,-3.064867383,-0.380532622
10.66405767,-3.031601328,-0.323130044
10.30464639,-3.027173975,-0.036955847
10.30891022,-3.166302847,0.109729168
10.51114911,-3.338362119,0.153200559
11.08183749,-3.763859245,0.152678255
10.89279887,-3.779001657,0.12447125
10.21342104,-3.484091684,-0.025476966
10.45450106,-3.695349736,0.3045273
10.24260052,-3.665960059,0.201561455
9.552560447,-3.275744676,0.339419967
9.480353824,-3.281383609,0.563719999
9.502708388,-3.379232418,0.587178958
9.432887298,-3.576214279,0.503010976
9.011422811,-3.356792302,0.837357493
9.036977259,-3.53221642,0.609564537
8.632484751,-3.511988172,0.44917684
8.302450449,-3.281775872,0.59062481
7.678288064,-2.845260579,0.714553554
7.64517845,-2.811453306,0.82917663
7.395122658,-2.808634678,1.113628347
7.430061159,-2.91387117,1.127411095
7.762922404,-3.125251143,0.93416162
7.291187242,-2.88309896,0.983596699
7.611145526,-3.17965611,1.099243325
7.532560844,-3.188084269,0.572587339
6.489459677,-2.664352062,0.963560593
6.766305517,-2.99594899,0.976764612
5.903997663,-2.622279482,1.061071563
5.577122245,-2.351476077,0.864081444
4.722635547,-1.799132485,0.843791926
3.831633266,-0.778279531,1.079808143
3.929729829,-0.604356144,1.416057052
5.085816273,-1.297449323,1.569041417
7.121882227,-2.258250794,1.479292829
9.748121745,-3.667874608,0.243044855
11.19899173,-5.063010813,-0.665280337
9.87216506,-4.717168029,-1.589482987
10.80150394,-4.956237504,-0.982306385
10.9571984,-5.500707454,-1.828798172
9.33170747,-5.241172632,-1.915175702
7.720988463,-4.446736204,-1.402982937
6.409298569,-3.453078651,-1.040024541
4.8993136,-2.469694259,-0.622985837
3.891091286,-1.807274753,-0.093215541
2.872054687,-0.515112668,0.693629204
3.690048554,-0.600462237,1.150660105
5.369271591,-1.798201181,0.895044346
7.709507378,-3.207611177,0.199062521
9.443180017,-4.414189813,-0.930007183
9.635795176,-5.140266484,-1.810522334
9.532612326,-5.331334085,-2.028245172
8.722583816,-4.847312892,-2.189358629
8.183196535,-4.774508564,-1.949977523
7.461848333,-4.44597039,-1.779636591
8.027649526,-5.174344012,-1.334599383
7.302519085,-4.802055727,-1.699739329
5.478327969,-3.699713655,-1.218752634
4.305743772,-3.012160366,-0.528133126
3.47440581,-2.374396916,-0.325728879
2.020020948,-1.202891227,0.198175033
1.498395595,-0.601284683,0.957432436
1.662049278,-0.353610755,1.162365148
1.6679351,-0.215039669,1.013899156
2.480615548,-0.736210101,1.050731836
2.493441734,-0.798699106,0.653045084
2.633405512,-0.787967335,0.735317969
2.594945312,-0.316624466,0.862589362
1.94400409,0.29258346,1.247061151
2.655847421,-0.348883427,1.474309972
3.144846337,-0.51477793,1.289381471
3.8765359,-0.942641231,0.989742476
3.483357271,-0.601408149,0.852821454
3.110093803,-0.812595917,0.425600071
3.257470201,-0.851650022,0.717658508
3.997168174,-1.021742915,0.692612325
4.226864436,-1.072989457,0.438567472
4.144097514,-1.216031786,0.194415488
4.004996645,-1.321951532,0.00471746
3.573083313,-1.391799387,-0.52468862
1.362494673,0.387475638,-0.084298657
-0.023229009,2.007568989,1.074677893
-0.979964886,3.230395692,2.03216537
-0.175416069,2.880942121,2.339410714
0.287133344,2.464627359,1.59098359
-0.805003354,3.156535175,1.297101273
-1.743034633,4.237156321,2.000420987
-1.829490253,4.475212957,2.308467328
-2.274493804,5.082584193,2.397548544
-2.933368084,5.42586142,2.259262217
-4.136387211,6.931933286,2.9883435
-4.912247089,8.054308369,3.692426835
-5.535730221,8.585504971,4.181613396
-5.683544459,8.963890747,4.418371139
-6.190827808,9.728124084,4.805753442
-6.486235443,10.00948991,5.143192412
-6.474826805,10.15062859,5.310009563
-6.153059891,10.10646439,5.396046033
-6.986126916,10.80130503,5.335962739
-7.194055451,11.27060161,6.198484116
-7.149777889,11.45552834,6.247387065
-6.713654219,11.29945905,6.51947654
-6.545316056,11.36612972,6.194510707
-6.570967091,11.43440934,5.96598213
-6.174258227,11.34739147,6.007541651
-6.100694223,11.32809418,5.555571575
-5.645627142,11.03230216,5.437962162
-5.979554532,11.51334907,5.569403345
-5.539936169,11.10126453,5.453847875
-5.342562349,11.13317074,5.663282081
-6.069145181,11.90957152,5.740955724
-5.788812978,11.61357128,6.21675346
-5.488625721,11.67841616,6.203736176
-4.341387964,10.36254374,5.567933583
-4.499336685,10.56410904,4.929791111
-4.571874356,10.66763277,5.023003497
-4.339833602,10.58901801,5.050470215
-4.591470844,10.86075309,5.164492308
-5.847358892,12.2794669,5.731057204
-5.244787274,11.99400941,6.7827156
-5.211785674,12.03757775,6.776914592
-6.181293318,13.23354941,7.208873835
-6.498895072,13.66807052,8.015192191
-7.297887511,14.38135283,8.311675954
-8.060466921,15.41267392,9.065040781
-7.668735395,15.14071859,8.998360619
-8.570250707,15.64345391,8.53508986
-9.37978548,17.0689613,9.696332373
-8.837567583,16.67498357,10.33888196
-8.583578897,16.37183228,10.24049608
-7.497816483,15.29982895,9.60464562
-7.061161908,15.27134705,9.073565794
-8.208430379,16.32515179,9.648710909
-7.749265266,15.72551873,10.23005182
-7.090165367,15.29113551,10.20762819
-7.13490526,15.29256546,10.20272303
-6.741989217,14.32829827,9.854184094
-5.176719149,12.40020787,9.132577109
-5.295359681,12.36126413,8.151509748
-5.272753526,12.4668241,8.580734892
-4.827097688,11.8703447,8.493921543
-5.268305096,11.6999313,8.00469904
-4.990559777,11.46046211,7.565168309
-3.317232099,10.19052278,7.215891805
-5.027370247,11.0452583,5.057705746
-7.470508019,13.80318627,6.817525021
-7.407266515,14.2774158,7.363383715
-5.751773877,13.02447193,6.69025291
-6.175679555,12.9934411,4.608952377
-7.063481402,13.81334378,4.614727125
-5.135550654,12.19903218,4.375783561
-4.131723016,11.24417623,2.982789689
-5.700611462,12.84358772,2.840420469
-5.825202823,13.39526241,3.69909167
-5.753969464,13.5159484,3.950263726
-5.804552375,13.95606178,5.018917751
-4.378574684,12.60501132,5.401751784
-2.930880797,11.18549404,4.756893333
-4.306076788,13.26907597,5.577046196
-3.091978444,12.07703402,7.378420487
-3.715595458,12.89161829,7.987913277
-4.406039424,13.67991847,10.01218872
-4.138197095,13.74850873,11.38794913
-4.900318181,14.73668362,12.77652173
-5.233646143,15.64002649,13.07819124
-5.506624504,15.54680204,13.04023403
-6.100629317,16.54794245,13.59587982
-5.92834936,16.6667407,13.4721224
-5.024125904,15.17424802,12.18056833
-5.253453982,15.84904094,11.09519147
-5.017005437,14.50719453,9.977761593
-6.546028126,17.30073234,10.34619959
-5.23827968,15.70996189,10.375671
-4.703418175,15.15674499,9.294088562
-4.054061162,14.72589642,8.076009995
-4.389271719,14.84391394,7.819580473
-4.796365527,15.63619526,8.08981303
-3.695773546,14.45607868,7.241973569
-3.019320667,13.72403148,6.114272919
-2.852244321,13.07092815,4.95191508
-2.618913236,12.96018263,4.554191929
-2.735514575,13.33443761,4.729318193
-2.538836271,12.82773161,4.063303894
-2.327577684,12.71974703,3.541538882
-2.338477564,12.31167368,3.256771547
-1.008096175,11.223054,2.714860622
-1.310894174,11.00580281,1.877511551
-1.519964517,11.16540607,2.070051236
-0.946415518,10.65434621,2.21619857
-0.875017172,10.66725558,2.295762364
-0.849634634,10.3111954,2.182825522
-1.476490059,11.23483234,2.871335433
-1.381916708,11.13566699,3.421518984
-0.859714289,10.55988972,3.256669267
-0.920132463,10.34023892,3.11540671
-0.784653397,10.05774737,2.922495099
-0.872030733,10.18540889,3.307210571
-0.283940499,9.757096928,3.639043855
0.597207754,8.270095913,2.437658254
1.24043455,7.790924581,1.757843479
1.280616889,7.495060704,1.085694078
0.829300833,7.496759415,0.55497281
-0.219906926,9.375881208,2.022221186
-0.045459087,9.130732345,2.66657308
-1.013066966,10.17491807,3.31067398
-0.147567765,8.726009545,2.710040993
0.663507192,7.607347674,1.269593222
-0.521656347,8.861321963,1.682726692
0.806963309,6.502134391,0.273365033
0.861503654,7.057699444,-0.365555531
0.092841937,6.836524597,-0.934935864
0.129334174,6.966926738,-0.404405969
0.534273271,6.120153926,-0.932208323
7.13015E-05,6.206841102,-1.18200261
0.012767652,6.509795783,-0.489737676
0.039809079,6.505356307,0.251226529
0.868425981,5.225714118,-0.148263205
1.207462497,4.454921412,-0.935352284
0.911566312,4.641919205,-0.954447405
0.78225447,4.749017592,-0.1607236
0.50385179,5.520879373,1.017707802
1.048018101,4.902932569,1.190656096
1.166119671,4.536287656,0.522799881
0.480517019,4.667197362,0.2636522
0.263618583,5.636894907,1.353735625
0.560914491,4.630998527,0.909716672
-0.211587818,5.717535107,1.355067614
-0.211391183,5.846477051,1.611148512
-0.897602125,6.369321621,2.297630129
-1.012276254,7.218696852,3.234770911
-0.820513516,6.628955709,3.052390742
-1.150814536,7.26517991,3.241910566
-1.402679824,7.350480987,3.382908835
-1.589528474,7.836951605,3.887777912
-1.356773081,7.151795473,3.600282877
-1.725858576,7.643878408,3.546664685
-1.248647035,7.068498239,3.770345571
-1.554474687,7.403721829,4.126980482
-2.653858674,9.242580584,6.288208747
-2.497729601,9.25360166,7.883992402
-2.612328469,9.800627698,8.431928844
-1.73708171,8.25872881,7.359894637
-1.919735901,8.518597213,6.50857159
-2.485490452,9.105972259,6.7275997
-1.842518847,8.661341471,6.314572795
-1.990002664,7.977599015,5.489695935
-1.757611189,7.858652066,4.824358807
-1.543164784,7.730750795,4.155027122
-1.596513739,6.440794854,1.972922127
-2.570236213,9.384299118,4.226253144
-2.152608694,8.17915465,4.639379661
-1.839287612,7.835993066,3.541051278
-2.048054439,7.977130185,2.614290682
-2.048027365,7.28941838,1.355125673
-2.816780095,9.015421661,3.122037335
-1.111514263,7.273549756,2.034119656
-2.816513359,8.876161127,2.910065663
-1.897984405,7.663463765,2.862270843
-2.024818644,7.900214512,2.777234927
-1.571876198,6.85303708,1.440483946
-2.293710473,7.591058448,1.293582983
-2.240578283,7.460772593,1.839424689
-1.884583259,7.234480891,1.508556884
-2.021094961,6.556216122,0.858560421
-2.073259016,6.751683798,0.751200788
-2.107267868,6.369052113,0.712950725
-2.065200768,6.61603127,0.90513529
-1.879795539,5.835468268,0.666898684
-2.504449415,6.895241718,1.686023061
-2.256900437,6.49667547,1.70717767
-1.606778673,5.928506927,0.175144642
-2.958030757,6.601064792,0.51721157
-2.308250725,6.698593324,0.666294849
-2.956122273,6.495436251,0.996473494
-3.074918604,7.182974391,1.436569675
-2.569035518,6.798794307,1.104970619
-3.012382754,7.097752013,1.638821964
-3.097596198,6.746540844,1.416793878
-2.870433035,6.48482825,1.083858879
-2.852412119,6.338761984,0.6992938
-2.994630436,6.078015172,0.420016926
-2.866251224,5.858867323,0.499775469
-2.877903269,6.196261509,1.09454375
-2.288278411,4.77424696,-1.07081031
-3.010121529,5.711592935,-1.217421166
-3.316842424,5.275482952,-1.084358535
-2.990867764,6.029450009,0.232056346
-2.716975904,5.431011431,-0.10889736
-3.048301785,5.331292945,-0.483248067
-3.19175978,6.120760192,0.690932923
-2.670053661,5.058703958,0.201597913
-2.985343947,5.450271729,-0.479798802
-3.407460949,5.383684935,-0.327470305
-3.601863942,5.711110327,0.165133523
-3.243954692,5.623411192,0.353171854
-3.330491236,5.633498704,0.168364259
-3.79189606,6.420934121,0.858543074
-3.74460102,6.370089688,1.335729349
-3.707196253,6.361128348,1.444948908
-3.955111966,6.803882739,2.451395161
-3.739415302,6.446351077,1.55647403
-4.546149588,6.793343529,1.527785627
-4.334416953,7.446379547,2.712115921
-3.868551995,7.032405909,3.034944255
-3.698428411,6.501869623,2.133439856
-4.698500855,7.409910493,3.438309735
-3.862621661,6.846430159,2.368587471
-4.242789066,6.946208477,2.671482588
-4.972243715,7.489714536,3.803107078
-4.05484888,7.100182479,2.102722723
-4.705410064,8.177284703,4.646285779
-4.656433959,7.471462697,5.156274732
-4.898982206,8.455644145,5.562798075
-5.664573045,9.236105933,8.628226804
-5.241063746,8.322295436,8.818960101
-5.008785546,8.865979553,9.561414962
-4.577856369,8.065008675,8.327768643
-5.522694031,8.472556543,7.82539337
-5.741434951,9.090816296,8.831719439
-5.158070634,8.691358399,6.80264009
-6.077325592,8.997773053,7.488406853
-5.505396385,8.436963412,6.368703658
-5.746905643,8.752452715,7.16730762
-5.635596411,8.113084731,7.584236532
-5.681815118,8.060091861,7.161086035
-5.635541528,8.119575976,8.315902896
-4.592457945,6.809631315,7.445838942
-4.875874192,6.911306475,8.491779209
-4.402103331,6.817949308,9.969085557
-4.069908669,6.57296224,9.678112816
-4.38295439,6.161081348,9.391163769
-4.453387144,6.555050219,9.441332634
-4.597930078,6.2445473,9.430386838
-4.691820411,6.186397287,8.847991621
-5.338118258,6.830411995,8.965906881
-5.210810462,7.509487849,12.40452683
-4.556504237,6.635230457,10.98303508
-5.066734812,7.153151222,12.07655916
-4.535745042,6.217866489,11.1875401
-4.656829193,6.530937033,12.07218714
-4.914637454,5.842877989,10.34856215
-5.25946748,6.756048495,12.05475836
-4.159293331,6.38444882,11.48956544
-4.819035919,5.60369361,9.640276104
-4.979498035,6.470376757,9.69062364
-5.036372915,6.594144872,10.79727032
-5.248174243,5.639186663,8.7786679
-5.407172012,6.470984139,7.140474156
-5.952142261,6.556439981,8.735147796
-5.013781098,6.453152822,11.79022026
-4.830763471,5.620419831,13.19162327
-5.114621277,5.042634255,14.48879509
-4.788332117,4.46673507,12.76628441
-5.396805307,4.231833033,14.05102367
-4.21361207,3.395642721,10.59221985
-5.856429521,3.631616882,7.795098781
-6.022672282,4.712397436,4.3607972
-7.275911503,6.913310419,3.573165827
-8.534299159,6.910144164,2.045723685
-7.923911171,8.535634827,5.347255765
-7.521399979,6.169292759,6.43385889
-6.964561548,5.514134037,7.417829987
-7.723963756,5.276531155,6.674100425
-7.472845725,5.112529709,5.049751521
-7.350600278,5.369445667,5.101371153
-7.238722045,4.599967009,4.09558386
-7.554418534,5.497697367,2.560077556
-7.773992387,5.740291594,2.709846896
-7.990799883,5.354082023,2.145540646
-7.798041719,5.901221895,2.816738841
-8.166243373,5.947517413,2.061088238
-8.3352878,6.453095312,2.944494708
-8.548043625,6.707804034,2.800428798
-8.42162899,6.405436138,3.321816102
-8.546141138,6.51618797,3.95600485
-8.870984929,7.057581009,3.298816544
-9.22959015,7.481637352,3.189619001
-9.16691613,6.931027603,3.791259909
-8.753581306,6.954891964,4.83180641
-8.608085613,6.305097022,5.162441258
-8.499408678,5.265240457,5.456570815
-8.375053567,5.830871476,4.62425582
-8.913466293,6.04407153,4.091355291
-8.698486187,5.686659564,4.002086437
-8.728692522,6.351567231,3.446521835
-8.662916066,5.981962033,4.468851349
-8.320646294,5.362678314,4.699183178
-8.42078585,5.690806308,4.179942658
-8.808961209,5.948148683,3.728217993
-8.490682744,5.57129574,3.823271853
-8.478124332,5.68252936,2.6222637
-8.366080893,5.745308905,3.113456703
-8.055835642,5.303279302,3.747190832
-7.814244012,4.909855644,3.389428038
-7.614713305,4.550806818,3.726577316
-7.6157482,4.392474196,3.761765734
-7.747678827,4.638881889,3.940352226
-7.669849155,5.04298855,3.589801623
-8.346325959,5.557946599,2.801130923
-7.607302558,4.866572383,4.390371865
-7.851477039,4.724660038,2.715335385
-8.288678816,6.034136075,1.690062214
-9.291467711,7.403402824,0.809106626
-9.006638763,6.812609878,0.607837145
-8.431773703,7.510432437,1.310599671
-8.434951562,6.591653077,0.885736009
-8.869721669,7.026066328,-0.715709673
-9.329941662,7.946161007,-0.772701914
-9.638811456,8.714233676,-1.601816223
-9.245833713,8.442593273,-1.00059588
-9.404501407,8.741859195,-1.91688034
-9.077104272,8.110917819,-1.225068073
-8.904129887,7.577860451,-0.982685386
-8.089720012,6.322396942,-0.094195188
-9.042423856,7.870495329,-2.485234388
-8.768634363,7.512371412,-0.722661852
-7.85741832,6.191725544,0.306874685
-6.920384896,4.76568686,1.059489611
-7.422116459,5.021182959,0.259541108
-7.252327709,4.887645827,-0.137707281
-7.197561515,4.426479373,1.192113085
-6.50578303,3.874905537,1.015705664
-6.69577485,3.398478241,1.188419955
-6.187152303,2.616631377,1.475975587
-6.630672658,3.757851205,0.454119968
-7.586342436,4.916780016,-0.634675107
-6.833297905,3.941115146,0.723728192
-6.622648623,4.454805459,0.243492717
-6.487028135,4.244203183,0.583656989
-6.636113372,3.72515056,0.845347906
-6.216805271,2.603057034,1.183250102
-6.263436493,2.718470605,0.871237602
-6.575769747,3.213038075,0.506102827
-6.433832471,2.83968684,0.950553542
-6.222581607,2.296065374,1.341763844
-5.648379773,1.634695054,1.517239521
-6.180297614,1.669069047,1.444326733
-6.333563547,2.360334538,0.228087701
-6.369411,1.981678181,1.146029488
-5.967504716,1.850135846,1.077119411
-5.882177447,1.2152476,1.671002557
-6.086258872,1.333751019,1.250312393
-6.481077227,1.474394017,0.695549065
-6.351030627,1.595932943,1.091387717
-6.140574561,1.499096967,1.269836972
-6.06570753,1.353080582,1.097513952
-6.080133162,1.597401354,0.912980362
-5.554319094,0.414107164,2.263799663
-6.923050635,2.07769425,0.10986037
-6.351621291,1.674779239,0.141535447
-6.194840789,0.50479589,1.683477742
-5.531187582,0.223297214,0.342224076
-5.01968676,-1.274657723,1.747413572
-6.984613475,2.000859814,-1.500975918
-4.674632869,-1.80627957,1.804327
-5.242709091,-2.562198483,3.035278606
-4.683931046,-3.698840467,1.41792908
-6.049463395,-1.2551794,-0.096749059
-6.952121406,1.187736272,-0.780578842
-6.158853787,0.945393287,-0.292054453
-6.418162228,1.288492877,-0.285126794
-5.867573664,0.909421791,-0.482951764
-7.646976478,2.728798342,-0.677355501
-4.052359144,-0.779774669,1.15855737
-4.988092859,-0.270697659,2.252739207
-5.261802099,-2.275645224,2.576749168
-3.938813212,-4.033600314,2.555473639
-6.410475384,-0.860597175,1.426951624
-4.966336493,-2.206229298,1.429488256
-5.519998461,-0.38103847,0.468908334
-5.300062613,-1.906196286,1.783841149
-4.816740363,-2.503046236,1.105026411
-6.587948192,-1.055434591,0.699686499
-5.975279473,1.121310096,-1.342026047
-4.444606461,-0.981821445,1.862432392
-3.913914995,-3.502870565,3.567258519
-4.567479014,-5.288824405,3.106130852
-4.706140542,-2.773099622,0.962608418
-3.655573652,-5.36451055,4.238379775
-3.286741124,-6.111992742,3.817694425
-2.533125121,-10.12300703,5.502918693
-4.614713281,-5.155185001,2.341903743
-2.862004146,-8.373787635,4.678050695
-3.139070421,-8.348259844,5.247014664
-3.253202835,-6.724657338,2.505768018
-3.16264766,-10.16648736,6.140230951
-3.428216315,-5.931560892,2.586320781
-3.784402688,-6.210215461,3.766974232
-5.273492845,-4.660675278,3.05627946
-3.973820267,-6.805971601,3.893411147
-3.575498202,-10.04551102,6.38141093
-5.113975459,-8.489565326,5.024895032
-6.401455944,0.10361417,-0.794272403
-8.361925117,3.853979433,-0.703525629
-4.91969241,-2.060806645,2.628787477
-6.061850888,-1.994190462,2.51848224
-5.810540905,-2.501163534,1.583393772
-7.383854832,-1.009083266,1.754333019
-5.324510279,-0.289641465,-0.138944111
-5.272296124,-1.012030121,1.01558311
-6.740745736,4.693596787,-2.335940599
-4.54634207,0.113722121,0.685265768
-11.82166345,4.484920011,2.306064536
0.623261116,-1.772142855,-2.096976096
-3.60831268,43.88082906,-24.00419817
20.22802507,-27.06998859,25.10762345
23.57373964,-82.58729523,44.25934279
0.025718634,-60.64603414,24.20980835
7.6450107,-70.24344022,35.01007012
11.71787589,-58.29056662,26.66076345
12.05057948,-57.43864857,37.33720251
5.012830423,-58.48347206,39.98810244
14.18157672,-96.31629304,66.65266222
-9.710305169,-48.99811047,37.67929921
2.85641043,-68.98172606,50.98533478
2.830522475,-30.24481431,22.08056969
4.646344038,-58.0053206,39.85009449
11.76030244,-103.11409,59.68715778
30.57257181,-129.5090943,66.17921449
44.95365147,-167.1719543,77.79458131
47.39069389,-190.5330848,77.21229471
71.11160258,-218.7893807,83.38888655
72.94711044,-227.8433349,87.27110391
70.46132814,-230.1799126,79.78450559
98.25165589,-254.1925033,92.16296275
95.73809794,-295.1577236,89.31950944
103.0100759,-302.9729453,94.58939539
102.8144667,-301.7948129,89.51256162
95.67984638,-291.4636823,85.90258962
89.91528714,-266.5260095,74.22030519
72.78679797,-241.755515,64.68443699
84.25416641,-256.4851799,72.85720452
86.03064194,-241.4265678,71.7076739
78.00107443,-221.2030941,65.03652867
83.08770446,-233.3270335,63.55983416
65.93332869,-218.6073112,57.4985516
82.13896578,-210.4404569,51.96979715
64.53006542,-197.6193417,40.95142629
54.6883349,-182.1771091,39.76543925
61.42658701,-182.4908981,40.83650674
81.20748692,-204.5930211,51.1077483
74.11645072,-207.6913026,46.60102874
78.43340261,-214.2842348,37.55896037
93.65010361,-216.7688085,31.81317561
82.36362236,-207.7623458,24.4218604
91.90285428,-212.517072,28.10508191
104.1800922,-225.1813882,11.38238497
113.8193092,-271.8974809,19.21014052
118.7002231,-266.8329789,13.08312613
121.9353738,-288.3397981,24.08742268
126.1457516,-292.4489036,20.68778324
149.5161961,-354.3564151,51.26554836
108.4329499,-299.843068,37.01051996
114.8858915,-302.7535331,48.18719084
105.1208043,-277.7739374,40.22575553
101.2691526,-269.3256222,48.05046159
114.3519271,-270.2028512,49.03831756
118.3473701,-274.8245093,25.92806554
137.6445379,-305.897494,28.04018405
157.4878862,-344.9196443,20.16112852
175.4010311,-372.6625804,20.38634843
187.354912,-392.5494522,17.92265123
203.268458,-411.2068204,8.678849453
229.3366682,-435.0183994,18.39322935
241.8737965,-474.9108245,15.64071486
262.6670798,-500.6308532,29.04254118
241.5582616,-486.7568481,36.24485569
218.8305645,-444.0704108,35.39698855
229.7304183,-473.0866249,31.10442338
202.6998724,-475.0434763,34.7459858
148.1977469,-441.6114019,42.37698172
142.8397286,-438.3758052,58.00001827
153.9513545,-478.2383689,61.73253158
169.8343969,-494.313052,83.40322151
160.5296346,-469.0635966,80.82392358
187.0886362,-472.3102148,85.10370074
174.5338312,-459.6912894,67.24548302
161.3226644,-428.2317793,53.30262515
157.7575971,-409.8902173,60.54055356
132.6842929,-368.284372,58.89007871
118.9904467,-326.5822081,45.15124629
136.9318537,-308.5902104,46.32149929
122.2294538,-303.3564215,42.97875732
126.5807504,-292.7666385,57.45809883
157.0198372,-298.6217917,61.81485025
173.0647867,-338.4208558,53.26724151
191.1240077,-344.4852275,31.52361736
168.1564998,-341.559377,26.78402152
144.449927,-317.1336702,30.54847319
87.65807336,-265.6143739,46.82612641
52.92782188,-203.1879149,54.23517282
24.4414673,-198.2483269,76.52784724
11.74654236,-189.2931843,80.93397393
2.833037054,-211.1805091,71.51799827
-22.34919159,-240.1363745,61.38988642
-19.03125553,-258.8545793,43.06638278
-22.15121096,-307.0032931,36.19274798
-23.14934868,-334.8322048,37.79966902
2.225948592,-381.8667958,37.43494575
39.38653987,-420.2079833,69.32781009
81.40941755,-483.3416985,69.70021633
100.1040155,-518.9271772,80.91267518
136.5785439,-562.7211761,90.83860951
159.3864828,-572.755678,84.66362119
177.2523225,-596.9489807,86.30670253
226.1237264,-698.7578233,110.7391323
210.2061996,-736.6989926,108.9163145
232.651481,-755.3003225,80.74727941
289.0159073,-962.3175442,67.63477409
324.8328849,-972.1366637,55.74735022
492.4894959,-896.4906088,77.02299959
488.1093654,-912.7246239,97.37486879
549.5934984,-900.2099241,50.26636483
468.963178,-937.5386099,39.71853457
437.8960358,-922.7674914,87.78105153
416.4982859,-902.2292129,91.36760377
502.4199289,-974.6758699,42.62068534
445.0920265,-734.9841271,79.84155076
389.4957731,-768.4818697,56.53345224
374.4271297,-737.2687377,78.20500219
371.1609336,-737.2654758,122.9847319
402.2358073,-768.6602142,163.8567732
344.5020257,-742.6170621,158.7533156
317.1751224,-831.8568434,124.3572935
363.4926069,-730.6940226,110.9584979
351.373166,-739.6490307,90.35761071
384.4434202,-696.5071122,153.1556112
363.0696254,-690.6674244,154.5368681
313.7989114,-654.3129554,152.9348539
264.1687077,-608.0774114,143.9244797
264.4480072,-562.0179545,157.0238606
174.7653124,-581.7228809,133.9635121
99.24909027,-561.6599377,93.53816428
84.68389029,-507.046359,102.1084569
52.84860275,-488.2034161,95.69400768
11.12311959,-495.4881932,117.2434048
21.22815774,-485.456281,131.9235935
31.11204258,-491.2335613,146.4101847
50.48367224,-460.7703156,124.0067244
80.06953484,-460.0939872,128.6906756
88.58424618,-448.4831217,146.3950336
114.551066,-419.2341699,149.5524262
92.74321338,-443.8518984,167.5991885
26.039647,-443.809091,160.2252731
41.90989851,-413.6436581,187.5404871
37.81078998,-415.673931,171.5631004
65.1514789,-424.85366,189.678873
73.45341697,-477.9698912,179.898672
43.58701203,-473.70754,175.0861019
37.09390925,-475.260202,132.9628188
-25.94493172,-481.9374827,140.3054778
-21.43011649,-493.4388668,127.8662972
10.89096502,-501.5698745,135.1178603
50.29933415,-495.716998,143.8647839
195.5812299,-519.9148503,107.6071255
234.6043188,-424.2530575,138.4561327
287.7899448,-413.5129909,141.2101829
189.5789399,-568.0083743,82.65018308
147.9512267,-535.2094853,47.00172409
88.85071702,-501.3522221,37.65025576
61.99040021,-520.4257262,31.51747408
-7.808357907,-455.382539,26.39968106
-35.02614188,-425.9900713,21.50559557
-71.64176628,-334.6992758,-1.740256618
