Var1,Var2,Var3
-0.20454159,-0.037676493,-0.457753869
-0.197985288,-0.051349265,-0.470506675
-0.184892646,-0.075696704,-0.526238557
-0.205988127,-0.055871626,-0.526475386
-0.188533022,-0.069013798,-0.549303681
-0.174918857,-0.071370351,-0.498944059
-0.218014902,-0.071869099,-0.616868462
-0.114385008,-0.14331656,-0.725923989
-0.161306296,-0.015898155,-0.440882699
-0.158485595,0.145522967,0.056371931
-0.054157185,0.141793584,0.12824217
-0.20212741,0.085538185,-0.021797102
-0.192659266,-0.142013967,-0.26234783
-0.271051987,-0.050857039,-0.44720044
-0.584727298,0.13886051,-0.612510824
-0.645455916,0.137996862,-0.686147934
-0.602465644,0.116060579,-0.647874939
-0.530021959,0.02780389,-0.752469283
-0.374076451,-0.141722376,-0.788348282
-0.282041099,-0.308444107,-1.005512575
-0.175715671,-0.44108337,-1.102402817
-0.048061824,-0.571305116,-1.352326244
-0.125544917,-0.608591874,-1.550210256
-0.038165971,-0.74291181,-1.690127838
0.034705666,-0.827686412,-2.103952626
0.010582249,-0.905119331,-2.058190027
0.046981797,-0.968158304,-2.37515306
0.118483711,-1.059346424,-2.437771885
0.03912017,-1.064637011,-2.781775478
-0.044437183,-1.094593009,-3.078612207
-0.245333729,-0.952843804,-3.109955055
-0.281013101,-0.936382816,-3.155886137
-0.324207223,-0.918814305,-3.010492457
-0.141401201,-1.065625434,-2.928170561
-0.034484634,-1.126787034,-2.974052721
-0.088755135,-1.083152699,-2.8451726
-0.107585674,-1.060770572,-2.723952039
-0.180431325,-0.972344773,-2.718632579
-0.244199505,-0.83037808,-2.323858721
-0.25121209,-0.685346105,-2.213325607
-0.588429105,-0.427777603,-2.104147692
-0.75453569,-0.388574051,-2.509320631
-0.996355106,-0.264179028,-2.591501475
-1.122719196,-0.158721806,-2.856463636
-1.213871989,-0.065680537,-2.937668887
-1.221691561,-0.019544881,-2.741128353
-1.019706198,-0.138742666,-2.893667928
-1.166658276,-0.087005078,-3.060173188
-1.119784412,-0.156847642,-3.146897319
-1.12988949,-0.065037371,-3.065064475
-1.177156051,-0.031779387,-3.053385812
-1.047893975,-0.039330895,-2.925478609
-1.126334435,0.045519945,-2.832233678
-1.073243444,0.004042997,-3.049502818
-1.007503651,-0.033620006,-3.041053638
-0.908076261,-0.099649772,-3.055489556
-0.675281172,-0.237066884,-3.075069544
-0.506621333,-0.340384978,-3.1098002
-0.310892168,-0.511608744,-3.140602004
-0.242996054,-0.55492266,-3.125571201
0.004360447,-0.703034588,-3.168142608
0.19489023,-0.848036886,-3.167679603
0.390289072,-0.989972581,-3.154456234
0.519516189,-1.127126516,-3.232863093
0.689455152,-1.316011762,-3.412166333
1.040887178,-1.517262724,-3.60957577
1.27742628,-1.660385892,-3.836884401
1.611764975,-1.795682604,-4.437255768
1.865304024,-2.005843065,-4.442708013
1.903463007,-1.798373398,-4.729889294
2.411798371,-1.960309066,-4.845472334
2.227669575,-1.716895149,-4.902115555
2.625921174,-1.815896331,-4.817623901
2.649676516,-1.845624703,-4.855965556
2.630665911,-1.726333412,-4.639790634
2.652811401,-1.670289463,-4.287645665
2.622589899,-1.554687822,-4.115258136
2.33577094,-1.332624741,-3.983227468
2.530303897,-1.209378545,-3.964923182
2.22693681,-0.869015433,-4.016131228
2.211353441,-0.722118705,-3.940502853
2.24685689,-0.354292523,-3.613655688
2.189177124,-0.267790889,-3.312716204
2.466735196,-0.382637768,-3.109507332
2.113863384,-0.207009745,-2.993759237
2.373408778,-0.161115402,-3.044752732
2.249970165,0.024315885,-2.964748863
2.390947019,0.170566306,-3.058151491
2.576689029,0.262637384,-3.085017976
2.640300512,0.30258371,-3.03176046
2.622688047,0.337725661,-2.934729989
2.78028016,0.368536884,-3.051378019
2.922193736,0.51957379,-3.209138868
3.058664518,0.323132364,-3.065327219
3.320951123,0.362044027,-3.070190804
3.294445545,0.185595262,-3.056402251
3.556869637,0.476922926,-3.10155177
3.839344268,0.348978106,-2.677329785
3.817597001,0.511004366,-2.324600282
4.08667721,0.522244042,-2.147442057
4.376943755,0.158132829,-1.895225964
4.325976665,0.080086621,-1.985981517
4.539425591,-0.005244825,-2.111185421
4.560414743,-0.165033387,-1.976617669
4.690949927,-0.120838618,-1.967158621
4.681656591,-3.38272E-05,-1.663171156
4.420411944,-0.144143076,-1.651200228
4.524751178,-0.054311156,-1.813428821
4.593755617,0.050140916,-2.099351182
4.532785695,0.212635342,-2.109884794
4.408365012,0.355272992,-1.631106747
4.527267558,0.285541055,-1.069703515
4.550739857,0.152844914,-1.132590842
4.25087745,0.184165563,-1.155165206
4.41214855,0.098020494,-0.978484967
4.444709423,0.05730434,-0.929633633
3.934870265,0.240150662,-0.565189757
4.097186026,0.056800739,-0.327778268
3.932638767,0.168499549,-0.287031222
4.14654095,0.110444617,-0.237791995
4.341700268,0.045124805,0.019845949
4.273696224,-0.042999349,-0.208497843
4.580627466,-0.184298861,-0.103327509
4.693204714,-0.396393077,-0.036522957
4.590497289,-0.417885199,-0.249130101
4.574294711,-0.330193484,-0.395871575
4.927624696,-0.603330232,-0.014335476
4.751134014,-0.482363254,-0.023880134
4.784853358,-0.63050073,0.154638183
4.430823427,-0.578722511,-0.392913435
4.364908579,-0.594373071,-0.48170518
4.913579371,-0.882525136,-0.130040523
4.834540072,-0.743056881,0.234953349
4.720058966,-0.889881296,0.433976996
4.364424336,-0.904156102,0.428240432
4.305116254,-0.860895898,0.259048304
4.133977966,-0.942223287,0.523454597
3.970548461,-1.05727264,0.290185399
3.22958498,-0.740287262,-0.245521828
3.105928913,-0.644988441,-0.296861594
2.786340152,-0.507825382,-0.444832146
2.621985695,-0.405758741,-0.436416526
2.550011817,-0.35123222,-0.300032447
2.529121986,-0.283496641,-0.350021353
2.431095271,-0.263308218,-0.312669159
2.482139872,-0.347674913,-0.354555771
2.47746873,-0.364173249,-0.276454915
2.561840968,-0.46498772,-0.208504277
2.650687795,-0.507429569,-0.219197089
2.669836211,-0.535866965,-0.144296391
2.49113299,-0.527181232,-0.294083374
2.657513061,-0.671154802,-0.272651005
2.508892987,-0.668706221,-0.422773001
2.543596183,-0.718538326,-0.464495912
2.282660604,-0.623074038,-0.613723924
2.363227735,-0.55019859,-0.631924924
2.064368012,-0.417447752,-0.920745749
2.406349032,-0.42399786,-0.625240555
2.853468439,-0.588996097,-0.297508432
3.078023213,-0.761345319,-0.191885807
2.997348695,-0.807402061,-0.30660789
2.946773093,-0.84900947,-0.332399201
2.960092942,-0.911522099,-0.245515045
2.959316326,-0.928111714,-0.252969825
3.038026342,-0.992894689,-0.103647335
3.004545883,-0.979462221,-0.036673204
2.838764432,-0.968924039,-0.058342233
2.717860552,-0.971854923,-0.158157056
2.59496043,-0.95677201,-0.136588114
2.636398522,-0.963062032,-0.155614916
2.549887273,-0.911541331,-0.078018256
2.448800079,-0.933017207,-0.101979266
2.389371378,-0.911734653,-0.073542238
2.396176613,-0.894357121,-0.149061397
3.171458052,-1.233210048,0.55989508
2.847325714,-1.31838507,0.041639247
1.489154281,-0.913369155,-0.74300899
1.237965733,-0.724941739,-0.898804006
0.830741769,-0.490249751,-1.071452032
0.494969589,-0.286727579,-1.051720748
0.480286699,-0.131438671,-0.976809815
0.99435122,-0.275286985,-0.466669999
1.350744418,-0.39516413,-0.541566063
1.220955659,-0.420233881,-0.510274458
0.827590136,-0.298313375,-0.900956695
0.307359818,-0.044193579,-1.244324914
0.240689821,-0.005678017,-1.199041069
0.351481269,0.10306238,-1.293001009
0.39414437,0.211102991,-1.237026556
0.361397257,0.415482055,-1.36783231
0.623300235,0.504778111,-1.112560223
1.316915366,0.065361434,-0.709557595
1.711968856,-0.210833496,-0.392148116
2.517439262,-0.439853002,0.138254479
2.323104656,-0.566562883,-0.138593698
1.794465347,-0.408306667,-0.371731536
1.67326575,-0.347579743,-0.560759247
1.304293344,-0.226635423,-0.570941351
0.788930998,-0.026391711,-0.731590276
0.465059715,0.226705234,-0.862082201
0.581696174,0.357989092,-0.781318635
0.625675948,0.443469325,-0.782945098
0.31721892,0.689778906,-0.999859121
0.577747439,0.795428131,-0.79095498
0.831202379,0.699948268,-0.58966272
1.069292734,0.494687447,-0.425846577
1.396495044,0.426651509,-0.328889506
0.924640426,0.430675756,-0.556164373
1.172358383,0.377301666,-0.392054204
1.366610623,0.394343387,-0.315128205
1.213013157,0.360584575,-0.246164967
1.257563054,0.323216171,-0.341206849
0.756530871,0.558216266,-0.670304345
0.276717476,0.731910302,-0.867299746
-0.154373811,0.927393478,-1.098830851
-0.723966393,1.239530419,-1.450839405
-1.275613852,1.527996113,-1.675929601
-1.728904408,1.799671405,-1.961144131
-2.255348149,2.117857165,-2.263530768
-2.736417971,2.412722268,-2.497339933
-3.240623993,2.732682711,-2.758246741
-3.500555437,2.937501493,-2.861418137
-3.925913395,3.23155435,-3.111751242
-4.487591544,3.581519079,-3.381349102
-5.142045126,4.014330209,-3.652660206
-5.432358738,4.376326838,-3.740012097
-5.630802714,4.656756372,-3.844130256
-5.856829339,4.939716253,-4.025400181
-5.599610669,5.084056783,-4.168379934
-5.255613484,5.110413304,-4.067551147
-5.033692778,5.111622599,-4.149125578
-5.242818778,5.293540636,-4.328073743
-5.461176216,5.565058092,-4.351616256
-5.585191205,5.714578683,-4.330993586
-6.028177884,5.989582023,-4.361645816
-6.525447363,6.416307332,-4.360145077
-6.404924496,6.457144726,-4.059593271
-6.149415302,6.45328796,-3.717833773
-6.25145204,6.477583779,-3.73743133
-6.939778261,6.840355861,-4.07245881
-7.773037821,7.36617967,-4.272843078
-7.73046001,7.446908576,-3.971408777
-7.080733989,7.269510793,-3.688517322
-6.331323556,6.971058702,-3.610236233
-6.322950313,6.91224459,-3.697441833
-6.36827993,6.944518479,-3.626041976
-6.295513807,6.926421887,-3.318099525
-6.08925686,6.659486003,-3.118167363
-5.548066934,6.378403496,-2.818247719
-5.741052371,6.556494645,-3.051551064
-5.895506399,6.776806347,-3.496079595
-6.602658609,7.180348927,-3.811612779
-6.116554715,6.993738397,-3.876670871
-4.90743487,6.371546884,-4.161817636
-3.598903331,5.987789747,-4.289543623
-2.449568244,5.502844172,-4.645691024
-1.320748117,4.933295093,-4.972200351
-0.595813148,4.702262814,-4.695953522
0.465770042,4.090194491,-4.774730145
1.13218477,3.730711719,-4.697856173
1.494021674,3.641110484,-4.810866298
1.881137267,3.448905339,-4.985353457
2.828888556,2.987459651,-5.32510749
2.030042454,3.709130647,-6.04857501
2.797125539,3.214941373,-6.619928885
3.893545671,3.178387271,-7.657409452
4.779560462,3.047400517,-8.697509322
6.668891633,2.125751246,-8.895476059
7.795938679,1.834972233,-9.709109416
8.640920449,1.126356136,-9.084181187
9.493476352,1.212826431,-9.864862378
10.1561056,0.638243654,-9.402393931
10.31604149,0.543196901,-9.405374037
10.406292,0.31893945,-8.665284554
10.43794031,0.285369796,-7.996712405
10.83457746,0.158527721,-8.402187224
10.40521244,0.083293115,-7.236562165
9.480468006,0.716665808,-6.552312854
9.906820722,0.202752573,-5.96339689
9.444865956,0.474877326,-5.827574346
9.092198965,0.877824363,-5.26332734
9.170174182,0.697769327,-5.152603678
8.722266525,0.841530315,-5.109442218
8.617288293,0.816526958,-4.842690212
8.484788111,0.930790499,-4.931130938
8.037791039,1.05901101,-4.865199608
8.086395726,1.157837748,-4.769451892
8.082490441,1.083931278,-4.75149354
7.549742313,1.529307552,-4.478276228
7.785158805,1.30018408,-4.670842896
7.608706536,1.31640537,-5.070214458
8.379896469,0.931629989,-5.272203524
7.924535005,1.129850039,-5.227857733
8.569412678,0.82427965,-6.06110347
8.54730507,0.909857313,-5.702804009
8.319090032,0.946331334,-5.808831805
8.480521879,0.674359132,-5.921375728
8.85299958,0.616411659,-6.319618681
8.931856778,0.346237563,-6.11747408
9.444636982,-0.123808128,-6.788798656
8.893999293,0.104126144,-6.040530199
9.163314275,-0.080299374,-6.060080906
9.022238426,0.075969365,-6.15497233
8.995792674,0.04598005,-6.002037286
8.258377659,0.322833897,-6.204924576
8.463337415,0.082666034,-5.88639289
8.679245059,-0.050960209,-5.972564416
8.920698157,-0.429602333,-6.234508629
8.975126601,-0.523265114,-6.157655666
9.345464221,-0.967547844,-6.187196344
9.590341424,-1.111291393,-6.136191377
10.04568648,-1.56407931,-6.294314718
10.64626975,-2.166944877,-6.12263245
10.8200008,-2.388431977,-6.238459688
10.93095284,-2.460464825,-6.098569088
11.58604876,-2.884366608,-6.029812575
12.20097862,-3.437635703,-5.836362683
12.56796609,-4.006866974,-5.86773494
12.81442131,-4.443615971,-5.73775487
13.14977655,-4.874976333,-5.667575871
13.64518569,-5.465850409,-5.843929743
13.60743048,-5.661573135,-6.041871531
13.54683066,-5.74950497,-5.896197243
13.29681397,-5.678594774,-5.749338446
13.60206281,-6.088457667,-5.574159565
13.41966429,-6.196318937,-5.789404219
12.64146706,-5.860466581,-5.812260664
11.4249216,-5.109086605,-5.507099794
12.00682312,-5.739915311,-5.309901396
11.6952285,-5.578841123,-5.429204919
11.10101838,-5.297670914,-5.334871095
10.56513405,-5.045714693,-5.144568107
9.791298878,-4.515543705,-4.833609877
9.254412539,-4.168959791,-4.592186061
8.987795349,-4.025610516,-4.251779343
8.716882257,-3.923797165,-4.22627634
8.597651125,-3.863318306,-4.17718815
8.176778818,-3.590198129,-4.183157196
8.039643312,-3.544010243,-4.082480758
7.984256161,-3.519864728,-4.083917845
7.474384538,-3.234108875,-4.07069006
6.676189334,-2.706975724,-3.69325929
6.840046585,-2.793959525,-3.419536841
6.390826064,-2.492646807,-3.706709866
5.726320452,-2.075102353,-3.436307125
6.22314478,-2.473106238,-2.98153812
6.709700937,-2.831467702,-3.352600669
6.473328431,-2.728867084,-3.443201294
5.910413587,-2.498736559,-3.3687357
5.633551509,-2.321701017,-3.207799811
5.835138125,-2.41805337,-3.118089091
6.188628667,-2.807273653,-3.302620512
5.58021237,-2.281322969,-3.085221208
5.22471835,-2.043685425,-2.941256294
5.340066209,-2.17872315,-2.884462641
5.34599444,-2.166961214,-2.776733953
5.26345456,-2.159065958,-2.770522439
5.334593021,-2.253611393,-2.621847827
4.880555029,-1.845580729,-2.615207911
4.674033311,-1.69900122,-2.414364546
4.517563046,-1.570301159,-2.28173906
4.563424318,-1.686507801,-2.337222184
4.424400675,-1.564344106,-2.450335985
4.167160607,-1.400218411,-2.555416916
3.975637634,-1.34155237,-2.301699594
3.377376366,-0.767281719,-2.091037365
4.021855665,-1.381322785,-2.017255032
3.941316218,-1.338177469,-2.354343962
3.866147022,-1.143643579,-2.040339582
4.735170648,-2.021788211,-2.525451912
5.181558057,-2.507031305,-3.12731791
4.731636129,-2.308377846,-3.203932907
4.228346461,-1.867983294,-2.87973302
3.917378594,-1.665608188,-2.688968047
3.527372173,-1.334966401,-2.512691005
2.89946666,-0.403480682,-2.04994887
3.255346297,-0.666793063,-1.988650647
4.086228479,-1.422444688,-2.296242542
4.304029401,-1.779101425,-3.014515535
4.476996438,-2.16304003,-3.674115812
3.860497502,-1.704208421,-3.535207794
3.922284564,-1.872871068,-3.587472159
3.904437698,-1.900147401,-3.71207864
3.999001494,-1.91928101,-3.74927507
4.120504111,-2.038244028,-3.912788942
4.126746488,-2.127747038,-4.072532397
4.241587995,-2.288457785,-4.25331496
4.12729128,-2.373671217,-4.533999997
3.897330585,-2.234182623,-4.537852601
3.647948782,-1.997269345,-4.42363792
3.713493766,-2.11333698,-4.506924212
3.702463825,-2.266227647,-4.720266312
3.436223694,-1.98209464,-4.578002539
3.18950065,-1.752189096,-4.448061977
3.395028534,-2.06068999,-4.562383517
3.562882188,-2.287768247,-4.656081371
3.519448541,-2.292762535,-4.665698182
3.320619161,-2.158835105,-4.586599785
3.295602949,-2.272850683,-4.528755448
3.209685978,-2.354010329,-4.515222287
2.63149387,-1.579182424,-4.074418354
2.164174841,-1.006262831,-3.593190749
2.229563268,-1.01802939,-3.358215009
2.359867076,-1.120596986,-3.382308332
2.299122417,-1.138297224,-3.612546747
2.249346081,-1.128763812,-3.513688612
1.975862849,-0.712949074,-3.039969077
1.36017059,-0.074849916,-2.628330632
1.798739281,-0.4087933,-2.311845481
1.618222322,-0.185850125,-2.388420095
1.160128292,0.490624583,-1.970825285
1.429808951,0.103391023,-1.813448244
1.762813901,0.212796532,-2.083738983
1.908094197,-0.472970594,-2.550995449
2.615478016,-1.361736844,-3.418585274
2.468977073,-1.06110539,-3.627545954
2.361528406,-1.103633229,-3.825620186
2.293770727,-1.116417199,-3.979343799
1.73442177,-0.424828239,-3.607586432
1.439359207,-0.06448403,-3.036038291
1.5648241,-0.076706816,-2.757734398
0.310867644,1.301378693,-2.228803225
0.133251372,1.74604575,-1.187422568
-0.343299224,2.552010941,-0.46776939
-0.196279815,2.633016029,-0.079791272
-0.621223038,3.195571032,0.085031862
-0.802195691,3.609106552,0.527315942
-1.136278391,4.023158142,0.803409995
-1.69187274,4.749660649,1.2543771
-2.294394068,5.695370444,2.012546672
-2.196381008,5.760440875,2.400833415
-3.193461201,6.959002616,2.675597317
-4.12648569,8.043509824,3.623175862
-4.196505858,8.257429084,4.039348598
-4.795447497,9.28092583,4.715240021
-5.599264969,10.70700448,5.697622127
-5.717015139,11.35683195,6.458229825
-6.608358365,12.82551929,7.049491898
-6.624585894,12.91229443,7.324356849
-7.071931606,13.43827117,7.39781371
-6.792940621,13.03309855,7.345572017
-7.452054372,13.8246244,7.799582299
-7.004101042,12.95854315,7.24182121
-9.294580713,16.21346864,8.674453928
-7.150533843,14.03156259,9.197604478
