Time,V(v),E.Y,E.Y.00,E.Y.01,E.Y.02,E.Y.03,E.Y.04,E.Y.05,E.Y.06,E.Y.07,E.Y.08,E.X,E.X.00,E.X.01,E.X.02,E.X.03,E.X.04,E.X.05,E.X.06,E.X.07,E.X.08,V(v).00,V(v).01,V(v).02,V(v).03,V(v).04,V(v).05,V(v).06,V(v).07,V(v).08,Vt(v),U0,U1
1989-03-12 00:00:00,-5.722036395813046,-31.36852906599337,-6.792458645502353,-2.5034164562069186,0.4938798365165716,0.8476701229729388,0.5736045338671685,0.8032932743350434,1.0170316771041665,-1.9297359482607754,-23.878397460819215,15.26405749228613,2.6204276281901886,0.17087828851968465,1.195260502784734,1.6544071308423551,1.329940706231046,1.651385275115689,2.1514957603932743,0.7178397128011764,3.7724224874079817,-0.7677633793839156,-0.7778491900519285,1.251001241204801,0.4024544413356961,0.6323267906618713,0.609843997581186,1.3566994679317217,-1.8502145741470812,-6.578535190945397,-8.002036395813047,-1.46,0.8200000000000001
1989-03-12 00:01:00,-6.2236942843819225,-32.44405604263919,-7.287343707901278,-2.419468863598584,0.3781934758385086,0.627314221456612,0.42696192191317217,0.5793899459483385,0.6414378745881285,-2.006045650082729,-23.384495260801355,14.871573588359023,1.09738076134173,-0.07512093795908101,1.2170681047784526,1.6846845644807926,1.353767564314606,1.6805429349744254,2.186389888680785,0.7943952316532576,4.932465476094055,-0.9778319651271131,-0.7965694137836531,1.0480819234194154,0.34946351060617237,0.5652354216607053,0.5312271029939877,1.0105444267614043,-1.9162036567454024,-6.037641634167439,-8.083694284381922,-1.24,0.62
1989-03-12 00:02:00,-10.620195102973849,-40.58238512553123,-7.634368031920223,-2.712618850202276,-0.27722839014071626,-0.2858947520894629,-0.31530408456869874,-0.3482106252521904,-0.6415939694447708,-2.4754125718248745,-25.89175385008802,14.021422527710312,-1.6831588478472732,-0.5556416354999555,1.252619912512468,1.7262753525075074,1.3905932408756294,1.7210651302887496,2.230454467781883,0.9874521211082744,6.951762785983028,-1.2791398221748242,-0.9809915844294393,-0.12783603110790778,0.12044805529327578,0.20386128222735295,0.190543401700263,-0.18595378515783778,-2.3634789583447926,-6.197647660979939,-11.150195102973848,-0.31999999999999995,0.21000000000000002
1989-03-12 00:03:00,-14.056463307554768,-43.850465794074964,-7.82546974830297,-2.751068748666068,-1.0388382761103547,-1.2387692119882818,-1.1361166042908044,-1.3069645445363312,-1.8691745467156837,-2.673363032590476,-24.010701080873993,12.309017308423185,-2.4816567279477835,-0.9425597236575016,1.1970854288489121,1.6200003219803703,1.3167688215632247,1.6091608910844233,2.0383066400292487,1.103052965307181,6.84885869121511,-1.3791762053777061,-1.065578210378735,-1.5231889745212208,-0.13530080839285175,-0.22552572092143963,-0.19028964936095127,-1.3744918829114794,-2.547020365996296,-5.6158914896940875,-13.166463307554768,0.7700000000000001,-0.12
1989-03-12 00:04:00,-14.17117913395133,-38.39361167781098,-6.981643078035085,-2.7725117060272875,-1.4225435548696113,-1.6148170827214576,-1.508735174722868,-1.670945272747688,-2.200555328811459,-2.4747698861887852,-17.747090593686742,9.782955524849733,-0.6249108919723597,-0.7634207226127052,0.9549791876855693,1.2885913980799895,1.0429539556718899,1.2705490918147426,1.5722593912823462,0.9692550060195064,4.072699108880754,-1.087552210344695,-1.0391089836001977,-2.290119068726286,-0.2686954366737572,-0.4829090767101589,-0.39014726461598126,-1.7726708003005902,-2.3655380610880385,-4.474438231891626,-12.53117913395133,1.44,-0.2
1989-03-12 00:05:00,-8.969036095159929,-26.675731191816546,-6.902675374865872,-2.690150255606603,-0.9123414808885217,-0.7958113396494693,-0.8828110925287062,-0.8184599726445,-0.8917087156994492,-1.9595163500464987,-10.822256609886923,9.873133968059097,2.3652411072711135,-0.16643351035477774,0.7921343458694295,1.1129414429104705,0.8771853964503457,1.09543281695461,1.3770285588184774,0.7529511845895249,1.6666526255499035,-0.8069930510470881,-0.9011469731999745,-1.4151083068846522,-0.07882054331398741,-0.21319050459514272,-0.10278871544245018,-0.5801599246442141,-1.8751873750506949,-2.995640700981724,-8.19903609515993,0.82,0.05000000000000002
1989-03-12 00:06:00,-3.8065609641879607,-17.934699706876277,-5.195934934357373,-2.5702797840815066,-0.003037103338565542,0.35481721714216446,0.11171424168463347,0.35235524227278825,0.638552440682284,-1.796338177238049,-9.826548849642654,10.67920156588174,2.712769341361811,0.1419994251862386,0.865150175405799,1.2456761859424417,0.9726900650786496,1.2343686878841675,1.602246318933671,0.6600624571739246,1.2442389089150367,-0.5236145592850785,-0.8048608580523018,0.25284137286308006,0.23049888972574026,0.30864403925964906,0.3627042604864453,0.8987606302878007,-1.7235287797881016,-2.808005959685194,-4.646560964187961,-0.49,0.35
1989-03-12 00:07:00,-0.5898600676378862,-12.816082172957568,-4.541895537233573,-2.2707037120904547,0.4985926733260915,0.9132609275210651,0.6277273288655287,0.9122715445833969,1.2988951865661593,-1.7327900605538609,-8.52144052394192,12.318853213392357,2.558859789351884,0.12694114341275967,1.0904247131815068,1.5377734095254387,1.2218998951350093,1.53160840027527,1.992018740473066,0.6594422693750781,1.5998848526623433,-0.4408377863027977,-0.7107729293412121,1.2282284019520848,0.4061576825644576,0.631293277628203,0.6283987987594521,1.5915819426993425,-1.6591701212671022,-2.2647393343303146,-2.4798600676378864,-1.4100000000000001,0.48
1989-03-12 00:08:00,-0.6850219394531809,-12.87788553704144,-4.926014892963811,-2.3541871996915815,0.5476761389494191,0.9082289227377573,0.6531653654246752,0.8995474071724108,1.21675422816472,-1.6933797069498502,-8.129675799885181,11.626907688605238,2.7306312206876235,0.16881077548979848,1.074937911433087,1.4364680282507836,1.1755464315003936,1.4217382833606158,1.7532906832883273,0.6554527485621708,1.210031606032437,-0.4821346375764497,-0.7299675063027191,1.3124615175447392,0.3935084426949576,0.6319579908968772,0.6031123055187202,1.469877587435163,-1.6197941387230106,-2.264043500941459,-2.455021939453181,-1.31,0.45999999999999996
1989-03-12 00:09:00,-1.7132702064312697,-13.90095223685024,-6.960697586473114,-2.6303361444945965,0.5888781010942963,1.0193627185021967,0.7163083768143339,1.0153221528161578,1.4408723492172522,-1.6520341586474803,-7.438628045679286,7.256287724555321,4.207271110395001,0.38392907956979777,0.5441933675482822,0.6751462092156706,0.5639342809719695,0.642346564839941,0.6416496951139158,0.4891184999019377,-0.8913010830011959,-0.6499171168436181,-0.7791720427684108,1.2285670999795073,0.3365625333318006,0.5045474021706964,0.5010882129795586,1.4727457380413849,-1.6026408142059958,-2.725051219116193,-2.5632702064312696,-0.44,0.41000000000000003
