Voltage,Time,dT
-126.358907631166,1989-03-13 23:53:32.761587,42812.76158742777
-170.47025134402298,1989-03-13 23:47:54.413267,42474.413267244534
-163.52381751015326,1989-03-14 00:04:40.633051,43480.633050565775
-202.59447815285392,1989-03-14 00:02:46.504064,43366.50406369584
-106.12272742525857,1989-03-14 00:17:23.281682,44243.28168186297
-148.48646063921996,1989-03-14 00:30:01.794446,45001.79444620481
-190.82783486779493,1989-03-14 00:26:25.525251,44785.525251360894
-103.39571892304906,1989-03-14 00:34:07.014710,45247.014709736366
-172.75583651685594,1989-03-14 00:41:01.648460,45661.64846019967
-202.94349646132474,1989-03-14 00:39:12.754748,45552.75474795678
-123.10701264158678,1989-03-14 00:51:32.184936,46292.18493628295
-157.2933559562993,1989-03-14 00:59:05.769130,46745.76912997159
