"Timestamp","TZ","V_(S2)_OXF (1S) (V)","I_(S2)_OXF (1S) (mA)","Calculation (watts)"
2024/05/15 23:45:05.005,n,-209.14172,-600.71148,125.63384
2024/05/15 23:45:10.082,n,-209.1593,-600.73052,125.64838
2024/05/15 23:45:15.055,n,-209.52258,-600.65436,125.85066
2024/05/15 23:45:20.002,n,-209.14172,-600.69196,125.62976
2024/05/15 23:45:25.000,n,-209.1051,-600.69196,125.60776
2024/05/15 23:45:30.006,n,-208.94202,-600.63532,125.49796
2024/05/15 23:45:35.114,n,-209.08704,-600.65436,125.58904
2024/05/15 23:45:40.000,n,-209.3048,-600.65436,125.71984
2024/05/15 23:45:45.003,n,-209.4679,-600.69196,125.82568
2024/05/15 23:45:50.000,n,-209.55872,-600.69196,125.88024
2024/05/15 23:45:55.005,n,-209.05042,-600.69196,125.57492
2024/05/15 23:46:00.000,n,-209.19592,-600.75008,125.67446
2024/05/15 23:46:05.000,n,-209.12366,-600.69196,125.6189
2024/05/15 23:46:10.001,n,-208.92396,-600.71148,125.50302
2024/05/15 23:46:15.000,n,-209.34144,-600.63532,125.73786
2024/05/15 23:46:20.004,n,-209.08704,-600.71148,125.60098
2024/05/15 23:46:25.000,n,-209.19592,-600.71148,125.6664
2024/05/15 23:46:30.008,n,-209.34144,-600.65436,125.74184
2024/05/15 23:46:35.028,n,-208.96058,-600.67292,125.51696
2024/05/15 23:46:40.011,n,-209.32288,-600.71148,125.74266
2024/05/15 23:46:45.070,n,-209.08704,-600.65436,125.58904
2024/05/15 23:46:50.000,n,-209.1593,-600.75008,125.65246
2024/05/15 23:46:55.007,n,-208.86926,-600.63532,125.45426
2024/05/15 23:47:00.000,n,-209.48646,-600.73052,125.84492
2024/05/15 23:47:05.000,n,-209.23254,-600.5396,125.65244
2024/05/15 23:47:10.003,n,-209.48646,-600.67292,125.83284
2024/05/15 23:47:15.000,n,-209.14172,-600.73052,125.63782
2024/05/15 23:47:20.006,n,-209.19592,-600.69196,125.66232
2024/05/15 23:47:25.000,n,-209.19592,-600.73052,125.67038
2024/05/15 23:47:30.000,n,-209.1593,-600.75008,125.65246
2024/05/15 23:47:35.004,n,-209.17786,-600.6158,125.63552
2024/05/15 23:47:40.000,n,-209.01478,-600.73052,125.56156
2024/05/15 23:47:45.089,n,-209.1593,-600.65436,125.63246
2024/05/15 23:47:50.000,n,-209.08704,-600.73052,125.60498
2024/05/15 23:47:55.027,n,-208.7423,-600.71148,125.39392
2024/05/15 23:48:00.003,n,-209.05042,-600.65436,125.56704
2024/05/15 23:48:05.000,n,-209.32288,-600.71148,125.74266
2024/05/15 23:48:10.006,n,-209.05042,-600.71148,125.579
2024/05/15 23:48:15.082,n,-208.86926,-600.65436,125.45824
2024/05/15 23:48:20.042,n,-209.14172,-600.63532,125.6179
2024/05/15 23:48:25.003,n,-209.1051,-600.65436,125.5999
2024/05/15 23:48:30.000,n,-209.01478,-600.71148,125.55758
2024/05/15 23:48:35.006,n,-208.97814,-600.71148,125.53558
2024/05/15 23:48:40.000,n,-208.83312,-600.71148,125.44846
2024/05/15 23:48:45.118,n,-209.03284,-600.69196,125.56436
2024/05/15 23:48:50.004,n,-208.72424,-600.71148,125.38306
2024/05/15 23:48:55.000,n,-208.96058,-600.73052,125.529
2024/05/15 23:49:00.006,n,-209.1051,-600.67292,125.60378
2024/05/15 23:49:05.000,n,-209.23254,-600.69196,125.6843
2024/05/15 23:49:10.009,n,-209.14172,-600.69196,125.62976
2024/05/15 23:49:15.068,n,-209.1051,-600.5782,125.58396
2024/05/15 23:49:20.000,n,-208.83312,-600.67292,125.44042
2024/05/15 23:49:25.007,n,-209.03284,-600.73052,125.5724
2024/05/15 23:49:30.000,n,-209.359,-600.71148,125.76436
2024/05/15 23:49:35.154,n,-209.3048,-600.65436,125.71984
2024/05/15 23:49:40.002,n,-209.08704,-600.69196,125.5969
2024/05/15 23:49:45.000,n,-209.4137,-600.65436,125.78526
2024/05/15 23:49:50.006,n,-208.94202,-600.71148,125.51388
2024/05/15 23:49:55.000,n,-208.72424,-600.65436,125.37112
2024/05/15 23:50:00.009,n,-209.17786,-600.75008,125.66362
2024/05/15 23:50:05.001,n,-209.50452,-600.69196,125.84768
2024/05/15 23:50:10.000,n,-208.88732,-600.67292,125.47296
2024/05/15 23:50:15.005,n,-208.92396,-600.69196,125.49894
2024/05/15 23:50:20.000,n,-209.03284,-600.73052,125.5724
2024/05/15 23:50:25.004,n,-209.59534,-600.65436,125.89436
2024/05/15 23:50:30.018,n,-209.3048,-600.69196,125.72772
2024/05/15 23:50:35.000,n,-209.32288,-600.71148,125.74266
2024/05/15 23:50:40.004,n,-209.37708,-600.69196,125.77114
2024/05/15 23:50:45.065,n,-208.97814,-600.69196,125.5315
2024/05/15 23:50:50.007,n,-209.03284,-600.69196,125.56436
2024/05/15 23:50:55.000,n,-209.03284,-600.67292,125.56036
2024/05/15 23:51:00.010,n,-209.1051,-600.71148,125.61184
2024/05/15 23:51:05.004,n,-208.66956,-600.67292,125.34216
2024/05/15 23:51:10.000,n,-208.88732,-600.69196,125.47694
2024/05/15 23:51:15.010,n,-209.06896,-600.67292,125.58208
2024/05/15 23:51:20.000,n,-209.14172,-600.75008,125.64192
2024/05/15 23:51:25.010,n,-208.96058,-600.69196,125.52094
2024/05/15 23:51:30.053,n,-209.03284,-600.63532,125.5525
2024/05/15 23:51:35.030,n,-208.99622,-600.6158,125.52644
2024/05/15 23:51:40.007,n,-209.26818,-600.71148,125.70982
2024/05/15 23:51:45.129,n,-208.66956,-600.63532,125.3343
2024/05/15 23:51:50.109,n,-209.1051,-600.67292,125.60378
2024/05/15 23:51:55.053,n,-209.03284,-600.67292,125.56036
2024/05/15 23:52:00.047,n,-209.14172,-600.63532,125.6179
2024/05/15 23:52:05.006,n,-208.5973,-600.65436,125.29488
2024/05/15 23:52:10.000,n,-209.32288,-600.63532,125.72672
2024/05/15 23:52:15.076,n,-208.83312,-600.69196,125.44438
2024/05/15 23:52:20.019,n,-208.86926,-600.67292,125.46212
2024/05/15 23:52:25.000,n,-208.92396,-600.65436,125.49108
2024/05/15 23:52:30.005,n,-209.12366,-600.67292,125.61492
2024/05/15 23:52:35.004,n,-208.94202,-600.63532,125.49796
2024/05/15 23:52:40.008,n,-209.25012,-600.73052,125.70294
2024/05/15 23:52:45.002,n,-209.12366,-600.67292,125.61492
2024/05/15 23:52:50.000,n,-208.81506,-600.71148,125.43762
2024/05/15 23:52:55.005,n,-209.1051,-600.71148,125.61184
2024/05/15 23:53:00.000,n,-209.1051,-600.75008,125.6199
2024/05/15 23:53:05.009,n,-208.7965,-600.65436,125.41454
2024/05/15 23:53:10.001,n,-208.76086,-600.67292,125.397
