"Timestamp","TZ","V_(S2)_OXF (1S) (V)","I_(S2)_OXF (1S) (mA)","Calculation (watts)"
2024/05/14 23:45:05.007,n,-208.5237,-600.53808,125.22644
2024/05/14 23:45:10.001,n,-208.45094,-600.51904,125.17876
2024/05/14 23:45:15.000,n,-208.66872,-600.5576,125.3176
2024/05/14 23:45:20.020,n,-208.85036,-600.51904,125.41862
2024/05/14 23:45:25.061,n,-208.68728,-600.51904,125.32068
2024/05/14 23:45:30.081,n,-208.65066,-600.5576,125.30674
2024/05/14 23:45:35.000,n,-208.63258,-600.53808,125.29182
2024/05/14 23:45:40.000,n,-209.05006,-600.57668,125.55058
2024/05/14 23:45:45.003,n,-208.36062,-600.5576,125.13256
2024/05/14 23:45:50.119,n,-208.54176,-600.5576,125.24134
2024/05/14 23:45:55.007,n,-208.41482,-600.53808,125.16104
2024/05/14 23:46:00.000,n,-208.61402,-600.5576,125.28474
2024/05/14 23:46:05.000,n,-208.74148,-600.5576,125.36128
2024/05/14 23:46:10.003,n,-208.8318,-600.53808,125.41146
2024/05/14 23:46:15.000,n,-208.68728,-600.57668,125.3327
2024/05/14 23:46:20.006,n,-209.06814,-600.53808,125.55338
2024/05/14 23:46:25.024,n,-209.05006,-600.57668,125.55058
2024/05/14 23:46:30.047,n,-208.70484,-600.5576,125.3393
2024/05/14 23:46:35.005,n,-208.72292,-600.57668,125.35412
2024/05/14 23:46:40.000,n,-208.48756,-600.5,125.19678
2024/05/14 23:46:45.052,n,-208.57838,-600.5,125.25132
2024/05/14 23:46:50.000,n,-208.68728,-600.48144,125.31284
2024/05/14 23:46:55.009,n,-208.86842,-600.53808,125.43346
2024/05/14 23:47:00.002,n,-208.39626,-600.5,125.14196
2024/05/14 23:47:05.000,n,-208.55982,-600.5,125.24018
2024/05/14 23:47:10.005,n,-208.99586,-600.5,125.50202
2024/05/14 23:47:15.000,n,-208.8318,-600.5576,125.41554
2024/05/14 23:47:20.009,n,-208.85036,-600.5576,125.42668
2024/05/14 23:47:25.002,n,-208.65066,-600.53808,125.30268
2024/05/14 23:47:30.000,n,-209.0315,-600.53808,125.53138
2024/05/14 23:47:35.005,n,-208.86842,-600.5576,125.43752
2024/05/14 23:47:40.000,n,-208.37868,-600.5,125.1314
2024/05/14 23:47:45.041,n,-208.55982,-600.5576,125.2522
2024/05/14 23:47:50.002,n,-208.50514,-600.57668,125.22332
2024/05/14 23:47:55.000,n,-208.90456,-600.5576,125.45922
2024/05/14 23:48:00.016,n,-208.63258,-600.5576,125.2959
2024/05/14 23:48:05.029,n,-208.61402,-600.5576,125.28474
2024/05/14 23:48:10.008,n,-208.79566,-600.57668,125.3978
2024/05/14 23:48:15.001,n,-208.28786,-600.57668,125.09284
2024/05/14 23:48:20.000,n,-208.23316,-600.57668,125.05998
2024/05/14 23:48:25.071,n,-208.43288,-600.48144,125.16008
2024/05/14 23:48:30.000,n,-208.32398,-600.53808,125.1065
2024/05/14 23:48:35.007,n,-208.39626,-600.5576,125.15396
2024/05/14 23:48:40.000,n,-208.1609,-600.5576,125.01262
2024/05/14 23:48:45.144,n,-208.50514,-600.51904,125.2113
2024/05/14 23:48:50.004,n,-208.65066,-600.57668,125.31072
2024/05/14 23:48:55.000,n,-208.70484,-600.61476,125.35122
2024/05/14 23:49:00.007,n,-208.54176,-600.53808,125.23728
2024/05/14 23:49:05.000,n,-208.43288,-600.61476,125.18786
2024/05/14 23:49:10.078,n,-208.54176,-600.53808,125.23728
2024/05/14 23:49:15.020,n,-208.68728,-600.51904,125.32068
2024/05/14 23:49:20.000,n,-208.63258,-600.57668,125.29986
2024/05/14 23:49:25.007,n,-208.85036,-600.53808,125.4226
2024/05/14 23:49:30.000,n,-208.2698,-600.61476,125.0899
2024/05/14 23:49:35.010,n,-208.94118,-600.53808,125.47714
2024/05/14 23:49:40.009,n,-208.72292,-600.5576,125.35014
2024/05/14 23:49:45.013,n,-208.70484,-600.5952,125.34714
2024/05/14 23:49:50.006,n,-208.48756,-600.61476,125.2207
2024/05/14 23:49:55.000,n,-208.95924,-600.5576,125.49208
2024/05/14 23:50:00.009,n,-208.74148,-600.5576,125.36128
2024/05/14 23:50:05.088,n,-208.8318,-600.53808,125.41146
2024/05/14 23:50:10.000,n,-208.59596,-600.5952,125.28174
2024/05/14 23:50:15.006,n,-208.63258,-600.53808,125.29182
2024/05/14 23:50:20.000,n,-208.59596,-600.5576,125.2739
2024/05/14 23:50:25.008,n,-208.55982,-600.5576,125.2522
2024/05/14 23:50:30.003,n,-208.63258,-600.57668,125.29986
2024/05/14 23:50:35.000,n,-208.63258,-600.5576,125.2959
2024/05/14 23:50:40.006,n,-208.45094,-600.5952,125.19464
2024/05/14 23:50:45.000,n,-208.86842,-600.51904,125.42948
2024/05/14 23:50:50.090,n,-208.61402,-600.5576,125.28474
2024/05/14 23:50:55.020,n,-208.36062,-600.5576,125.13256
2024/05/14 23:51:00.012,n,-208.39626,-600.5576,125.15396
2024/05/14 23:51:05.005,n,-208.70484,-600.51904,125.33124
2024/05/14 23:51:10.000,n,-208.54176,-600.5576,125.24134
2024/05/14 23:51:15.010,n,-208.70484,-600.5576,125.3393
2024/05/14 23:51:20.001,n,-208.8318,-600.53808,125.41146
2024/05/14 23:51:25.086,n,-208.32398,-600.57668,125.11452
2024/05/14 23:51:30.005,n,-208.68728,-600.5576,125.32874
2024/05/14 23:51:35.000,n,-208.43288,-600.5952,125.1838
2024/05/14 23:51:40.114,n,-208.63258,-600.61476,125.30782
2024/05/14 23:51:45.001,n,-208.66872,-600.5576,125.3176
2024/05/14 23:51:50.011,n,-208.97682,-600.61476,125.51456
2024/05/14 23:51:55.004,n,-209.05006,-600.61476,125.55856
2024/05/14 23:52:00.000,n,-208.70484,-600.5952,125.34714
2024/05/14 23:52:05.007,n,-208.79566,-600.53808,125.38976
2024/05/14 23:52:10.088,n,-208.50514,-600.53808,125.21528
2024/05/14 23:52:15.010,n,-208.59596,-600.57668,125.27788
2024/05/14 23:52:20.004,n,-208.34206,-600.51904,125.11338
2024/05/14 23:52:25.000,n,-208.30642,-600.57668,125.10398
2024/05/14 23:52:30.033,n,-208.99586,-600.5576,125.51406
2024/05/14 23:52:35.066,n,-208.79566,-600.57668,125.3978
2024/05/14 23:52:40.010,n,-208.28786,-600.53808,125.0848
2024/05/14 23:52:45.106,n,-208.65066,-600.5,125.29472
2024/05/14 23:52:50.000,n,-208.75954,-600.53808,125.36806
2024/05/14 23:52:55.006,n,-208.36062,-600.5576,125.13256
2024/05/14 23:53:00.000,n,-208.81374,-600.5576,125.40468
2024/05/14 23:53:05.011,n,-208.95924,-600.5576,125.49208
2024/05/14 23:53:10.003,n,-208.45094,-600.57668,125.19078
2024/05/14 23:53:15.012,n,-208.39626,-600.53808,125.1499
2024/05/14 23:53:20.050,n,-208.85036,-600.51904,125.41862
2024/05/14 23:53:25.000,n,-208.54176,-600.5,125.22932
2024/05/14 23:53:30.009,n,-208.63258,-600.5,125.28388
2024/05/14 23:53:35.052,n,-208.79566,-600.5,125.3818
2024/05/14 23:53:40.012,n,-208.1609,-600.53808,125.00856
2024/05/14 23:53:45.005,n,-208.5237,-600.53808,125.22644
2024/05/14 23:53:50.000,n,-208.48756,-600.51904,125.20076
2024/05/14 23:53:55.009,n,-208.63258,-600.51904,125.28784
2024/05/14 23:54:00.002,n,-208.70484,-600.5576,125.3393
2024/05/14 23:54:05.011,n,-208.4695,-600.5,125.18594
2024/05/14 23:54:10.005,n,-208.57838,-600.53808,125.25926
2024/05/14 23:54:15.000,n,-208.65066,-600.57668,125.31072
2024/05/14 23:54:20.008,n,-208.55982,-600.5576,125.2522
2024/05/14 23:54:25.101,n,-208.37868,-600.5,125.1314
2024/05/14 23:54:30.012,n,-208.79566,-600.53808,125.38976
2024/05/14 23:54:35.004,n,-208.70484,-600.53808,125.33522
2024/05/14 23:54:40.000,n,-208.45094,-600.53808,125.18272
2024/05/14 23:54:45.030,n,-208.57838,-600.53808,125.25926
2024/05/14 23:54:50.001,n,-208.77712,-600.51904,125.37464
2024/05/14 23:54:55.011,n,-208.68728,-600.51904,125.32068
2024/05/14 23:55:00.004,n,-208.92262,-600.51904,125.46202
2024/05/14 23:55:05.000,n,-208.5237,-600.5,125.21848
2024/05/14 23:55:10.007,n,-208.48756,-600.57668,125.21278
2024/05/14 23:55:15.067,n,-208.54176,-600.57668,125.24532
2024/05/14 23:55:20.011,n,-208.77712,-600.51904,125.37464
2024/05/14 23:55:25.004,n,-208.92262,-600.5,125.45804
2024/05/14 23:55:30.013,n,-208.55982,-600.53808,125.24812
2024/05/14 23:55:35.007,n,-208.61402,-600.53808,125.28068
2024/05/14 23:55:40.001,n,-208.54176,-600.57668,125.24532
2024/05/14 23:55:45.010,n,-208.81374,-600.53808,125.4006
2024/05/14 23:55:50.140,n,-208.74148,-600.53808,125.3572
2024/05/14 23:55:55.013,n,-208.41482,-600.51904,125.15706
2024/05/14 23:56:00.056,n,-208.1609,-600.44288,124.98874
2024/05/14 23:56:05.000,n,-208.28786,-600.5,125.07686
2024/05/14 23:56:10.010,n,-208.41482,-600.51904,125.15706
2024/05/14 23:56:15.003,n,-208.66872,-600.5,125.30556
2024/05/14 23:56:20.014,n,-208.68728,-600.53808,125.32466
2024/05/14 23:56:25.006,n,-208.57838,-600.48144,125.24746
2024/05/14 23:56:30.000,n,-208.57838,-600.48144,125.24746
2024/05/14 23:56:35.010,n,-208.68728,-600.57668,125.3327
2024/05/14 23:56:40.003,n,-208.81374,-600.48144,125.38878
2024/05/14 23:56:45.046,n,-208.70484,-600.46192,125.31932
2024/05/14 23:56:50.036,n,-208.75954,-600.5,125.3601
2024/05/14 23:56:55.032,n,-208.92262,-600.46192,125.45008
2024/05/14 23:57:00.010,n,-208.2698,-600.53808,125.07394
2024/05/14 23:57:05.060,n,-208.79566,-600.51904,125.38578
2024/05/14 23:57:10.012,n,-208.72292,-600.51904,125.3421
2024/05/14 23:57:15.006,n,-208.90456,-600.48144,125.44332
2024/05/14 23:57:20.000,n,-208.81374,-600.51904,125.39662
2024/05/14 23:57:25.100,n,-208.34206,-600.48144,125.10554
2024/05/14 23:57:30.002,n,-208.75954,-600.5,125.3601
2024/05/14 23:57:35.012,n,-208.72292,-600.51904,125.3421
2024/05/14 23:57:40.005,n,-208.70484,-600.5576,125.3393
2024/05/14 23:57:45.015,n,-208.63258,-600.5576,125.2959
2024/05/14 23:57:50.008,n,-208.43288,-600.5,125.16396
2024/05/14 23:57:55.068,n,-208.70484,-600.51904,125.33124
2024/05/14 23:58:00.011,n,-208.94118,-600.5576,125.48122
2024/05/14 23:58:05.004,n,-208.70484,-600.5,125.32726
2024/05/14 23:58:10.042,n,-208.41482,-600.53808,125.16104
2024/05/14 23:58:15.008,n,-208.59596,-600.48144,125.25802
2024/05/14 23:58:20.001,n,-208.57838,-600.51904,125.2553
2024/05/14 23:58:25.011,n,-208.8318,-600.57668,125.41952
2024/05/14 23:58:30.004,n,-208.65066,-600.51904,125.2987
2024/05/14 23:58:35.014,n,-208.59596,-600.53808,125.26982
2024/05/14 23:58:40.189,n,-208.886,-600.5,125.43606
2024/05/14 23:58:45.001,n,-208.85036,-600.5576,125.42668
2024/05/14 23:58:50.010,n,-208.54176,-600.48144,125.22546
2024/05/14 23:58:55.004,n,-208.48756,-600.5,125.19678
2024/05/14 23:59:00.031,n,-208.75954,-600.48144,125.35622
2024/05/14 23:59:05.007,n,-208.41482,-600.48144,125.14922
2024/05/14 23:59:10.000,n,-208.8318,-600.5,125.4035
2024/05/14 23:59:15.086,n,-208.77712,-600.5,125.37066
2024/05/14 23:59:20.004,n,-208.37868,-600.53808,125.13934
2024/05/14 23:59:25.013,n,-208.48756,-600.5576,125.2088
2024/05/14 23:59:30.007,n,-208.70484,-600.5576,125.3393
2024/05/14 23:59:35.099,n,-208.70484,-600.38576,125.30342
2024/05/14 23:59:40.010,n,-208.61402,-600.51904,125.2767
2024/05/14 23:59:45.000,n,-208.886,-600.48144,125.43218
2024/05/14 23:59:50.000,n,-208.86842,-600.5,125.4255
2024/05/14 23:59:55.000,n,-208.50514,-600.5,125.20734
2024/05/15 00:00:00.016,n,-208.79566,-600.53808,125.38976
2024/05/15 00:00:05.000,n,-208.75954,-600.51904,125.36408
2024/05/15 00:00:10.000,n,-208.63258,-600.53808,125.29182
2024/05/15 00:00:15.013,n,-208.41482,-600.61476,125.17702
2024/05/15 00:00:20.000,n,-208.59596,-600.5576,125.2739
2024/05/15 00:00:25.016,n,-208.70484,-600.51904,125.33124
2024/05/15 00:00:30.009,n,-208.81374,-600.61476,125.41662
2024/05/15 00:00:35.000,n,-208.79566,-600.46192,125.37384
2024/05/15 00:00:40.012,n,-208.68728,-600.53808,125.32466
2024/05/15 00:00:45.005,n,-208.55982,-600.48144,125.23632
2024/05/15 00:00:50.000,n,-208.55982,-600.48144,125.23632
2024/05/15 00:00:55.000,n,-208.81374,-600.5576,125.40468
2024/05/15 00:01:00.002,n,-208.45094,-600.5576,125.18682
2024/05/15 00:01:05.000,n,-208.886,-600.53808,125.444
2024/05/15 00:01:10.005,n,-208.65066,-600.48144,125.29084
2024/05/15 00:01:15.000,n,-208.65066,-600.51904,125.2987
2024/05/15 00:01:20.008,n,-208.57838,-600.5,125.25132
2024/05/15 00:01:25.101,n,-208.5237,-600.40428,125.19852
2024/05/15 00:01:30.000,n,-208.63258,-600.48144,125.28
2024/05/15 00:01:35.000,n,-208.70484,-600.5576,125.3393
2024/05/15 00:01:40.014,n,-208.886,-600.53808,125.444
2024/05/15 00:01:45.125,n,-208.97682,-600.5,125.49058
2024/05/15 00:01:50.000,n,-208.59596,-600.5,125.26188
2024/05/15 00:01:55.011,n,-208.54176,-600.53808,125.23728
2024/05/15 00:02:00.000,n,-208.48756,-600.53808,125.20474
2024/05/15 00:02:05.000,n,-208.2151,-600.51904,125.03714
2024/05/15 00:02:10.000,n,-208.54176,-600.5952,125.2492
2024/05/15 00:02:15.000,n,-208.63258,-600.51904,125.28784
2024/05/15 00:02:20.000,n,-208.65066,-600.51904,125.2987
