"Timestamp","TZ","V_(S2)_OXF (1S) (V)","I_(S2)_OXF (1S) (mA)","Calculation (watts)"
2024/05/13 23:49:50.000,n,-208.50316,-600.51044,125.20832
2024/05/13 23:49:55.000,n,-208.88402,-600.549,125.4451
2024/05/13 23:50:00.030,n,-209.0471,-600.56756,125.54692
2024/05/13 23:50:05.024,n,-209.39134,-600.52948,125.74568
2024/05/13 23:50:10.136,n,-209.0471,-600.47236,125.52702
2024/05/13 23:50:15.000,n,-208.9016,-600.51044,125.4476
2024/05/13 23:50:20.000,n,-208.5393,-600.49092,125.22594
2024/05/13 23:50:25.000,n,-208.68432,-600.52948,125.32108
2024/05/13 23:50:30.000,n,-208.68432,-600.49092,125.31304
2024/05/13 23:50:35.000,n,-208.72044,-600.549,125.34686
2024/05/13 23:50:40.036,n,-208.81176,-600.51044,125.39364
2024/05/13 23:50:45.000,n,-209.37376,-600.56756,125.7431
2024/05/13 23:50:50.000,n,-209.06518,-600.51044,125.54582
2024/05/13 23:50:55.000,n,-209.11936,-600.51044,125.57838
2024/05/13 23:51:00.001,n,-209.24682,-600.56756,125.66686
2024/05/13 23:51:05.000,n,-208.82934,-600.56756,125.41612
2024/05/13 23:51:10.000,n,-209.08372,-600.49092,125.55288
2024/05/13 23:51:15.000,n,-208.86596,-600.47236,125.41824
2024/05/13 23:51:20.000,n,-209.22826,-600.56756,125.6557
2024/05/13 23:51:25.001,n,-209.156,-600.51044,125.60036
2024/05/13 23:51:30.005,n,-208.7927,-600.51044,125.3822
2024/05/13 23:51:35.000,n,-208.88402,-600.47236,125.42908
2024/05/13 23:51:40.000,n,-208.88402,-600.49092,125.43296
2024/05/13 23:51:45.000,n,-209.39134,-600.51044,125.74168
2024/05/13 23:51:50.001,n,-208.64818,-600.49092,125.29134
2024/05/13 23:51:55.000,n,-208.9016,-600.51044,125.4476
2024/05/13 23:52:00.071,n,-209.01048,-600.49092,125.5089
2024/05/13 23:52:05.025,n,-208.8474,-600.49092,125.41096
2024/05/13 23:52:10.000,n,-208.64818,-600.549,125.30346
2024/05/13 23:52:15.067,n,-209.01048,-600.45332,125.50104
2024/05/13 23:52:20.000,n,-209.156,-600.51044,125.60036
2024/05/13 23:52:25.000,n,-208.57542,-600.43428,125.23582
2024/05/13 23:52:30.000,n,-208.77514,-600.52948,125.37562
2024/05/13 23:52:35.000,n,-208.95628,-600.49092,125.47636
2024/05/13 23:52:40.001,n,-209.17406,-600.52948,125.6152
2024/05/13 23:52:45.000,n,-208.73852,-600.52948,125.35364
2024/05/13 23:52:50.020,n,-208.9929,-600.51044,125.50242
2024/05/13 23:52:55.000,n,-208.73852,-600.45332,125.33772
2024/05/13 23:53:00.000,n,-208.52074,-600.52948,125.22286
2024/05/13 23:53:05.000,n,-209.02904,-600.45332,125.51218
2024/05/13 23:53:10.000,n,-209.02904,-600.52948,125.5281
2024/05/13 23:53:15.003,n,-208.72044,-600.51044,125.33882
2024/05/13 23:53:20.000,n,-208.95628,-600.49092,125.47636
2024/05/13 23:53:25.000,n,-208.95628,-600.49092,125.47636
2024/05/13 23:53:30.000,n,-208.88402,-600.549,125.4451
2024/05/13 23:53:35.000,n,-208.77514,-600.5866,125.38756
2024/05/13 23:53:40.002,n,-208.75706,-600.52948,125.36478
2024/05/13 23:53:45.000,n,-208.55736,-600.51044,125.24088
2024/05/13 23:53:50.000,n,-208.35766,-600.41472,125.101
2024/05/13 23:53:55.000,n,-208.81176,-600.51044,125.39364
2024/05/13 23:54:00.059,n,-208.75706,-600.41472,125.34082
2024/05/13 23:54:05.001,n,-208.62962,-600.45332,125.27236
2024/05/13 23:54:10.000,n,-208.95628,-600.49092,125.47636
2024/05/13 23:54:15.005,n,-208.9929,-600.45332,125.4905
2024/05/13 23:54:20.000,n,-208.9016,-600.49092,125.4435
2024/05/13 23:54:25.093,n,-208.62962,-600.47236,125.27632
2024/05/13 23:54:30.001,n,-208.72044,-600.49092,125.33472
2024/05/13 23:54:35.000,n,-208.66624,-600.47236,125.29832
2024/05/13 23:54:40.000,n,-208.75706,-600.51044,125.3608
2024/05/13 23:54:45.000,n,-209.08372,-600.49092,125.55288
2024/05/13 23:54:50.000,n,-208.75706,-600.45332,125.34888
2024/05/13 23:54:55.000,n,-208.39428,-600.52948,125.1469
2024/05/13 23:55:00.000,n,-208.92016,-600.51044,125.45874
2024/05/13 23:55:05.005,n,-208.9016,-600.47236,125.43964
2024/05/13 23:55:10.000,n,-208.95628,-600.549,125.4885
2024/05/13 23:55:15.000,n,-208.57542,-600.45332,125.23982
2024/05/13 23:55:20.000,n,-208.57542,-600.49092,125.24766
2024/05/13 23:55:25.024,n,-208.68432,-600.47236,125.30916
2024/05/13 23:55:30.003,n,-208.57542,-600.47236,125.24378
2024/05/13 23:55:35.000,n,-209.08372,-600.47236,125.549
2024/05/13 23:55:40.000,n,-208.92016,-600.52948,125.46272
2024/05/13 23:55:45.020,n,-208.59398,-600.47236,125.25492
2024/05/13 23:55:50.000,n,-208.75706,-600.41472,125.34082
2024/05/13 23:55:55.002,n,-208.52074,-600.47236,125.21094
2024/05/13 23:56:00.000,n,-208.57542,-600.47236,125.24378
2024/05/13 23:56:05.000,n,-208.62962,-600.39568,125.26034
2024/05/13 23:56:10.000,n,-208.4851,-600.43428,125.1816
2024/05/13 23:56:15.000,n,-208.52074,-600.47236,125.21094
2024/05/13 23:56:20.002,n,-208.93822,-600.45332,125.45764
2024/05/13 23:56:25.000,n,-208.77514,-600.56756,125.38358
2024/05/13 23:56:30.139,n,-208.2307,-600.51044,125.04472
2024/05/13 23:56:35.000,n,-208.81176,-600.39568,125.36968
2024/05/13 23:56:40.058,n,-208.68432,-600.45332,125.3052
2024/05/13 23:56:45.001,n,-208.75706,-600.49092,125.35672
2024/05/13 23:56:50.000,n,-208.86596,-600.49092,125.4221
2024/05/13 23:56:55.000,n,-208.75706,-600.45332,125.34888
2024/05/13 23:57:00.000,n,-208.62962,-600.41472,125.2643
2024/05/13 23:57:05.000,n,-208.81176,-600.49092,125.38956
2024/05/13 23:57:10.051,n,-208.95628,-600.47236,125.47248
2024/05/13 23:57:15.000,n,-208.82934,-600.51044,125.4042
2024/05/13 23:57:20.000,n,-208.95628,-600.49092,125.47636
2024/05/13 23:57:25.000,n,-208.75706,-600.51044,125.3608
2024/05/13 23:57:30.000,n,-208.55736,-600.49092,125.2368
2024/05/13 23:57:35.000,n,-208.81176,-600.41472,125.37366
2024/05/13 23:57:40.000,n,-208.88402,-600.47236,125.42908
2024/05/13 23:57:45.004,n,-208.97484,-600.41472,125.47158
2024/05/13 23:57:50.000,n,-208.88402,-600.43428,125.42114
2024/05/13 23:57:55.000,n,-208.59398,-600.51044,125.26286
2024/05/13 23:58:00.001,n,-208.7927,-600.45332,125.37028
2024/05/13 23:58:05.000,n,-208.322,-600.549,125.10758
2024/05/13 23:58:10.003,n,-208.62962,-600.47236,125.27632
2024/05/13 23:58:15.000,n,-208.33958,-600.47236,125.10216
2024/05/13 23:58:20.000,n,-208.66624,-600.49092,125.30218
2024/05/13 23:58:25.000,n,-208.5393,-600.43428,125.21414
2024/05/13 23:58:30.000,n,-208.92016,-600.43428,125.44282
2024/05/13 23:58:35.186,n,-208.44848,-600.45332,125.16358
2024/05/13 23:58:40.000,n,-208.66624,-600.30048,125.26244
2024/05/13 23:58:45.000,n,-208.72044,-600.45332,125.32688
2024/05/13 23:58:50.000,n,-208.55736,-600.51044,125.24088
2024/05/13 23:58:55.000,n,-208.5393,-600.43428,125.21414
2024/05/13 23:59:00.002,n,-208.64818,-600.43428,125.27952
2024/05/13 23:59:05.127,n,-208.81176,-600.45332,125.38172
2024/05/13 23:59:10.000,n,-208.57542,-600.51044,125.25172
2024/05/13 23:59:15.000,n,-208.68432,-600.47236,125.30916
2024/05/13 23:59:20.000,n,-208.62962,-600.43428,125.26838
2024/05/13 23:59:25.001,n,-208.26732,-600.51044,125.0667
2024/05/13 23:59:30.000,n,-208.81176,-600.49092,125.38956
2024/05/13 23:59:35.000,n,-209.3557,-600.49092,125.7162
2024/05/13 23:59:40.000,n,-208.81176,-600.47236,125.3857
2024/05/13 23:59:45.000,n,-208.4304,-600.49092,125.16056
2024/05/13 23:59:50.001,n,-208.55736,-600.47236,125.23294
2024/05/13 23:59:55.061,n,-208.86596,-600.47236,125.41824
2024/05/14 00:00:00.005,n,-208.61156,-600.43428,125.25752
2024/05/14 00:00:05.000,n,-208.95628,-600.45332,125.4685
2024/05/14 00:00:10.000,n,-208.39428,-600.51044,125.14294
2024/05/14 00:00:15.199,n,-208.52074,-600.47236,125.21094
2024/05/14 00:00:20.000,n,-208.66624,-600.47236,125.29832
2024/05/14 00:00:25.004,n,-208.7927,-600.43428,125.3663
2024/05/14 00:00:30.000,n,-208.9929,-600.45332,125.4905
2024/05/14 00:00:35.000,n,-208.57542,-600.45332,125.23982
2024/05/14 00:00:40.001,n,-208.322,-600.47236,125.0916
2024/05/14 00:00:45.000,n,-208.44848,-600.43428,125.1596
2024/05/14 00:00:50.003,n,-208.4851,-600.41472,125.17752
2024/05/14 00:00:55.000,n,-208.19456,-600.45332,125.01112
2024/05/14 00:01:00.000,n,-208.81176,-600.45332,125.38172
2024/05/14 00:01:05.000,n,-208.64818,-600.47236,125.28746
2024/05/14 00:01:10.000,n,-208.26732,-600.45332,125.0548
2024/05/14 00:01:15.003,n,-208.75706,-600.43428,125.3449
2024/05/14 00:01:20.040,n,-208.39428,-600.51044,125.14294
2024/05/14 00:01:25.000,n,-208.72044,-600.49092,125.33472
2024/05/14 00:01:30.000,n,-208.88402,-600.49092,125.43296
2024/05/14 00:01:35.000,n,-208.9016,-600.45332,125.43566
2024/05/14 00:01:40.002,n,-208.66624,-600.45332,125.29434
2024/05/14 00:01:45.025,n,-208.9016,-600.49092,125.4435
2024/05/14 00:01:50.000,n,-208.66624,-600.49092,125.30218
2024/05/14 00:01:55.000,n,-208.30346,-600.41472,125.06846
2024/05/14 00:02:00.000,n,-208.55736,-600.37712,125.21308
2024/05/14 00:02:05.002,n,-208.62962,-600.47236,125.27632
2024/05/14 00:02:10.000,n,-208.73852,-600.47236,125.34172
2024/05/14 00:02:15.005,n,-208.86596,-600.45332,125.41426
2024/05/14 00:02:20.000,n,-208.57542,-600.43428,125.23582
2024/05/14 00:02:25.000,n,-208.64818,-600.47236,125.28746
2024/05/14 00:02:30.001,n,-208.61156,-600.43428,125.25752
2024/05/14 00:02:35.000,n,-208.28538,-600.47236,125.06962
2024/05/14 00:02:40.004,n,-208.52074,-600.43428,125.203
2024/05/14 00:02:45.000,n,-208.41184,-600.52948,125.15746
2024/05/14 00:02:50.009,n,-208.88402,-600.47236,125.42908
2024/05/14 00:02:55.001,n,-208.28538,-600.45332,125.06566
2024/05/14 00:03:00.161,n,-208.3762,-600.43428,125.11622
2024/05/14 00:03:05.004,n,-208.52074,-600.45332,125.20698
2024/05/14 00:03:10.000,n,-208.46654,-600.49092,125.18226
2024/05/14 00:03:15.000,n,-208.33958,-600.49092,125.10604
2024/05/14 00:03:20.001,n,-208.322,-600.52948,125.10352
2024/05/14 00:03:25.000,n,-208.57542,-600.47236,125.24378
2024/05/14 00:03:30.081,n,-208.61156,-600.49092,125.26934
2024/05/14 00:03:35.000,n,-208.08568,-600.549,124.96564
2024/05/14 00:03:40.000,n,-208.44848,-600.52948,125.17946
2024/05/14 00:03:45.000,n,-208.21312,-600.45332,125.02226
2024/05/14 00:03:50.000,n,-208.50316,-600.49092,125.20426
2024/05/14 00:03:55.003,n,-208.39428,-600.43428,125.12706
2024/05/14 00:04:00.000,n,-208.2307,-600.37712,125.01696
2024/05/14 00:04:05.000,n,-208.322,-600.47236,125.0916
2024/05/14 00:04:10.000,n,-208.50316,-600.37712,125.18054
2024/05/14 00:04:15.000,n,-208.46654,-600.31904,125.14644
2024/05/14 00:04:20.002,n,-208.4851,-600.47236,125.18954
2024/05/14 00:04:25.000,n,-208.5393,-600.45332,125.21812
2024/05/14 00:04:30.005,n,-208.35766,-600.39568,125.09704
2024/05/14 00:04:35.057,n,-208.46654,-600.39568,125.16242
2024/05/14 00:04:40.000,n,-209.08372,-600.45332,125.54502
2024/05/14 00:04:45.002,n,-208.7927,-600.37712,125.35438
2024/05/14 00:04:50.000,n,-208.68432,-600.43428,125.30122
2024/05/14 00:04:55.005,n,-208.46654,-600.41472,125.16638
2024/05/14 00:05:00.098,n,-208.77514,-600.41472,125.35166
2024/05/14 00:05:05.000,n,-208.41184,-600.43428,125.13762
2024/05/14 00:05:10.002,n,-208.61156,-600.43428,125.25752
2024/05/14 00:05:15.037,n,-208.92016,-600.41472,125.43874
2024/05/14 00:05:20.005,n,-208.50316,-600.37712,125.18054
2024/05/14 00:05:25.000,n,-208.5393,-600.39568,125.2061
2024/05/14 00:05:30.000,n,-208.52074,-600.39568,125.19496
2024/05/14 00:05:35.001,n,-208.322,-600.37712,125.07176
2024/05/14 00:05:40.000,n,-208.95628,-600.39568,125.45646
2024/05/14 00:05:45.005,n,-208.52074,-600.39568,125.19496
2024/05/14 00:05:50.000,n,-208.52074,-600.41472,125.19892
2024/05/14 00:05:55.000,n,-208.82934,-600.43428,125.3883
2024/05/14 00:06:00.002,n,-208.8474,-600.39568,125.39108
2024/05/14 00:06:05.112,n,-208.55736,-600.31904,125.20096
2024/05/14 00:06:10.054,n,-208.73852,-600.33856,125.31378
2024/05/14 00:06:15.012,n,-208.68432,-600.39568,125.29318
2024/05/14 00:06:20.075,n,-208.72044,-600.37712,125.31098
2024/05/14 00:06:25.000,n,-208.50316,-600.39568,125.1844
2024/05/14 00:06:30.000,n,-208.4304,-600.43428,125.14876
2024/05/14 00:06:35.004,n,-208.62962,-600.43428,125.26838
2024/05/14 00:06:40.000,n,-208.75706,-600.41472,125.34082
2024/05/14 00:06:45.007,n,-208.64818,-600.41472,125.27544
2024/05/14 00:06:50.000,n,-208.5393,-600.37712,125.20222
2024/05/14 00:06:55.000,n,-208.68432,-600.49092,125.31304
2024/05/14 00:07:00.003,n,-208.62962,-600.39568,125.26034
2024/05/14 00:07:05.000,n,-208.70286,-600.37712,125.30044
2024/05/14 00:07:10.006,n,-208.75706,-600.41472,125.34082
2024/05/14 00:07:15.000,n,-208.8474,-600.39568,125.39108
2024/05/14 00:07:20.000,n,-208.26732,-600.43428,125.05084
2024/05/14 00:07:25.013,n,-208.73852,-600.41472,125.32968
2024/05/14 00:07:30.000,n,-208.46654,-600.37712,125.15854
2024/05/14 00:07:35.006,n,-208.88402,-600.39568,125.41306
2024/05/14 00:07:40.000,n,-208.86596,-600.43428,125.41028
2024/05/14 00:07:45.000,n,-208.70286,-600.37712,125.30044
2024/05/14 00:07:50.053,n,-208.66624,-600.28144,125.25848
2024/05/14 00:07:55.000,n,-208.97484,-600.41472,125.47158
2024/05/14 00:08:00.005,n,-208.82934,-600.39568,125.38024
2024/05/14 00:08:05.000,n,-208.46654,-600.45332,125.17442
2024/05/14 00:08:10.000,n,-208.8474,-600.41472,125.39506
2024/05/14 00:08:15.002,n,-208.75706,-600.41472,125.34082
2024/05/14 00:08:20.000,n,-208.41184,-600.39568,125.12958
2024/05/14 00:08:25.005,n,-208.86596,-600.43428,125.41028
2024/05/14 00:08:30.000,n,-208.61156,-600.51044,125.27342
2024/05/14 00:08:35.000,n,-208.59398,-600.43428,125.24698
2024/05/14 00:08:40.002,n,-208.52074,-600.45332,125.20698
2024/05/14 00:08:45.000,n,-208.59398,-600.41472,125.2429
2024/05/14 00:08:50.060,n,-208.61156,-600.41472,125.25346
2024/05/14 00:08:55.000,n,-208.50316,-600.39568,125.1844
2024/05/14 00:09:00.008,n,-208.57542,-600.45332,125.23982
2024/05/14 00:09:05.069,n,-208.28538,-600.43428,125.06168
2024/05/14 00:09:10.000,n,-208.4851,-600.47236,125.18954
2024/05/14 00:09:15.005,n,-208.57542,-600.45332,125.23982
2024/05/14 00:09:20.000,n,-208.72044,-600.41472,125.31882
2024/05/14 00:09:25.008,n,-208.70286,-600.47236,125.3203
2024/05/14 00:09:30.084,n,-208.3762,-600.41472,125.11214
2024/05/14 00:09:35.046,n,-208.62962,-600.43428,125.26838
2024/05/14 00:09:40.004,n,-208.4304,-600.45332,125.15274
2024/05/14 00:09:45.000,n,-208.70286,-600.43428,125.31236
2024/05/14 00:09:50.007,n,-208.59398,-600.45332,125.25096
2024/05/14 00:09:55.001,n,-208.72044,-600.43428,125.32292
2024/05/14 00:10:00.000,n,-208.72044,-600.43428,125.32292
2024/05/14 00:10:05.136,n,-208.30346,-600.3576,125.05656
2024/05/14 00:10:10.000,n,-207.90452,-600.43428,124.833
2024/05/14 00:10:15.007,n,-208.30346,-600.51044,125.0884
2024/05/14 00:10:20.000,n,-208.41184,-600.47236,125.14556
2024/05/14 00:10:25.000,n,-208.7927,-600.45332,125.37028
2024/05/14 00:10:30.003,n,-208.59398,-600.43428,125.24698
2024/05/14 00:10:35.002,n,-208.46654,-600.47236,125.1784
2024/05/14 00:10:40.106,n,-208.46654,-600.45332,125.17442
2024/05/14 00:10:45.000,n,-208.44848,-600.43428,125.1596
2024/05/14 00:10:50.000,n,-208.5393,-600.47236,125.22208
2024/05/14 00:10:55.003,n,-208.57542,-600.47236,125.24378
2024/05/14 00:11:00.063,n,-208.52074,-600.47236,125.21094
2024/05/14 00:11:05.006,n,-208.3762,-600.47236,125.12416
2024/05/14 00:11:10.000,n,-208.4851,-600.45332,125.18556
2024/05/14 00:11:15.010,n,-208.3762,-600.51044,125.1321
2024/05/14 00:11:20.003,n,-208.35766,-600.43428,125.10508
2024/05/14 00:11:25.000,n,-208.50316,-600.49092,125.20426
2024/05/14 00:11:30.005,n,-208.1765,-600.49092,125.0081
2024/05/14 00:11:35.000,n,-208.322,-600.41472,125.07962
2024/05/14 00:11:40.008,n,-208.52074,-600.45332,125.20698
2024/05/14 00:11:45.002,n,-208.24876,-600.43428,125.0397
2024/05/14 00:11:50.129,n,-208.28538,-600.41472,125.05762
2024/05/14 00:11:55.005,n,-208.30346,-600.47236,125.08046
2024/05/14 00:12:00.000,n,-208.5393,-600.45332,125.21812
2024/05/14 00:12:05.008,n,-208.61156,-600.45332,125.2615
2024/05/14 00:12:10.101,n,-208.92016,-600.43428,125.44282
2024/05/14 00:12:15.029,n,-208.72044,-600.47236,125.33086
2024/05/14 00:12:20.104,n,-208.73852,-600.43428,125.33376
2024/05/14 00:12:25.000,n,-208.70286,-600.43428,125.31236
2024/05/14 00:12:30.008,n,-208.82934,-600.47236,125.39624
2024/05/14 00:12:35.001,n,-208.35766,-600.49092,125.11688
2024/05/14 00:12:40.000,n,-208.26732,-600.43428,125.05084
2024/05/14 00:12:45.004,n,-208.4304,-600.39568,125.14072
2024/05/14 00:12:50.000,n,-208.08568,-600.43428,124.94178
2024/05/14 00:12:55.008,n,-208.46654,-600.43428,125.17046
2024/05/14 00:13:00.000,n,-208.30346,-600.43428,125.07254
2024/05/14 00:13:05.001,n,-208.4304,-600.43428,125.14876
2024/05/14 00:13:10.004,n,-208.4304,-600.43428,125.14876
2024/05/14 00:13:15.000,n,-208.57542,-600.45332,125.23982
2024/05/14 00:13:20.007,n,-208.44848,-600.52948,125.17946
2024/05/14 00:13:25.074,n,-208.39428,-600.41472,125.123
2024/05/14 00:13:30.010,n,-208.5393,-600.43428,125.21414
2024/05/14 00:13:35.005,n,-208.322,-600.39568,125.07564
2024/05/14 00:13:40.000,n,-208.55736,-600.39568,125.21694
2024/05/14 00:13:45.138,n,-208.28538,-600.3576,125.04572
2024/05/14 00:13:50.001,n,-208.322,-600.39568,125.07564
2024/05/14 00:13:55.010,n,-208.26732,-600.37712,125.03894
2024/05/14 00:14:00.003,n,-208.70286,-600.41472,125.30828
2024/05/14 00:14:05.000,n,-208.46654,-600.37712,125.15854
2024/05/14 00:14:10.006,n,-208.3762,-600.37712,125.10432
2024/05/14 00:14:15.000,n,-208.28538,-600.41472,125.05762
2024/05/14 00:14:20.009,n,-208.24876,-600.47236,125.04762
2024/05/14 00:14:25.003,n,-208.39428,-600.41472,125.123
2024/05/14 00:14:30.000,n,-208.4851,-600.43428,125.1816
2024/05/14 00:14:35.006,n,-208.59398,-600.3576,125.231
2024/05/14 00:14:40.000,n,-208.73852,-600.37712,125.32184
2024/05/14 00:14:45.050,n,-208.39428,-600.3576,125.11108
2024/05/14 00:14:50.007,n,-208.39428,-600.39568,125.11904
2024/05/14 00:14:55.000,n,-208.64818,-600.33856,125.25954
2024/05/14 00:15:00.006,n,-208.52074,-600.43428,125.203
2024/05/14 00:15:05.000,n,-208.322,-600.37712,125.07176
2024/05/14 00:15:10.010,n,-208.19456,-600.37712,124.99526
2024/05/14 00:15:15.002,n,-208.5393,-600.45332,125.21812
2024/05/14 00:15:20.000,n,-208.4304,-600.39568,125.14072
2024/05/14 00:15:25.005,n,-208.13988,-600.39568,124.9663
2024/05/14 00:15:30.000,n,-208.33958,-600.41472,125.09016
2024/05/14 00:15:35.008,n,-208.10424,-600.39568,124.9449
2024/05/14 00:15:40.001,n,-208.13988,-600.33856,124.9544
2024/05/14 00:15:45.012,n,-208.66624,-600.37712,125.27844
2024/05/14 00:15:50.005,n,-208.46654,-600.41472,125.16638
2024/05/14 00:15:55.000,n,-208.4851,-600.43428,125.1816
2024/05/14 00:16:00.026,n,-208.39428,-600.37712,125.11516
2024/05/14 00:16:05.081,n,-208.55736,-600.37712,125.21308
2024/05/14 00:16:10.094,n,-208.93822,-600.39568,125.4456
2024/05/14 00:16:15.005,n,-208.3762,-600.24284,125.07632
2024/05/14 00:16:20.000,n,-208.82934,-600.43428,125.3883
2024/05/14 00:16:25.008,n,-208.41184,-600.39568,125.12958
2024/05/14 00:16:30.001,n,-208.62962,-600.41472,125.2643
2024/05/14 00:16:35.011,n,-208.68432,-600.39568,125.29318
2024/05/14 00:16:40.004,n,-208.59398,-600.3576,125.231
2024/05/14 00:16:45.000,n,-208.66624,-600.39568,125.28232
2024/05/14 00:16:50.007,n,-208.24876,-600.43428,125.0397
2024/05/14 00:16:55.000,n,-208.41184,-600.47236,125.14556
2024/05/14 00:17:00.010,n,-208.322,-600.37712,125.07176
2024/05/14 00:17:05.004,n,-208.7927,-600.45332,125.37028
2024/05/14 00:17:10.000,n,-208.33958,-600.37712,125.08232
2024/05/14 00:17:15.007,n,-208.68432,-600.3576,125.28522
2024/05/14 00:17:20.001,n,-208.77514,-600.43428,125.35574
2024/05/14 00:17:25.010,n,-208.57542,-600.43428,125.23582
2024/05/14 00:17:30.003,n,-208.55736,-600.45332,125.22896
2024/05/14 00:17:35.063,n,-208.28538,-600.37712,125.04978
2024/05/14 00:17:40.006,n,-208.59398,-600.37712,125.23506
2024/05/14 00:17:45.111,n,-208.50316,-600.37712,125.18054
2024/05/14 00:17:50.009,n,-208.5393,-600.41472,125.21006
2024/05/14 00:17:55.020,n,-208.50316,-600.45332,125.19642
2024/05/14 00:18:00.012,n,-208.50316,-600.49092,125.20426
2024/05/14 00:18:05.006,n,-208.04954,-600.47236,124.928
2024/05/14 00:18:10.000,n,-208.35766,-600.3576,125.0891
2024/05/14 00:18:15.093,n,-208.322,-600.43428,125.08368
2024/05/14 00:18:20.002,n,-208.08568,-600.41472,124.93772
2024/05/14 00:18:25.014,n,-208.33958,-600.39568,125.0862
2024/05/14 00:18:30.005,n,-208.77514,-600.41472,125.35166
2024/05/14 00:18:35.000,n,-208.35766,-600.41472,125.101
2024/05/14 00:18:40.009,n,-208.13988,-600.45332,124.97828
2024/05/14 00:18:45.002,n,-208.57542,-600.41472,125.23176
2024/05/14 00:18:50.012,n,-208.33958,-600.39568,125.0862
2024/05/14 00:18:55.005,n,-208.26732,-600.45332,125.0548
2024/05/14 00:19:00.000,n,-208.33958,-600.45332,125.0982
2024/05/14 00:19:05.009,n,-208.4851,-600.41472,125.17752
