"Timestamp","TZ","V_(S2)_OXF (1S) (V)","I_(S2)_OXF (1S) (mA)","Calculation (watts)"
2024/05/16 23:52:45.005,n,-209.18078,-600.641,125.64256
2024/05/16 23:52:50.000,n,-209.2174,-600.67908,125.67252
2024/05/16 23:52:55.007,n,-209.47082,-600.641,125.81676
2024/05/16 23:53:00.001,n,-209.05334,-600.62196,125.56204
2024/05/16 23:53:05.011,n,-209.23498,-600.69812,125.68708
2024/05/16 23:53:10.004,n,-209.39808,-600.66052,125.77716
2024/05/16 23:53:15.014,n,-209.50696,-600.62196,125.83448
2024/05/16 23:53:20.013,n,-208.98108,-600.641,125.5226
2024/05/16 23:53:25.001,n,-209.23498,-600.66052,125.6792
2024/05/16 23:53:30.028,n,-209.4347,-600.641,125.79506
2024/05/16 23:53:35.004,n,-209.54358,-600.60292,125.8525
2024/05/16 23:53:40.013,n,-208.96302,-600.60292,125.5038
2024/05/16 23:53:45.007,n,-209.30726,-600.66052,125.7226
2024/05/16 23:53:50.000,n,-209.41614,-600.62196,125.77994
2024/05/16 23:53:55.043,n,-208.96302,-600.5648,125.49584
2024/05/16 23:54:00.003,n,-209.16272,-600.62196,125.62772
2024/05/16 23:54:05.129,n,-209.3805,-600.62196,125.75852
2024/05/16 23:54:10.072,n,-209.2716,-600.58336,125.68504
2024/05/16 23:54:15.000,n,-209.3805,-600.54576,125.74258
2024/05/16 23:54:20.009,n,-208.99866,-600.60292,125.5252
2024/05/16 23:54:25.002,n,-209.3258,-600.62196,125.72568
2024/05/16 23:54:30.012,n,-209.10754,-600.58336,125.58652
2024/05/16 23:54:35.006,n,-209.0719,-600.60292,125.5692
2024/05/16 23:54:40.004,n,-209.08996,-600.5648,125.57208
2024/05/16 23:54:45.009,n,-209.28968,-600.58336,125.6959
2024/05/16 23:54:50.118,n,-209.23498,-600.5648,125.65918
2024/05/16 23:54:55.012,n,-209.01722,-600.60292,125.53636
2024/05/16 23:55:00.006,n,-209.41614,-600.62196,125.77994
2024/05/16 23:55:05.000,n,-209.3805,-600.58336,125.75044
2024/05/16 23:55:10.009,n,-209.3258,-600.5072,125.70166
2024/05/16 23:55:15.002,n,-209.36194,-600.5648,125.73542
2024/05/16 23:55:20.012,n,-209.05334,-600.58336,125.55396
2024/05/16 23:55:25.139,n,-209.4347,-600.60292,125.7871
2024/05/16 23:55:30.062,n,-209.10754,-600.5072,125.5706
2024/05/16 23:55:35.098,n,-209.30726,-600.5648,125.70258
2024/05/16 23:55:40.001,n,-209.25306,-600.52624,125.66196
2024/05/16 23:55:45.011,n,-209.14416,-600.60292,125.6126
2024/05/16 23:55:50.004,n,-209.34388,-600.62196,125.73654
2024/05/16 23:55:55.015,n,-208.9264,-600.62196,125.48578
2024/05/16 23:56:00.007,n,-209.05334,-600.60292,125.55804
2024/05/16 23:56:05.001,n,-208.98108,-600.54576,125.5027
2024/05/16 23:56:10.011,n,-209.14416,-600.5648,125.60462
2024/05/16 23:56:15.004,n,-209.1261,-600.54576,125.5898
2024/05/16 23:56:20.013,n,-209.16272,-600.58336,125.61966
2024/05/16 23:56:25.007,n,-209.01722,-600.60292,125.53636
2024/05/16 23:56:30.000,n,-209.56164,-600.58336,125.85926
2024/05/16 23:56:35.011,n,-209.36194,-600.5648,125.73542
2024/05/16 23:56:40.004,n,-209.45276,-600.62196,125.80194
2024/05/16 23:56:45.088,n,-209.34388,-600.60292,125.73254
2024/05/16 23:56:50.007,n,-209.1261,-600.58336,125.59766
2024/05/16 23:56:55.000,n,-209.01722,-600.58336,125.53226
2024/05/16 23:57:00.142,n,-209.0719,-600.58336,125.56512
2024/05/16 23:57:05.092,n,-208.94446,-600.60292,125.49266
2024/05/16 23:57:10.014,n,-209.28968,-600.48816,125.67598
2024/05/16 23:57:15.006,n,-209.05334,-600.5648,125.5501
2024/05/16 23:57:20.000,n,-209.36194,-600.5648,125.73542
2024/05/16 23:57:25.109,n,-208.9264,-600.48816,125.45782
2024/05/16 23:57:30.070,n,-209.34388,-600.4696,125.70464
2024/05/16 23:57:35.012,n,-209.08996,-600.60292,125.58004
2024/05/16 23:57:40.005,n,-208.98108,-600.5648,125.5067
2024/05/16 23:57:45.015,n,-209.3258,-600.54576,125.70972
2024/05/16 23:57:50.008,n,-209.28968,-600.5072,125.67996
2024/05/16 23:57:55.002,n,-208.96302,-600.54576,125.49186
2024/05/16 23:58:00.011,n,-209.08996,-600.5648,125.57208
2024/05/16 23:58:05.005,n,-208.72668,-600.52624,125.34586
2024/05/16 23:58:10.015,n,-208.98108,-600.62196,125.51862
2024/05/16 23:58:15.008,n,-209.4347,-600.60292,125.7871
2024/05/16 23:58:20.017,n,-208.85412,-600.5648,125.43044
2024/05/16 23:58:25.011,n,-209.16272,-600.52624,125.6077
2024/05/16 23:58:30.004,n,-209.0719,-600.58336,125.56512
2024/05/16 23:58:35.015,n,-209.0719,-600.5648,125.56124
2024/05/16 23:58:40.009,n,-209.1261,-600.5072,125.58174
2024/05/16 23:58:45.001,n,-209.03528,-600.54576,125.53526
2024/05/16 23:58:50.011,n,-208.69104,-600.41148,125.3005
2024/05/16 23:58:55.004,n,-209.18078,-600.41148,125.59454
2024/05/16 23:59:00.014,n,-209.18078,-600.54576,125.62264
2024/05/16 23:59:05.007,n,-208.90882,-600.5648,125.46328
2024/05/16 23:59:10.000,n,-209.03528,-600.52624,125.53118
2024/05/16 23:59:15.102,n,-209.05334,-600.54576,125.5461
2024/05/16 23:59:20.004,n,-208.94446,-600.5648,125.4847
2024/05/16 23:59:25.000,n,-209.19836,-600.4696,125.61726
2024/05/16 23:59:30.005,n,-209.3258,-600.5072,125.70166
2024/05/16 23:59:35.000,n,-208.74524,-600.52624,125.357
2024/05/16 23:59:40.010,n,-208.9264,-600.5648,125.47386
2024/05/16 23:59:45.028,n,-209.16272,-600.48816,125.59974
2024/05/16 23:59:50.013,n,-209.14416,-600.5072,125.59258
2024/05/16 23:59:55.006,n,-209.52502,-600.5072,125.8213
2024/05/17 00:00:00.017,n,-209.3805,-600.52624,125.7385
2024/05/17 00:00:05.010,n,-208.96302,-600.54576,125.49186
2024/05/17 00:00:10.086,n,-209.01722,-600.45008,125.5044
2024/05/17 00:00:15.013,n,-209.30726,-600.48816,125.68652
2024/05/17 00:00:20.006,n,-208.98108,-600.54576,125.5027
2024/05/17 00:00:25.016,n,-209.14416,-600.5072,125.59258
2024/05/17 00:00:30.009,n,-208.99866,-600.54576,125.51326
2024/05/17 00:00:35.003,n,-209.03528,-600.45008,125.51526
2024/05/17 00:00:40.145,n,-209.08996,-600.5072,125.56004
2024/05/17 00:00:45.006,n,-208.9264,-600.45008,125.44988
2024/05/17 00:00:50.000,n,-209.08996,-600.5072,125.56004
2024/05/17 00:00:55.000,n,-208.7633,-600.48816,125.3599
2024/05/17 00:01:00.000,n,-209.2174,-600.5072,125.63658
2024/05/17 00:01:05.000,n,-208.7091,-600.5072,125.33132
2024/05/17 00:01:10.000,n,-208.74524,-600.54576,125.36108
2024/05/17 00:01:15.000,n,-209.4347,-600.5648,125.77912
2024/05/17 00:01:20.107,n,-209.0719,-600.54576,125.55726
2024/05/17 00:01:25.000,n,-209.18078,-600.52624,125.61856
2024/05/17 00:01:30.023,n,-209.1261,-600.48816,125.57774
2024/05/17 00:01:35.000,n,-208.65442,-600.5648,125.3105
2024/05/17 00:01:40.000,n,-209.34388,-600.58336,125.72846
2024/05/17 00:01:45.000,n,-209.39808,-600.58336,125.761
2024/05/17 00:01:50.000,n,-209.50696,-600.52624,125.81444
2024/05/17 00:01:55.000,n,-208.99866,-600.5072,125.5052
2024/05/17 00:02:00.000,n,-209.25306,-600.54576,125.66604
2024/05/17 00:02:05.000,n,-209.03528,-600.45008,125.51526
2024/05/17 00:02:10.000,n,-208.96302,-600.4696,125.47594
2024/05/17 00:02:15.000,n,-209.2174,-600.52624,125.64056
2024/05/17 00:02:20.000,n,-209.19836,-600.4696,125.61726
2024/05/17 00:02:25.000,n,-208.83558,-600.54576,125.41532
2024/05/17 00:02:30.000,n,-208.78138,-600.58336,125.39062
2024/05/17 00:02:35.000,n,-209.25306,-600.4696,125.6501
2024/05/17 00:02:40.013,n,-209.08996,-600.5072,125.56004
2024/05/17 00:02:45.012,n,-208.8722,-600.52624,125.43324
2024/05/17 00:02:50.132,n,-209.23498,-600.58336,125.66306
2024/05/17 00:02:55.047,n,-209.10754,-600.4696,125.56274
2024/05/17 00:03:00.000,n,-209.3258,-600.48816,125.69766
2024/05/17 00:03:05.082,n,-209.28968,-600.54576,125.68804
2024/05/17 00:03:10.000,n,-209.0719,-600.48816,125.5452
2024/05/17 00:03:15.000,n,-209.08996,-600.5072,125.56004
2024/05/17 00:03:20.009,n,-209.39808,-600.45008,125.7331
2024/05/17 00:03:25.000,n,-209.67054,-600.45008,125.8967
2024/05/17 00:03:30.000,n,-209.48938,-600.52624,125.80386
2024/05/17 00:03:35.000,n,-209.34388,-600.48816,125.70852
2024/05/17 00:03:40.000,n,-209.2174,-600.54576,125.64464
2024/05/17 00:03:45.000,n,-209.41614,-600.45008,125.74394
2024/05/17 00:03:50.000,n,-209.2174,-600.4696,125.6287
2024/05/17 00:03:55.000,n,-209.25306,-600.4696,125.6501
2024/05/17 00:04:00.000,n,-209.10754,-600.48816,125.5666
2024/05/17 00:04:05.000,n,-209.0719,-600.5072,125.54918
2024/05/17 00:04:10.000,n,-208.96302,-600.45008,125.47186
2024/05/17 00:04:15.000,n,-208.99866,-600.5072,125.5052
2024/05/17 00:04:20.000,n,-209.36194,-600.48816,125.71938
2024/05/17 00:04:25.000,n,-209.0719,-600.54576,125.55726
2024/05/17 00:04:30.104,n,-209.2174,-600.25916,125.58466
2024/05/17 00:04:35.000,n,-209.01722,-600.45008,125.5044
2024/05/17 00:04:40.137,n,-209.0719,-600.5072,125.54918
2024/05/17 00:04:45.000,n,-209.30726,-600.4696,125.68264
2024/05/17 00:04:50.000,n,-209.52502,-600.48816,125.8173
2024/05/17 00:04:55.001,n,-209.36194,-600.45008,125.7114
2024/05/17 00:05:00.000,n,-209.3258,-600.48816,125.69766
2024/05/17 00:05:05.120,n,-209.3805,-600.45008,125.72254
2024/05/17 00:05:10.000,n,-208.90882,-600.4696,125.4434
2024/05/17 00:05:15.000,n,-209.01722,-600.5072,125.51634
2024/05/17 00:05:20.001,n,-209.16272,-600.48816,125.59974
2024/05/17 00:05:25.000,n,-209.18078,-600.48816,125.6106
2024/05/17 00:05:30.000,n,-209.25306,-600.4696,125.6501
2024/05/17 00:05:35.000,n,-209.0719,-600.48816,125.5452
2024/05/17 00:05:40.000,n,-209.2174,-600.45008,125.62462
2024/05/17 00:05:45.135,n,-209.14416,-600.5072,125.59258
2024/05/17 00:05:50.000,n,-208.90882,-600.4696,125.4434
2024/05/17 00:05:55.000,n,-209.23498,-600.48816,125.64314
2024/05/17 00:06:00.000,n,-209.05334,-600.45008,125.5261
2024/05/17 00:06:05.004,n,-209.28968,-600.52624,125.68394
2024/05/17 00:06:10.000,n,-208.78138,-600.45008,125.3628
2024/05/17 00:06:15.000,n,-209.08996,-600.35436,125.52808
2024/05/17 00:06:20.000,n,-208.78138,-600.43104,125.35882
2024/05/17 00:06:25.000,n,-208.7633,-600.39244,125.33992
2024/05/17 00:06:30.155,n,-208.98108,-600.45008,125.4827
2024/05/17 00:06:35.000,n,-208.72668,-600.45008,125.32996
2024/05/17 00:06:40.000,n,-208.90882,-600.45008,125.43932
2024/05/17 00:06:45.002,n,-208.72668,-600.4696,125.33404
2024/05/17 00:06:50.000,n,-208.89026,-600.39244,125.41614
2024/05/17 00:06:55.000,n,-209.14416,-600.43104,125.57664
2024/05/17 00:07:00.000,n,-209.28968,-600.45008,125.668
2024/05/17 00:07:05.000,n,-208.85412,-600.48816,125.41444
2024/05/17 00:07:10.002,n,-209.01722,-600.41148,125.49634
2024/05/17 00:07:15.000,n,-209.10754,-600.4696,125.56274
2024/05/17 00:07:20.079,n,-209.0719,-600.45008,125.53724
2024/05/17 00:07:25.000,n,-208.96302,-600.4696,125.47594
2024/05/17 00:07:30.000,n,-208.89026,-600.39244,125.41614
2024/05/17 00:07:35.001,n,-209.01722,-600.41148,125.49634
2024/05/17 00:07:40.071,n,-208.58216,-600.48816,125.25112
2024/05/17 00:07:45.000,n,-208.96302,-600.4696,125.47594
2024/05/17 00:07:50.000,n,-208.9264,-600.4696,125.45396
2024/05/17 00:07:55.000,n,-209.10754,-600.41148,125.55058
2024/05/17 00:08:00.001,n,-209.28968,-600.45008,125.668
2024/05/17 00:08:05.000,n,-209.01722,-600.4696,125.50848
2024/05/17 00:08:10.000,n,-209.1261,-600.4696,125.57388
2024/05/17 00:08:15.000,n,-208.99866,-600.43104,125.48928
2024/05/17 00:08:20.000,n,-208.94446,-600.43104,125.45674
2024/05/17 00:08:25.000,n,-209.01722,-600.45008,125.5044
2024/05/17 00:08:30.000,n,-208.6178,-600.45008,125.26458
2024/05/17 00:08:35.004,n,-209.01722,-600.37392,125.48848
2024/05/17 00:08:40.000,n,-208.96302,-600.43104,125.46788
2024/05/17 00:08:45.000,n,-209.03528,-600.48816,125.52322
2024/05/17 00:08:50.000,n,-209.08996,-600.43104,125.5441
2024/05/17 00:08:55.044,n,-209.05334,-600.43104,125.52212
2024/05/17 00:09:00.003,n,-209.05334,-600.45008,125.5261
2024/05/17 00:09:05.000,n,-208.72668,-600.45008,125.32996
2024/05/17 00:09:10.000,n,-209.18078,-600.45008,125.60262
2024/05/17 00:09:15.000,n,-208.94446,-600.31628,125.43276
2024/05/17 00:09:20.000,n,-209.25306,-600.41148,125.63794
2024/05/17 00:09:25.039,n,-209.2174,-600.41148,125.61654
2024/05/17 00:09:30.000,n,-209.0719,-600.41148,125.52918
2024/05/17 00:09:35.000,n,-208.85412,-600.39244,125.39446
2024/05/17 00:09:40.000,n,-209.10754,-600.43104,125.55466
2024/05/17 00:09:45.000,n,-208.8722,-600.35436,125.39734
2024/05/17 00:09:50.002,n,-209.05334,-600.43104,125.52212
2024/05/17 00:09:55.000,n,-209.25306,-600.41148,125.63794
2024/05/17 00:10:00.000,n,-209.14416,-600.43104,125.57664
2024/05/17 00:10:05.000,n,-208.85412,-600.39244,125.39446
2024/05/17 00:10:10.000,n,-208.99866,-600.37392,125.47734
2024/05/17 00:10:15.001,n,-208.98108,-600.37392,125.4668
2024/05/17 00:10:20.045,n,-209.30726,-600.39244,125.6665
2024/05/17 00:10:25.000,n,-208.96302,-600.41148,125.4638
2024/05/17 00:10:30.000,n,-208.7633,-600.45008,125.35194
2024/05/17 00:10:35.000,n,-208.60022,-600.39244,125.242
2024/05/17 00:10:40.001,n,-209.14416,-600.39244,125.56858
2024/05/17 00:10:45.029,n,-208.7633,-600.43104,125.34798
2024/05/17 00:10:50.000,n,-208.67248,-600.39244,125.2854
2024/05/17 00:10:55.152,n,-208.98108,-600.43104,125.47874
2024/05/17 00:11:00.000,n,-209.01722,-600.45008,125.5044
2024/05/17 00:11:05.001,n,-209.19836,-600.41148,125.6051
2024/05/17 00:11:10.000,n,-209.08996,-600.41148,125.54002
2024/05/17 00:11:15.004,n,-208.90882,-600.45008,125.43932
2024/05/17 00:11:20.000,n,-208.89026,-600.37392,125.41226
2024/05/17 00:11:25.000,n,-208.89026,-600.37392,125.41226
2024/05/17 00:11:30.001,n,-209.10754,-600.41148,125.55058
2024/05/17 00:11:35.000,n,-209.08996,-600.45008,125.5481
2024/05/17 00:11:40.053,n,-209.10754,-600.33532,125.53466
2024/05/17 00:11:45.000,n,-209.36194,-600.39244,125.69934
2024/05/17 00:11:50.000,n,-209.19836,-600.45008,125.61318
2024/05/17 00:11:55.050,n,-208.9264,-600.41148,125.4418
2024/05/17 00:12:00.000,n,-208.74524,-600.43104,125.33712
2024/05/17 00:12:05.002,n,-209.01722,-600.37392,125.48848
2024/05/17 00:12:10.000,n,-209.0719,-600.43104,125.53326
2024/05/17 00:12:15.000,n,-209.19836,-600.37392,125.59724
2024/05/17 00:12:20.000,n,-209.2716,-600.37392,125.64122
