Time,Voltage
0.11898670970123093,330.93736468777627
0.061834961689141155,290.992946404772
0.2913144995086763,301.5216653769737
0.4660417901868583,286.7629172182538
0.6730532743985871,314.6280299815273
0.8761383026400198,318.5090408595747
1.0748606020255673,295.74104964292644
1.251987393574486,295.63925263628914
1.4363126877356147,339.5083090858997
1.639179579534253,342.0568698592124
1.8400832433477432,332.613379689912
2.0412050436040277,324.50233962534634
2.239927342989575,301.7343484086981
2.441485416131448,296.288208553602
2.5132523058107514,270.9280292750823
2.6956143719867316,302.8050347820798
2.843729016644017,280.0661284244707
3.0476865906566273,289.2769397214573
3.253171119768796,307.81490175158734
3.4551654657962576,305.0336621059609
3.5950636377749596,283.6320533295932
3.7505222093396506,254.22604897180366
3.9562248748946143,274.0964611066685
4.156692265822516,261.98807072789856
4.37221107130322,249.07148482857593
4.552130009319905,296.9408000782947
4.774672808258583,326.9291075514322
4.954199100678238,341.4842616968775
5.127617572699656,318.7308129097489
5.318748723875963,342.3408107955829
5.382619074326116,330.5774395571658
5.53531458428208,335.81998539898717
5.578505599955339,290.48759697896537
5.672740543242448,247.7910239093738
5.879097618125794,271.65878635844297
6.085890965894729,298.1914490169817
6.29093922212131,314.0645108376422
6.493151704591565,312.6157212967505
6.690783321763142,283.18547955642833
6.893868350004573,287.0664904344758
7.0962989689176235,286.95015099831886
7.298729587830674,286.8338115621619
7.500505797415342,282.7201218118006
7.716504503070193,272.73492614289455
7.925740978998424,314.1910299744629
8.11237851945317,310.3525557027603
8.317208639236956,324.893167418686
8.487791337502049,284.8178672700052
8.588788510515776,283.4272474471919
8.7696236215922,305.9771022210459
8.96965473963451,291.2038116328064
9.170340267005209,280.4278713587712
9.317364229448522,251.02671447748827
9.418579538905046,199.44229323315835
9.533028459224422,177.16692681648703
9.544226129954527,245.56603219287263
9.649658743971742,116.68980992091213
9.715390525400402,157.51768079723297
9.832311658738114,98.81716404130441
10.03067039738567,434.51218333385884
10.049866404351562,397.1890379717653
10.042886038182147,354.5506346202522
10.035905672012731,311.9122312687391
10.044805638878739,273.52894279466557
9.948651094895038,242.66845311108915
9.941670728725622,200.03004975957617
9.934690362556207,157.39164640806302
9.921602175988554,77.444640123976
10.247643445818337,265.5945932487632
10.291561582967574,327.75620823036036
10.417644446902642,428.0710989257957
10.325590868043477,381.0396699902321
10.536746944668295,434.2213347434665
10.544018159428102,375.5838351821229
10.699258594549999,344.84538071959867
10.797987148558672,298.68152889179277
10.834285052639633,396.7382226566572
10.887510344681424,335.40916176505806
10.929101693107526,254.54234681385532
11.014203990656316,197.28153058036878
11.23085710563955,191.293685225667
11.455712150871847,235.40596380899308
11.589037144707682,215.0741930976185
11.573040472236105,168.88743694331913
11.665472154262783,94.56544239741947
11.739987563121293,55.078383522807144
11.892433774285493,147.12884614707707
11.798448129790149,103.01750243422009
12.07795362515716,109.96393626808981
12.0462511288044,70.89327562538915
12.289800467184161,167.3650263529845
12.500498457279114,125.00129313902312
12.44042368093358,82.65991891044814
12.568615197148993,170.09203485519402
12.683791238944352,100.73191726138714
12.653542985543549,70.54425731691833
12.858940260078601,150.3807411366563
12.984935869436551,116.19439782194377
13.195830182330017,136.86137153374568
13.285702396761241,67.51579636945837
13.35041620812353,-0.9269362954860298
13.469155145151195,-48.52370217862472
13.540922034830498,-73.88388145714453
13.643009890058199,34.44025229621923
13.626867793291424,-12.63480392790325
13.76225781211905,144.53129123621613
13.71935764503618,88.58777674338148
13.815337679865642,211.12955909042273
13.929902939621176,261.7015848663621
14.011660478380453,328.2833713004464
14.089462476310398,494.3663994983435
14.056596585596068,448.18933829705736
14.049616219426653,405.55093494554427
14.019949663206635,378.9164752803682
14.272987936847947,533.3498055639266
14.393108404679975,494.1918903441082
14.537951002695344,451.4662324154774
14.681630206349148,401.63417392826113
14.852794601795022,365.1120740588731
15.053698265608514,355.6685838895726
15.251111746337294,324.90589204451567
15.452015410150786,315.4624018752152
15.656845529934571,330.0030135911409
15.85665851153409,313.8972728981666
16.05908913044714,313.78093346200967
16.261301612917396,312.332143921118
16.46285968605927,306.88600406602194
16.64631243444922,345.42526009669336
16.8022072788995,370.21040747462496
16.894769842791856,317.29838360206674
17.06600695038533,281.2204337675903
17.268437569298378,281.1040943314334
17.47086818821143,280.9877548952764
17.673080670681685,279.5389653543847
17.87223924295282,259.435874347206
18.074015452537488,255.32218459684475
18.27230147903745,229.88929317072694
18.475386507278877,233.77030404877434
18.657530437012067,264.3148594510371
18.8416375947304,306.8514657959129
19.04668585095698,322.72452761657337
19.247807651213265,314.61348755200765
19.448056905698373,301.1726470685029
19.64939684239745,294.3940571086721
19.849427960439765,279.62076652043254
20.05120417002443,275.50707677007125
20.253416652494685,274.05828722917954
20.456283544293328,276.6068480024922
20.660677391191523,288.4825595089483
20.86441682876134,296.36092070120014
21.066629311231594,294.91213116030843
21.26884179370185,293.4633416194167
21.47236309482887,300.0092527069337
21.67479371374192,299.8929132707767
21.877224332654972,299.7765738346198
22.07965495156802,299.6602343984629
22.28208557048107,299.54389496230596
22.48451618939412,299.42755552614904
22.68694680830717,299.3112160899921
22.889377427220218,299.1948766538352
23.091371773247683,296.4136370082087
23.291402891289994,281.6403464199692
23.493179100874663,277.5266566696079
23.69560971978771,277.410317233451
23.89804033870076,277.2939777972941
24.07487628165929,275.4155806510104
10.062185427348417,505.40476974457874
10.089279834423067,470.90643962557033
10.516016745848816,477.55774025118774
12.373112564090501,221.31803001081903
11.910249776565216,193.9978362105462
12.8269438825909,193.4710005174279
14.102638882355706,585.841290747448
