Time,H,dT
1958-02-10 09:36:00,16024.277061227873,-8640.00000045022
1958-02-10 09:36:20,16024.28983759407,-8620.00000043072
1958-02-10 09:36:40,16028.10292343867,-8600.000000255342
1958-02-10 09:37:00,16031.916009283268,-8580.000000079966
1958-02-10 09:37:20,16032.265576719235,-8560.000000061087
1958-02-10 09:37:40,16031.71566620007,-8540.000000082851
1958-02-10 09:38:00,16031.165755680906,-8520.000000104616
1958-02-10 09:38:20,16030.615845161741,-8500.00000012638
1958-02-10 09:38:40,16030.065934642575,-8480.000000148144
1958-02-10 09:39:00,16029.51602412341,-8460.000000169908
1958-02-10 09:39:20,16028.966113604245,-8440.000000191672
1958-02-10 09:39:40,16028.41620308508,-8420.000000213437
1958-02-10 09:40:00,16027.866292565916,-8400.0000002352
1958-02-10 09:40:20,16027.316382046749,-8380.000000256965
1958-02-10 09:40:40,16026.766471527584,-8360.00000027873
1958-02-10 09:41:00,16026.24085654286,-8340.000000298407
1958-02-10 09:41:20,16026.061405021184,-8320.000000288383
1958-02-10 09:41:40,16025.88195349951,-8300.000000278356
1958-02-10 09:42:00,16025.702501977834,-8280.00000026833
1958-02-10 09:42:20,16025.523050456159,-8260.000000258304
1958-02-10 09:42:40,16025.343598934483,-8240.000000248278
1958-02-10 09:43:00,16025.164147412808,-8220.000000238251
1958-02-10 09:43:20,16024.984695891133,-8200.000000228225
1958-02-10 09:43:40,16024.805244369458,-8180.000000218199
1958-02-10 09:44:00,16024.625792847783,-8160.000000208172
1958-02-10 09:44:20,16024.446341326107,-8140.000000198146
1958-02-10 09:44:40,16024.266889804432,-8120.00000018812
1958-02-10 09:45:00,16024.087438282757,-8100.000000178094
1958-02-10 09:45:20,16023.907986761082,-8080.000000168068
1958-02-10 09:45:40,16023.821273017516,-8060.000000161775
1958-02-10 09:46:00,16023.939596536877,-8040.000000163735
1958-02-10 09:46:20,16024.057920056237,-8020.000000165696
1958-02-10 09:46:40,16024.176243575597,-8000.000000167657
1958-02-10 09:47:00,16024.294567094958,-7980.000000169617
1958-02-10 09:47:20,16024.412890614318,-7960.000000171578
1958-02-10 09:47:40,16024.531214133678,-7940.000000173539
1958-02-10 09:48:00,16024.649537653038,-7920.000000175499
1958-02-10 09:48:20,16024.767861172399,-7900.00000017746
1958-02-10 09:48:40,16024.886184691759,-7880.000000179421
1958-02-10 09:49:00,16024.688608187022,-7860.000000191211
1958-02-10 09:49:20,16024.415084454891,-7840.000000205365
1958-02-10 09:49:40,16024.141560722763,-7820.000000219518
1958-02-10 09:50:00,16023.868036990634,-7800.000000233673
1958-02-10 09:50:20,16023.594513258506,-7780.000000247826
1958-02-10 09:50:40,16023.320989526375,-7760.00000026198
1958-02-10 09:51:00,16023.047465794247,-7740.000000276134
1958-02-10 09:51:20,16022.773942062118,-7720.000000290288
1958-02-10 09:51:40,16022.50041832999,-7700.0000003044415
1958-02-10 09:52:00,16022.226894597861,-7680.000000318596
1958-02-10 09:52:20,16021.95337086573,-7660.00000033275
1958-02-10 09:52:40,16021.679847133602,-7640.000000346903
1958-02-10 09:53:00,16021.406323401474,-7620.000000361058
1958-02-10 09:53:20,16021.256609592521,-7600.000000338717
1958-02-10 09:53:40,16021.238580168878,-7580.000000277561
1958-02-10 09:54:00,16021.220550745233,-7560.000000216405
1958-02-10 09:54:20,16021.20252132159,-7540.00000015525
1958-02-10 09:54:40,16021.184491897944,-7520.000000094094
1958-02-10 09:55:00,16021.1664624743,-7500.000000032938
1958-02-10 09:55:20,16021.148433050656,-7479.999999971782
1958-02-10 09:55:40,16021.130403627012,-7459.999999910627
1958-02-10 09:56:00,16021.112374203367,-7439.99999984947
1958-02-10 09:56:20,16021.094344779724,-7419.999999788315
1958-02-10 09:56:40,16021.07631535608,-7399.999999727159
1958-02-10 09:57:00,16021.058285932435,-7379.999999666003
1958-02-10 09:57:20,16021.058982891196,-7359.9999996434935
1958-02-10 09:57:40,16021.090424581384,-7339.999999684433
1958-02-10 09:58:00,16021.121866271573,-7319.999999725373
1958-02-10 09:58:20,16021.15330796176,-7299.999999766312
1958-02-10 09:58:40,16021.184749651948,-7279.999999807251
1958-02-10 09:59:00,16021.216191342135,-7259.999999848191
1958-02-10 09:59:20,16021.247633032322,-7239.99999988913
1958-02-10 09:59:40,16021.279074722512,-7219.999999930069
1958-02-10 10:00:00,16021.3105164127,-7199.999999971008
1958-02-10 10:00:20,16021.341958102887,-7180.000000011948
1958-02-10 10:00:40,16021.373399793074,-7160.000000052887
1958-02-10 10:01:00,16021.404841483261,-7140.000000093826
1958-02-10 10:01:20,16020.939758055834,-7120.0000000616055
1958-02-10 10:01:40,16020.451458406458,-7100.000000025963
1958-02-10 10:02:00,16019.963158757082,-7079.999999990322
1958-02-10 10:02:20,16019.474859107706,-7059.99999995468
1958-02-10 10:02:40,16018.98655945833,-7039.999999919039
1958-02-10 10:03:00,16018.498259808952,-7019.999999883396
1958-02-10 10:03:20,16018.009960159576,-6999.999999847755
1958-02-10 10:03:40,16017.5216605102,-6979.999999812113
1958-02-10 10:04:00,16017.033360860823,-6959.999999776472
1958-02-10 10:04:20,16016.545061211447,-6939.9999997408295
1958-02-10 10:04:40,16016.292815274172,-6919.999999709289
1958-02-10 10:05:00,16016.667117150873,-6899.9999996886345
1958-02-10 10:05:20,16017.041419027577,-6879.999999667981
1958-02-10 10:05:40,16017.415720904279,-6859.999999647326
1958-02-10 10:06:00,16017.79002278098,-6839.9999996266715
1958-02-10 10:06:20,16018.164324657682,-6819.999999606017
1958-02-10 10:06:40,16018.538626534384,-6799.999999585362
1958-02-10 10:07:00,16018.912928411086,-6779.999999564709
1958-02-10 10:07:20,16019.287230287788,-6759.999999544054
1958-02-10 10:07:40,16019.66153216449,-6739.999999523399
1958-02-10 10:08:00,16020.035834041193,-6719.999999502745
1958-02-10 10:08:20,16020.419598979639,-6699.999999488862
1958-02-10 10:08:40,16020.908237025282,-6679.999999550031
1958-02-10 10:09:00,16021.396875070925,-6659.999999611199
1958-02-10 10:09:20,16021.88551311657,-6639.999999672367
1958-02-10 10:09:40,16022.374151162212,-6619.999999733536
1958-02-10 10:10:00,16022.862789207857,-6599.999999794704
1958-02-10 10:10:20,16023.3514272535,-6579.999999855872
1958-02-10 10:10:40,16023.840065299144,-6559.999999917041
1958-02-10 10:11:00,16024.328703344787,-6539.999999978209
1958-02-10 10:11:20,16024.817341390431,-6520.0000000393775
1958-02-10 10:11:40,16025.305979436074,-6500.0000001005465
1958-02-10 10:12:00,16025.794617481717,-6480.0000001617145
1958-02-10 10:12:20,16026.12503838668,-6460.0000001895405
1958-02-10 10:12:40,16026.145691846807,-6440.000000152088
1958-02-10 10:13:00,16026.166345306932,-6420.000000114635
1958-02-10 10:13:20,16026.186998767058,-6400.000000077182
1958-02-10 10:13:40,16026.207652227185,-6380.00000003973
1958-02-10 10:14:00,16026.228305687311,-6360.000000002277
1958-02-10 10:14:20,16026.248959147437,-6339.999999964824
1958-02-10 10:14:40,16026.269612607563,-6319.999999927372
1958-02-10 10:15:00,16026.290266067688,-6299.999999889919
1958-02-10 10:15:20,16026.310919527814,-6279.999999852466
1958-02-10 10:15:40,16026.33157298794,-6259.999999815014
1958-02-10 10:16:00,16026.142672121267,-6239.999999787847
1958-02-10 10:16:20,16025.378095744414,-6219.999999788935
1958-02-10 10:16:40,16024.61351936756,-6199.999999790024
1958-02-10 10:17:00,16023.848942990708,-6179.999999791112
1958-02-10 10:17:20,16023.084366613853,-6159.9999997922005
1958-02-10 10:17:40,16022.319790237001,-6139.999999793289
1958-02-10 10:18:00,16021.555213860147,-6119.999999794378
1958-02-10 10:18:20,16020.790637483295,-6099.9999997954665
1958-02-10 10:18:40,16020.02606110644,-6079.999999796554
1958-02-10 10:19:00,16019.99333383883,-6059.999999806617
1958-02-10 10:19:20,16020.129064619328,-6039.999999818744
1958-02-10 10:19:40,16020.264795399828,-6019.999999830872
1958-02-10 10:20:00,16020.400526180327,-5999.999999842999
1958-02-10 10:20:20,16020.536256960826,-5979.999999855127
1958-02-10 10:20:40,16020.671987741325,-5959.999999867255
1958-02-10 10:21:00,16020.807718521824,-5939.999999879382
1958-02-10 10:21:20,16020.943449302324,-5919.99999989151
1958-02-10 10:21:40,16021.079180082823,-5899.999999903637
1958-02-10 10:22:00,16021.214910863322,-5879.999999915764
1958-02-10 10:22:20,16021.35064164382,-5859.9999999278925
1958-02-10 10:22:40,16021.109343178874,-5839.999999912033
1958-02-10 10:23:00,16020.784344781316,-5819.999999889959
1958-02-10 10:23:20,16020.45934638376,-5799.999999867887
1958-02-10 10:23:40,16020.1343479862,-5779.999999845813
1958-02-10 10:24:00,16019.809349588644,-5759.99999982374
1958-02-10 10:24:20,16019.484351191086,-5739.999999801667
1958-02-10 10:24:40,16019.15935279353,-5719.999999779594
1958-02-10 10:25:00,16018.83435439597,-5699.999999757521
1958-02-10 10:25:20,16018.509355998414,-5679.999999735448
1958-02-10 10:25:40,16018.184357600856,-5659.9999997133755
1958-02-10 10:26:00,16017.8593592033,-5639.999999691302
1958-02-10 10:26:20,16017.534360805741,-5619.9999996692295
1958-02-10 10:26:40,16017.35741589302,-5599.999999669102
1958-02-10 10:27:00,16017.339386469452,-5579.999999692533
1958-02-10 10:27:20,16017.321357045885,-5559.999999715962
1958-02-10 10:27:40,16017.303327622316,-5539.9999997393925
1958-02-10 10:28:00,16017.285298198749,-5519.999999762822
1958-02-10 10:28:20,16017.26726877518,-5499.999999786252
1958-02-10 10:28:40,16017.249239351611,-5479.999999809682
1958-02-10 10:29:00,16017.231209928044,-5459.999999833112
1958-02-10 10:29:20,16017.213180504476,-5439.999999856542
1958-02-10 10:29:40,16017.195151080909,-5419.999999879972
1958-02-10 10:30:00,16017.17712165734,-5399.999999903402
1958-02-10 10:30:20,16017.159092233773,-5379.999999926832
1958-02-10 10:30:40,16017.149480724525,-5359.9999999378515
1958-02-10 10:31:00,16017.153824524848,-5339.999999928298
1958-02-10 10:31:20,16017.158168325173,-5319.999999918744
1958-02-10 10:31:40,16017.162512125497,-5299.99999990919
1958-02-10 10:32:00,16017.166855925821,-5279.999999899636
1958-02-10 10:32:20,16017.171199726145,-5259.999999890082
1958-02-10 10:32:40,16017.17554352647,-5239.999999880528
1958-02-10 10:33:00,16017.179887326793,-5219.9999998709745
1958-02-10 10:33:20,16017.184231127118,-5199.99999986142
1958-02-10 10:33:40,16017.188574927442,-5179.999999851866
1958-02-10 10:34:00,16017.192918727766,-5159.999999842313
1958-02-10 10:34:20,16017.19726252809,-5139.9999998327585
1958-02-10 10:34:40,16017.201606328414,-5119.999999823204
1958-02-10 10:35:00,16017.205950128739,-5099.999999813651
1958-02-10 10:35:20,16017.210293929062,-5079.999999804097
1958-02-10 10:35:40,16017.214637729387,-5059.999999794542
1958-02-10 10:36:00,16017.218981529712,-5039.999999784989
1958-02-10 10:36:20,16017.223325330035,-5019.999999775435
1958-02-10 10:36:40,16017.22766913036,-4999.999999765881
1958-02-10 10:37:00,16017.232012930683,-4979.999999756327
1958-02-10 10:37:20,16017.236356731008,-4959.999999746773
1958-02-10 10:37:40,16017.240700531333,-4939.999999737219
1958-02-10 10:38:00,16017.245044331656,-4919.9999997276645
1958-02-10 10:38:20,16017.24938813198,-4899.999999718111
1958-02-10 10:38:40,16017.253731932306,-4879.999999708557
1958-02-10 10:39:00,16017.258075732629,-4859.999999699003
1958-02-10 10:39:20,16017.262419532954,-4839.999999689449
1958-02-10 10:39:40,16017.266763333277,-4819.999999679895
1958-02-10 10:40:00,16017.271107133602,-4799.999999670341
1958-02-10 10:40:20,16017.275450933925,-4779.999999660787
1958-02-10 10:40:40,16017.27979473425,-4759.999999651233
1958-02-10 10:41:00,16017.284138534573,-4739.999999641679
1958-02-10 10:41:20,16017.288482334898,-4719.999999632125
1958-02-10 10:41:40,16017.29282613522,-4699.999999622571
1958-02-10 10:42:00,16017.297169935546,-4679.999999613017
1958-02-10 10:42:20,16017.301513735869,-4659.999999603463
1958-02-10 10:42:40,16017.308766589535,-4639.999999599329
1958-02-10 10:43:00,16017.340208279722,-4619.9999996402685
1958-02-10 10:43:20,16017.371649969911,-4599.9999996812085
1958-02-10 10:43:40,16017.403091660099,-4579.999999722148
1958-02-10 10:44:00,16017.434533350286,-4559.999999763087
1958-02-10 10:44:20,16017.465975040475,-4539.999999804026
1958-02-10 10:44:40,16017.497416730663,-4519.999999844965
1958-02-10 10:45:00,16017.52885842085,-4499.999999885905
1958-02-10 10:45:20,16017.56030011104,-4479.999999926844
1958-02-10 10:45:40,16017.591741801227,-4459.999999967783
1958-02-10 10:46:00,16017.623183491414,-4440.000000008722
1958-02-10 10:46:20,16017.654625181602,-4420.000000049662
1958-02-10 10:46:40,16017.688108921382,-4400.000000060364
1958-02-10 10:47:00,16017.722535396322,-4380.000000057107
1958-02-10 10:47:20,16017.756961871264,-4360.000000053849
1958-02-10 10:47:40,16017.791388346204,-4340.0000000505925
1958-02-10 10:48:00,16017.825814821146,-4320.000000047336
1958-02-10 10:48:20,16017.860241296086,-4300.000000044079
1958-02-10 10:48:40,16017.894667771028,-4280.000000040822
1958-02-10 10:49:00,16017.929094245968,-4260.000000037565
1958-02-10 10:49:20,16017.96352072091,-4240.000000034307
1958-02-10 10:49:40,16017.997947195852,-4220.00000003105
1958-02-10 10:50:00,16018.032373670792,-4200.000000027793
1958-02-10 10:50:20,16018.066800145734,-4180.000000024536
1958-02-10 10:50:40,16018.101226620674,-4160.000000021279
1958-02-10 10:51:00,16018.135653095616,-4140.000000018023
1958-02-10 10:51:20,16018.07845912326,-4120.000000039969
1958-02-10 10:51:40,16018.017885340885,-4100.000000062844
1958-02-10 10:52:00,16017.957311558512,-4080.0000000857203
1958-02-10 10:52:20,16017.896737776136,-4060.000000108596
1958-02-10 10:52:40,16017.836163993761,-4040.000000131472
1958-02-10 10:53:00,16017.775590211388,-4020.000000154348
1958-02-10 10:53:20,16017.715016429012,-4000.0000001772237
1958-02-10 10:53:40,16017.654442646639,-3980.0000002000997
1958-02-10 10:54:00,16017.593868864264,-3960.000000222976
1958-02-10 10:54:20,16017.53329508189,-3940.000000245852
1958-02-10 10:54:40,16017.472721299515,-3920.0000002687275
1958-02-10 10:55:00,16017.466578147963,-3900.0000002644124
1958-02-10 10:55:20,16017.470921948288,-3880.0000002548586
1958-02-10 10:55:40,16017.475265748613,-3860.0000002453044
1958-02-10 10:56:00,16017.479609548936,-3840.0000002357506
1958-02-10 10:56:20,16017.483953349261,-3820.0000002261963
1958-02-10 10:56:40,16017.488297149584,-3800.0000002166425
1958-02-10 10:57:00,16017.49264094991,-3780.0000002070883
1958-02-10 10:57:20,16017.496984750233,-3760.0000001975345
1958-02-10 10:57:40,16017.501328550557,-3740.0000001879807
1958-02-10 10:58:00,16017.50567235088,-3720.0000001784265
1958-02-10 10:58:20,16017.510016151205,-3700.0000001688727
1958-02-10 10:58:40,16017.514359951529,-3680.0000001593185
1958-02-10 10:59:00,16017.671560548004,-3660.0000001170483
1958-02-10 10:59:20,16017.880033089188,-3640.0000000638042
1958-02-10 10:59:40,16018.08850563037,-3620.0000000105597
1958-02-10 11:00:00,16018.296978171555,-3599.9999999573156
1958-02-10 11:00:20,16018.505450712739,-3579.9999999040715
1958-02-10 11:00:40,16018.713923253923,-3559.999999850827
1958-02-10 11:01:00,16018.922395795105,-3539.999999797583
1958-02-10 11:01:20,16019.13086833629,-3519.9999997443388
1958-02-10 11:01:40,16019.339340877474,-3499.9999996910947
1958-02-10 11:02:00,16019.547813418658,-3479.99999963785
1958-02-10 11:02:20,16019.756285959842,-3459.999999584606
1958-02-10 11:02:40,16019.964758501024,-3439.999999531362
1958-02-10 11:03:00,16020.243208328538,-3419.9999995696758
1958-02-10 11:03:20,16020.538390661703,-3399.999999629883
1958-02-10 11:03:40,16020.833572994867,-3379.9999996900897
1958-02-10 11:04:00,16021.12875532803,-3359.999999750297
1958-02-10 11:04:20,16021.423937661195,-3339.9999998105036
1958-02-10 11:04:40,16021.719119994359,-3319.999999870711
1958-02-10 11:05:00,16022.014302327525,-3299.9999999309175
1958-02-10 11:05:20,16022.30948466069,-3279.9999999911247
1958-02-10 11:05:40,16022.604666993853,-3260.0000000513314
1958-02-10 11:06:00,16022.899849327017,-3240.0000001115386
1958-02-10 11:06:20,16023.195031660181,-3220.0000001717453
1958-02-10 11:06:40,16021.870709023277,-3200.000000227697
1958-02-10 11:07:00,16020.185928991777,-3180.000000282702
1958-02-10 11:07:20,16018.501148960277,-3160.0000003377063
1958-02-10 11:07:40,16016.816368928776,-3140.000000392711
1958-02-10 11:08:00,16015.131588897277,-3120.0000004477156
1958-02-10 11:08:20,16014.309348116996,-3100.0000004517124
1958-02-10 11:08:40,16014.629650069666,-3080.000000388143
1958-02-10 11:09:00,16014.949952022336,-3060.000000324573
1958-02-10 11:09:20,16015.270253975006,-3040.000000261003
1958-02-10 11:09:40,16015.590555927676,-3020.0000001974336
1958-02-10 11:10:00,16015.910857880346,-3000.000000133864
1958-02-10 11:10:20,16016.231159833018,-2980.0000000702944
1958-02-10 11:10:40,16016.551461785688,-2960.0000000067243
1958-02-10 11:11:00,16016.871763738358,-2939.9999999431548
1958-02-10 11:11:20,16017.192065691028,-2919.999999879585
1958-02-10 11:11:40,16017.512367643698,-2899.9999998160156
1958-02-10 11:12:00,16017.688111964495,-2879.999999777159
1958-02-10 11:12:20,16017.692455764818,-2859.999999767605
1958-02-10 11:12:40,16017.696799565143,-2839.999999758051
1958-02-10 11:13:00,16017.701143365466,-2819.999999748497
1958-02-10 11:13:20,16017.705487165791,-2799.999999738943
1958-02-10 11:13:40,16017.709830966116,-2779.999999729389
1958-02-10 11:14:00,16017.71417476644,-2759.999999719835
1958-02-10 11:14:20,16017.718518566764,-2739.9999997102814
1958-02-10 11:14:40,16017.722862367089,-2719.999999700727
1958-02-10 11:15:00,16017.727206167412,-2699.9999996911733
1958-02-10 11:15:20,16017.731549967737,-2679.999999681619
1958-02-10 11:15:40,16017.73589376806,-2659.9999996720653
1958-02-10 11:16:00,16017.740237568385,-2639.999999662511
1958-02-10 11:16:20,16017.744581368708,-2619.9999996529573
1958-02-10 11:16:40,16017.748925169033,-2599.999999643403
1958-02-10 11:17:00,16017.753268969358,-2579.9999996338493
1958-02-10 11:17:20,16017.757612769681,-2559.9999996242955
1958-02-10 11:17:40,16017.761956570006,-2539.9999996147412
1958-02-10 11:18:00,16017.76630037033,-2519.9999996051874
1958-02-10 11:18:20,16017.770644170654,-2499.999999595633
1958-02-10 11:18:40,16017.774987970977,-2479.9999995860794
1958-02-10 11:19:00,16017.779331771302,-2459.9999995765256
1958-02-10 11:19:20,16017.783675571625,-2439.9999995669714
1958-02-10 11:19:40,16017.78801937195,-2419.9999995574176
1958-02-10 11:20:00,16017.79236317227,-2399.999999569959
1958-02-10 11:20:20,16017.796706972576,-2379.999999639812
1958-02-10 11:20:40,16017.801050772883,-2359.9999997096643
1958-02-10 11:21:00,16017.80539457319,-2339.999999779517
1958-02-10 11:21:20,16017.809738373497,-2319.99999984937
1958-02-10 11:21:40,16017.814082173803,-2299.999999919223
1958-02-10 11:22:00,16017.81842597411,-2279.9999999890756
1958-02-10 11:22:20,16017.822769774417,-2260.000000058928
1958-02-10 11:22:40,16017.827113574724,-2240.000000128781
1958-02-10 11:23:00,16017.83145737503,-2220.0000001986336
1958-02-10 11:23:20,16017.835801175337,-2200.0000002684865
1958-02-10 11:23:40,16017.840144975644,-2180.0000003383393
1958-02-10 11:24:00,16017.852963589885,-2160.0000003817213
1958-02-10 11:24:20,16017.902236725591,-2140.000000311238
1958-02-10 11:24:40,16017.9515098613,-2120.000000240755
1958-02-10 11:25:00,16018.000782997005,-2100.000000170272
1958-02-10 11:25:20,16018.050056132714,-2080.000000099789
1958-02-10 11:25:40,16018.09932926842,-2060.0000000293057
1958-02-10 11:26:00,16018.148602404128,-2039.9999999588226
1958-02-10 11:26:20,16018.197875539834,-2019.9999998883397
1958-02-10 11:26:40,16018.247148675542,-1999.9999998178566
1958-02-10 11:27:00,16018.296421811248,-1979.9999997473735
1958-02-10 11:27:20,16018.345694946956,-1959.9999996768904
1958-02-10 11:27:40,16018.394968082663,-1939.9999996064075
1958-02-10 11:28:00,16018.471302494969,-1919.999999551305
1958-02-10 11:28:20,16018.725825227459,-1899.9999995974783
1958-02-10 11:28:40,16018.980347959949,-1879.9999996436516
1958-02-10 11:29:00,16019.23487069244,-1859.9999996898248
1958-02-10 11:29:20,16019.48939342493,-1839.9999997359982
1958-02-10 11:29:40,16019.74391615742,-1819.9999997821715
1958-02-10 11:30:00,16019.99843888991,-1799.9999998283447
1958-02-10 11:30:20,16020.2529616224,-1779.999999874518
1958-02-10 11:30:40,16020.50748435489,-1759.9999999206912
1958-02-10 11:31:00,16020.762007087382,-1739.9999999668646
1958-02-10 11:31:20,16021.016529819872,-1720.0000000130378
1958-02-10 11:31:40,16021.271052552362,-1700.000000059211
1958-02-10 11:32:00,16021.515310646319,-1680.0000001023377
1958-02-10 11:32:20,16021.723783186608,-1660.0000001348428
1958-02-10 11:32:40,16021.932255726897,-1640.0000001673477
1958-02-10 11:33:00,16022.140728267188,-1620.0000001998528
1958-02-10 11:33:20,16022.349200807477,-1600.0000002323577
1958-02-10 11:33:40,16022.557673347766,-1580.0000002648628
1958-02-10 11:34:00,16022.766145888058,-1560.000000297368
1958-02-10 11:34:20,16022.974618428347,-1540.0000003298728
1958-02-10 11:34:40,16023.183090968636,-1520.000000362378
1958-02-10 11:35:00,16023.391563508927,-1500.000000394883
1958-02-10 11:35:20,16023.600036049216,-1480.000000427388
1958-02-10 11:35:40,16023.808508589505,-1460.000000459893
1958-02-10 11:36:00,16024.029926034806,-1440.00000047358
1958-02-10 11:36:20,16024.284448768323,-1420.0000004391416
1958-02-10 11:36:40,16024.53897150184,-1400.000000404703
1958-02-10 11:37:00,16024.793494235355,-1380.0000003702648
1958-02-10 11:37:20,16025.04801696887,-1360.0000003358264
1958-02-10 11:37:40,16025.302539702388,-1340.000000301388
1958-02-10 11:38:00,16025.557062435904,-1320.0000002669497
1958-02-10 11:38:20,16025.81158516942,-1300.0000002325112
1958-02-10 11:38:40,16026.066107902936,-1280.0000001980727
1958-02-10 11:39:00,16026.320630636454,-1260.0000001636345
1958-02-10 11:39:20,16026.57515336997,-1240.000000129196
1958-02-10 11:39:40,16026.829676103485,-1220.0000000947575
1958-02-10 11:40:00,16027.026311747359,-1200.0000000683826
1958-02-10 11:40:20,16027.125290799582,-1180.000000055611
1958-02-10 11:40:40,16027.224269851804,-1160.0000000428395
1958-02-10 11:41:00,16027.323248904027,-1140.0000000300677
1958-02-10 11:41:20,16027.422227956251,-1120.000000017296
1958-02-10 11:41:40,16027.521207008473,-1100.0000000045245
