"Timestamp","TZ","V_S6_TNG (V)","I_S6_TNG (mA)"
2024/10/10 23:45:05.012,n,2436.2164,868.5772
2024/10/10 23:45:10.006,n,2436.289,868.63864
2024/10/10 23:45:15.000,n,2436.3764,868.5772
2024/10/10 23:45:20.008,n,2435.7932,868.67008
2024/10/10 23:45:25.002,n,2436.6542,868.5148
2024/10/10 23:45:30.012,n,2435.5164,868.63864
2024/10/10 23:45:35.005,n,2436.0848,868.70112
2024/10/10 23:45:40.000,n,2435.4578,868.7168
2024/10/10 23:45:45.008,n,2435.706,868.62344
2024/10/10 23:45:50.151,n,2435.9976,868.76304
2024/10/10 23:45:55.017,n,2436.0268,868.7168
2024/10/10 23:46:00.004,n,2436.0122,868.65432
2024/10/10 23:46:05.000,n,2436.289,868.5772
2024/10/10 23:46:10.108,n,2435.8228,868.60768
2024/10/10 23:46:15.001,n,2436.4644,868.60768
2024/10/10 23:46:20.011,n,2436.1726,868.54568
2024/10/10 23:46:25.037,n,2436.6682,868.7168
2024/10/10 23:46:30.013,n,2435.4722,868.68584
2024/10/10 23:46:35.007,n,2436.289,868.7168
2024/10/10 23:46:40.000,n,2436.362,868.65432
2024/10/10 23:46:45.011,n,2436.3332,868.77872
2024/10/10 23:46:50.004,n,2436.0848,868.65432
2024/10/10 23:46:55.013,n,2436.362,868.63864
2024/10/10 23:47:00.006,n,2436.8142,868.53
2024/10/10 23:47:05.000,n,2435.8662,868.70112
2024/10/10 23:47:10.009,n,2436.1726,868.7168
2024/10/10 23:47:15.003,n,2435.8518,868.70112
2024/10/10 23:47:20.013,n,2436.2746,868.7168
2024/10/10 23:47:25.049,n,2436.5224,868.62344
2024/10/10 23:47:30.000,n,2436.5954,868.68584
2024/10/10 23:47:35.009,n,2436.5224,868.5772
2024/10/10 23:47:40.002,n,2436.1726,868.74728
2024/10/10 23:47:45.062,n,2436.129,868.74728
2024/10/10 23:47:50.005,n,2436.0268,868.65432
2024/10/10 23:47:55.000,n,2435.706,868.53
2024/10/10 23:48:00.008,n,2436.056,868.60768
2024/10/10 23:48:05.001,n,2436.5816,868.70112
2024/10/10 23:48:10.209,n,2435.9686,868.62344
2024/10/10 23:48:15.005,n,2436.1876,868.62344
2024/10/10 23:48:20.000,n,2435.7788,868.68584
2024/10/10 23:48:25.007,n,2436.1146,868.62344
2024/10/10 23:48:30.001,n,2436.1146,868.63864
2024/10/10 23:48:35.011,n,2436.7272,868.76304
2024/10/10 23:48:40.004,n,2435.5892,868.63864
2024/10/10 23:48:45.014,n,2436.4494,868.74728
2024/10/10 23:48:50.007,n,2436.0416,868.62344
2024/10/10 23:48:55.000,n,2436.5664,868.82544
2024/10/10 23:49:00.010,n,2436.6542,868.67008
2024/10/10 23:49:05.004,n,2436.0998,868.56144
2024/10/10 23:49:10.013,n,2435.8808,868.62344
2024/10/10 23:49:15.105,n,2436.6542,868.5148
2024/10/10 23:49:20.000,n,2435.8958,868.53
2024/10/10 23:49:25.010,n,2435.9392,868.56144
2024/10/10 23:49:30.003,n,2435.8662,868.4528
2024/10/10 23:49:35.012,n,2436.3038,868.67008
2024/10/10 23:49:40.006,n,2435.8228,868.54568
2024/10/10 23:49:45.000,n,2435.633,868.76304
2024/10/10 23:49:50.052,n,2435.9976,868.5772
2024/10/10 23:49:55.002,n,2435.6622,868.49904
2024/10/10 23:50:00.012,n,2436.2308,868.59192
2024/10/10 23:50:05.039,n,2435.9976,868.67008
2024/10/10 23:50:10.000,n,2436.5224,868.76304
2024/10/10 23:50:15.008,n,2436.0998,868.60768
2024/10/10 23:50:20.001,n,2435.8228,868.67008
2024/10/10 23:50:25.011,n,2435.7204,868.60768
2024/10/10 23:50:30.006,n,2436.289,868.62344
2024/10/10 23:50:35.000,n,2435.6036,868.70112
2024/10/10 23:50:40.058,n,2435.5014,868.7168
2024/10/10 23:50:45.001,n,2435.9392,868.5772
2024/10/10 23:50:50.011,n,2435.983,868.56144
2024/10/10 23:50:55.004,n,2435.706,868.63864
2024/10/10 23:51:00.015,n,2436.4062,868.49904
2024/10/10 23:51:05.008,n,2434.874,868.5148
2024/10/10 23:51:10.001,n,2435.7498,868.46856
2024/10/10 23:51:15.010,n,2435.9686,868.7168
2024/10/10 23:51:20.003,n,2434.947,868.63864
2024/10/10 23:51:25.013,n,2435.064,868.59192
2024/10/10 23:51:30.076,n,2435.2098,868.67008
2024/10/10 23:51:35.000,n,2435.633,868.54568
2024/10/10 23:51:40.009,n,2435.7642,868.65432
2024/10/10 23:51:45.003,n,2435.487,868.7168
2024/10/10 23:51:50.012,n,2434.451,868.68584
2024/10/10 23:51:55.006,n,2435.4578,868.62344
2024/10/10 23:52:00.000,n,2435.4288,868.74728
2024/10/10 23:52:05.009,n,2435.4722,868.67008
2024/10/10 23:52:10.002,n,2435.049,868.49904
2024/10/10 23:52:15.013,n,2435.7352,868.59192
2024/10/10 23:52:20.007,n,2435.3264,868.63864
2024/10/10 23:52:25.000,n,2435.5164,868.77872
2024/10/10 23:52:30.008,n,2435.7932,868.7168
2024/10/10 23:52:35.001,n,2435.6622,868.74728
2024/10/10 23:52:40.011,n,2435.5452,868.65432
2024/10/10 23:52:45.045,n,2435.5014,868.68584
2024/10/10 23:52:50.000,n,2435.5744,868.5772
2024/10/10 23:52:55.008,n,2435.6182,868.68584
2024/10/10 23:53:00.001,n,2435.4722,868.65432
2024/10/10 23:53:05.011,n,2435.4434,868.60768
2024/10/10 23:53:10.004,n,2435.5014,868.7168
2024/10/10 23:53:15.014,n,2435.6036,868.5772
2024/10/10 23:53:20.007,n,2435.7642,868.5772
2024/10/10 23:53:25.000,n,2434.4948,868.54568
2024/10/10 23:53:30.003,n,2435.1948,868.48336
2024/10/10 23:53:35.003,n,2435.7204,868.54568
2024/10/10 23:53:40.014,n,2435.5164,868.82544
2024/10/10 23:53:45.029,n,2435.3558,868.68584
2024/10/10 23:53:50.005,n,2435.4722,868.56144
2024/10/10 23:53:55.010,n,2434.83,868.5772
2024/10/10 23:54:00.003,n,2435.6622,868.62344
2024/10/10 23:54:05.012,n,2435.56,868.7168
2024/10/10 23:54:10.007,n,2436.056,868.80968
2024/10/10 23:54:15.000,n,2434.7866,868.60768
2024/10/10 23:54:20.009,n,2435.691,868.67008
2024/10/10 23:54:25.003,n,2435.4288,868.67008
2024/10/10 23:54:30.012,n,2435.691,868.62344
2024/10/10 23:54:35.005,n,2434.728,868.73256
2024/10/10 23:54:40.000,n,2435.2098,868.67008
2024/10/10 23:54:45.030,n,2435.487,868.62344
2024/10/10 23:54:50.002,n,2435.56,868.63864
2024/10/10 23:54:55.111,n,2435.2534,868.53
2024/10/10 23:55:00.005,n,2435.137,868.59192
2024/10/10 23:55:05.000,n,2435.3264,868.65432
2024/10/10 23:55:10.008,n,2435.5164,868.62344
2024/10/10 23:55:15.001,n,2435.137,868.60768
2024/10/10 23:55:20.011,n,2435.1218,868.54568
2024/10/10 23:55:25.004,n,2434.7576,868.73256
2024/10/10 23:55:30.014,n,2435.2098,868.5772
2024/10/10 23:55:35.007,n,2434.4948,868.46856
2024/10/10 23:55:40.001,n,2435.487,868.76304
2024/10/10 23:55:45.010,n,2435.1074,868.63864
2024/10/10 23:55:50.105,n,2435.093,868.65432
2024/10/10 23:55:55.015,n,2435.1804,868.62344
2024/10/10 23:56:00.009,n,2435.7642,868.49904
2024/10/10 23:56:05.002,n,2435.4434,868.5772
2024/10/10 23:56:10.142,n,2434.801,868.60768
2024/10/10 23:56:15.003,n,2435.8372,868.67008
2024/10/10 23:56:20.014,n,2434.976,868.59192
2024/10/10 23:56:25.007,n,2435.1948,868.60768
2024/10/10 23:56:30.000,n,2435.2098,868.65432
2024/10/10 23:56:35.010,n,2435.3558,868.5772
2024/10/10 23:56:40.003,n,2435.5014,868.70112
2024/10/10 23:56:45.013,n,2435.4434,868.63864
2024/10/10 23:56:50.006,n,2435.5452,868.59192
2024/10/10 23:56:55.132,n,2435.3704,868.62344
2024/10/10 23:57:00.009,n,2435.0784,868.65432
2024/10/10 23:57:05.003,n,2435.5452,868.56144
2024/10/10 23:57:10.012,n,2434.8452,868.74728
2024/10/10 23:57:15.005,n,2435.4288,868.53
2024/10/10 23:57:20.000,n,2435.0346,868.63864
2024/10/10 23:57:25.009,n,2435.5308,868.73256
2024/10/10 23:57:30.002,n,2435.7352,868.63864
2024/10/10 23:57:35.012,n,2435.5164,868.56144
2024/10/10 23:57:40.005,n,2435.0202,868.7168
2024/10/10 23:57:45.015,n,2435.8808,868.56144
2024/10/10 23:57:50.114,n,2435.3118,868.76304
2024/10/10 23:57:55.001,n,2435.8372,868.62344
2024/10/10 23:58:00.011,n,2435.8228,868.54568
2024/10/10 23:58:05.005,n,2435.7204,868.54568
2024/10/10 23:58:10.014,n,2435.8372,868.54568
2024/10/10 23:58:15.007,n,2435.3992,868.68584
2024/10/10 23:58:20.001,n,2435.8228,868.67008
2024/10/10 23:58:25.011,n,2434.8596,868.80968
