"Timestamp","TZ","V_S6_TNG (V)","I_S6_TNG (mA)"
2024/05/10 23:45:05.012,n,1980.9322,872.08336
2024/05/10 23:45:10.006,n,1980.4934,872.3636
2024/05/10 23:45:15.000,n,1980.1806,872.34784
2024/05/10 23:45:20.008,n,1979.9764,872.40976
2024/05/10 23:45:25.001,n,1980.1806,872.40976
2024/05/10 23:45:30.014,n,1980.6658,872.40976
2024/05/10 23:45:35.005,n,1980.5568,872.14584
2024/05/10 23:45:40.000,n,1979.8514,872.05288
2024/05/10 23:45:45.007,n,1980.4312,872.14584
2024/05/10 23:45:50.067,n,1980.1648,872.09904
2024/05/10 23:45:55.010,n,1980.102,872.47224
2024/05/10 23:46:00.118,n,1980.3374,872.33208
2024/05/10 23:46:05.000,n,1980.024,872.20816
2024/05/10 23:46:10.073,n,1981.0892,872.20816
2024/05/10 23:46:15.001,n,1979.6478,872.30112
2024/05/10 23:46:20.010,n,1979.8354,872.3168
2024/05/10 23:46:25.136,n,1979.7106,872.27016
2024/05/10 23:46:30.013,n,1980.133,872.3168
2024/05/10 23:46:35.068,n,1980.6658,872.25448
2024/05/10 23:46:40.001,n,1980.055,872.06864
2024/05/10 23:46:45.010,n,1979.6948,872.25448
2024/05/10 23:46:50.003,n,1980.133,872.30112
2024/05/10 23:46:55.052,n,1980.4622,872.30112
2024/05/10 23:47:00.007,n,1980.071,872.23872
2024/05/10 23:47:05.000,n,1980.4472,872.5184
2024/05/10 23:47:10.010,n,1980.5568,872.3636
2024/05/10 23:47:15.002,n,1979.115,872.16152
2024/05/10 23:47:20.047,n,1980.3056,872.33208
2024/05/10 23:47:25.006,n,1980.039,872.22392
2024/05/10 23:47:30.000,n,1980.2276,872.25448
2024/05/10 23:47:35.009,n,1980.133,872.16152
2024/05/10 23:47:40.002,n,1980.619,872.30112
2024/05/10 23:47:45.012,n,1979.2398,872.13056
2024/05/10 23:47:50.005,n,1979.8046,872.22392
2024/05/10 23:47:55.000,n,1980.2586,872.22392
2024/05/10 23:48:00.008,n,1980.2436,872.27016
2024/05/10 23:48:05.002,n,1979.6478,872.08336
2024/05/10 23:48:10.095,n,1980.2276,872.1148
2024/05/10 23:48:15.004,n,1979.7886,872.13056
2024/05/10 23:48:20.000,n,1979.1778,872.20816
