"Timestamp","TZ","V_S6_TNG (V)","I_S6_TNG (mA)"
2024/05/12 23:45:05.010,n,1984.5688,872.3096
2024/05/12 23:45:10.000,n,1984.3486,872.27912
2024/05/12 23:45:15.001,n,1983.986,872.26344
2024/05/12 23:45:20.011,n,1983.7188,872.13952
2024/05/12 23:45:25.054,n,1984.1124,872.21664
2024/05/12 23:45:30.015,n,1983.656,872.17048
2024/05/12 23:45:35.000,n,1984.3168,872.13952
2024/05/12 23:45:40.001,n,1984.2698,872.29488
2024/05/12 23:45:45.011,n,1983.6242,872.21664
2024/05/12 23:45:50.091,n,1984.0336,872.24816
2024/05/12 23:45:55.014,n,1984.223,872.21664
2024/05/12 23:46:00.008,n,1984.1124,872.18624
2024/05/12 23:46:05.000,n,1984.1752,872.17048
2024/05/12 23:46:10.010,n,1984.2856,872.24816
2024/05/12 23:46:15.004,n,1983.939,872.24816
2024/05/12 23:46:20.013,n,1983.7664,872.17048
2024/05/12 23:46:25.006,n,1983.42,872.27912
2024/05/12 23:46:30.001,n,1984.5688,872.26344
2024/05/12 23:46:35.048,n,1984.254,872.35632
2024/05/12 23:46:40.000,n,1984.4424,872.21664
2024/05/12 23:46:45.000,n,1984.3644,872.17048
2024/05/12 23:46:50.105,n,1984.3796,872.18624
2024/05/12 23:46:55.053,n,1984.2856,872.18624
2024/05/12 23:47:00.000,n,1984.0496,872.26344
2024/05/12 23:47:05.185,n,1984.4582,872.3096
2024/05/12 23:47:10.000,n,1984.6316,872.2324
2024/05/12 23:47:15.000,n,1984.0336,872.27912
2024/05/12 23:47:20.000,n,1983.9238,872.27912
2024/05/12 23:47:25.000,n,1984.3644,872.21664
2024/05/12 23:47:30.000,n,1983.5456,872.10856
2024/05/12 23:47:35.000,n,1984.238,872.15528
2024/05/12 23:47:40.070,n,1984.5688,872.15528
2024/05/12 23:47:45.000,n,1983.703,872.18624
2024/05/12 23:47:50.000,n,1983.6092,872.35632
2024/05/12 23:47:55.000,n,1984.3326,872.2324
2024/05/12 23:48:00.000,n,1983.404,872.17048
2024/05/12 23:48:05.000,n,1984.537,872.32528
2024/05/12 23:48:10.000,n,1984.0654,872.18624
2024/05/12 23:48:15.000,n,1983.6872,872.2324
2024/05/12 23:48:20.000,n,1983.9238,872.32528
2024/05/12 23:48:25.000,n,1983.7818,872.13952
2024/05/12 23:48:30.099,n,1984.0654,872.29488
2024/05/12 23:48:35.116,n,1984.4742,872.2324
2024/05/12 23:48:40.000,n,1984.6634,872.27912
2024/05/12 23:48:45.000,n,1983.7818,872.12376
2024/05/12 23:48:50.093,n,1984.1752,872.12376
2024/05/12 23:48:55.000,n,1984.1282,872.12376
2024/05/12 23:49:00.000,n,1984.5688,872.27912
2024/05/12 23:49:05.000,n,1984.1434,872.06136
2024/05/12 23:49:10.000,n,1984.9622,872.0928
2024/05/12 23:49:15.000,n,1984.506,872.12376
2024/05/12 23:49:20.000,n,1984.191,872.372
2024/05/12 23:49:25.000,n,1983.986,872.27912
2024/05/12 23:49:30.007,n,1984.3486,872.24816
2024/05/12 23:49:35.000,n,1984.8676,872.13952
2024/05/12 23:49:40.061,n,1984.2856,872.26344
2024/05/12 23:49:45.000,n,1983.656,872.15528
2024/05/12 23:49:50.082,n,1983.8294,872.29488
2024/05/12 23:49:55.000,n,1984.3644,872.4188
2024/05/12 23:50:00.000,n,1984.7732,872.40304
2024/05/12 23:50:05.000,n,1984.4114,872.32528
2024/05/12 23:50:10.000,n,1984.584,872.12376
2024/05/12 23:50:15.000,n,1984.3486,872.18624
2024/05/12 23:50:20.000,n,1984.3168,872.27912
2024/05/12 23:50:25.000,n,1984.8676,872.35632
2024/05/12 23:50:30.000,n,1983.5146,872.07712
2024/05/12 23:50:35.000,n,1985.1818,872.3096
2024/05/12 23:50:40.000,n,1984.506,872.29488
2024/05/12 23:50:45.017,n,1984.1434,872.26344
2024/05/12 23:50:50.000,n,1984.0966,872.18624
2024/05/12 23:50:55.058,n,1983.6242,872.202
2024/05/12 23:51:00.004,n,1984.4114,872.21664
2024/05/12 23:51:05.000,n,1983.939,872.27912
2024/05/12 23:51:10.000,n,1983.986,872.29488
2024/05/12 23:51:15.099,n,1983.908,872.17048
2024/05/12 23:51:20.000,n,1983.5146,872.13952
2024/05/12 23:51:25.001,n,1984.1282,872.13952
2024/05/12 23:51:30.000,n,1984.0654,871.938
2024/05/12 23:51:35.054,n,1984.0966,872.10856
2024/05/12 23:51:40.000,n,1984.506,872.21664
2024/05/12 23:51:45.000,n,1983.6872,872.18624
2024/05/12 23:51:50.001,n,1983.955,872.4188
2024/05/12 23:51:55.000,n,1983.8762,872.38776
2024/05/12 23:52:00.070,n,1984.191,872.18624
2024/05/12 23:52:05.000,n,1984.3326,872.21664
2024/05/12 23:52:10.000,n,1984.3168,872.4188
2024/05/12 23:52:15.001,n,1984.0654,872.18624
2024/05/12 23:52:20.000,n,1984.0806,872.2324
2024/05/12 23:52:25.037,n,1983.6872,872.18624
2024/05/12 23:52:30.000,n,1984.1282,872.0928
2024/05/12 23:52:35.000,n,1984.789,872.15528
2024/05/12 23:52:40.001,n,1984.301,872.27912
2024/05/12 23:52:45.077,n,1984.4424,872.21664
2024/05/12 23:52:50.000,n,1983.4676,872.15528
2024/05/12 23:52:55.000,n,1984.238,872.26344
2024/05/12 23:53:00.000,n,1984.2856,872.29488
2024/05/12 23:53:05.000,n,1984.537,872.27912
2024/05/12 23:53:10.000,n,1984.6158,872.2324
2024/05/12 23:53:15.184,n,1983.656,872.32528
2024/05/12 23:53:20.144,n,1983.9708,872.12376
2024/05/12 23:53:25.000,n,1983.908,872.24816
2024/05/12 23:53:30.070,n,1984.2856,872.01512
2024/05/12 23:53:35.000,n,1984.506,872.3096
2024/05/12 23:53:40.002,n,1984.4902,872.24816
2024/05/12 23:53:45.000,n,1983.7348,872.27912
2024/05/12 23:53:50.000,n,1983.939,872.27912
2024/05/12 23:53:55.000,n,1983.8444,872.202
2024/05/12 23:54:00.088,n,1984.4424,872.10856
2024/05/12 23:54:05.003,n,1983.6718,872.202
2024/05/12 23:54:10.000,n,1984.789,872.2324
2024/05/12 23:54:15.000,n,1983.5456,872.2324
2024/05/12 23:54:20.000,n,1984.0178,872.26344
2024/05/12 23:54:25.000,n,1983.5772,872.18624
2024/05/12 23:54:30.001,n,1983.9708,872.2324
2024/05/12 23:54:35.003,n,1983.8294,872.21664
2024/05/12 23:54:40.000,n,1984.3486,872.12376
2024/05/12 23:54:45.065,n,1983.8762,872.202
2024/05/12 23:54:50.000,n,1984.1594,872.2324
2024/05/12 23:54:55.000,n,1984.191,872.45016
2024/05/12 23:55:00.000,n,1983.9708,872.32528
2024/05/12 23:55:05.020,n,1984.4424,872.34104
2024/05/12 23:55:10.030,n,1983.9238,872.17048
2024/05/12 23:55:15.000,n,1983.5146,872.04664
2024/05/12 23:55:20.000,n,1983.7818,872.2324
2024/05/12 23:55:25.000,n,1984.1124,872.29488
2024/05/12 23:55:30.144,n,1984.1124,872.48064
2024/05/12 23:55:35.000,n,1984.301,872.27912
2024/05/12 23:55:40.000,n,1983.8604,872.202
2024/05/12 23:55:45.000,n,1983.2624,872.12376
2024/05/12 23:55:50.000,n,1983.2784,872.24816
2024/05/12 23:55:55.004,n,1983.5772,872.21664
2024/05/12 23:56:00.000,n,1984.4424,872.07712
2024/05/12 23:56:05.055,n,1983.955,872.3096
2024/05/12 23:56:10.000,n,1984.0966,872.15528
2024/05/12 23:56:15.000,n,1983.5306,872.32528
2024/05/12 23:56:20.002,n,1983.892,872.32528
2024/05/12 23:56:25.000,n,1983.8762,872.24816
2024/05/12 23:56:30.000,n,1984.0654,872.21664
2024/05/12 23:56:35.054,n,1984.3168,872.34104
2024/05/12 23:56:40.000,n,1983.955,872.24816
2024/05/12 23:56:45.002,n,1983.955,872.17048
2024/05/12 23:56:50.000,n,1983.7188,872.27912
2024/05/12 23:56:55.000,n,1984.4272,872.21664
2024/05/12 23:57:00.000,n,1984.191,872.15528
2024/05/12 23:57:05.124,n,1984.6316,872.2324
2024/05/12 23:57:10.001,n,1984.4742,872.372
2024/05/12 23:57:15.000,n,1983.6872,872.0928
2024/05/12 23:57:20.000,n,1983.7188,872.32528
2024/05/12 23:57:25.000,n,1983.8762,872.21664
2024/05/12 23:57:30.000,n,1984.1594,872.27912
2024/05/12 23:57:35.001,n,1984.2698,872.26344
2024/05/12 23:57:40.000,n,1983.8604,872.29488
2024/05/12 23:57:45.004,n,1983.6242,872.03088
2024/05/12 23:57:50.000,n,1983.5614,872.2324
2024/05/12 23:57:55.038,n,1984.1752,872.26344
2024/05/12 23:58:00.015,n,1983.7664,872.29488
