"Timestamp","TZ","V_S6_TNG (V)","I_S6_TNG (mA)"
2024/10/12 00:10:45.001,n,2443.6766,868.71728
2024/10/12 00:10:50.013,n,2443.1818,868.8412
2024/10/12 00:10:55.004,n,2443.0796,868.6392
2024/10/12 00:11:00.000,n,2443.4146,868.79448
2024/10/12 00:11:05.040,n,2443.4146,868.82592
2024/10/12 00:11:10.000,n,2443.1088,868.59296
2024/10/12 00:11:15.010,n,2443.0944,868.764
2024/10/12 00:11:20.003,n,2443.895,868.7016
2024/10/12 00:11:25.000,n,2443.6182,868.7016
2024/10/12 00:11:30.007,n,2443.2832,868.8412
2024/10/12 00:11:35.000,n,2443.4876,868.48432
2024/10/12 00:11:40.017,n,2443.298,868.7016
2024/10/12 00:11:45.003,n,2443.167,868.71728
2024/10/12 00:11:50.000,n,2443.5458,868.73256
2024/10/12 00:11:55.006,n,2442.7452,868.82592
2024/10/12 00:12:00.000,n,2443.0656,868.764
2024/10/12 00:12:05.009,n,2442.702,868.71728
2024/10/12 00:12:10.002,n,2443.3422,868.73256
2024/10/12 00:12:15.000,n,2442.5268,868.77976
2024/10/12 00:12:20.005,n,2443.764,868.71728
2024/10/12 00:12:25.105,n,2443.5458,868.6392
2024/10/12 00:12:30.009,n,2443.0508,868.82592
2024/10/12 00:12:35.002,n,2443.5892,868.62344
2024/10/12 00:12:40.000,n,2443.298,868.764
2024/10/12 00:12:45.005,n,2443.3128,868.87264
2024/10/12 00:12:50.000,n,2443.371,868.62344
2024/10/12 00:12:55.008,n,2442.8472,868.62344
2024/10/12 00:13:00.001,n,2443.5748,868.82592
2024/10/12 00:13:05.000,n,2443.0218,868.8412
2024/10/12 00:13:10.004,n,2443.3128,868.74832
2024/10/12 00:13:15.000,n,2443.2692,868.73256
2024/10/12 00:13:20.007,n,2443.3422,868.67056
2024/10/12 00:13:25.001,n,2443.473,868.7016
2024/10/12 00:13:30.010,n,2443.2106,868.59296
2024/10/12 00:13:35.023,n,2443.9964,868.73256
2024/10/12 00:13:40.000,n,2443.3422,868.77976
2024/10/12 00:13:45.006,n,2443.4436,868.6392
2024/10/12 00:13:50.000,n,2443.8076,868.62344
2024/10/12 00:13:55.009,n,2443.0364,868.8412
2024/10/12 00:14:00.003,n,2443.822,868.68584
2024/10/12 00:14:05.000,n,2443.0656,868.74832
2024/10/12 00:14:10.006,n,2442.9202,868.67056
2024/10/12 00:14:15.072,n,2443.3562,868.82592
2024/10/12 00:14:20.009,n,2443.473,868.65488
2024/10/12 00:14:25.003,n,2443.2544,868.65488
2024/10/12 00:14:30.000,n,2444.0112,868.81024
2024/10/12 00:14:35.006,n,2443.1818,868.73256
2024/10/12 00:14:40.107,n,2443.0364,868.9188
2024/10/12 00:14:45.008,n,2443.6912,868.82592
2024/10/12 00:14:50.002,n,2443.9964,868.79448
2024/10/12 00:14:55.000,n,2443.7202,868.6392
2024/10/12 00:15:00.106,n,2443.8076,868.56192
2024/10/12 00:15:05.000,n,2443.4436,868.68584
2024/10/12 00:15:10.008,n,2443.9094,868.79448
2024/10/12 00:15:15.001,n,2443.3562,868.62344
2024/10/12 00:15:20.000,n,2444.5202,868.65488
2024/10/12 00:15:25.004,n,2443.895,868.79448
2024/10/12 00:15:30.000,n,2443.6766,868.74832
2024/10/12 00:15:35.008,n,2443.9094,868.67056
2024/10/12 00:15:40.001,n,2443.5018,868.7016
2024/10/12 00:15:45.010,n,2443.9238,868.79448
2024/10/12 00:15:50.070,n,2443.4292,868.8884
2024/10/12 00:15:55.000,n,2443.4584,868.74832
2024/10/12 00:16:00.007,n,2443.5892,868.6392
2024/10/12 00:16:05.000,n,2443.9676,868.54624
2024/10/12 00:16:10.010,n,2443.6038,868.59296
2024/10/12 00:16:15.003,n,2443.9964,868.68584
2024/10/12 00:16:20.000,n,2443.8366,868.9188
2024/10/12 00:16:25.007,n,2443.5458,868.764
2024/10/12 00:16:30.000,n,2443.6474,868.764
2024/10/12 00:16:35.009,n,2443.0944,868.73256
2024/10/12 00:16:40.003,n,2443.7928,868.65488
2024/10/12 00:16:45.000,n,2443.3128,868.7016
2024/10/12 00:16:50.005,n,2444.0544,868.7016
2024/10/12 00:16:55.000,n,2443.6766,868.68584
2024/10/12 00:17:00.009,n,2443.1962,868.67056
2024/10/12 00:17:05.002,n,2443.4002,868.74832
2024/10/12 00:17:10.000,n,2443.0508,868.67056
2024/10/12 00:17:15.005,n,2443.4436,868.87264
2024/10/12 00:17:20.000,n,2443.4436,868.87264
2024/10/12 00:17:25.008,n,2443.8658,868.81024
2024/10/12 00:17:30.001,n,2443.7496,868.6392
