"Timestamp","TZ","V_S6_TNG (V)","I_S6_TNG (mA)"
2024/05/11 23:45:05.113,n,1979.0644,872.31592
2024/05/11 23:45:10.105,n,1978.1242,872.19208
2024/05/11 23:45:15.000,n,1979.0022,872.33168
2024/05/11 23:45:20.009,n,1978.8138,872.47128
2024/05/11 23:45:25.003,n,1978.5474,872.1616
2024/05/11 23:45:30.012,n,1979.0644,872.39408
2024/05/11 23:45:35.006,n,1979.0962,872.19208
2024/05/11 23:45:40.000,n,1980.0362,872.31592
2024/05/11 23:45:45.009,n,1978.5474,872.3012
2024/05/11 23:45:50.002,n,1978.3126,872.17632
2024/05/11 23:45:55.012,n,1978.9704,872.19208
2024/05/11 23:46:00.005,n,1978.595,872.13016
2024/05/11 23:46:05.000,n,1979.0644,872.28544
2024/05/11 23:46:10.009,n,1979.5662,872.26968
2024/05/11 23:46:15.002,n,1978.0932,872.26968
2024/05/11 23:46:20.051,n,1979.0804,872.1616
2024/05/11 23:46:25.022,n,1978.4694,872.22304
2024/05/11 23:46:30.015,n,1979.175,872.20776
2024/05/11 23:46:35.008,n,1978.7988,872.34744
2024/05/11 23:46:40.001,n,1979.2998,872.45656
2024/05/11 23:46:45.096,n,1978.2808,872.25448
2024/05/11 23:46:50.004,n,1978.8766,872.31592
2024/05/11 23:46:55.080,n,1978.751,872.09912
2024/05/11 23:47:00.008,n,1979.19,872.2388
2024/05/11 23:47:05.048,n,1979.159,872.28544
2024/05/11 23:47:10.012,n,1979.3316,872.39408
2024/05/11 23:47:15.004,n,1978.4694,872.34744
2024/05/11 23:47:20.014,n,1978.4534,872.19208
2024/05/11 23:47:25.008,n,1978.3748,872.3012
2024/05/11 23:47:30.000,n,1978.6418,872.14584
2024/05/11 23:47:35.043,n,1979.19,872.26968
2024/05/11 23:47:40.039,n,1978.7828,872.28544
2024/05/11 23:47:45.013,n,1977.6694,872.26968
2024/05/11 23:47:50.006,n,1978.7042,872.34744
2024/05/11 23:47:55.117,n,1978.4376,872.2388
2024/05/11 23:48:00.010,n,1979.0022,872.20776
2024/05/11 23:48:05.003,n,1978.626,872.39408
2024/05/11 23:48:10.013,n,1978.8608,872.17632
2024/05/11 23:48:15.006,n,1978.1242,872.14584
2024/05/11 23:48:20.000,n,1978.6102,872.22304
2024/05/11 23:48:25.010,n,1978.5474,872.26968
2024/05/11 23:48:30.002,n,1978.7828,872.19208
2024/05/11 23:48:35.012,n,1978.7358,872.20776
2024/05/11 23:48:40.000,n,1978.9394,872.25448
2024/05/11 23:48:45.016,n,1978.5632,872.22304
2024/05/11 23:48:50.009,n,1978.0614,872.1616
2024/05/11 23:48:55.002,n,1978.72,872.17632
2024/05/11 23:49:00.012,n,1978.4066,872.1616
2024/05/11 23:49:05.108,n,1978.673,872.31592
2024/05/11 23:49:10.001,n,1978.9078,872.28544
2024/05/11 23:49:15.009,n,1978.4224,872.2388
2024/05/11 23:49:20.001,n,1978.5474,872.13016
2024/05/11 23:49:25.011,n,1978.1552,872.25448
2024/05/11 23:49:30.004,n,1978.5004,872.3012
2024/05/11 23:49:35.015,n,1978.751,872.20776
2024/05/11 23:49:40.101,n,1978.2808,872.1616
2024/05/11 23:49:45.052,n,1978.7828,872.14584
2024/05/11 23:49:50.011,n,1978.4694,872.19208
2024/05/11 23:49:55.004,n,1978.1872,872.22304
2024/05/11 23:50:00.080,n,1978.6572,872.25448
2024/05/11 23:50:05.007,n,1978.6888,872.20776
2024/05/11 23:50:10.000,n,1978.595,872.22304
2024/05/11 23:50:15.010,n,1977.764,872.20776
2024/05/11 23:50:20.004,n,1978.3908,872.19208
2024/05/11 23:50:25.013,n,1978.6572,872.28544
2024/05/11 23:50:30.039,n,1978.673,872.31592
2024/05/11 23:50:35.000,n,1979.0804,872.34744
2024/05/11 23:50:40.009,n,1979.19,872.2388
2024/05/11 23:50:45.002,n,1978.3596,872.19208
2024/05/11 23:50:50.013,n,1978.1084,872.22304
2024/05/11 23:50:55.005,n,1978.72,872.20776
2024/05/11 23:51:00.016,n,1978.8138,872.34744
2024/05/11 23:51:05.009,n,1979.0644,872.22304
2024/05/11 23:51:10.002,n,1979.723,872.28544
2024/05/11 23:51:15.146,n,1978.3748,872.08344
2024/05/11 23:51:20.005,n,1978.5004,872.33168
2024/05/11 23:51:25.015,n,1978.6888,872.22304
2024/05/11 23:51:30.008,n,1978.4224,872.09912
2024/05/11 23:51:35.002,n,1979.0962,872.2388
2024/05/11 23:51:40.011,n,1979.2528,872.11488
2024/05/11 23:51:45.004,n,1978.5474,872.36264
2024/05/11 23:51:50.039,n,1978.5474,872.1616
2024/05/11 23:51:55.008,n,1978.72,872.26968
2024/05/11 23:52:00.001,n,1978.6418,872.2388
2024/05/11 23:52:05.045,n,1978.7828,872.11488
2024/05/11 23:52:10.104,n,1978.4844,872.3012
2024/05/11 23:52:15.014,n,1978.0456,872.22304
2024/05/11 23:52:20.000,n,1978.4376,872.08344
2024/05/11 23:52:25.001,n,1978.595,872.08344
2024/05/11 23:52:30.129,n,1978.4694,872.28544
2024/05/11 23:52:35.000,n,1978.2968,872.14584
2024/05/11 23:52:40.014,n,1978.9394,872.08344
2024/05/11 23:52:45.007,n,1978.6418,872.34744
2024/05/11 23:52:50.000,n,1978.6888,872.28544
2024/05/11 23:52:55.010,n,1978.3908,872.2388
2024/05/11 23:53:00.003,n,1978.6888,872.1616
2024/05/11 23:53:05.013,n,1978.4694,872.20776
2024/05/11 23:53:10.006,n,1978.9394,872.22304
2024/05/11 23:53:15.016,n,1978.2968,872.0372
2024/05/11 23:53:20.009,n,1978.0772,872.09912
2024/05/11 23:53:25.003,n,1978.626,872.1616
2024/05/11 23:53:30.130,n,1978.3908,872.0372
2024/05/11 23:53:35.005,n,1978.9394,872.2388
2024/05/11 23:53:40.015,n,1979.3156,872.09912
2024/05/11 23:53:45.009,n,1977.6064,872.20776
2024/05/11 23:53:50.002,n,1978.3126,872.47128
2024/05/11 23:53:55.011,n,1978.2968,871.99056
2024/05/11 23:54:00.006,n,1978.4694,872.31592
2024/05/11 23:54:05.081,n,1978.595,872.26968
2024/05/11 23:54:10.000,n,1978.751,872.09912
2024/05/11 23:54:15.001,n,1978.3126,872.37832
2024/05/11 23:54:20.011,n,1977.9834,872.14584
2024/05/11 23:54:25.055,n,1978.626,872.22304
2024/05/11 23:54:30.015,n,1978.0456,872.28544
2024/05/11 23:54:35.008,n,1978.3908,872.2388
2024/05/11 23:54:40.000,n,1978.9078,872.28544
2024/05/11 23:54:45.011,n,1977.8418,872.33168
2024/05/11 23:54:50.004,n,1978.2658,872.20776
2024/05/11 23:54:55.013,n,1978.6102,872.3012
