"Timestamp","TZ","V_S6_TNG (V)","I_S6_TNG (mA)"
2024/05/16 23:55:20.010,n,1955.3446,870.95184
2024/05/16 23:55:25.004,n,1955.9766,871.09152
2024/05/16 23:55:30.014,n,1955.5338,871.1224
2024/05/16 23:55:35.006,n,1956.118,871.02952
2024/05/16 23:55:40.000,n,1955.7866,870.9204
2024/05/16 23:55:45.009,n,1955.5498,871.09152
2024/05/16 23:55:50.070,n,1956.102,871.07576
2024/05/16 23:55:55.012,n,1955.4074,870.95184
2024/05/16 23:56:00.006,n,1955.9916,871.09152
2024/05/16 23:56:05.000,n,1955.5186,871.09152
2024/05/16 23:56:10.009,n,1955.3604,870.96712
2024/05/16 23:56:15.002,n,1955.9766,871.13816
2024/05/16 23:56:20.095,n,1955.6292,871.09152
2024/05/16 23:56:25.055,n,1955.8184,871.23104
2024/05/16 23:56:30.000,n,1955.85,871.0452
2024/05/16 23:56:35.009,n,1955.1396,871.09152
2024/05/16 23:56:40.002,n,1955.5498,871.0452
2024/05/16 23:56:45.094,n,1955.5656,871.01432
2024/05/16 23:56:50.005,n,1955.5498,871.07576
2024/05/16 23:56:55.000,n,1955.4234,871.23104
2024/05/16 23:57:00.008,n,1955.6292,870.96712
2024/05/16 23:57:05.001,n,1955.9916,870.87424
2024/05/16 23:57:10.012,n,1955.5656,870.9204
2024/05/16 23:57:15.090,n,1955.5338,871.0452
2024/05/16 23:57:20.000,n,1955.9606,871.1224
2024/05/16 23:57:25.008,n,1955.3764,870.9056
2024/05/16 23:57:30.000,n,1955.7554,871.1224
2024/05/16 23:57:35.013,n,1955.9916,871.06096
2024/05/16 23:57:40.004,n,1955.7554,871.01432
2024/05/16 23:57:45.014,n,1955.1706,871.02952
2024/05/16 23:57:50.007,n,1955.6602,870.95184
2024/05/16 23:57:55.003,n,1955.2024,870.98288
2024/05/16 23:58:00.010,n,1955.6762,871.1072
2024/05/16 23:58:05.004,n,1955.8024,871.1072
2024/05/16 23:58:10.013,n,1955.8342,870.96712
2024/05/16 23:58:15.006,n,1955.455,871.15384
2024/05/16 23:58:20.000,n,1955.5028,871.07576
2024/05/16 23:58:25.010,n,1955.3288,870.93608
2024/05/16 23:58:30.003,n,1955.9288,871.01432
2024/05/16 23:58:35.013,n,1955.7238,870.96712
2024/05/16 23:58:40.006,n,1955.5498,871.1224
2024/05/16 23:58:45.000,n,1955.076,871.15384
2024/05/16 23:58:50.009,n,1955.25,871.1224
2024/05/16 23:58:55.003,n,1955.4074,871.01432
2024/05/16 23:59:00.018,n,1955.06,871.0452
2024/05/16 23:59:05.022,n,1955.5498,871.02952
2024/05/16 23:59:10.000,n,1955.882,871.1072
2024/05/16 23:59:15.059,n,1955.471,871.1072
2024/05/16 23:59:20.002,n,1955.2342,871.15384
2024/05/16 23:59:25.013,n,1955.2182,870.98288
2024/05/16 23:59:30.005,n,1955.5498,871.06096
2024/05/16 23:59:35.000,n,1955.5338,871.21632
2024/05/16 23:59:40.009,n,1955.7396,870.99856
2024/05/16 23:59:45.001,n,1955.692,871.0452
2024/05/16 23:59:50.128,n,1955.6132,871.07576
2024/05/16 23:59:55.005,n,1955.5974,871.02952
2024/05/17 00:00:00.015,n,1955.5656,871.07576
2024/05/17 00:00:05.010,n,1955.7238,871.02952
2024/05/17 00:00:10.002,n,1956.0084,871.0452
2024/05/17 00:00:15.011,n,1955.6762,871.1072
2024/05/17 00:00:20.120,n,1955.471,871.0452
2024/05/17 00:00:25.014,n,1955.1706,870.98288
2024/05/17 00:00:30.007,n,1955.25,871.15384
2024/05/17 00:00:35.001,n,1955.2658,870.95184
2024/05/17 00:00:40.192,n,1955.4392,871.02952
2024/05/17 00:00:45.004,n,1955.5974,871.07576
2024/05/17 00:00:50.018,n,1955.2182,871.13816
2024/05/17 00:00:55.007,n,1955.2812,871.07576
2024/05/17 00:01:00.000,n,1955.3924,871.06096
2024/05/17 00:01:05.010,n,1955.8024,871.0452
2024/05/17 00:01:10.003,n,1956.071,871.0452
2024/05/17 00:01:15.013,n,1955.3764,871.15384
2024/05/17 00:01:20.006,n,1955.297,870.99856
2024/05/17 00:01:25.000,n,1955.2342,870.99856
2024/05/17 00:01:30.010,n,1954.9816,871.1224
2024/05/17 00:01:35.003,n,1955.5656,871.01432
2024/05/17 00:01:40.012,n,1955.7554,870.9056
2024/05/17 00:01:45.006,n,1955.092,871.13816
2024/05/17 00:01:50.000,n,1955.5186,871.02952
2024/05/17 00:01:55.009,n,1955.2342,871.06096
2024/05/17 00:02:00.003,n,1955.5338,871.1072
2024/05/17 00:02:05.012,n,1954.9816,871.09152
2024/05/17 00:02:10.138,n,1954.6492,871.1224
2024/05/17 00:02:15.081,n,1955.4392,871.1224
2024/05/17 00:02:20.008,n,1955.092,870.85896
2024/05/17 00:02:25.064,n,1955.2342,871.02952
2024/05/17 00:02:30.012,n,1955.1866,870.98288
2024/05/17 00:02:35.005,n,1955.6602,870.9056
2024/05/17 00:02:40.014,n,1954.9346,871.1072
2024/05/17 00:02:45.000,n,1955.06,871.13816
2024/05/17 00:02:50.002,n,1955.471,871.21632
2024/05/17 00:02:55.011,n,1955.2182,870.99856
2024/05/17 00:03:00.004,n,1955.3764,870.99856
2024/05/17 00:03:05.014,n,1955.2658,871.06096
2024/05/17 00:03:10.007,n,1955.4234,871.20064
2024/05/17 00:03:15.065,n,1955.9128,871.02952
2024/05/17 00:03:20.010,n,1955.1548,871.16912
2024/05/17 00:03:25.003,n,1955.3604,870.9204
2024/05/17 00:03:30.032,n,1955.5498,870.93608
2024/05/17 00:03:35.006,n,1955.7866,870.95184
2024/05/17 00:03:40.000,n,1955.4392,871.16912
2024/05/17 00:03:45.009,n,1955.7238,871.1224
2024/05/17 00:03:50.003,n,1955.5656,871.09152
2024/05/17 00:03:55.031,n,1955.0442,871.0452
2024/05/17 00:04:00.006,n,1955.297,871.15384
2024/05/17 00:04:05.000,n,1955.2342,871.13816
2024/05/17 00:04:10.000,n,1955.092,871.06096
2024/05/17 00:04:15.002,n,1955.3764,871.18488
2024/05/17 00:04:20.013,n,1955.2342,871.0452
2024/05/17 00:04:25.056,n,1955.3128,871.07576
2024/05/17 00:04:30.016,n,1954.871,870.99856
2024/05/17 00:04:35.010,n,1955.1548,871.0452
2024/05/17 00:04:40.002,n,1955.3764,870.98288
2024/05/17 00:04:45.013,n,1955.1866,871.09152
2024/05/17 00:04:50.006,n,1955.9288,870.99856
2024/05/17 00:04:55.019,n,1955.9288,871.09152
2024/05/17 00:05:00.096,n,1955.6602,871.02952
2024/05/17 00:05:05.002,n,1955.5974,871.1072
2024/05/17 00:05:10.012,n,1954.8234,870.98288
2024/05/17 00:05:15.005,n,1955.3764,870.99856
2024/05/17 00:05:20.000,n,1955.3764,870.98288
2024/05/17 00:05:25.161,n,1955.3128,871.16912
2024/05/17 00:05:30.015,n,1955.9916,871.06096
2024/05/17 00:05:35.000,n,1955.3604,871.13816
2024/05/17 00:05:40.005,n,1955.455,871.15384
2024/05/17 00:05:45.000,n,1954.871,871.06096
2024/05/17 00:05:50.008,n,1955.2342,870.9056
2024/05/17 00:05:55.002,n,1955.1236,871.15384
2024/05/17 00:06:00.000,n,1955.2342,871.0452
2024/05/17 00:06:05.037,n,1955.4234,871.16912
2024/05/17 00:06:10.014,n,1955.3288,871.1072
2024/05/17 00:06:15.000,n,1955.297,871.0452
2024/05/17 00:06:20.000,n,1955.1706,871.01432
2024/05/17 00:06:25.005,n,1955.297,871.15384
2024/05/17 00:06:30.000,n,1955.2812,870.98288
2024/05/17 00:06:35.013,n,1955.8024,871.09152
2024/05/17 00:06:40.007,n,1955.4234,871.09152
2024/05/17 00:06:45.000,n,1955.4074,871.13816
2024/05/17 00:06:50.010,n,1955.7714,871.07576
2024/05/17 00:06:55.003,n,1955.3924,870.96712
2024/05/17 00:07:00.013,n,1955.5186,871.0452
2024/05/17 00:07:05.006,n,1955.076,871.01432
2024/05/17 00:07:10.013,n,1955.5498,870.9056
2024/05/17 00:07:15.009,n,1955.5816,871.01432
2024/05/17 00:07:20.002,n,1954.8868,871.09152
2024/05/17 00:07:25.000,n,1955.6602,870.9204
2024/05/17 00:07:30.000,n,1955.6762,871.0452
2024/05/17 00:07:35.000,n,1955.076,870.87424
2024/05/17 00:07:40.002,n,1955.2342,871.18488
2024/05/17 00:07:45.007,n,1955.471,871.1224
2024/05/17 00:07:50.000,n,1955.8024,871.1072
2024/05/17 00:07:55.000,n,1955.3764,871.02952
2024/05/17 00:08:00.000,n,1955.8978,871.06096
2024/05/17 00:08:05.000,n,1955.455,870.95184
2024/05/17 00:08:10.000,n,1955.645,871.06096
2024/05/17 00:08:15.034,n,1955.692,871.0452
2024/05/17 00:08:20.000,n,1955.3764,871.01432
2024/05/17 00:08:25.021,n,1955.7866,871.15384
2024/05/17 00:08:30.000,n,1955.5338,871.02952
2024/05/17 00:08:35.000,n,1955.5498,871.0452
2024/05/17 00:08:40.000,n,1955.4074,871.1224
2024/05/17 00:08:45.000,n,1955.5974,871.18488
2024/05/17 00:08:50.020,n,1955.6292,870.98288
2024/05/17 00:08:55.000,n,1955.7238,871.09152
2024/05/17 00:09:00.001,n,1955.3764,871.1224
2024/05/17 00:09:05.000,n,1955.5656,871.16912
2024/05/17 00:09:10.000,n,1955.092,871.13816
2024/05/17 00:09:15.000,n,1955.2024,871.02952
2024/05/17 00:09:20.042,n,1955.4392,871.02952
2024/05/17 00:09:25.001,n,1955.0134,871.1224
2024/05/17 00:09:30.104,n,1955.3128,871.13816
2024/05/17 00:09:35.000,n,1954.9974,870.9204
2024/05/17 00:09:40.000,n,1955.4074,871.1072
2024/05/17 00:09:45.000,n,1955.6602,871.0452
2024/05/17 00:09:50.000,n,1955.297,871.1224
2024/05/17 00:09:55.000,n,1955.076,871.20064
2024/05/17 00:10:00.046,n,1955.2812,871.1072
2024/05/17 00:10:05.000,n,1954.9816,870.96712
2024/05/17 00:10:10.000,n,1955.692,871.02952
2024/05/17 00:10:15.000,n,1956.087,871.06096
2024/05/17 00:10:20.026,n,1955.3604,871.02952
2024/05/17 00:10:25.000,n,1955.9448,871.02952
2024/05/17 00:10:30.000,n,1955.7866,871.07576
2024/05/17 00:10:35.000,n,1955.5974,871.18488
2024/05/17 00:10:40.000,n,1955.5974,871.21632
2024/05/17 00:10:45.000,n,1955.4234,871.1072
2024/05/17 00:10:50.000,n,1955.3128,871.16912
2024/05/17 00:10:55.000,n,1955.3604,870.9204
2024/05/17 00:11:00.000,n,1955.3446,871.02952
2024/05/17 00:11:05.000,n,1955.3604,871.07576
2024/05/17 00:11:10.000,n,1955.2342,871.07576
2024/05/17 00:11:15.001,n,1955.487,870.95184
2024/05/17 00:11:20.000,n,1954.9816,870.96712
2024/05/17 00:11:25.000,n,1955.5498,871.23104
2024/05/17 00:11:30.000,n,1955.06,870.9204
2024/05/17 00:11:35.000,n,1955.3764,870.95184
2024/05/17 00:11:40.026,n,1955.6602,871.0452
2024/05/17 00:11:45.000,n,1955.7238,871.15384
2024/05/17 00:11:50.000,n,1955.297,871.1224
2024/05/17 00:11:55.000,n,1955.7866,871.06096
2024/05/17 00:12:00.000,n,1955.5656,871.01432
2024/05/17 00:12:05.000,n,1955.2658,871.0452
2024/05/17 00:12:10.000,n,1954.9496,871.07576
2024/05/17 00:12:15.000,n,1955.3924,870.99856
2024/05/17 00:12:20.000,n,1955.3924,871.1224
2024/05/17 00:12:25.000,n,1955.4234,871.07576
2024/05/17 00:12:30.000,n,1955.5338,871.09152
2024/05/17 00:12:35.000,n,1955.3288,871.18488
2024/05/17 00:12:40.000,n,1955.6602,871.0452
2024/05/17 00:12:45.000,n,1955.1706,871.06096
2024/05/17 00:12:50.000,n,1955.0442,870.9056
2024/05/17 00:12:55.003,n,1955.3764,871.09152
2024/05/17 00:13:00.000,n,1954.6652,870.9204
2024/05/17 00:13:05.000,n,1955.1706,871.02952
2024/05/17 00:13:10.086,n,1955.471,871.1224
2024/05/17 00:13:15.000,n,1955.487,871.01432
2024/05/17 00:13:20.000,n,1955.0442,871.02952
2024/05/17 00:13:25.075,n,1955.5816,871.20064
2024/05/17 00:13:30.001,n,1955.5974,871.01432
2024/05/17 00:13:35.000,n,1955.5816,870.96712
2024/05/17 00:13:40.075,n,1955.3288,871.0452
2024/05/17 00:13:45.032,n,1955.645,871.16912
2024/05/17 00:13:50.000,n,1955.5974,871.0452
2024/05/17 00:13:55.001,n,1955.3764,871.18488
2024/05/17 00:14:00.000,n,1956.1816,871.06096
2024/05/17 00:14:05.000,n,1955.5656,871.15384
2024/05/17 00:14:10.000,n,1954.7916,871.01432
2024/05/17 00:14:15.000,n,1955.2342,871.0452
2024/05/17 00:14:20.001,n,1955.5656,870.88992
2024/05/17 00:14:25.000,n,1955.076,871.13816
2024/05/17 00:14:30.000,n,1954.9178,871.0452
2024/05/17 00:14:35.179,n,1955.5974,871.13816
2024/05/17 00:14:40.000,n,1955.7554,870.9204
2024/05/17 00:14:45.000,n,1955.9766,871.15384
2024/05/17 00:14:50.093,n,1955.25,871.13816
2024/05/17 00:14:55.000,n,1955.076,870.98288
2024/05/17 00:15:00.107,n,1955.3128,871.26248
2024/05/17 00:15:05.000,n,1955.5974,871.02952
2024/05/17 00:15:10.000,n,1955.2182,871.13816
2024/05/17 00:15:15.000,n,1955.7714,871.02952
2024/05/17 00:15:20.000,n,1955.6132,871.06096
2024/05/17 00:15:25.000,n,1955.3446,871.06096
2024/05/17 00:15:30.000,n,1955.3446,871.0452
2024/05/17 00:15:35.000,n,1955.1866,870.93608
2024/05/17 00:15:40.000,n,1955.1706,871.20064
2024/05/17 00:15:45.034,n,1955.3764,870.99856
2024/05/17 00:15:50.056,n,1955.3924,870.98288
2024/05/17 00:15:55.029,n,1955.7078,870.98288
2024/05/17 00:16:00.023,n,1955.6132,871.07576
2024/05/17 00:16:05.000,n,1956.0084,870.98288
2024/05/17 00:16:10.002,n,1955.471,871.15384
2024/05/17 00:16:15.000,n,1955.5816,871.1072
2024/05/17 00:16:20.000,n,1955.3604,871.15384
2024/05/17 00:16:25.000,n,1955.471,871.13816
2024/05/17 00:16:30.004,n,1955.297,871.07576
2024/05/17 00:16:35.001,n,1955.1866,871.15384
2024/05/17 00:16:40.012,n,1955.8024,870.98288
2024/05/17 00:16:45.000,n,1955.9288,870.9204
2024/05/17 00:16:50.000,n,1955.3924,870.99856
2024/05/17 00:16:55.000,n,1955.645,871.1224
2024/05/17 00:17:00.001,n,1955.9916,871.15384
2024/05/17 00:17:05.000,n,1955.5974,870.99856
2024/05/17 00:17:10.000,n,1955.3604,871.0452
2024/05/17 00:17:15.000,n,1955.5656,871.02952
2024/05/17 00:17:20.000,n,1955.9448,871.1072
2024/05/17 00:17:25.000,n,1956.1816,871.06096
2024/05/17 00:17:30.000,n,1955.455,870.93608
2024/05/17 00:17:35.000,n,1955.4074,870.9056
2024/05/17 00:17:40.047,n,1955.4234,871.07576
2024/05/17 00:17:45.034,n,1955.3128,871.07576
2024/05/17 00:17:50.000,n,1955.25,871.13816
2024/05/17 00:17:55.000,n,1955.6762,871.02952
2024/05/17 00:18:00.003,n,1955.5498,871.06096
2024/05/17 00:18:05.000,n,1955.1866,871.07576
2024/05/17 00:18:10.041,n,1955.2342,871.15384
2024/05/17 00:18:15.000,n,1954.9178,870.95184
2024/05/17 00:18:20.000,n,1955.5186,870.99856
2024/05/17 00:18:25.002,n,1955.1706,871.02952
2024/05/17 00:18:30.000,n,1955.6762,870.98288
2024/05/17 00:18:35.000,n,1955.0442,871.0452
2024/05/17 00:18:40.000,n,1954.9654,871.09152
2024/05/17 00:18:45.000,n,1955.06,871.07576
2024/05/17 00:18:50.002,n,1955.1548,870.98288
2024/05/17 00:18:55.000,n,1955.2658,871.01432
2024/05/17 00:19:00.085,n,1954.697,870.9056
2024/05/17 00:19:05.081,n,1955.0442,871.1224
2024/05/17 00:19:10.000,n,1955.455,871.15384
2024/05/17 00:19:15.035,n,1955.1236,870.9056
2024/05/17 00:19:20.000,n,1954.9974,871.0452
2024/05/17 00:19:25.024,n,1954.6492,871.21632
2024/05/17 00:19:30.000,n,1954.5706,871.02952
2024/05/17 00:19:35.000,n,1955.2024,871.09152
2024/05/17 00:19:40.034,n,1955.092,871.07576
2024/05/17 00:19:45.034,n,1954.6024,871.20064
2024/05/17 00:19:50.000,n,1954.9178,871.02952
2024/05/17 00:19:55.000,n,1955.1548,871.01432
2024/05/17 00:20:00.000,n,1954.8392,871.13816
2024/05/17 00:20:05.001,n,1955.06,871.23104
2024/05/17 00:20:10.000,n,1954.7756,870.99856
2024/05/17 00:20:15.004,n,1954.9346,871.30928
2024/05/17 00:20:20.000,n,1954.1438,871.1224
2024/05/17 00:20:25.000,n,1954.7916,870.99856
2024/05/17 00:20:30.000,n,1955.3446,871.06096
2024/05/17 00:20:35.001,n,1954.9816,871.01432
2024/05/17 00:20:40.003,n,1954.9974,871.02952
2024/05/17 00:20:45.000,n,1955.1236,871.1072
2024/05/17 00:20:50.026,n,1954.7288,871.01432
2024/05/17 00:20:55.000,n,1954.7604,871.02952
2024/05/17 00:21:00.000,n,1955.0442,871.06096
2024/05/17 00:21:05.003,n,1955.3446,870.88992
2024/05/17 00:21:10.000,n,1955.0284,871.1224
2024/05/17 00:21:15.006,n,1954.6024,871.01432
2024/05/17 00:21:20.000,n,1955.1396,871.09152
2024/05/17 00:21:25.000,n,1954.476,871.1224
2024/05/17 00:21:30.015,n,1954.871,871.02952
2024/05/17 00:21:35.000,n,1955.3604,871.07576
2024/05/17 00:21:40.000,n,1955.1236,870.98288
2024/05/17 00:21:45.000,n,1954.902,870.99856
2024/05/17 00:21:50.000,n,1954.7916,871.0452
2024/05/17 00:21:55.002,n,1954.7604,871.1072
2024/05/17 00:22:00.000,n,1955.06,871.15384
2024/05/17 00:22:05.000,n,1955.0284,871.06096
2024/05/17 00:22:10.035,n,1955.2182,871.09152
2024/05/17 00:22:15.000,n,1954.7446,871.13816
2024/05/17 00:22:20.094,n,1955.2342,871.13816
2024/05/17 00:22:25.000,n,1954.7916,870.95184
2024/05/17 00:22:30.004,n,1955.092,871.07576
2024/05/17 00:22:35.062,n,1954.7446,871.06096
2024/05/17 00:22:40.000,n,1954.9654,871.06096
2024/05/17 00:22:45.000,n,1955.1396,871.0452
2024/05/17 00:22:50.046,n,1955.2812,870.99856
2024/05/17 00:22:55.037,n,1954.871,871.1072
2024/05/17 00:23:00.000,n,1954.9816,871.06096
2024/05/17 00:23:05.000,n,1954.6182,871.1072
2024/05/17 00:23:10.000,n,1954.8234,870.95184
2024/05/17 00:23:15.000,n,1955.1396,871.02952
2024/05/17 00:23:20.005,n,1954.697,871.09152
2024/05/17 00:23:25.000,n,1955.1236,870.99856
2024/05/17 00:23:30.000,n,1954.9346,871.06096
2024/05/17 00:23:35.000,n,1954.8392,871.09152
2024/05/17 00:23:40.000,n,1954.7756,871.06096
2024/05/17 00:23:45.003,n,1954.5866,871.07576
2024/05/17 00:23:50.000,n,1955.0284,871.20064
2024/05/17 00:23:55.000,n,1954.3814,870.93608
2024/05/17 00:24:00.055,n,1955.0442,871.18488
2024/05/17 00:24:05.000,n,1954.9178,871.01432
2024/05/17 00:24:10.002,n,1954.9346,871.06096
2024/05/17 00:24:15.000,n,1955.1548,871.16912
2024/05/17 00:24:20.000,n,1954.7916,871.15384
2024/05/17 00:24:25.000,n,1954.6818,871.02952
2024/05/17 00:24:30.174,n,1955.297,871.02952
2024/05/17 00:24:35.002,n,1954.6024,871.06096
2024/05/17 00:24:40.000,n,1954.6652,871.0452
2024/05/17 00:24:45.019,n,1955.1548,871.1072
2024/05/17 00:24:50.000,n,1954.255,871.07576
2024/05/17 00:24:55.000,n,1954.8552,871.16912
2024/05/17 00:25:00.001,n,1955.092,871.09152
2024/05/17 00:25:05.044,n,1954.5866,871.02952
2024/05/17 00:25:10.005,n,1954.7916,871.1072
2024/05/17 00:25:15.000,n,1954.4442,871.1224
2024/05/17 00:25:20.000,n,1955.2812,870.96712
2024/05/17 00:25:25.001,n,1954.6492,871.16912
2024/05/17 00:25:30.000,n,1954.7446,870.95184
2024/05/17 00:25:35.004,n,1954.7128,871.07576
2024/05/17 00:25:40.000,n,1955.1236,871.1224
2024/05/17 00:25:45.000,n,1954.697,871.09152
2024/05/17 00:25:50.000,n,1955.092,871.16912
2024/05/17 00:25:55.000,n,1954.5554,870.95184
2024/05/17 00:26:00.003,n,1954.523,871.18488
2024/05/17 00:26:05.000,n,1954.9496,870.98288
2024/05/17 00:26:10.015,n,1954.8234,871.20064
2024/05/17 00:26:15.000,n,1954.2232,871.1224
2024/05/17 00:26:20.028,n,1955.297,870.99856
2024/05/17 00:26:25.003,n,1955.2342,871.1224
2024/05/17 00:26:30.000,n,1954.5554,871.21632
2024/05/17 00:26:35.056,n,1955.2658,871.09152
2024/05/17 00:26:40.000,n,1955.4234,871.0452
