"Timestamp","TZ","V_S6_TNG (V)","I_S6_TNG (mA)"
2024/05/13 23:45:05.030,n,1854.2332,871.36848
2024/05/13 23:45:10.001,n,1853.9604,871.44664
2024/05/13 23:45:15.000,n,1854.522,871.338
2024/05/13 23:45:20.005,n,1854.1372,871.52384
2024/05/13 23:45:25.056,n,1854.1848,871.2756
2024/05/13 23:45:30.123,n,1854.2492,871.36848
2024/05/13 23:45:35.001,n,1853.6714,871.338
2024/05/13 23:45:40.000,n,1853.6714,871.44664
2024/05/13 23:45:45.004,n,1853.9928,871.38424
2024/05/13 23:45:50.000,n,1853.704,871.38424
2024/05/13 23:45:55.007,n,1853.5914,871.30648
2024/05/13 23:46:00.000,n,1854.3458,871.4776
2024/05/13 23:46:05.000,n,1854.153,871.35272
2024/05/13 23:46:10.004,n,1854.0888,871.4776
2024/05/13 23:46:15.000,n,1854.4418,871.49336
2024/05/13 23:46:20.007,n,1853.8484,871.38424
2024/05/13 23:46:25.001,n,1854.8426,871.338
2024/05/13 23:46:30.010,n,1853.6714,871.36848
2024/05/13 23:46:35.003,n,1852.9818,871.30648
2024/05/13 23:46:40.000,n,1854.1372,871.5548
2024/05/13 23:46:45.023,n,1854.3134,871.49336
2024/05/13 23:46:50.000,n,1853.6238,871.44664
2024/05/13 23:46:55.010,n,1853.8326,871.43088
2024/05/13 23:47:00.002,n,1854.1206,871.4152
2024/05/13 23:47:05.000,n,1853.335,871.4152
2024/05/13 23:47:10.006,n,1853.704,871.4
2024/05/13 23:47:15.000,n,1854.0086,871.4152
2024/05/13 23:47:20.104,n,1854.634,871.38424
2024/05/13 23:47:25.002,n,1854.169,871.44664
2024/05/13 23:47:30.000,n,1854.4418,871.4
2024/05/13 23:47:35.005,n,1853.5754,871.36848
2024/05/13 23:47:40.015,n,1854.5538,871.50808
2024/05/13 23:47:45.008,n,1854.1372,871.36848
2024/05/13 23:47:50.001,n,1854.1206,871.57048
2024/05/13 23:47:55.000,n,1854.1372,871.38424
2024/05/13 23:48:00.005,n,1854.3294,871.46184
2024/05/13 23:48:05.000,n,1854.1372,871.43088
2024/05/13 23:48:10.008,n,1853.7524,871.4152
2024/05/13 23:48:15.001,n,1854.0246,871.49336
2024/05/13 23:48:20.000,n,1854.634,871.46184
2024/05/13 23:48:25.005,n,1853.7524,871.44664
2024/05/13 23:48:30.000,n,1853.8802,871.4776
2024/05/13 23:48:35.007,n,1853.9604,871.35272
2024/05/13 23:48:40.003,n,1854.1848,871.4
2024/05/13 23:48:45.010,n,1854.073,871.24504
2024/05/13 23:48:50.004,n,1854.2174,871.32224
2024/05/13 23:48:55.000,n,1853.7198,871.18264
2024/05/13 23:49:00.010,n,1853.9604,871.44664
2024/05/13 23:49:05.000,n,1853.4952,871.43088
2024/05/13 23:49:10.010,n,1853.6396,871.44664
2024/05/13 23:49:15.135,n,1854.3294,871.46184
2024/05/13 23:49:20.030,n,1853.704,871.4776
2024/05/13 23:49:25.006,n,1853.9604,871.4
2024/05/13 23:49:30.000,n,1854.1048,871.338
2024/05/13 23:49:35.009,n,1853.5754,871.4152
2024/05/13 23:49:40.003,n,1853.704,871.36848
2024/05/13 23:49:45.000,n,1853.5596,871.338
2024/05/13 23:49:50.006,n,1853.4952,871.36848
2024/05/13 23:49:55.000,n,1853.6072,871.35272
2024/05/13 23:50:00.009,n,1853.896,871.5548
2024/05/13 23:50:05.003,n,1853.6238,871.35272
2024/05/13 23:50:10.000,n,1853.5428,871.338
2024/05/13 23:50:15.124,n,1854.2014,871.46184
2024/05/13 23:50:20.000,n,1853.4952,871.4
2024/05/13 23:50:25.008,n,1853.6396,871.43088
2024/05/13 23:50:30.002,n,1853.9762,871.4152
2024/05/13 23:50:35.000,n,1853.8802,871.4
2024/05/13 23:50:40.004,n,1853.7682,871.36848
2024/05/13 23:50:45.165,n,1853.5596,871.46184
2024/05/13 23:50:50.009,n,1854.0404,871.46184
2024/05/13 23:50:55.001,n,1853.9928,871.38424
2024/05/13 23:51:00.127,n,1853.7198,871.38424
2024/05/13 23:51:05.005,n,1853.3826,871.46184
2024/05/13 23:51:10.080,n,1853.3826,871.36848
2024/05/13 23:51:15.008,n,1853.431,871.24504
2024/05/13 23:51:20.001,n,1853.9928,871.50808
2024/05/13 23:51:25.010,n,1853.4628,871.36848
2024/05/13 23:51:30.105,n,1853.896,871.46184
2024/05/13 23:51:35.000,n,1853.2222,871.38424
2024/05/13 23:51:40.007,n,1853.8484,871.36848
2024/05/13 23:51:45.000,n,1852.9978,871.44664
